state	precisionMatrix11	precisionMatrix12	precisionMatrix21	precisionMatrix22
13480000	0.250480093951401	-0.0202452315692488	-0.0202452315692488	0.0368612948274671
13490000	0.6648259254232	-0.0755484195642587	-0.0755484195642587	0.0340538069007928
13500000	0.467531455050121	-0.111087377948034	-0.111087377948034	0.0537055754752122
13510000	0.153038387206411	-0.0187931440601801	-0.0187931440601801	0.0228198957115892
13520000	0.102680353159587	-0.0153488656189128	-0.0153488656189128	0.0225129117400627
13530000	0.41201428122675	-0.0318852494986495	-0.0318852494986495	0.0343968793033539
13540000	0.393384455858112	-0.0453083956557837	-0.0453083956557837	0.0357279697444645
13550000	0.491768181506823	-0.0332796561930049	-0.0332796561930049	0.0279147979931549
13560000	0.634887849445601	-0.0441738151719964	-0.0441738151719964	0.0234661443294001
13570000	0.537398463154702	-0.0780094264818518	-0.0780094264818518	0.0449943273356812
13580000	0.263195299640007	-0.0708011611657875	-0.0708011611657875	0.0419600524301643
13590000	0.141839654504533	-0.0437340753014892	-0.0437340753014892	0.0445291511171544
13600000	0.0951501031008869	-0.0546963014692846	-0.0546963014692846	0.053222443645739
13610000	0.153899845466067	-0.0316755259139971	-0.0316755259139971	0.029962652431449
13620000	0.107617822225373	-0.0322042248807067	-0.0322042248807067	0.0399275480852145
13630000	0.261959891952676	-0.0411949076798953	-0.0411949076798953	0.0312692201928684
13640000	0.213583586063231	-0.020236974214494	-0.020236974214494	0.0288335196816202
13650000	0.131277734365465	-0.0330991840308562	-0.0330991840308562	0.0345612683862768
13660000	0.20628413238428	-0.0539398609983287	-0.0539398609983287	0.0377031394799237
13670000	0.191340050182182	-0.0529535970210278	-0.0529535970210278	0.0409302975224717
13680000	0.176628342741796	-0.0550255480352735	-0.0550255480352735	0.0357117573036439
13690000	0.528209793844061	-0.0609855577191685	-0.0609855577191685	0.0358958609282019
13700000	0.718952802077275	-0.109149857065075	-0.109149857065075	0.0415078639109295
13710000	0.163635349967631	-0.0499302150799932	-0.0499302150799932	0.036548501004907
13720000	0.320287597076589	-0.0366578213253104	-0.0366578213253104	0.031625581976713
13730000	0.123254522852324	-0.0393889180961218	-0.0393889180961218	0.0435969665165954
13740000	0.216828293241804	-0.0649499251586356	-0.0649499251586356	0.0472847363417074
13750000	0.229485513768065	-0.0423682049778197	-0.0423682049778197	0.0303521100393066
13760000	0.360581850892072	-0.0441817658052866	-0.0441817658052866	0.0287052446438179
13770000	0.349388475980373	-0.0604551203006311	-0.0604551203006311	0.0355320152758336
13780000	0.209734801724813	-0.0724945917306272	-0.0724945917306272	0.0500283905736278
13790000	0.256743198571354	-0.0752861205909328	-0.0752861205909328	0.046066768814716
13800000	0.388386826869076	-0.0260343132659896	-0.0260343132659896	0.0317796213689936
13810000	0.308899373742217	-0.0596461626216425	-0.0596461626216425	0.0331664802487788
13820000	0.38192709076424	-0.0418112969592137	-0.0418112969592137	0.0280797572729274
13830000	0.391910995135617	-0.0410524603325716	-0.0410524603325716	0.0307510232237366
13840000	0.30086084846632	-0.0919911486229391	-0.0919911486229391	0.054908720048055
13850000	0.598816162338788	-0.0640563380341053	-0.0640563380341053	0.0349023319802183
13860000	0.683080627810324	-0.0809020514586757	-0.0809020514586757	0.0359503173362806
13870000	0.333306522851671	-0.0466897641205005	-0.0466897641205005	0.0239630342239398
13880000	0.0986651168698544	-0.0406915689763236	-0.0406915689763236	0.0452709121008842
13890000	0.0932989372843768	-0.0438482631025324	-0.0438482631025324	0.052903385283314
13900000	1.02323958475945	-0.0385970905093354	-0.0385970905093354	0.0242884888160416
13910000	0.463961264014524	-0.0774942163384611	-0.0774942163384611	0.0472243513090988
13920000	0.738062647828137	-0.0673658966934233	-0.0673658966934233	0.0380137084488085
13930000	0.462847229407702	-0.0267114854690301	-0.0267114854690301	0.0294404949651871
13940000	0.45644448464796	-0.0434376537200916	-0.0434376537200916	0.0316275499950693
13950000	0.77239970210204	-0.0694180611646541	-0.0694180611646541	0.0322579149269084
13960000	0.201651225644616	-0.0609123088014254	-0.0609123088014254	0.0362148684100163
13970000	0.194779505743254	-0.0531649020752256	-0.0531649020752256	0.0376558446741855
13980000	0.437316950514623	-0.0246412516776506	-0.0246412516776506	0.0225915743827326
13990000	0.764084367715428	-0.125016486160145	-0.125016486160145	0.043684021794849
14000000	1.00228167431517	-0.0923851971179139	-0.0923851971179139	0.0312849842498266
14010000	0.397056310114612	-0.0628295436339322	-0.0628295436339322	0.0265964442135668
14020000	0.104495565337223	-0.0251472056770155	-0.0251472056770155	0.0383375149947753
14030000	0.237653974226987	-0.0836266768474742	-0.0836266768474742	0.0566778360386278
14040000	0.22504653891687	-0.077371254431502	-0.077371254431502	0.0499583848902213
14050000	0.0597982909751455	-0.0159449621235645	-0.0159449621235645	0.0395984998071473
14060000	0.0923156057854421	-0.0113305040874341	-0.0113305040874341	0.0309966159810089
14070000	0.184082987972965	-0.0230135774426931	-0.0230135774426931	0.0200271887447958
14080000	0.244496050759609	-0.0272505003810248	-0.0272505003810248	0.0252620869060829
14090000	0.783407711807451	-0.0288245444561817	-0.0288245444561817	0.0224871729189176
