state	type_with_type	type_with_flowers	flowers_with_type	flowers_with_flowers
15810000	2.05283793834418	2.97485381261496	2.97485381261496	50.5607829822019
15820000	5.40734570008247	5.42144840076197	5.42144840076197	32.5107372311492
15830000	16.4960173508265	16.7670729824735	16.7670729824735	34.7961013783009
15840000	4.40700338419089	5.75366851342767	5.75366851342767	41.0979398079056
15850000	3.70367730688249	7.90503774653599	7.90503774653599	39.8226731201144
15860000	2.2041920788884	5.21192001764927	5.21192001764927	42.1603862149494
15870000	1.64149017291077	4.09712587916358	4.09712587916358	31.458645282196
15880000	1.62216519178536	4.75067352847509	4.75067352847509	40.7728400479153
15890000	7.00515757998237	8.96653026572657	8.96653026572657	35.0295877777577
15900000	2.56872148476773	5.23783681496746	5.23783681496746	38.057267537614
15910000	5.16555657950869	2.97152388354723	2.97152388354723	47.5808010714012
15920000	4.88365479115667	8.66246932811547	8.66246932811547	33.9360765471669
15930000	6.37418957722037	5.65023584698363	5.65023584698363	31.3666292993152
15940000	14.6376588826594	18.5490183519378	18.5490183519378	52.5846596207995
15950000	2.6346391058505	5.57576533136005	5.57576533136005	30.9994318518118
15960000	3.55720606367262	6.26681739308008	6.26681739308008	40.9249927900438
15970000	7.19307343370976	6.85797992037703	6.85797992037703	43.5667647023758
15980000	3.05579394702631	3.88881504870088	3.88881504870088	28.6893004131983
15990000	2.28612510281885	2.67884695893622	2.67884695893622	33.3245596362881
1.6e+07	13.4702618015512	16.3263696415051	16.3263696415051	61.0901681733256
16010000	5.22154887489917	5.20645219148246	5.20645219148246	40.0859735547938
16020000	1.17199741118831	2.69195534841885	2.69195534841885	39.4799189340592
16030000	3.92275908300389	6.09639472575131	6.09639472575131	29.454403324686
16040000	3.16363415474704	6.62679962502226	6.62679962502226	45.4517437974009
16050000	4.1819346768379	9.30549465051793	9.30549465051793	44.5206359380384
16060000	7.24892146921754	9.04337531222633	9.04337531222633	40.2631893296727
16070000	4.65983785989087	12.9821119765809	12.9821119765809	59.5229591770362
16080000	3.13249157711179	6.05725130789964	6.05725130789964	36.6933746206962
16090000	1.84435671473798	4.23043380367364	4.23043380367364	44.6123894403616
16100000	4.0344312103237	10.056899707848	10.056899707848	53.6026130192485
16110000	1.97645979375042	5.06267876561128	5.06267876561128	42.8622244956807
16120000	3.82255326558888	6.13016197930981	6.13016197930981	31.0736967012717
16130000	3.17077147905396	8.54361965864411	8.54361965864411	36.9404747349089
16140000	3.54267269821969	5.08438997665573	5.08438997665573	33.552780449728
16150000	4.58982679411794	6.57234134440533	6.57234134440533	32.2374563102034
16160000	6.6195898265962	10.3311414664973	10.3311414664973	35.1379984882811
16170000	1.09765667574261	3.01484480210079	3.01484480210079	43.5392357262706
16180000	1.61767390482672	0.921140187976243	0.921140187976243	49.5079849119613
16190000	3.99965060105272	7.94000560126945	7.94000560126945	49.9465340223054
16200000	4.1145983643583	9.52373482672486	9.52373482672486	47.8354690170099
16210000	20.887675962071	8.65655176167522	8.65655176167522	40.3228342056932
16220000	4.7096906616815	7.26276360062447	7.26276360062447	32.8483754265264
16230000	9.13369739333204	9.61649699036754	9.61649699036754	46.1109915840378
16240000	3.41334836593426	3.38395118124711	3.38395118124711	40.4272624760773
16250000	4.98129565792722	10.6247052330132	10.6247052330132	46.6256645230055
16260000	10.87304862999	8.0779884509647	8.0779884509647	39.1826517463497
16270000	18.2355201541422	15.0926235832835	15.0926235832835	34.1393466507701
16280000	36.2713085366874	22.0802924312312	22.0802924312312	42.1157022216748
16290000	7.67611479534096	10.9584632272751	10.9584632272751	41.3278623217898
16300000	3.72842086196879	8.87439915914733	8.87439915914733	47.4957443605325
16310000	2.72826085941011	6.19567282925045	6.19567282925045	62.7778108385231
16320000	6.28010030779962	7.57238365204704	7.57238365204704	31.8086544292391
16330000	1.50002963138328	2.73760646977361	2.73760646977361	43.6231323671128
