state	type_with_type	type_with_size	type_with_flowers	size_with_type	size_with_size	size_with_flowers	flowers_with_type	flowers_with_size	flowers_with_flowers
1460000	7.76227728308525	-3.65933816377505	-12.217409940596	-3.65933816377505	52.3328980543699	3.61713944202384	-12.217409940596	3.61713944202384	39.4689437243381
1470000	9.57223004101201	-2.84289094755924	-16.2394621329555	-2.84289094755924	51.6692855298159	5.23561512912448	-16.2394621329555	5.23561512912448	63.383159777621
1480000	29.5705804484275	-1.46221931177915	-27.6862129196804	-1.46221931177915	94.5365189353278	37.6207130873968	-27.6862129196804	37.6207130873968	65.4036921214651
1490000	47.3686677941786	11.2888894299937	-32.6465617794808	11.2888894299937	68.4450988978433	-6.76924216235299	-32.6465617794809	-6.76924216235299	65.8375860409527
1500000	43.9802002832679	1.12833499956304	-40.9823113657103	1.12833499956304	79.0967062812017	18.490773997254	-40.9823113657103	18.490773997254	69.652674594301
1510000	19.1080949948755	-7.09285153478649	-19.734929361609	-7.09285153478649	77.4711461099163	-2.84824939826115	-19.734929361609	-2.84824939826115	59.2790112811504
1520000	28.8555946779045	-10.3841460377787	-24.0243950906506	-10.3841460377787	57.2357469772953	9.82014478087061	-24.0243950906506	9.82014478087062	66.2101141302079
1530000	10.1245622517785	-11.1585859891985	-9.71086428838604	-11.1585859891985	78.8981960701653	7.74804811948477	-9.71086428838604	7.74804811948477	52.5792505951565
1540000	2.29555077039347	-0.57503574959091	-6.7319783873409	-0.57503574959091	62.4238495062905	-6.42560916133689	-6.7319783873409	-6.42560916133689	68.6451626071129
1550000	4.00297089008012	1.39796193191898	-7.48443215995842	1.39796193191898	49.8232975535092	6.22913440839424	-7.48443215995842	6.22913440839424	64.5727752513235
1560000	11.494548225997	-9.50442250789967	-11.3248241931126	-9.50442250789967	56.9944855649584	10.7120642043899	-11.3248241931126	10.7120642043899	46.7182540779437
1570000	3.30926063563271	-3.36517459168766	-8.05899874528384	-3.36517459168766	74.5174835496011	14.8272629939611	-8.05899874528384	14.8272629939611	55.5087408702292
1580000	3.24194246670463	-5.00247474222725	-9.07599167094399	-5.00247474222725	69.1649857005775	22.6223198612575	-9.07599167094399	22.6223198612575	77.2429434851248
1590000	9.37189595234776	-3.67677982709025	-13.2911455339947	-3.67677982709025	47.924911582859	0.372772498638875	-13.2911455339947	0.372772498638876	62.5600114665478
1600000	15.2908653480875	-6.61286079248505	-15.5951043731676	-6.61286079248505	49.425989178348	-0.456761192509218	-15.5951043731676	-0.456761192509219	49.0497981226377
1610000	6.7727783996886	-5.46961612335186	-13.8322273749848	-5.46961612335186	52.6338318787469	18.1985069337552	-13.8322273749848	18.1985069337552	70.7601203300522
1620000	4.94086110628528	-3.40120000272443	-7.7574007528137	-3.40120000272443	57.5873710337459	16.2999257530192	-7.7574007528137	16.2999257530192	55.8919659101829
1630000	1.61381222845607	-0.399968662170596	-6.53671951255512	-0.399968662170596	47.6515468274698	10.7334783338032	-6.53671951255511	10.7334783338032	60.3732619770991
1640000	1.69921938907927	0.441736968815419	-6.53672223111952	0.441736968815419	62.9389264508973	8.05162859428937	-6.53672223111952	8.05162859428936	51.7167550150917
1650000	7.16810647275087	7.07592250728927	-11.8410998501748	7.07592250728927	65.7290997666931	5.33692742662957	-11.8410998501748	5.33692742662958	50.0855818370509
1660000	3.15169521246845	1.62466976534251	-7.9252947652331	1.62466976534251	44.967258173225	-3.44498986704285	-7.9252947652331	-3.44498986704285	59.2019410706297
1670000	2.05341635783096	-2.59930084338241	-4.5437029769579	-2.59930084338241	54.6829158238595	13.5119628669697	-4.5437029769579	13.5119628669697	58.6988739455675
1680000	2.36002821001726	-3.5609657147293	-7.50022656818745	-3.5609657147293	54.8297178890276	10.0223513819208	-7.50022656818745	10.0223513819208	58.123352588899
1690000	9.90603456255097	-3.77408608427327	-21.6614142777956	-3.77408608427327	60.1395186502357	12.9392551195229	-21.6614142777956	12.9392551195229	78.4381524949599
1700000	5.80688403988438	-5.69907143579554	-12.8108423101052	-5.69907143579554	61.1078241384512	3.11554109853527	-12.8108423101052	3.11554109853527	61.4626599798799
1710000	3.4693876881883	-4.53746365018958	-7.4180764129345	-4.53746365018958	48.6188606639941	3.11656581192279	-7.4180764129345	3.11656581192278	45.9830052253586
