state	precisionMatrix11	precisionMatrix12	precisionMatrix13	precisionMatrix21	precisionMatrix22	precisionMatrix23	precisionMatrix31	precisionMatrix32	precisionMatrix33
31410000	0.434605617849869	0.000416642887821143	-0.0912711742268656	0.000416642887821143	0.0136274260861989	0.00276884947037516	-0.0912711742268656	0.00276884947037516	0.0404856459459034
31420000	0.802145314342358	-0.0438057600015425	-0.0955698604675343	-0.0438057600015425	0.0177941154557933	0.00919637198021343	-0.0955698604675343	0.00919637198021343	0.0272412125859368
31430000	0.518338181123787	0.020484164457543	-0.0847274650385883	0.020484164457543	0.0159900967077377	-0.00619187054782373	-0.0847274650385883	-0.00619187054782373	0.0301587680446282
31440000	0.267237664339399	-0.0088112395904065	-0.135384925228405	-0.0088112395904065	0.0182587911775539	0.0066924730632974	-0.135384925228405	0.0066924730632974	0.0889352368457634
31450000	0.187147626860106	-0.00906523504250988	-0.0478468837917317	-0.00906523504250988	0.0202980744795098	0.00654151773343503	-0.0478468837917317	0.00654151773343503	0.0334563991565046
31460000	0.0748247978802365	0.0153927007624136	-0.0436940041504439	0.0153927007624136	0.0211931153746219	-0.00703674050355505	-0.0436940041504439	-0.00703674050355505	0.0486216155339825
31470000	0.360943739912481	0.00836606832764153	-0.135405154762089	0.00836606832764153	0.0175031239987169	0.00102578938528662	-0.135405154762089	0.00102578938528662	0.0706804535091146
31480000	0.582372644192971	0.0206144675191503	-0.147494170354569	0.0206144675191503	0.01441060437885	-0.00468194134066063	-0.147494170354569	-0.00468194134066063	0.0567665894147637
31490000	0.441001929294493	-0.000929537955583878	-0.0251528255200372	-0.000929537955583878	0.0149103776793486	0.00376779289195505	-0.0251528255200372	0.00376779289195505	0.0242805604966798
31500000	0.305293916207604	0.00635249190256283	-0.09843785262968	0.00635249190256283	0.015713496835752	0.000899266234229921	-0.09843785262968	0.000899266234229921	0.05172406643816
31510000	0.368854181749569	-0.0178103878915969	-0.0923567377436229	-0.0178103878915969	0.0255318712029568	0.0123496405874254	-0.0923567377436229	0.0123496405874254	0.0445538027619051
31520000	0.628257123719207	0.0408434122748526	-0.161941343708107	0.0408434122748526	0.0177629614213242	-0.00675542533670258	-0.161941343708107	-0.00675542533670258	0.0634507892643792
31530000	0.73046560656673	0.00241065590612445	-0.151338548484435	0.00241065590612445	0.0188859090349945	0.00177257185603021	-0.151338548484435	0.00177257185603021	0.056310324705873
31540000	0.426985496461227	0.0477012590269107	-0.0900755441369893	0.0477012590269107	0.0216429301427285	-0.00208729009214795	-0.0900755441369893	-0.00208729009214795	0.0436873076932818
31550000	0.600943268288747	-0.0083969011795291	-0.205619424345565	-0.0083969011795291	0.0143014849657399	0.00630130527063453	-0.205619424345565	0.00630130527063453	0.0971422550737396
31560000	0.680546165669061	-0.0100635214987194	-0.259423043229906	-0.0100635214987194	0.0176847907679697	0.00562951434929414	-0.259423043229906	0.00562951434929414	0.121753662456951
31570000	0.528112691542471	0.0346909501530448	-0.126128508537457	0.0346909501530448	0.0199831317018409	-0.00391762620050024	-0.126128508537457	-0.00391762620050024	0.0473583395414597
31580000	0.43668640078591	0.0329080555032596	-0.0802132338127963	0.0329080555032596	0.0210621178518577	-0.0031707735382709	-0.0802132338127963	-0.0031707735382709	0.0321635476260201
