state	type_with_type	type_with_size	type_with_density	size_with_type	size_with_size	size_with_density	density_with_type	density_with_size	density_with_density
610000	5.55638596802789	-5.92642417572515	-14.655369651065	-5.92642417572515	67.6498278642758	31.4788277625721	-14.655369651065	31.4788277625721	72.0562630013358
620000	1.04434595523889	0.769531612309076	-3.62911288267132	0.769531612309076	51.1900398722373	-0.0971067301235089	-3.62911288267132	-0.0971067301235087	51.6833931076925
630000	8.16968348767807	-2.02276288805045	-10.8023046370065	-2.02276288805045	39.1246936577829	3.39809815544348	-10.8023046370065	3.39809815544348	51.3345093336062
640000	6.96839962335284	-10.0324887899633	-16.0752912034683	-10.0324887899633	78.5467016233985	24.576888859194	-16.0752912034683	24.576888859194	79.6222733452544
650000	8.76957566255041	-12.597792706016	-19.7415542994035	-12.597792706016	60.0057010138735	30.6014788582296	-19.7415542994035	30.6014788582296	72.735007367959
660000	7.32143936749633	-6.10183939033041	-11.9808286691045	-6.10183939033041	59.4278425741266	12.8317270866429	-11.9808286691045	12.8317270866429	60.2384816338242
670000	5.05445084687208	-1.3890453679723	-6.49611591732114	-1.3890453679723	51.0224088120758	4.20467292258312	-6.49611591732113	4.20467292258312	45.9582713914087
680000	7.12437608810331	-1.01477648625994	-9.03432362892775	-1.01477648625994	67.8351043841081	-6.04486961133379	-9.03432362892775	-6.04486961133379	53.5483929315257
690000	3.19184105781784	2.06237658385348	-7.16979174486958	2.06237658385348	60.3055819792705	1.3625836642484	-7.16979174486958	1.3625836642484	49.3065872910325
7e+05	1.92011827874411	-2.25488768524481	-4.72024580153845	-2.25488768524481	40.1408231702059	-0.971003444003383	-4.72024580153845	-0.971003444003382	48.2753077429948
710000	2.13460842684619	-3.88845317293447	-5.83571091638641	-3.88845317293447	72.9950559962963	11.4178663007235	-5.8357109163864	11.4178663007235	41.4200201366473
720000	2.41583812892753	-2.1888673910445	-6.69001070592837	-2.1888673910445	57.6563863999241	16.5163395347997	-6.69001070592837	16.5163395347997	44.3821939877641
730000	3.15111981720701	-4.78185692367885	-7.31147523886056	-4.78185692367885	67.549813974839	7.87727853511244	-7.31147523886056	7.87727853511243	48.1860404264554
740000	7.30318091844532	-1.67633496713669	-16.4032803683181	-1.67633496713669	53.0885053845235	6.12841912986351	-16.4032803683181	6.12841912986352	63.0271872886011
750000	3.16204656374911	-4.35541159168739	-4.2610775240653	-4.35541159168739	42.291661696988	8.62007879052588	-4.2610775240653	8.62007879052588	40.3360745356991
760000	25.9782191139569	1.41570451971129	-25.8849339822277	1.41570451971129	47.0362018787528	8.19916211446473	-25.8849339822277	8.19916211446473	59.2346539448546
770000	3.14811021962239	-0.568940040958099	-5.19946728257086	-0.568940040958099	43.9877494439387	-1.39803262120741	-5.19946728257086	-1.39803262120741	46.903412044574
780000	4.08585067123359	0.667367903909595	-10.9680353973152	0.667367903909595	49.9413242612401	4.6386801062863	-10.9680353973152	4.6386801062863	69.156111566718
790000	10.3648559590886	-0.169403948181646	-17.713290776282	-0.169403948181646	59.717620884573	0.379970004996932	-17.713290776282	0.379970004996932	61.261533869564
8e+05	12.049953227335	4.13982349933331	-19.2384752001491	4.13982349933331	54.1875261298592	6.27811354140386	-19.2384752001491	6.27811354140386	76.1100500338312
810000	2.01695650871555	-2.92222878709099	-6.96169837709658	-2.92222878709099	56.100641770898	16.974882585845	-6.96169837709658	16.974882585845	56.8889115142773
820000	1.66689104408577	0.563472480692315	-5.52427639273405	0.563472480692315	73.4324346015752	9.12115971142008	-5.52427639273405	9.12115971142008	52.5459752442747
