# BEAST v10.5.0
# Generated Wed May 13 09:31:20 PDT 2026 [seed=1778689850145]
# -window -working -options
state	posterior	prior	likelihood	precisionMatrix11	precisionMatrix12	precisionMatrix21	precisionMatrix22
1470000	-101.43765933144185	0.0378991500593302	-101.47555848150118	0.24692785645830836	0.034800495593670294	0.034800495593670294	0.02084402497863575
1480000	-119.05675308816639	2.6373840265540025	-121.69413711472039	0.17080225228434712	0.03411422368945557	0.03411422368945557	0.030230424109171733
1490000	-91.63643773437983	1.688990904803614	-93.32542863918344	0.2770624901914755	0.041080070032536616	0.041080070032536616	0.022750402498254454
1500000	-123.05919191968992	-0.12573795113128838	-122.93345396855864	0.17396195993238842	0.05138135229725414	0.05138135229725414	0.04069052335320218
1510000	-124.66508469041929	2.2330382578743686	-126.89812294829366	0.060738423831554755	0.009017602137152555	0.009017602137152555	0.019293847124901488
1520000	-132.27139463703685	0.8893444873165044	-133.16073912435334	0.11566414082692676	0.03891614348108571	0.03891614348108571	0.03111805946855129
1530000	-127.17792415900131	2.8088604187531785	-129.9867845777545	0.08307653415597814	0.015410291937676296	0.015410291937676296	0.019782833810550134
1540000	-91.39085619125645	1.1307733929060384	-92.52162958416248	0.3345581944533611	0.05847414790426457	0.05847414790426457	0.03396582822059338
1550000	-94.66871384657492	1.3017508200246921	-95.97046466659961	0.44991191588128476	0.08106952465236161	0.08106952465236161	0.02575642349169842
1560000	-82.88167782631213	0.9631895132034812	-83.8448673395156	0.4013721825953881	0.06955145507300393	0.06955145507300393	0.03374087877140483
1570000	-59.00516827883321	-1.7641052377377844	-57.24106304109542	1.1364412395832804	0.08858318680052274	0.08858318680052274	0.025319749157006903
1580000	-74.83550540568986	0.5235960599229569	-75.35910146561281	0.5943527923074637	0.04179905603069384	0.04179905603069384	0.020980165355166613
1590000	-82.74198668588056	1.5386669089282892	-84.28065359480885	0.3985016409162503	0.030081875890179154	0.030081875890179154	0.0152108784111279
1600000	-100.63225739567824	0.7690558066298344	-101.40131320230807	0.40475941469385207	0.09055001703772984	0.09055001703772984	0.03610188814825009
1610000	-105.51815186598593	2.1874344784468835	-107.70558634443282	0.16608885919139868	0.04277701878330017	0.04277701878330017	0.03379428433986296
1620000	-99.99273861239936	1.9411921368672205	-101.93393074926658	0.2972802328524012	0.06802133377216675	0.06802133377216675	0.029984930541306264
1630000	-121.36200680323736	2.528438984231596	-123.89044578746896	0.1459635516935272	0.050116025854272925	0.050116025854272925	0.030570500824001347
1640000	-85.54835260229899	1.4924829121043621	-87.04083551440335	0.4012708872111254	0.057118988274071976	0.057118988274071976	0.02146141624308646
1650000	-141.64454350481	1.2283276172087554	-142.87287112201875	0.049092855882841444	0.018544829803195145	0.018544829803195145	0.02166500440578813
1660000	-105.4036127321555	1.7443529770305148	-107.14796570918601	0.23729541197175777	0.0669763324897071	0.0669763324897071	0.03156818096601534
1670000	-119.91883066154863	1.7703174523393148	-121.68914811388794	0.14133625823862525	0.0437333830161921	0.0437333830161921	0.028663676612727337
1680000	-74.12242735091223	0.9045326376496629	-75.0269599885619	0.5777244373300785	0.06420822189543489	0.06420822189543489	0.025410981566460534
1690000	-77.33834583413135	0.7181942131848746	-78.05654004731622	0.5393556904568975	0.08090693448722695	0.08090693448722695	0.03172131337591652
1700000	-87.82059666404858	2.2201630932103265	-90.04075975725891	0.36917429880639924	0.055075396424652694	0.055075396424652694	0.03025469174580283
1710000	-82.9124854660719	1.2678848555385827	-84.18037032161048	0.5528533604542153	0.08011129451155947	0.08011129451155947	0.0321847874565662
1720000	-94.0164025969118	-1.1201224729270827	-92.89628012398472	0.30646015201165466	0.06114939820987523	0.06114939820987523	0.026870162253540476
1730000	-92.03898469619534	0.8642882744374346	-92.90327297063277	0.3531368313355408	0.05840023149784636	0.05840023149784636	0.029007060135498034
1740000	-101.40173091147756	0.534221934687217	-101.93595284616478	0.21525362360313383	0.05317000092066184	0.05317000092066184	0.025683542674142454
1750000	-79.57056239269633	-0.3484695421322117	-79.22209285056412	0.5328315425044517	0.07647663763501203	0.07647663763501203	0.030884994516755186
1760000	-76.23484085688042	1.0718268439429766	-77.3066677008234	0.4761098715111812	0.05878236008804136	0.05878236008804136	0.02427012018679326
1770000	-107.54900317750658	2.7424601813844873	-110.29146335889106	0.11993948161129188	0.03593991932875928	0.03593991932875928	0.028368690432426347
1780000	-84.31049607407942	1.9247808889801377	-86.23527696305956	0.41029198725362614	0.06965011471315498	0.06965011471315498	0.03227605486758088
1790000	-88.94038284772331	1.020660006526336	-89.96104285424965	0.44666160197067156	0.05786695256709375	0.05786695256709375	0.028618559148793406
1800000	-74.36705213596716	-0.37991814154477266	-73.98713399442238	0.6961290827959128	0.09752298121176503	0.09752298121176503	0.030210038200404264
1810000	-73.38913337345915	-1.0327823135507002	-72.35635105990845	0.6001703906569383	0.04882887170005788	0.04882887170005788	0.02139710135823525
1820000	-84.56812063787707	0.3019617817736163	-84.87008241965069	0.4221579965418899	0.050925028272022665	0.050925028272022665	0.0234177220297443
1830000	-96.44492591438242	1.3892729184497337	-97.83419883283216	0.3596057823527941	0.08207515297103518	0.08207515297103518	0.03609191327661358
1840000	-89.29341725399475	1.3980446275776695	-90.69146188157242	0.41381075407827633	0.05353420427101085	0.05353420427101085	0.024004767842660348
1850000	-76.25671293267912	1.217104906228619	-77.47381783890773	0.5466628661897672	0.041981158645368166	0.041981158645368166	0.01716057211786663
1860000	-76.87195440162384	0.4490296395128227	-77.32098404113667	0.6506464136629261	0.06491216008452581	0.06491216008452581	0.025640701424484734
1870000	-73.940845805557	0.7682635851603034	-74.7091093907173	0.6499760414970126	0.1395289591335661	0.1395289591335661	0.04512677706282364
1880000	-106.03920582533627	0.4481750554677144	-106.48738088080398	0.2356059859185764	0.06509718513462705	0.06509718513462705	0.031218970228776746
1890000	-103.26958637336969	1.8370764962383512	-105.10666286960804	0.1999078858012911	0.048342906788528865	0.048342906788528865	0.03064367601207745
1900000	-82.7261230392332	1.4338336799428375	-84.15995671917604	0.4538429953604061	0.046676465044919416	0.046676465044919416	0.018549118087152025
1910000	-98.92683647022582	-0.007411276361285246	-98.91942519386454	0.3284416994246703	0.03277598445926805	0.03277598445926805	0.02301353540903451
1920000	-92.193249033328	-0.19530254207467124	-91.99794649125333	0.3891430497912825	0.061345419650544575	0.061345419650544575	0.026570567016444765
1930000	-87.60155477367245	1.4901936361835229	-89.09174840985597	0.33893639365044664	0.04202173004572124	0.04202173004572124	0.025245115437275187
1940000	-73.25919927331452	-0.9929968776083773	-72.26620239570615	0.5871694184808884	0.08652077745656442	0.08652077745656442	0.028796112601876644
1950000	-99.9116304130845	2.2634457039527907	-102.17507611703729	0.2788595804723516	0.05424455004565393	0.05424455004565393	0.026152325244545922
1960000	-102.3336683495368	1.3301002130828152	-103.66376856261961	0.2078953002339337	0.06551847196096969	0.06551847196096969	0.037943273805903524
1970000	-112.37287891619349	2.6785918016421983	-115.05147071783568	0.16867621226382173	0.0439398092029002	0.0439398092029002	0.030876134334777625
