state	type_with_type	type_with_density	density_with_type	density_with_density
10700000	1	-0.717346832349532	-0.717346832349532	1
10710000	1	-0.504429472105398	-0.504429472105398	1
10720000	1	-0.716612341894095	-0.716612341894095	1
10730000	1	-0.4167355197749	-0.4167355197749	1
10740000	1	-0.746634566289592	-0.746634566289592	1
10750000	1	-0.608275285135222	-0.608275285135222	1
10760000	1	-0.546529666558904	-0.546529666558904	1
10770000	1	-0.508552162986846	-0.508552162986846	1
10780000	1	-0.735305491385817	-0.735305491385817	1
10790000	1	-0.357515922247134	-0.357515922247134	1
10800000	1	-0.533241037592335	-0.533241037592335	1
10810000	1	-0.571107303080817	-0.571107303080817	1
10820000	1	-0.534450344111344	-0.534450344111344	1
10830000	1	-0.548780497607176	-0.548780497607176	1
10840000	1	-0.479475394672606	-0.479475394672606	1
10850000	1	-0.496848941529665	-0.496848941529665	1
10860000	1	-0.548671723169263	-0.548671723169263	1
10870000	1	-0.588190749468893	-0.588190749468894	1
10880000	1	-0.546369168287531	-0.546369168287531	1
10890000	1	-0.700209872935022	-0.700209872935022	1
10900000	1	-0.547790195286178	-0.547790195286178	1
10910000	1	-0.701346196615197	-0.701346196615197	1
10920000	1	-0.459243491567984	-0.459243491567984	1
10930000	1	-0.652671563032492	-0.652671563032492	1
10940000	1	-0.332841820133597	-0.332841820133597	1
10950000	1	-0.595196326501824	-0.595196326501825	1
10960000	1	-0.67453982889719	-0.67453982889719	1
10970000	1	-0.274916451092296	-0.274916451092297	1
10980000	1	-0.60932303837608	-0.609323038376081	1
10990000	1	-0.525088222844706	-0.525088222844706	1
1.1e+07	1	-0.709937882476851	-0.709937882476851	1
11010000	1	-0.761794659852961	-0.76179465985296	1
11020000	1	-0.574831336326143	-0.574831336326143	1
11030000	1	-0.508688946590191	-0.508688946590191	1
11040000	1	-0.626172157172437	-0.626172157172437	1
11050000	1	-0.582104508870808	-0.582104508870808	1
11060000	1	-0.714274567626604	-0.714274567626604	1
11070000	1	-0.648843324523003	-0.648843324523003	1
11080000	1	-0.460418780569978	-0.460418780569978	1
11090000	1	-0.67272643197521	-0.67272643197521	1
11100000	1	-0.541732157911292	-0.541732157911292	1
11110000	1	-0.676439856707264	-0.676439856707264	1
11120000	1	-0.714206495693097	-0.714206495693097	1
11130000	1	-0.62687742153134	-0.62687742153134	1
11140000	1	-0.429807364286124	-0.429807364286124	1
11150000	1	-0.587281319385509	-0.587281319385509	1
11160000	1	-0.561832613555583	-0.561832613555583	1
11170000	1	-0.41910349557286	-0.41910349557286	1
11180000	1	-0.704855695743637	-0.704855695743637	1
11190000	1	-0.691043023822598	-0.691043023822598	1
11200000	1	-0.597947903554186	-0.597947903554186	1
11210000	1	-0.544798874026712	-0.544798874026712	1
11220000	1	-0.707285147802988	-0.707285147802988	1
11230000	1	-0.659438557277686	-0.659438557277686	1
11240000	1	-0.610817798588496	-0.610817798588496	1
11250000	1	-0.608586323126941	-0.608586323126941	1
11260000	1	-0.560677285041699	-0.560677285041699	1
11270000	1	-0.639596777105703	-0.639596777105703	1
11280000	1	-0.53245740735977	-0.53245740735977	1
11290000	1	-0.615488349582181	-0.615488349582181	1
11300000	1	-0.612344498532908	-0.612344498532908	1
11310000	1	-0.701291583965506	-0.701291583965506	1
11320000	1	-0.75636487644199	-0.756364876441991	1
11330000	1	-0.209111342720963	-0.209111342720963	1
11340000	1	-0.467298768889619	-0.467298768889619	1
11350000	1	-0.780104924534205	-0.780104924534205	1
11360000	1	-0.619046111966267	-0.619046111966267	1
11370000	1	-0.483808085850906	-0.483808085850906	1
11380000	1	-0.669058873194158	-0.669058873194158	1
11390000	1	-0.356395431106468	-0.356395431106468	1
11400000	1	-0.530581921134064	-0.530581921134064	1
11410000	1	-0.563686648362962	-0.563686648362962	1
11420000	1	-0.631390665073567	-0.631390665073567	1
11430000	1	-0.618405799599718	-0.618405799599718	1
11440000	1	-0.608781009903054	-0.608781009903054	1
11450000	1	-0.615046110256032	-0.615046110256032	1
11460000	1	-0.776535394588296	-0.776535394588296	1
11470000	1	-0.445678293620734	-0.445678293620734	1
11480000	1	-0.595967736154542	-0.595967736154542	1
11490000	1	-0.625085882582199	-0.625085882582199	1
11500000	1	-0.49947193347994	-0.49947193347994	1
11510000	1	-0.610590460979606	-0.610590460979606	1
11520000	1	-0.6024167036157	-0.6024167036157	1
11530000	1	-0.493565895744781	-0.493565895744781	1
11540000	1	-0.595344789614056	-0.595344789614056	1
11550000	1	-0.533955976125336	-0.533955976125336	1
11560000	1	-0.694782135415803	-0.694782135415803	1
11570000	1	-0.609740850941548	-0.609740850941548	1
11580000	1	-0.571389869547037	-0.571389869547037	1
11590000	1	-0.800352713630576	-0.800352713630577	1
11600000	1	-0.415371886731807	-0.415371886731807	1
11610000	1	-0.622276016707185	-0.622276016707185	1
11620000	1	-0.759915901409457	-0.759915901409457	1
11630000	1	-0.530046041238891	-0.530046041238891	1
11640000	1	-0.695028989253858	-0.695028989253858	1
11650000	1	-0.719054183128911	-0.719054183128911	1
11660000	1	-0.68642570582624	-0.68642570582624	1
11670000	1	-0.652734377784044	-0.652734377784044	1
11680000	1	-0.534070984031755	-0.534070984031755	1
11690000	1	-0.706158550978017	-0.706158550978017	1
11700000	1	-0.424286543640181	-0.424286543640181	1
11710000	1	-0.708720547648172	-0.708720547648172	1
11720000	1	-0.592682005019931	-0.592682005019931	1
11730000	1	-0.578640699829088	-0.578640699829088	1
11740000	1	-0.564465560744785	-0.564465560744785	1
11750000	1	-0.449983004484913	-0.449983004484913	1
11760000	1	-0.664771670537933	-0.664771670537933	1
11770000	1	-0.64130069106234	-0.64130069106234	1
11780000	1	-0.604391777919816	-0.604391777919816	1
11790000	1	-0.253790373336046	-0.253790373336046	1
11800000	1	-0.255960353034812	-0.255960353034812	1
11810000	1	-0.557402776727993	-0.557402776727993	1
11820000	1	-0.721558060855871	-0.721558060855871	1
11830000	1	-0.577958847106047	-0.577958847106047	1
11840000	1	-0.622949717314492	-0.622949717314492	1
11850000	1	-0.329933270456795	-0.329933270456795	1
11860000	1	-0.555984153830706	-0.555984153830706	1
11870000	1	-0.709513322481398	-0.709513322481398	1
11880000	1	-0.566525699594398	-0.566525699594398	1
11890000	1	-0.600879420028409	-0.600879420028409	1
11900000	1	-0.581780833165062	-0.581780833165062	1
11910000	1	-0.455190075181504	-0.455190075181504	1
11920000	1	-0.573685457382049	-0.573685457382049	1
11930000	1	-0.704116473119002	-0.704116473119002	1
11940000	1	-0.639230074693949	-0.639230074693949	1
11950000	1	-0.7230436353252	-0.7230436353252	1
11960000	1	-0.673107846549525	-0.673107846549525	1
11970000	1	-0.52142584947648	-0.52142584947648	1
11980000	1	-0.437852952285335	-0.437852952285335	1
11990000	1	-0.685076233617333	-0.685076233617333	1
1.2e+07	1	-0.530608138604522	-0.530608138604522	1
12010000	1	-0.634215589201362	-0.634215589201362	1
12020000	1	-0.508190786885746	-0.508190786885746	1
12030000	1	-0.539038330593133	-0.539038330593133	1
12040000	1	-0.709710841527803	-0.709710841527803	1
12050000	1	-0.724522374193697	-0.724522374193697	1
12060000	1	-0.507920218815908	-0.507920218815909	1
12070000	1	-0.52987501921848	-0.529875019218481	1
12080000	1	-0.692542351059187	-0.692542351059187	1
12090000	1	-0.385742577007431	-0.385742577007431	1
12100000	1	-0.682948800548934	-0.682948800548934	1
12110000	1	-0.451754895255386	-0.451754895255386	1
12120000	1	-0.618346542561951	-0.618346542561951	1
12130000	1	-0.694532374583349	-0.694532374583349	1
12140000	1	-0.415175825675407	-0.415175825675407	1
12150000	1	-0.442524190899068	-0.442524190899068	1
12160000	1	-0.183567673270075	-0.183567673270075	1
12170000	1	-0.643827950562282	-0.643827950562282	1
12180000	1	-0.574890545918587	-0.574890545918587	1
12190000	1	-0.555789396397818	-0.555789396397818	1
12200000	1	-0.683679011425092	-0.683679011425092	1
12210000	1	-0.68833412211361	-0.68833412211361	1
12220000	1	-0.468119326313418	-0.468119326313418	1
12230000	1	-0.570158373006205	-0.570158373006206	1
12240000	1	-0.623732482101494	-0.623732482101494	1
12250000	1	-0.687938546746067	-0.687938546746067	1
12260000	1	-0.138499019159148	-0.138499019159148	1
12270000	1	-0.626942908037472	-0.626942908037472	1
12280000	1	-0.518392553195666	-0.518392553195666	1
12290000	1	-0.764644309681518	-0.764644309681518	1
12300000	1	-0.386468258406448	-0.386468258406448	1
12310000	1	-0.662355036333542	-0.662355036333542	1
12320000	1	-0.662024229024961	-0.662024229024961	1
12330000	1	-0.725968422931788	-0.725968422931788	1
12340000	1	-0.590716737566458	-0.590716737566458	1
12350000	1	-0.883347961509664	-0.883347961509664	1
12360000	1	-0.396873052801259	-0.396873052801259	1
12370000	1	-0.623560028148411	-0.623560028148411	1
12380000	1	-0.511668106957165	-0.511668106957165	1
12390000	1	-0.646568701191967	-0.646568701191967	1
12400000	1	-0.683059110121201	-0.683059110121201	1
12410000	1	-0.638207640160801	-0.638207640160801	1
12420000	1	-0.152281335532666	-0.152281335532666	1
12430000	1	-0.633946315915208	-0.633946315915208	1
12440000	1	-0.500709249964794	-0.500709249964794	1
12450000	1	-0.461811958626761	-0.461811958626761	1
12460000	1	-0.520987185140097	-0.520987185140097	1
12470000	1	-0.692037160613004	-0.692037160613004	1
12480000	1	-0.559737753295976	-0.559737753295976	1
12490000	1	-0.416395339614782	-0.416395339614782	1
12500000	1	-0.661840827507	-0.661840827507	1
12510000	1	-0.766321891415346	-0.766321891415346	1
12520000	1	-0.527563625284223	-0.527563625284223	1
12530000	1	-0.391927372186017	-0.391927372186017	1
12540000	1	-0.718600255618669	-0.718600255618669	1
12550000	1	-0.601193897873996	-0.601193897873996	1
12560000	1	-0.279960656875084	-0.279960656875084	1
12570000	1	-0.730792301608102	-0.730792301608102	1
12580000	1	-0.451071947431578	-0.451071947431578	1
12590000	1	-0.670641152804525	-0.670641152804525	1
12600000	1	-0.382882327535724	-0.382882327535724	1
12610000	1	-0.67273311314357	-0.67273311314357	1
12620000	1	-0.58857839470476	-0.58857839470476	1
12630000	1	-0.714889384155008	-0.714889384155008	1
12640000	1	-0.630608543074274	-0.630608543074273	1
12650000	1	-0.305784975648431	-0.305784975648431	1
12660000	1	-0.510057677815725	-0.510057677815725	1
12670000	1	-0.563612603802261	-0.563612603802261	1
12680000	1	-0.815583770183327	-0.815583770183327	1
12690000	1	-0.527176887290939	-0.52717688729094	1
12700000	1	-0.443211180064684	-0.443211180064684	1
12710000	1	-0.753359422765808	-0.753359422765808	1
12720000	1	-0.447857230906918	-0.447857230906918	1
12730000	1	-0.694288129432678	-0.694288129432678	1
12740000	1	-0.525945516655148	-0.525945516655148	1
12750000	1	-0.668224869657115	-0.668224869657115	1
12760000	1	-0.717633407228732	-0.717633407228732	1
12770000	1	-0.668425188877611	-0.668425188877611	1
12780000	1	-0.770266709208067	-0.770266709208067	1
12790000	1	-0.512155459486017	-0.512155459486016	1
12800000	1	-0.460231140194418	-0.460231140194418	1
12810000	1	-0.571465657307614	-0.571465657307614	1
12820000	1	-0.387679256001821	-0.387679256001821	1
12830000	1	-0.641829301249742	-0.641829301249742	1
12840000	1	-0.557079703735718	-0.557079703735719	1
12850000	1	-0.45883806012252	-0.45883806012252	1
12860000	1	-0.542476435614474	-0.542476435614474	1
12870000	1	-0.798297126584531	-0.798297126584531	1
12880000	1	-0.543889449033788	-0.543889449033788	1
12890000	1	-0.621469027115044	-0.621469027115044	1
12900000	1	-0.496281845470743	-0.496281845470743	1
12910000	1	-0.453334189817946	-0.453334189817946	1
12920000	1	-0.652274035379325	-0.652274035379325	1
12930000	1	-0.686568634022475	-0.686568634022475	1
12940000	1	-0.591336400459118	-0.591336400459118	1
12950000	1	-0.485838562846189	-0.485838562846189	1
12960000	1	-0.679097779769364	-0.679097779769364	1
12970000	1	-0.560299134681454	-0.560299134681454	1
12980000	1	-0.584056111260543	-0.584056111260543	1
12990000	1	-0.574589097141076	-0.574589097141076	1
1.3e+07	1	-0.477175385682684	-0.477175385682684	1
13010000	1	-0.63200716164759	-0.63200716164759	1
13020000	1	-0.539088510377664	-0.539088510377664	1
13030000	1	-0.769284752765002	-0.769284752765002	1
13040000	1	-0.563447452978839	-0.563447452978838	1
13050000	1	-0.708542538063646	-0.708542538063646	1
13060000	1	-0.575087634625055	-0.575087634625055	1
13070000	1	-0.687902387498476	-0.687902387498476	1
13080000	1	-0.680113952766363	-0.680113952766363	1
13090000	1	-0.745529310530448	-0.745529310530448	1
13100000	1	-0.422245200462445	-0.422245200462445	1
13110000	1	-0.625723659996861	-0.625723659996861	1
13120000	1	-0.343671215300117	-0.343671215300117	1
13130000	1	-0.63493603773379	-0.63493603773379	1
13140000	1	-0.64573830038072	-0.645738300380719	1
13150000	1	-0.656465292392426	-0.656465292392426	1
13160000	1	-0.682104334900804	-0.682104334900803	1
13170000	1	-0.666527839180704	-0.666527839180704	1
13180000	1	-0.639404187931582	-0.639404187931581	1
13190000	1	-0.552823875528551	-0.552823875528551	1
13200000	1	-0.564430095609681	-0.564430095609681	1
13210000	1	-0.71443676087224	-0.71443676087224	1
13220000	1	-0.557805900939882	-0.557805900939882	1
13230000	1	-0.560995737033401	-0.560995737033401	1
13240000	1	-0.629449503376688	-0.629449503376688	1
13250000	1	-0.682931484219043	-0.682931484219043	1
13260000	1	-0.33449175414569	-0.33449175414569	1
13270000	1	-0.782980016601703	-0.782980016601704	1
13280000	1	-0.563893611124214	-0.563893611124214	1
13290000	1	-0.716992892374187	-0.716992892374187	1
13300000	1	-0.556639055085131	-0.556639055085131	1
13310000	1	-0.559053241694748	-0.559053241694748	1
13320000	1	-0.392058445117676	-0.392058445117676	1
13330000	1	-0.404586106994498	-0.404586106994498	1
13340000	1	-0.543761249193218	-0.543761249193218	1
13350000	1	-0.628421940124028	-0.628421940124028	1
13360000	1	-0.568063418695504	-0.568063418695504	1
13370000	1	-0.60499443438702	-0.60499443438702	1
13380000	1	-0.68693424358175	-0.68693424358175	1
13390000	1	-0.593385495789059	-0.593385495789059	1
13400000	1	-0.560128879960447	-0.560128879960447	1
13410000	1	-0.620134657546795	-0.620134657546795	1
13420000	1	-0.438469438967679	-0.438469438967679	1
13430000	1	-0.719641713262838	-0.719641713262838	1
13440000	1	-0.487928127078244	-0.487928127078244	1
13450000	1	-0.532224888142711	-0.532224888142711	1
13460000	1	-0.501367561220289	-0.501367561220289	1
13470000	1	-0.743926511681847	-0.743926511681847	1
13480000	1	-0.466730798649747	-0.466730798649747	1
13490000	1	-0.768339337824859	-0.768339337824859	1
13500000	1	-0.649462927058041	-0.64946292705804	1
13510000	1	-0.545173758881388	-0.545173758881388	1
13520000	1	-0.557805641876053	-0.557805641876053	1
13530000	1	-0.635439293008115	-0.635439293008115	1
13540000	1	-0.695726889802248	-0.695726889802248	1
13550000	1	-0.62759843022757	-0.62759843022757	1
13560000	1	-0.636294693501326	-0.636294693501326	1
13570000	1	-0.605819854271008	-0.605819854271008	1
13580000	1	-0.618057675580066	-0.618057675580066	1
13590000	1	-0.61597800326366	-0.61597800326366	1
13600000	1	-0.3576529387741	-0.3576529387741	1
13610000	1	-0.590815887058976	-0.590815887058976	1
13620000	1	-0.5898452104787	-0.5898452104787	1
13630000	1	-0.220507282706605	-0.220507282706605	1
13640000	1	-0.523736989473649	-0.523736989473649	1
13650000	1	-0.372191078013595	-0.372191078013595	1
13660000	1	-0.748827347880616	-0.748827347880616	1
13670000	1	-0.533013988580614	-0.533013988580614	1
13680000	1	-0.64932056019732	-0.64932056019732	1
13690000	1	-0.541520601350144	-0.541520601350144	1
13700000	1	-0.603346733901715	-0.603346733901715	1
13710000	1	-0.64718750146066	-0.64718750146066	1
13720000	1	-0.724930308752835	-0.724930308752835	1
13730000	1	-0.458322484874914	-0.458322484874915	1
13740000	1	-0.63661398613255	-0.63661398613255	1
13750000	1	-0.735766566774525	-0.735766566774525	1
13760000	1	-0.649140936398191	-0.649140936398191	1
13770000	1	-0.463893385493222	-0.463893385493222	1
13780000	1	-0.567928900100174	-0.567928900100174	1
13790000	1	-0.530560574171954	-0.530560574171954	1
13800000	1	-0.493540968277014	-0.493540968277014	1
13810000	1	-0.446993223420382	-0.446993223420382	1
13820000	1	-0.29489169722721	-0.29489169722721	1
13830000	1	-0.646145522084572	-0.646145522084572	1
13840000	1	-0.513407177463154	-0.513407177463154	1
13850000	1	-0.63511248047851	-0.63511248047851	1
13860000	1	-0.458808391683977	-0.458808391683976	1
13870000	1	-0.561021612572541	-0.561021612572541	1
13880000	1	-0.81726826951661	-0.81726826951661	1
13890000	1	-0.809481227925818	-0.809481227925818	1
13900000	1	-0.618841290494744	-0.618841290494744	1
13910000	1	-0.320924903888144	-0.320924903888144	1
13920000	1	-0.623010296338555	-0.623010296338555	1
