state	type_with_type	type_with_density	density_with_type	density_with_density
6e+06	9.11905546277009	-19.7941849490733	-19.7941849490732	76.898736809074
6010000	9.61083197033359	-19.4003652289992	-19.4003652289992	85.2512374995699
6020000	15.9754809989325	-22.3798350881533	-22.3798350881533	66.6170630870471
6030000	9.2621450069168	-13.1086711769009	-13.1086711769009	59.0207850208714
6040000	5.13491592570845	-10.43003775918	-10.43003775918	64.1776614656756
6050000	2.16197691287284	-5.16367445818018	-5.16367445818018	46.6232198790309
6060000	5.33808817039885	-7.68410069559155	-7.68410069559155	56.4888498606211
6070000	5.31013005859524	-15.2662250778057	-15.2662250778057	76.0746510595977
6080000	6.49729831191009	-14.1333036117805	-14.1333036117806	66.6693684352729
6090000	2.5143571771933	-8.16968119136209	-8.16968119136209	55.4862622105898
6100000	1.5759514171748	-4.16042572909136	-4.16042572909136	72.7793009708907
6110000	2.92223551999297	-6.49640303011708	-6.49640303011709	60.4371820411462
6120000	8.56228043698112	-18.9976142843665	-18.9976142843665	71.9010503891267
6130000	1.13475939997264	-3.11801644040829	-3.11801644040829	53.1589164661032
6140000	1.8558840543113	0.207130753520357	0.207130753520357	51.6338156678968
6150000	4.47560484611671	-9.1011376436319	-9.1011376436319	52.240295978224
6160000	5.89662520694556	-11.4032341799618	-11.4032341799618	51.6059910357513
6170000	3.72030473109406	-8.58650950930132	-8.58650950930132	48.4326903193598
6180000	7.16322272846144	-11.8740084850356	-11.8740084850356	54.3802384775283
6190000	11.3160374260948	-17.8659450529275	-17.8659450529275	67.2497105192893
6200000	16.3863584150683	-19.355845950079	-19.355845950079	70.2174343046806
6210000	20.0969097913623	-26.6464544725683	-26.6464544725683	72.8853249369984
6220000	6.30427061685805	-9.5733008766351	-9.5733008766351	49.1167298436674
6230000	4.61526360209154	-8.97587560458224	-8.97587560458224	46.8946232883933
6240000	4.94587692645374	-10.0639709572318	-10.0639709572318	48.4490100788804
6250000	5.3017988067921	-10.1735140097806	-10.1735140097806	59.5209229272704
6260000	7.90638035327372	-17.1601968267735	-17.1601968267735	76.3094441225251
6270000	6.10560341180884	-16.7318294918672	-16.7318294918672	78.274336434101
6280000	8.92854488912657	-14.574553118893	-14.574553118893	53.5570396637996
6290000	4.64370075426516	-9.21220959197474	-9.21220959197474	51.7234961500619
6300000	11.42487599018	-13.8050982966267	-13.8050982966267	52.6176517365716
6310000	6.77775797699034	-8.21193932481823	-8.21193932481823	50.0072702932977
6320000	10.9165003572044	-16.4156960908527	-16.4156960908527	49.6290452727238
6330000	3.62079394848404	-7.54405604027273	-7.54405604027273	49.6966604624368
6340000	4.55369425265806	-10.5425726354082	-10.5425726354082	62.4780358796216
6350000	4.45885080396954	-11.7895976155073	-11.7895976155073	56.0139884206652
