Iteration	Posterior	Likelihood	Prior	correlations[1]	proportional_rates[1]	proportional_rates[2]	relative_rates[1]	relative_rates[2]	sigma2
1873430	-83866.03	-83865.63	-0.4054634	0.0165712	0.918092	0.0819081	1.83618	0.163816	0.9999983
1873440	-83866.03	-83865.63	-0.4054634	0.0165712	0.918092	0.0819081	1.83618	0.163816	0.9999983
1873450	-83867.26	-83866.86	-0.4054634	0.0214476	0.918092	0.0819081	1.83618	0.163816	0.9999983
1873460	-83865.96	-83865.56	-0.4054634	0.017635	0.918092	0.0819081	1.83618	0.163816	0.9999983
1873470	-83866.09	-83865.68	-0.4054634	0.0187487	0.918092	0.0819081	1.83618	0.163816	0.9999983
1873480	-83866.07	-83865.66	-0.4054634	0.0186486	0.918092	0.0819081	1.83618	0.163816	0.9999983
1873490	-83866.03	-83865.63	-0.4054634	0.0184374	0.918092	0.0819081	1.83618	0.163816	0.9999983
1873500	-83866.19	-83865.78	-0.4054634	0.0158587	0.918092	0.0819081	1.83618	0.163816	0.9999983
1873510	-83866.04	-83865.63	-0.4054634	0.0165452	0.918092	0.0819081	1.83618	0.163816	0.9999983
1873520	-83866.04	-83865.63	-0.4054634	0.0165452	0.918092	0.0819081	1.83618	0.163816	0.9999983
1873530	-83866.67	-83866.26	-0.4054634	0.0145941	0.918092	0.0819081	1.83618	0.163816	0.9999983
1873540	-83867.31	-83866.9	-0.4054634	0.0215115	0.918092	0.0819081	1.83618	0.163816	0.9999983
1873550	-83866.18	-83865.78	-0.4054634	0.0158693	0.918092	0.0819081	1.83618	0.163816	0.9999983
1873560	-83866.71	-83866.31	-0.4054634	0.0145052	0.918092	0.0819081	1.83618	0.163816	0.9999983
1873570	-83866.05	-83865.64	-0.4054634	0.0186231	0.91811	0.0818903	1.83622	0.163781	0.9999983
1873580	-83866.5	-83866.1	-0.4054634	0.0200885	0.91811	0.0818903	1.83622	0.163781	0.9999983
1873590	-83867.58	-83867.17	-0.4054634	0.0130792	0.91811	0.0818903	1.83622	0.163781	0.9999983
1873600	-83865.94	-83865.54	-0.4054634	0.0176696	0.91811	0.0818903	1.83622	0.163781	0.9999983
1873610	-83866.02	-83865.61	-0.4054634	0.0184506	0.91811	0.0818903	1.83622	0.163781	0.9999983
1873620	-83865.95	-83865.55	-0.4054634	0.0171018	0.91811	0.0818903	1.83622	0.163781	0.9999983
1873630	-83865.95	-83865.55	-0.4054634	0.0171018	0.91811	0.0818903	1.83622	0.163781	0.9999983
1873640	-83866.42	-83866.02	-0.4054634	0.0198997	0.91811	0.0818903	1.83622	0.163781	0.9999983
1873650	-83866.68	-83866.28	-0.4054634	0.0204804	0.91811	0.0818903	1.83622	0.163781	0.9999983
1873660	-83866.85	-83866.45	-0.4054634	0.0208003	0.91811	0.0818903	1.83622	0.163781	0.9999983
1873670	-83868.52	-83868.11	-0.4054634	0.0133159	0.919618	0.0803822	1.83924	0.160764	0.9999983
1873680	-83867.93	-83867.53	-0.4054634	0.0142155	0.919618	0.0803822	1.83924	0.160764	0.9999983
1873690	-83867.14	-83866.73	-0.4054634	0.0191626	0.919618	0.0803822	1.83924	0.160764	0.9999983
1873700	-83866.96	-83866.55	-0.4054634	0.0184108	0.919604	0.0803964	1.83921	0.160793	0.9999983
1873710	-83866.94	-83866.53	-0.4054634	0.0170602	0.919604	0.0803964	1.83921	0.160793	0.9999983
1873720	-83867.12	-83866.72	-0.4054634	0.0192321	0.919604	0.0803964	1.83921	0.160793	0.9999983
1873730	-83866.66	-83866.26	-0.4054634	0.0156736	0.919324	0.0806759	1.83865	0.161352	0.9999983
1873740	-83866.34	-83865.94	-0.4054634	0.017597	0.919324	0.0806759	1.83865	0.161352	0.9999983
1873750	-83866.66	-83866.26	-0.4054634	0.0156689	0.919324	0.0806759	1.83865	0.161352	0.9999983
1873760	-83866.66	-83866.26	-0.4054634	0.0156689	0.919324	0.0806759	1.83865	0.161352	0.9999983
1873770	-83866.38	-83865.97	-0.4054634	0.018276	0.919324	0.0806759	1.83865	0.161352	0.9999983
1873780	-83867.63	-83867.22	-0.4054634	0.0137011	0.919324	0.0806759	1.83865	0.161352	0.9999983
1873790	-83866.35	-83865.94	-0.4054634	0.0177915	0.919324	0.0806759	1.83865	0.161352	0.9999983
1873800	-83866.39	-83865.98	-0.4054634	0.0168784	0.919324	0.0806759	1.83865	0.161352	0.9999983
1873810	-83867.22	-83866.82	-0.4054634	0.0143813	0.919324	0.0806759	1.83865	0.161352	0.9999983
1873820	-83867.76	-83867.36	-0.4054634	0.0217394	0.919324	0.0806759	1.83865	0.161352	0.9999983
1873830	-83866.35	-83865.95	-0.4054634	0.0172931	0.919324	0.0806759	1.83865	0.161352	0.9999983
1873840	-83866.53	-83866.13	-0.4054634	0.0144164	0.918455	0.0815446	1.83691	0.163089	0.9999983
1873850	-83865.72	-83865.32	-0.4054634	0.0173383	0.918455	0.0815446	1.83691	0.163089	0.9999983
1873860	-83866.01	-83865.61	-0.4054634	0.0185222	0.918124	0.0818762	1.83625	0.163752	0.9999983
1873870	-83866	-83865.59	-0.4054634	0.0165699	0.918124	0.0818762	1.83625	0.163752	0.9999983
1873880	-83866.09	-83865.68	-0.4054634	0.0188824	0.918124	0.0818762	1.83625	0.163752	0.9999983
1873890	-83867.46	-83867.06	-0.4054634	0.0217857	0.918124	0.0818762	1.83625	0.163752	0.9999983
1873900	-83867.82	-83867.42	-0.4054634	0.0222596	0.918124	0.0818762	1.83625	0.163752	0.9999983
1873910	-83865.84	-83865.43	-0.4054634	0.0177259	0.918229	0.0817706	1.83646	0.163541	0.9999983
1873920	-83866.17	-83865.76	-0.4054634	0.0155223	0.918229	0.0817706	1.83646	0.163541	0.9999983
1873930	-83865.85	-83865.45	-0.4054634	0.0180039	0.918229	0.0817706	1.83646	0.163541	0.9999983
1873940	-83866.64	-83866.24	-0.4054634	0.0144033	0.918229	0.0817706	1.83646	0.163541	0.9999983
1873950	-83865.93	-83865.52	-0.4054634	0.0185587	0.918229	0.0817706	1.83646	0.163541	0.9999983
1873960	-83865.86	-83865.46	-0.4054634	0.0169112	0.918229	0.0817706	1.83646	0.163541	0.9999983
1873970	-83865.84	-83865.43	-0.4054634	0.0177011	0.918229	0.0817706	1.83646	0.163541	0.9999983
1873980	-83865.91	-83865.5	-0.4054634	0.0184455	0.918229	0.0817706	1.83646	0.163541	0.9999983
1873990	-83866.42	-83866.01	-0.4054634	0.0201572	0.918229	0.0817706	1.83646	0.163541	0.9999983
1874000	-83865.96	-83865.55	-0.4054634	0.017564	0.919045	0.080955	1.83809	0.16191	0.9999983
1874010	-83866.08	-83865.68	-0.4054634	0.0188359	0.919045	0.080955	1.83809	0.16191	0.9999983
1874020	-83870.95	-83870.55	-0.4054634	0.024481	0.917572	0.082428	1.83514	0.164856	0.9999983
1874030	-83865.74	-83865.34	-0.4054634	0.0169969	0.91845	0.0815495	1.8369	0.163099	0.9999983
1874040	-83866.54	-83866.13	-0.4054634	0.0144118	0.91845	0.0815495	1.8369	0.163099	0.9999983
1874050	-83867.09	-83866.68	-0.4054634	0.0142345	0.919191	0.080809	1.83838	0.161618	0.9999983
1874060	-83866.6	-83866.19	-0.4054634	0.015209	0.919177	0.0808225	1.83835	0.161645	0.9999983
1874070	-83866.58	-83866.17	-0.4054634	0.0199457	0.919177	0.0808225	1.83835	0.161645	0.9999983
1874080	-83866.7	-83866.3	-0.4054634	0.0149599	0.919177	0.0808225	1.83835	0.161645	0.9999983
1874090	-83868.43	-83868.02	-0.4054634	0.0121921	0.919069	0.0809306	1.83814	0.161861	0.9999983
1874100	-83866.99	-83866.58	-0.4054634	0.0141268	0.919069	0.0809306	1.83814	0.161861	0.9999983
1874110	-83866.02	-83865.61	-0.4054634	0.0182247	0.919069	0.0809306	1.83814	0.161861	0.9999983
1874120	-83866.2	-83865.79	-0.4054634	0.0159843	0.919069	0.0809306	1.83814	0.161861	0.9999983
1874130	-83866.1	-83865.7	-0.4054634	0.0187871	0.919069	0.0809306	1.83814	0.161861	0.9999983
1874140	-83865.98	-83865.58	-0.4054634	0.0177	0.919069	0.0809306	1.83814	0.161861	0.9999983
1874150	-83866.77	-83866.36	-0.4054634	0.0145286	0.919069	0.0809306	1.83814	0.161861	0.9999983
1874160	-83866.75	-83866.35	-0.4054634	0.0206296	0.919069	0.0809306	1.83814	0.161861	0.9999983
1874170	-83866.6	-83866.19	-0.4054634	0.0148798	0.919069	0.0809306	1.83814	0.161861	0.9999983
1874180	-83865.98	-83865.58	-0.4054634	0.0176609	0.919069	0.0809306	1.83814	0.161861	0.9999983
1874190	-83866.1	-83865.7	-0.4054634	0.0163912	0.919069	0.0809306	1.83814	0.161861	0.9999983
1874200	-83866.12	-83865.72	-0.4054634	0.0163003	0.919069	0.0809306	1.83814	0.161861	0.9999983
1874210	-83866.09	-83865.68	-0.4054634	0.0187116	0.919069	0.0809306	1.83814	0.161861	0.9999983
1874220	-83866	-83865.6	-0.4054634	0.0181068	0.919069	0.0809306	1.83814	0.161861	0.9999983
1874230	-83866	-83865.6	-0.4054634	0.0181068	0.919069	0.0809306	1.83814	0.161861	0.9999983
1874240	-83866	-83865.6	-0.4054634	0.0181068	0.919069	0.0809306	1.83814	0.161861	0.9999983
1874250	-83866	-83865.59	-0.4054634	0.0180621	0.919069	0.0809306	1.83814	0.161861	0.9999983
1874260	-83866.59	-83866.18	-0.4054634	0.0149011	0.919069	0.0809306	1.83814	0.161861	0.9999983
1874270	-83865.98	-83865.58	-0.4054634	0.0174204	0.919069	0.0809306	1.83814	0.161861	0.9999983
1874280	-83865.75	-83865.35	-0.4054634	0.0176812	0.918781	0.0812193	1.83756	0.162439	0.9999983
1874290	-83865.92	-83865.52	-0.4054634	0.0161332	0.918781	0.0812193	1.83756	0.162439	0.9999983
1874300	-83868.67	-83868.26	-0.4054634	0.0220755	0.917544	0.0824558	1.83509	0.164912	0.9999983
1874310	-83867.18	-83866.78	-0.4054634	0.015531	0.917544	0.0824558	1.83509	0.164912	0.9999983
1874320	-83867.14	-83866.74	-0.4054634	0.019237	0.917544	0.0824558	1.83509	0.164912	0.9999983
1874330	-83865.86	-83865.46	-0.4054634	0.0165825	0.918832	0.0811684	1.83766	0.162337	0.9999983
1874340	-83866.14	-83865.74	-0.4054634	0.019373	0.918963	0.081037	1.83793	0.162074	0.9999983
1874350	-83865.81	-83865.41	-0.4054634	0.0184743	0.918763	0.0812374	1.83753	0.162475	0.9999983
1874360	-83866.98	-83866.57	-0.4054634	0.0137274	0.918763	0.0812374	1.83753	0.162475	0.9999983
1874370	-83868.5	-83868.1	-0.4054634	0.0233034	0.918763	0.0812374	1.83753	0.162475	0.9999983
1874380	-83865.81	-83865.4	-0.4054634	0.0166797	0.918763	0.0812374	1.83753	0.162475	0.9999983
1874390	-83865.81	-83865.4	-0.4054634	0.0166797	0.918763	0.0812374	1.83753	0.162475	0.9999983
1874400	-83866.75	-83866.34	-0.4054634	0.0210241	0.918763	0.0812374	1.83753	0.162475	0.9999983
1874410	-83866.03	-83865.62	-0.4054634	0.0194142	0.918763	0.0812374	1.83753	0.162475	0.9999983
1874420	-83866.81	-83866.4	-0.4054634	0.0194142	0.919434	0.0805664	1.83887	0.161133	0.9999983
1874430	-83869.49	-83869.09	-0.4054634	0.0168376	0.920376	0.0796241	1.84075	0.159248	0.9999983
1874440	-83866.73	-83866.32	-0.4054634	0.0168376	0.917625	0.0823747	1.83525	0.164749	0.9999983
1874450	-83866.73	-83866.32	-0.4054634	0.0168376	0.917625	0.0823747	1.83525	0.164749	0.9999983
1874460	-83866.93	-83866.53	-0.4054634	0.01578	0.917625	0.0823747	1.83525	0.164749	0.9999983
1874470	-83867.53	-83867.12	-0.4054634	0.0206043	0.917625	0.0823747	1.83525	0.164749	0.9999983
1874480	-83866.01	-83865.61	-0.4054634	0.0186458	0.918145	0.081855	1.83629	0.16371	0.9999983
1874490	-83866.41	-83866.01	-0.4054634	0.0199703	0.918145	0.081855	1.83629	0.16371	0.9999983
1874500	-83865.74	-83865.33	-0.4054634	0.0181942	0.918577	0.0814225	1.83715	0.162845	0.9999983
1874510	-83866.9	-83866.5	-0.4054634	0.0137634	0.918521	0.0814789	1.83704	0.162958	0.9999983
1874520	-83865.71	-83865.3	-0.4054634	0.0174643	0.918521	0.0814789	1.83704	0.162958	0.9999983
1874530	-83865.8	-83865.39	-0.4054634	0.0185911	0.918521	0.0814789	1.83704	0.162958	0.9999983
1874540	-83865.71	-83865.3	-0.4054634	0.0176293	0.918521	0.0814789	1.83704	0.162958	0.9999983
1874550	-83865.97	-83865.57	-0.4054634	0.0157533	0.918521	0.0814789	1.83704	0.162958	0.9999983
1874560	-83869.13	-83868.73	-0.4054634	0.0226937	0.917565	0.082435	1.83513	0.16487	0.9999983
1874570	-83866.89	-83866.49	-0.4054634	0.0183516	0.917565	0.082435	1.83513	0.16487	0.9999983
1874580	-83866.83	-83866.42	-0.4054634	0.0176502	0.917565	0.082435	1.83513	0.16487	0.9999983
1874590	-83866.94	-83866.53	-0.4054634	0.0185885	0.917565	0.082435	1.83513	0.16487	0.9999983
1874600	-83866.86	-83866.45	-0.4054634	0.0168513	0.917565	0.082435	1.83513	0.16487	0.9999983
1874610	-83867.76	-83867.36	-0.4054634	0.014104	0.917565	0.082435	1.83513	0.16487	0.9999983
1874620	-83866.84	-83866.43	-0.4054634	0.0209012	0.919009	0.0809913	1.83802	0.161983	0.9999983
1874630	-83866.56	-83866.16	-0.4054634	0.0203665	0.919009	0.0809913	1.83802	0.161983	0.9999983
1874640	-83865.99	-83865.58	-0.4054634	0.0166622	0.919009	0.0809913	1.83802	0.161983	0.9999983
1874650	-83866.77	-83866.37	-0.4054634	0.020785	0.919009	0.0809913	1.83802	0.161983	0.9999983
1874660	-83866.26	-83865.85	-0.4054634	0.0155788	0.919009	0.0809913	1.83802	0.161983	0.9999983
1874670	-83866.3	-83865.9	-0.4054634	0.0197343	0.919009	0.0809913	1.83802	0.161983	0.9999983
1874680	-83866.07	-83865.67	-0.4054634	0.0162246	0.919009	0.0809913	1.83802	0.161983	0.9999983
1874690	-83866.33	-83865.93	-0.4054634	0.0153614	0.919009	0.0809913	1.83802	0.161983	0.9999983
1874700	-83866.28	-83865.88	-0.4054634	0.0154599	0.918116	0.0818836	1.83623	0.163767	0.9999983
1874710	-83867.73	-83867.32	-0.4054634	0.0221293	0.918116	0.0818836	1.83623	0.163767	0.9999983
1874720	-83866.25	-83865.84	-0.4054634	0.0194388	0.918116	0.0818836	1.83623	0.163767	0.9999983
1874730	-83866.26	-83865.86	-0.4054634	0.0194898	0.918116	0.0818836	1.83623	0.163767	0.9999983
1874740	-83866.23	-83865.82	-0.4054634	0.0193667	0.918116	0.0818836	1.83623	0.163767	0.9999983
1874750	-83866.09	-83865.69	-0.4054634	0.0188858	0.918116	0.0818836	1.83623	0.163767	0.9999983
1874760	-83866.06	-83865.65	-0.4054634	0.0162936	0.918116	0.0818836	1.83623	0.163767	0.9999983
1874770	-83866.64	-83866.23	-0.4054634	0.0196563	0.917876	0.082124	1.83575	0.164248	0.9999983
1874780	-83866.83	-83866.42	-0.4054634	0.014833	0.917876	0.082124	1.83575	0.164248	0.9999983
1874790	-83866.47	-83866.07	-0.4054634	0.01914	0.917876	0.082124	1.83575	0.164248	0.9999983
1874800	-83866.24	-83865.84	-0.4054634	0.0176525	0.917876	0.082124	1.83575	0.164248	0.9999983
1874810	-83866.24	-83865.84	-0.4054634	0.0176525	0.917876	0.082124	1.83575	0.164248	0.9999983
1874820	-83866.51	-83866.1	-0.4054634	0.0192597	0.917876	0.082124	1.83575	0.164248	0.9999983
1874830	-83866.13	-83865.72	-0.4054634	0.0197775	0.918662	0.0813377	1.83732	0.162675	0.9999983
1874840	-83866.43	-83866.02	-0.4054634	0.0204771	0.918662	0.0813377	1.83732	0.162675	0.9999983
1874850	-83866.79	-83866.39	-0.4054634	0.0139652	0.918662	0.0813377	1.83732	0.162675	0.9999983
1874860	-83865.79	-83865.39	-0.4054634	0.0185285	0.918662	0.0813377	1.83732	0.162675	0.9999983
1874870	-83865.76	-83865.36	-0.4054634	0.016791	0.918662	0.0813377	1.83732	0.162675	0.9999983
1874880	-83865.87	-83865.47	-0.4054634	0.0161732	0.918662	0.0813377	1.83732	0.162675	0.9999983
1874890	-83865.81	-83865.41	-0.4054634	0.0186567	0.918662	0.0813377	1.83732	0.162675	0.9999983
1874900	-83865.81	-83865.41	-0.4054634	0.0186567	0.918662	0.0813377	1.83732	0.162675	0.9999983
1874910	-83866.84	-83866.43	-0.4054634	0.0144532	0.919093	0.0809068	1.83819	0.161814	0.9999983
1874920	-83866.01	-83865.6	-0.4054634	0.0175069	0.919093	0.0809068	1.83819	0.161814	0.9999983
1874930	-83866.58	-83866.18	-0.4054634	0.0202102	0.919093	0.0809068	1.83819	0.161814	0.9999983
1874940	-83866.48	-83866.07	-0.4054634	0.0152337	0.919093	0.0809068	1.83819	0.161814	0.9999983
1874950	-83867.38	-83866.97	-0.4054634	0.0216105	0.91809	0.0819097	1.83618	0.163819	0.9999983
1874960	-83866.07	-83865.67	-0.4054634	0.0163364	0.91809	0.0819097	1.83618	0.163819	0.9999983
1874970	-83866.27	-83865.86	-0.4054634	0.0155907	0.91809	0.0819097	1.83618	0.163819	0.9999983
1874980	-83867.72	-83867.31	-0.4054634	0.0129224	0.91809	0.0819097	1.83618	0.163819	0.9999983
1874990	-83866.32	-83865.91	-0.4054634	0.0195634	0.91809	0.0819097	1.83618	0.163819	0.9999983
1875000	-83866.32	-83865.91	-0.4054634	0.0195634	0.91809	0.0819097	1.83618	0.163819	0.9999983
1875010	-83867.37	-83866.96	-0.4054634	0.0215977	0.91809	0.0819097	1.83618	0.163819	0.9999983
1875020	-83865.88	-83865.47	-0.4054634	0.0166722	0.918877	0.0811234	1.83775	0.162247	0.9999983
1875030	-83865.88	-83865.48	-0.4054634	0.0185166	0.918877	0.0811234	1.83775	0.162247	0.9999983
1875040	-83865.81	-83865.41	-0.4054634	0.0172913	0.918877	0.0811234	1.83775	0.162247	0.9999983
1875050	-83865.95	-83865.55	-0.4054634	0.0162543	0.918877	0.0811234	1.83775	0.162247	0.9999983
1875060	-83866.39	-83865.98	-0.4054634	0.0183895	0.919322	0.0806784	1.83864	0.161357	0.9999983
1875070	-83866.34	-83865.94	-0.4054634	0.017763	0.919322	0.0806784	1.83864	0.161357	0.9999983
1875080	-83866.39	-83865.99	-0.4054634	0.0168268	0.919322	0.0806784	1.83864	0.161357	0.9999983
1875090	-83867.74	-83867.34	-0.4054634	0.0217127	0.919322	0.0806784	1.83864	0.161357	0.9999983
1875100	-83866.35	-83865.94	-0.4054634	0.0173051	0.919322	0.0806784	1.83864	0.161357	0.9999983
1875110	-83866.36	-83865.96	-0.4054634	0.0171003	0.919322	0.0806784	1.83864	0.161357	0.9999983
1875120	-83866.51	-83866.11	-0.4054634	0.0190557	0.919322	0.0806784	1.83864	0.161357	0.9999983
1875130	-83867.48	-83867.08	-0.4054634	0.0139254	0.919322	0.0806784	1.83864	0.161357	0.9999983
1875140	-83866.4	-83865.99	-0.4054634	0.0166412	0.91931	0.0806903	1.83862	0.161381	0.9999983
1875150	-83867.83	-83867.43	-0.4054634	0.0190701	0.91726	0.0827396	1.83452	0.165479	0.9999983
1875160	-83869.02	-83868.61	-0.4054634	0.0133075	0.91726	0.0827396	1.83452	0.165479	0.9999983
1875170	-83867.87	-83867.46	-0.4054634	0.0191884	0.91726	0.0827396	1.83452	0.165479	0.9999983
1875180	-83867.46	-83867.05	-0.4054634	0.0184862	0.919794	0.0802063	1.83959	0.160413	0.9999983
1875190	-83867.75	-83867.35	-0.4054634	0.0197226	0.919794	0.0802063	1.83959	0.160413	0.9999983
1875200	-83867.77	-83867.37	-0.4054634	0.0155649	0.919794	0.0802063	1.83959	0.160413	0.9999983
1875210	-83867.48	-83867.07	-0.4054634	0.0186154	0.919794	0.0802063	1.83959	0.160413	0.9999983
1875220	-83868.19	-83867.79	-0.4054634	0.017849	0.920048	0.0799518	1.8401	0.159904	0.9999983
1875230	-83868.38	-83867.97	-0.4054634	0.0161878	0.920048	0.0799518	1.8401	0.159904	0.9999983
1875240	-83868.35	-83867.95	-0.4054634	0.0162909	0.920048	0.0799518	1.8401	0.159904	0.9999983
1875250	-83869.05	-83868.64	-0.4054634	0.0208933	0.920048	0.0799518	1.8401	0.159904	0.9999983
1875260	-83868.27	-83867.86	-0.4054634	0.0167213	0.920048	0.0799518	1.8401	0.159904	0.9999983
1875270	-83868.37	-83867.97	-0.4054634	0.0191841	0.920048	0.0799518	1.8401	0.159904	0.9999983
1875280	-83868.4	-83867.99	-0.4054634	0.0161239	0.920048	0.0799518	1.8401	0.159904	0.9999983
1875290	-83869.27	-83868.87	-0.4054634	0.0127805	0.917309	0.0826914	1.83462	0.165383	0.9999983
1875300	-83867.76	-83867.35	-0.4054634	0.0155644	0.917309	0.0826914	1.83462	0.165383	0.9999983
1875310	-83869.05	-83868.65	-0.4054634	0.0130729	0.917309	0.0826914	1.83462	0.165383	0.9999983
1875320	-83866.6	-83866.19	-0.4054634	0.0207755	0.918453	0.0815465	1.83691	0.163093	0.9999983
1875330	-83866.13	-83865.73	-0.4054634	0.0153509	0.918705	0.0812945	1.83741	0.162589	0.9999983
1875340	-83866.64	-83866.23	-0.4054634	0.0142508	0.918705	0.0812945	1.83741	0.162589	0.9999983
1875350	-83866.27	-83865.87	-0.4054634	0.0150013	0.918705	0.0812945	1.83741	0.162589	0.9999983
1875360	-83865.75	-83865.35	-0.4054634	0.0169643	0.918705	0.0812945	1.83741	0.162589	0.9999983
1875370	-83865.75	-83865.35	-0.4054634	0.0169643	0.918705	0.0812945	1.83741	0.162589	0.9999983
1875380	-83865.9	-83865.49	-0.4054634	0.016105	0.918705	0.0812945	1.83741	0.162589	0.9999983
1875390	-83865.83	-83865.43	-0.4054634	0.0187039	0.918705	0.0812945	1.83741	0.162589	0.9999983
1875400	-83867.21	-83866.8	-0.4054634	0.0133506	0.918705	0.0812945	1.83741	0.162589	0.9999983
1875410	-83865.9	-83865.5	-0.4054634	0.019018	0.918705	0.0812945	1.83741	0.162589	0.9999983
1875420	-83866.21	-83865.8	-0.4054634	0.0199693	0.918705	0.0812945	1.83741	0.162589	0.9999983
1875430	-83866.72	-83866.32	-0.4054634	0.0210178	0.918705	0.0812945	1.83741	0.162589	0.9999983
1875440	-83866.99	-83866.58	-0.4054634	0.0136724	0.918705	0.0812945	1.83741	0.162589	0.9999983
1875450	-83866.06	-83865.65	-0.4054634	0.0195523	0.918705	0.0812945	1.83741	0.162589	0.9999983
1875460	-83867.5	-83867.1	-0.4054634	0.0186536	0.919801	0.0801986	1.8396	0.160397	0.9999983
1875470	-83868.29	-83867.88	-0.4054634	0.0208823	0.919801	0.0801986	1.8396	0.160397	0.9999983
1875480	-83868.24	-83867.83	-0.4054634	0.0145486	0.919801	0.0801986	1.8396	0.160397	0.9999983
1875490	-83867.44	-83867.04	-0.4054634	0.0181534	0.919801	0.0801986	1.8396	0.160397	0.9999983
1875500	-83868.37	-83867.97	-0.4054634	0.0143035	0.919801	0.0801986	1.8396	0.160397	0.9999983
1875510	-83865.83	-83865.42	-0.4054634	0.0186091	0.918745	0.0812553	1.83749	0.162511	0.9999983
1875520	-83865.95	-83865.55	-0.4054634	0.0191744	0.918745	0.0812553	1.83749	0.162511	0.9999983
1875530	-83867.84	-83867.43	-0.4054634	0.012552	0.918745	0.0812553	1.83749	0.162511	0.9999983
1875540	-83865.74	-83865.33	-0.4054634	0.0177823	0.918745	0.0812553	1.83749	0.162511	0.9999983
1875550	-83865.92	-83865.52	-0.4054634	0.0189276	0.918809	0.0811907	1.83762	0.162381	0.9999983
1875560	-83866.74	-83866.33	-0.4054634	0.0141603	0.918809	0.0811907	1.83762	0.162381	0.9999983
1875570	-83866.74	-83866.33	-0.4054634	0.0141603	0.918809	0.0811907	1.83762	0.162381	0.9999983
1875580	-83865.81	-83865.4	-0.4054634	0.0168884	0.918809	0.0811907	1.83762	0.162381	0.9999983
1875590	-83867.42	-83867.01	-0.4054634	0.0220076	0.918809	0.0811907	1.83762	0.162381	0.9999983
1875600	-83866.3	-83865.9	-0.4054634	0.0150344	0.918809	0.0811907	1.83762	0.162381	0.9999983
1875610	-83865.9	-83865.49	-0.4054634	0.0163168	0.918809	0.0811907	1.83762	0.162381	0.9999983
1875620	-83865.77	-83865.36	-0.4054634	0.0177838	0.918809	0.0811907	1.83762	0.162381	0.9999983
1875630	-83866.3	-83865.89	-0.4054634	0.015047	0.918809	0.0811907	1.83762	0.162381	0.9999983
1875640	-83866.12	-83865.72	-0.4054634	0.0155119	0.918809	0.0811907	1.83762	0.162381	0.9999983
1875650	-83866.42	-83866.01	-0.4054634	0.0203626	0.918809	0.0811907	1.83762	0.162381	0.9999983
1875660	-83866	-83865.6	-0.4054634	0.0158971	0.918809	0.0811907	1.83762	0.162381	0.9999983
1875670	-83866	-83865.6	-0.4054634	0.0158971	0.918809	0.0811907	1.83762	0.162381	0.9999983
1875680	-83865.8	-83865.4	-0.4054634	0.0169134	0.918809	0.0811907	1.83762	0.162381	0.9999983
1875690	-83865.83	-83865.43	-0.4054634	0.0166831	0.918809	0.0811907	1.83762	0.162381	0.9999983
1875700	-83867.86	-83867.45	-0.4054634	0.0125022	0.918389	0.081611	1.83678	0.163222	0.9999983
1875710	-83867.83	-83867.42	-0.4054634	0.0225211	0.918389	0.081611	1.83678	0.163222	0.9999983
1875720	-83867.09	-83866.68	-0.4054634	0.0166121	0.917477	0.0825227	1.83495	0.165045	0.9999983
1875730	-83867.07	-83866.66	-0.4054634	0.0181031	0.917477	0.0825227	1.83495	0.165045	0.9999983
1875740	-83867.09	-83866.69	-0.4054634	0.0165698	0.917477	0.0825227	1.83495	0.165045	0.9999983
1875750	-83867.03	-83866.63	-0.4054634	0.0176706	0.917477	0.0825227	1.83495	0.165045	0.9999983
1875760	-83867.06	-83866.66	-0.4054634	0.0180616	0.917477	0.0825227	1.83495	0.165045	0.9999983
1875770	-83866.23	-83865.82	-0.4054634	0.0180616	0.919243	0.0807572	1.83849	0.161514	0.9999983
1875780	-83866.27	-83865.86	-0.4054634	0.0189111	0.919183	0.0808171	1.83837	0.161634	0.9999983
1875790	-83865.99	-83865.59	-0.4054634	0.0188628	0.918223	0.0817766	1.83645	0.163553	0.9999983
1875800	-83865.92	-83865.52	-0.4054634	0.0185078	0.918223	0.0817766	1.83645	0.163553	0.9999983
1875810	-83866.68	-83866.27	-0.4054634	0.0143514	0.918223	0.0817766	1.83645	0.163553	0.9999983
1875820	-83866	-83865.59	-0.4054634	0.0160064	0.918851	0.0811487	1.8377	0.162297	0.9999983
1875830	-83866.17	-83865.76	-0.4054634	0.0162059	0.919092	0.0809082	1.83818	0.161816	0.9999983
1875840	-83866.43	-83866.02	-0.4054634	0.0198341	0.919092	0.0809082	1.83818	0.161816	0.9999983
1875850	-83866.65	-83866.25	-0.4054634	0.0203756	0.919092	0.0809082	1.83818	0.161816	0.9999983
1875860	-83866.95	-83866.55	-0.4054634	0.014243	0.919092	0.0809082	1.83818	0.161816	0.9999983
1875870	-83871.56	-83871.15	-0.4054634	0.0257379	0.919092	0.0809082	1.83818	0.161816	0.9999983
1875880	-83866.03	-83865.62	-0.4054634	0.0171395	0.919092	0.0809082	1.83818	0.161816	0.9999983
1875890	-83866.14	-83865.73	-0.4054634	0.0163424	0.919092	0.0809082	1.83818	0.161816	0.9999983
1875900	-83866.18	-83865.77	-0.4054634	0.0161786	0.919092	0.0809082	1.83818	0.161816	0.9999983
1875910	-83866.17	-83865.77	-0.4054634	0.0153212	0.918776	0.0812245	1.83755	0.162449	0.9999983
