Iteration	Posterior	Likelihood	Prior	q_down	q_up	rf[1]	rf[2]	rf[3]	rf[4]	rf[5]	rf[6]	rf[7]	rf[8]
13090	-78.60131	-84.72276	6.121455	1.329933	0.5650669	0.05892	0.0305405	0.0877502	0.246988	0.247537	0.090366	0.140868	0.0970303
13100	-78.64793	-84.58593	5.938002	1.344496	0.6422304	0.0447894	0.00292959	0.485643	0.0123512	0.119631	0.0083679	0.209826	0.116462
13110	-78.57382	-84.33519	5.761366	1.335203	0.7398416	0.0580335	0.00548895	0.266596	0.125178	0.0327826	0.0423425	0.0696292	0.399949
13120	-79.08164	-83.89896	4.817316	1.657707	0.8893628	0.0330109	0.0572625	0.18528	0.122216	0.37221	0.0549682	0.0927572	0.0822948
13130	-80.27475	-84.16205	3.887295	2.115219	0.896862	0.176212	0.0168727	0.103158	0.026489	0.13871	0.0985488	0.163755	0.276255
13140	-79.1148	-84.35741	5.242603	1.535172	0.7992548	0.155271	0.244758	0.130673	0.05436	0.216534	0.0799688	0.0580491	0.0603862
13150	-78.60061	-84.77782	6.177207	1.250988	0.6161364	0.00841894	0.0990347	0.106398	0.290802	0.162417	0.0369059	0.289861	0.00616214
13160	-80.99497	-85.15948	4.164511	2.017386	0.8560869	0.0290347	0.325921	0.181396	0.0944849	0.271453	0.0812565	0.0147738	0.00168033
13170	-79.29288	-85.55983	6.266953	1.132189	0.6900627	0.224759	0.511224	0.0525033	0.0821979	0.126335	0.00027297	0.00178706	0.000921005
13180	-80.60303	-87.71592	7.112895	1.003265	0.3960161	0.412448	0.0633754	0.128583	0.209475	0.180095	0.00109099	0.00369878	0.001234
13190	-79.09184	-84.84751	5.755666	1.303881	0.7740139	0.398327	0.0930657	0.147927	0.149144	0.15792	0.00220685	0.0489132	0.00249613
13200	-79.59745	-86.68261	7.085164	0.9743695	0.4387761	0.104264	0.0328765	0.282145	0.282683	0.11715	0.0018844	0.0644429	0.114553
13210	-79.48511	-84.04673	4.561623	1.600675	1.074242	0.0120086	0.0510608	0.219186	0.510515	0.0318882	0.00144873	0.100087	0.0738057
13220	-78.78319	-84.47552	5.692333	1.492556	0.6170057	0.00638554	0.198857	0.200182	0.201838	0.0540281	0.00132863	0.172617	0.164763
13230	-78.40938	-84.35304	5.943657	1.323004	0.6608954	0.0923236	0.144628	0.0513834	0.180534	0.0468429	0.0107735	0.0508529	0.422662
13240	-79.4676	-84.44599	4.978397	1.613239	0.8532904	0.357937	0.184633	0.04948	0.285019	0.0154094	0.0090862	0.0330984	0.0653375
13250	-78.73007	-84.91413	6.184052	1.359346	0.5043561	0.20956	0.086849	0.024141	0.124083	0.0385881	0.243374	0.262284	0.0111219
13260	-78.98901	-85.41913	6.430124	1.076318	0.664348	0.0549545	0.14506	0.206898	0.0292358	0.0188098	0.382349	0.0667506	0.095942
13270	-79.17782	-84.73438	5.556559	1.594751	0.5826977	0.0830929	0.05015	0.183892	0.0246167	0.13443	0.371547	0.0584678	0.0938042
13280	-78.87219	-84.7158	5.84361	1.426268	0.607655	0.191625	0.0939865	0.260409	0.0548909	0.0859922	0.0417375	0.213143	0.0582162
13290	-79.27697	-86.40008	7.123109	1.071799	0.3223746	0.112102	0.190261	0.0918138	0.0795536	0.0931898	0.058063	0.280364	0.0946525
13300	-78.44445	-84.85189	6.40744	1.225697	0.5263106	0.0395185	0.0367598	0.0250918	0.166407	0.210086	0.279796	0.211261	0.0310801
13310	-78.39618	-84.30038	5.904197	1.329018	0.6746115	0.189887	0.0485689	0.0267356	0.0652723	0.0783727	0.128173	0.257621	0.20537
13320	-78.5485	-84.8544	6.305899	1.158131	0.6446468	0.118278	0.0192916	0.0505451	0.0341803	0.132636	0.0235649	0.356607	0.264898
13330	-78.04397	-84.38019	6.336218	1.272405	0.5152137	0.0505424	0.0212397	0.117592	0.0376318	0.0402554	0.0998543	0.364494	0.26839
13340	-80.68124	-86.9374	6.256162	0.9755809	0.852066	0.10915	0.0188263	0.13929	0.011906	0.027048	0.240533	0.226625	0.226621
13350	-78.95095	-85.45782	6.506865	1.334891	0.3674044	0.0834552	0.191251	0.0697716	0.00798679	0.0909919	0.104461	0.333818	0.118265
13360	-80.1041	-86.72716	6.62306	0.9062372	0.7379604	0.136249	0.0564054	0.128608	0.0154801	0.229883	0.0583241	0.0896157	0.285435
13370	-79.06473	-84.47484	5.410111	1.473486	0.7771866	0.123161	0.117152	0.133852	0.353337	0.127313	0.0794827	0.0166292	0.049072
13380	-81.90878	-87.96056	6.05178	1.664977	0.264861	0.02101	0.266015	0.130887	0.0920244	0.0856197	0.0389212	0.0607064	0.304816
13390	-81.89517	-86.26084	4.365672	1.49783	1.275062	0.148263	0.0951591	0.0690721	0.103956	0.213135	0.0416575	0.0472	0.281558
13400	-79.3171	-85.03549	5.718392	1.220805	0.8757269	0.0452523	0.29167	0.0437917	0.189493	0.098004	0.020637	0.117302	0.193849
13410	-78.49969	-84.94768	6.447996	1.176484	0.5552461	0.361105	0.0182247	0.0183364	0.077726	0.0401991	0.00178593	0.103314	0.379309
13420	-78.0886	-84.88805	6.799452	1.203495	0.3525071	0.00551837	0.0036637	0.0127377	0.0683853	0.0490757	0.00274904	0.332392	0.525478
13430	-79.91712	-83.59615	3.679026	1.903433	1.212782	0.0124233	0.00157102	0.357219	0.140764	0.136349	0.0243759	0.126486	0.200812
13440	-79.19085	-84.36234	5.171487	1.416019	0.9539658	0.144327	0.149913	0.0924061	0.161029	0.323821	0.0200341	0.0360055	0.0724634
13450	-78.83589	-85.4817	6.645808	1.293523	0.3393004	0.048607	0.18363	0.185743	0.103722	0.0299504	0.0512107	0.0344572	0.36268
13460	-78.28049	-84.47002	6.189529	1.338603	0.5223602	0.0261542	0.217213	0.0289546	0.12269	0.0494645	0.173032	0.0280175	0.354474
13470	-81.1072	-86.01257	4.905371	1.352732	1.15031	0.160845	0.165549	0.00947662	0.22155	0.139278	0.108001	0.0476192	0.147682
13480	-79.51074	-84.10327	4.592535	1.78207	0.8773904	0.267083	0.120724	0.00691065	0.267821	0.0278739	0.145311	0.0347255	0.129551
13490	-84.06083	-83.22394	-0.8368883	3.506673	1.867499	0.0621809	0.0579265	0.00733717	0.320129	0.0295942	0.184667	0.0368687	0.301297
13500	-80.66794	-86.00535	5.337412	1.241904	1.045118	0.186079	0.0992584	0.1175	0.0315899	0.0827254	0.111025	0.120108	0.251713
13510	-79.65376	-84.67404	5.02028	1.40986	1.035728	0.378696	0.183487	0.00966646	0.0176944	0.180435	0.0830911	0.0183107	0.128619
13520	-79.05927	-85.37283	6.31356	1.123291	0.6756573	0.162363	0.345058	0.0139958	0.0213128	0.0905069	0.0652204	0.122854	0.17869
13530	-80.32887	-85.73035	5.401482	1.233381	1.021606	0.111578	0.169891	0.236736	0.0875501	0.0558137	0.0151652	0.27285	0.0504173
13540	-79.41553	-84.57715	5.161625	1.399225	0.9756909	0.106583	0.0562963	0.168993	0.0523628	0.11953	0.0156936	0.233958	0.246584
13550	-79.64433	-84.30924	4.664903	1.849743	0.7735336	0.0611248	0.0815881	0.168513	0.238579	0.0945308	0.016413	0.178906	0.160345
13560	-82.06443	-88.65142	6.586989	0.8020704	0.860163	0.0521328	0.0855105	0.0930365	0.359794	0.11135	0.0199419	0.223473	0.0547608
13570	-79.37988	-84.46071	5.080832	1.414138	1.001174	0.0489726	0.413785	0.0270167	0.40986	0.0268556	0.0238031	0.0305838	0.019123
13580	-81.6427	-84.27041	2.627714	2.470313	1.171557	0.0265319	0.163179	0.217021	0.0637113	0.335109	0.130989	0.0339296	0.0295299
13590	-82.41306	-85.25059	2.837529	1.988646	1.548318	0.0229419	0.230783	0.253949	0.107348	0.17794	0.0739861	0.0912876	0.0417639
13600	-79.30295	-83.73643	4.433476	1.761776	0.9772135	0.0136799	0.128763	0.103497	0.286624	0.114372	0.187826	0.144859	0.0203793
13610	-78.69159	-84.0721	5.380511	1.499524	0.7659481	0.099963	0.0843449	0.16419	0.0593923	0.0293117	0.265574	0.291193	0.00603073
13620	-79.55229	-84.01596	4.463674	1.804684	0.9192071	0.100053	0.183688	0.135015	0.279373	0.0355478	0.0219112	0.239452	0.00495914
13630	-80.17309	-83.8841	3.711014	2.061165	1.039056	0.133644	0.148575	0.124358	0.198581	0.148419	0.0654419	0.0637651	0.117216
13640	-79.14184	-84.39001	5.248175	1.505497	0.8261431	0.263431	0.0871467	0.127749	0.221658	0.214594	0.00813135	0.0250948	0.052196
13650	-81.83254	-86.88612	5.053578	1.910792	0.5181472	0.285274	0.104017	0.215118	0.141598	0.0315457	0.0607992	0.0451573	0.11649
13660	-78.70353	-85.57137	6.867843	1.169463	0.3523431	0.069222	0.0305802	0.193273	0.022739	0.0184121	0.293238	0.148748	0.223787
13670	-78.38806	-84.26011	5.872046	1.476957	0.5427474	0.128491	0.0114611	0.213438	0.00529051	0.0541448	0.00132944	0.318009	0.267837
13680	-80.18271	-85.9992	5.816487	1.133452	0.9140321	0.0707917	0.0242656	0.0659992	0.00544642	0.346948	0.00853439	0.270485	0.20753
13690	-78.74987	-84.41345	5.663576	1.327132	0.7968081	0.129514	0.0289343	0.0721722	0.0399638	0.4137	0.0101764	0.110185	0.195354
13700	-79.91688	-87.19033	7.273448	1.150806	0.1681977	0.0607167	0.0342715	0.0526548	0.00473448	0.153079	0.0775608	0.0544501	0.562533
13710	-79.08236	-85.47927	6.396909	1.152133	0.6051406	0.152375	0.422747	0.0780212	0.0130928	0.0869976	0.00672024	0.00129216	0.238754
13720	-79.79234	-85.02915	5.236818	1.613926	0.7233933	0.135506	0.30248	0.138317	0.229836	0.129464	0.00541577	0.00611548	0.0528649
13730	-80.18684	-85.73221	5.54537	1.204202	0.9788409	0.0446224	0.0924631	0.130853	0.236374	0.171563	0.00339235	0.00316525	0.317567
13740	-79.47087	-85.87608	6.405218	1.239651	0.5134683	0.396766	0.186409	0.00472914	0.213583	0.107519	0.00268358	0.00198367	0.0863278
13750	-79.54995	-83.85021	4.300256	1.738849	1.06675	0.526352	0.0749261	0.0430974	0.0866473	0.187907	0.00786897	0.0417948	0.0314069
13760	-79.87992	-83.65194	3.772015	2.00297	1.06675	0.0993683	0.163587	0.0961726	0.199953	0.101738	0.0666696	0.264158	0.00835444
13770	-78.6453	-84.278	5.632693	1.5022	0.6371814	0.119868	0.135776	0.0361864	0.145693	0.181749	0.00248834	0.192475	0.185764
13780	-78.80315	-85.04817	6.245018	1.135784	0.6974348	0.00742651	0.0735023	0.0206398	0.0830995	0.23524	0.0140313	0.217151	0.34891
13790	-79.03846	-84.47387	5.435417	1.638001	0.6000183	0.0111995	0.0163133	0.0272044	0.172488	0.359732	0.0177413	0.276245	0.119076
13800	-78.60077	-84.53801	5.937241	1.461143	0.5259643	0.189615	0.0157265	0.0647529	0.179972	0.0560977	0.0433308	0.274275	0.17623
13810	-78.25203	-84.87724	6.625213	1.179423	0.4636984	0.167589	0.0498405	0.015883	0.128388	0.0906171	0.0205619	0.116253	0.410868
13820	-79.74646	-85.24885	5.50239	1.257986	0.9465472	0.187044	0.0166242	0.0138063	0.151265	0.0727404	0.0506073	0.331319	0.176594
13830	-80.84423	-84.2362	3.391972	1.90813	1.351612	0.0469784	0.00201865	0.00781238	0.0480092	0.295563	0.106857	0.346064	0.146697
13840	-81.30117	-84.97732	3.676149	2.292087	0.8255663	0.0063737	0.00826912	0.00339485	0.0713211	0.240956	0.0650897	0.174272	0.430324
13850	-78.22693	-84.01949	5.792564	1.414447	0.6449991	0.0416943	0.108634	0.0109229	0.0147025	0.177216	0.0447661	0.513526	0.0885383
13860	-78.0647	-84.31884	6.254143	1.248743	0.5799134	0.0255981	0.0267742	0.00280126	0.0816101	0.108801	0.0195216	0.635412	0.099481
13870	-78.77275	-83.59267	4.819922	1.751837	0.7939305	0.0101777	0.0284125	0.00174331	0.255198	0.0135239	0.0632189	0.252638	0.375088
13880	-79.47736	-85.79372	6.316362	1.457072	0.3404752	0.0732948	0.356684	0.00133463	0.0375961	0.00377994	0.127022	0.117511	0.282777
13890	-79.04766	-84.40833	5.360667	1.504378	0.7710162	0.0434214	0.194019	0.272747	0.0785005	0.193646	0.0933657	0.121212	0.00308908
13900	-79.09453	-84.43425	5.33972	1.40242	0.8834479	0.497857	0.0272586	0.0557921	0.161289	0.0919039	0.123551	0.0413257	0.00102212
13910	-78.85467	-85.65974	6.805066	1.022052	0.531143	0.0392389	0.139737	0.0341825	0.111088	0.134466	0.207135	0.188854	0.145299
13920	-78.80118	-83.98998	5.188801	1.558738	0.8025899	0.0189999	0.153873	0.0376407	0.216183	0.172973	0.154058	0.100338	0.145934
13930	-78.36153	-83.81741	5.455871	1.514549	0.7132434	0.00887724	0.0340394	0.0175825	0.216705	0.205755	0.0120354	0.0799647	0.425041
13940	-80.27355	-85.63545	5.361901	1.729818	0.5449597	0.00392481	0.151409	0.0325041	0.2743	0.260458	0.0839465	0.148081	0.0453762
13950	-79.399	-84.97227	5.573276	1.67712	0.4919693	0.0037117	0.0870234	0.0869172	0.0645641	0.112354	0.18382	0.125365	0.336245
13960	-79.71029	-83.42934	3.719045	1.955896	1.140309	0.00309666	0.0726034	0.274241	0.113059	0.0038441	0.238043	0.104591	0.190521
13970	-79.137	-84.74194	5.604946	1.622485	0.5307695	0.150703	0.0463485	0.130643	0.0721745	0.0459366	0.161338	0.162004	0.230852
13980	-79.42785	-83.52571	4.097852	1.824	1.082802	0.0821901	0.00648949	0.0273591	0.196421	0.162822	0.348208	0.0679741	0.108536
13990	-79.70043	-84.375	4.674574	1.53564	1.082802	0.110887	0.00165226	0.0251242	0.192594	0.120481	0.393488	0.0624215	0.0933529
14000	-79.8158	-86.41894	6.603135	1.359155	0.2950048	0.0224097	0.00429741	0.0670519	0.184481	0.110827	0.338408	0.143935	0.12859
14010	-79.59405	-84.37027	4.776215	1.789834	0.7777862	0.109227	0.00882106	0.137634	0.432725	0.0137573	0.108689	0.0262402	0.162908
14020	-78.5504	-85.21794	6.667537	1.159161	0.4627987	0.149624	0.00605395	0.100949	0.133113	0.0378839	0.347121	0.0163545	0.208901
14030	-79.55516	-83.98107	4.425908	1.850148	0.8926254	0.339685	0.0116613	0.0812326	0.0695428	0.0767342	0.222353	0.0331263	0.165665
14040	-81.66726	-83.57966	1.912397	2.631615	1.367914	0.108671	0.215838	0.252636	0.0463029	0.0809319	0.0831927	0.0315716	0.180856
14050	-79.87416	-83.40285	3.528689	2.057718	1.133666	0.0566267	0.174527	0.195081	0.0130635	0.019224	0.0102523	0.467798	0.0634265
14060	-80.11109	-83.4631	3.352015	2.161496	1.118224	0.127532	0.0642244	0.135027	0.0621794	0.0880634	0.0190725	0.266001	0.2379
14070	-81.56259	-84.28516	2.722573	2.435607	1.158835	0.179236	0.0392332	0.147643	0.293701	0.14336	0.089525	0.0909933	0.0163076
14080	-79.19265	-84.70077	5.508116	1.511837	0.6898326	0.361789	0.136739	0.0639599	0.0585526	0.109126	0.126875	0.12913	0.0138286
14090	-78.4065	-84.62307	6.216562	1.302448	0.5449985	0.094931	0.0810663	0.0878612	0.00277501	0.270755	0.0618685	0.353862	0.0468807
14100	-78.64964	-85.20064	6.551002	1.069428	0.6107989	0.037057	0.0107538	0.0394497	0.0064726	0.0938868	0.213827	0.567484	0.0310695
14110	-79.87595	-83.71506	3.83911	1.99297	1.043203	0.236563	0.00430867	0.24627	0.0196306	0.175161	0.0960399	0.083428	0.138598
14120	-80.67454	-83.35073	2.676198	2.308321	1.309308	0.186593	0.0656434	0.255495	0.00712443	0.263265	0.0743231	0.0228001	0.124756
14130	-79.96353	-83.73891	3.775378	1.851587	1.216452	0.0818952	0.226262	0.0706859	0.00312768	0.218571	0.274474	0.0252193	0.0997648
14140	-79.99439	-84.49781	4.503422	1.554816	1.149201	0.479886	0.256579	0.046815	0.00242528	0.0342698	0.11391	0.0361605	0.0299553
14150	-79.32951	-85.80819	6.478685	1.054654	0.661731	0.257946	0.310921	0.0107502	0.00127416	0.0022859	0.0504796	0.0881447	0.278198
14160	-79.69638	-85.36508	5.668699	1.69068	0.4306982	0.101632	0.166424	0.0702605	0.0238975	0.0180685	0.0282425	0.0737437	0.517731
14170	-79.25663	-85.70211	6.445478	1.028727	0.704262	0.0709201	0.146223	0.207716	0.315203	0.00542787	0.0369649	0.00917567	0.20837
14180	-78.95754	-84.49602	5.538478	1.376168	0.8103211	0.13974	0.329117	0.0474668	0.166953	0.010112	0.132222	0.0277783	0.146611
14190	-78.9289	-84.87324	5.944339	1.229155	0.7544031	0.270047	0.0826731	0.0274829	0.263064	0.0369096	0.0582628	0.19599	0.0655712
14200	-79.20593	-84.77761	5.571676	1.275164	0.8947255	0.0993169	0.111063	0.482826	0.0373128	0.0149325	0.063926	0.165869	0.0247543
14210	-79.28655	-86.07297	6.786417	1.127099	0.4354203	0.0582869	0.0393892	0.456152	0.0465677	0.183877	0.0777036	0.100717	0.0373064
14220	-78.81569	-85.02673	6.211046	1.395666	0.454539	0.0831789	0.0150428	0.138587	0.0205593	0.33594	0.141963	0.085741	0.178987
14230	-80.91745	-88.02886	7.111409	0.7426101	0.6574133	0.104195	0.0189061	0.127733	0.050491	0.108321	0.337881	0.237538	0.0149345
14240	-79.37173	-84.13023	4.758508	1.775094	0.8013802	0.163911	0.0132813	0.149576	0.0895636	0.222123	0.140465	0.0808981	0.140181
14250	-78.84264	-84.77222	5.929582	1.277222	0.7137146	0.162544	0.0761779	0.219341	0.163088	0.124457	0.0483779	0.137844	0.0681693
14260	-79.34623	-83.92222	4.575991	1.619089	1.048644	0.0131311	0.00479293	0.156459	0.243434	0.100618	0.112066	0.117581	0.251918
14270	-78.35731	-84.38605	6.028747	1.299038	0.6423157	0.0113791	0.0589618	0.0106465	0.239702	0.0939691	0.331636	0.033512	0.220194
14280	-78.79022	-83.76298	4.972762	1.743178	0.726169	0.0319049	0.0428952	0.0218301	0.0599677	0.108856	0.241268	0.0752681	0.41801
14290	-78.44925	-85.41721	6.96796	1.039054	0.4326933	0.00313045	0.0418079	0.018739	0.0144073	0.113977	0.151523	0.524165	0.132249
14300	-78.82413	-85.3006	6.476461	1.295628	0.4218694	0.113756	0.0750014	0.153817	0.100569	0.147391	0.0842676	0.224875	0.100323
14310	-78.97559	-84.68718	5.711594	1.274961	0.8249703	0.17226	0.113375	0.0915696	0.152024	0.140835	0.0434257	0.279229	0.00728123
14320	-79.81599	-86.59332	6.77733	0.8603454	0.7067175	0.226804	0.211632	0.113056	0.20016	0.172411	0.0486017	0.00870781	0.0186266
14330	-79.02459	-85.40558	6.380985	1.224542	0.5406932	0.233779	0.0847792	0.130346	0.209441	0.0697529	0.198847	0.0246252	0.048429
14340	-78.87609	-83.6617	4.785614	1.680397	0.8825235	0.0712699	0.0453234	0.214364	0.0188447	0.0178649	0.230352	0.0984123	0.303568
14350	-78.84792	-85.59844	6.750516	1.064868	0.5156022	0.15002	0.0578616	0.0720856	0.00633703	0.449463	0.0394773	0.0846428	0.140113
14360	-79.70083	-86.94555	7.244716	1.005696	0.327674	0.461408	0.0392414	0.0184736	0.0208406	0.12864	0.0649947	0.198684	0.0677182
14370	-79.13055	-86.26217	7.131621	0.9441573	0.4457599	0.0138381	0.121565	0.0158493	0.0135475	0.317473	0.361429	0.0643772	0.0919206
14380	-78.44139	-84.70447	6.263081	1.265572	0.5586156	0.0763871	0.0461052	0.00180241	0.28541	0.0561056	0.262222	0.213043	0.058924
14390	-78.47227	-83.71151	5.239237	1.549407	0.7867026	0.069116	0.114224	0.00490689	0.0860707	0.0394521	0.015729	0.422799	0.247703
14400	-78.91588	-83.89249	4.976616	1.552612	0.914808	0.00078069	0.309362	0.00501979	0.11344	0.0357186	0.0164092	0.132041	0.387228
14410	-80.24596	-87.10071	6.854744	0.8283209	0.7000351	0.0422061	0.162313	0.0581518	0.17498	0.243047	0.147867	0.118298	0.0531371
14420	-80.45844	-87.62017	7.161731	1.082746	0.2921163	0.0521784	0.222961	0.0845922	0.446285	0.0617613	0.0392437	0.0248221	0.0681563
14430	-79.82245	-85.95889	6.136439	1.443357	0.4441515	0.166976	0.0753911	0.245499	0.0578451	0.109045	0.291651	0.0277713	0.0258215
14440	-79.7125	-84.89751	5.18501	1.731074	0.6321489	0.0154249	0.182496	0.0993	0.0318061	0.218865	0.353899	0.0206076	0.0776013
14450	-80.40706	-83.24849	2.84143	2.204325	1.330688	0.0858001	0.102522	0.109948	0.00892991	0.00924112	0.116268	0.244861	0.32243
14460	-80.89198	-83.43413	2.54215	2.378932	1.305722	0.16069	0.0919961	0.404204	0.0092054	0.0465664	0.0740853	0.138009	0.0752437
14470	-79.6373	-83.62385	3.986551	1.948225	1.014228	0.144609	0.0336859	0.229363	0.0113417	0.0668829	0.182785	0.256845	0.0744881
14480	-79.10501	-84.85701	5.752006	1.242627	0.8370974	0.284643	0.0740503	0.281712	0.0121321	0.173137	0.0092053	0.019888	0.145231
14490	-79.7334	-84.38502	4.651628	1.803413	0.8265005	0.374938	0.17596	0.119933	0.0269206	0.0109139	0.0153802	0.212753	0.0632013
14500	-78.58537	-83.67778	5.092406	1.536891	0.8726338	0.0367751	0.0124653	0.108193	0.0150245	0.00401985	0.00216167	0.22404	0.597321
14510	-79.94612	-83.68258	3.73646	2.091128	0.9963701	0.0551841	0.0991506	0.11116	0.0245967	0.137434	0.0861046	0.272326	0.214043
14520	-82.62252	-83.93846	1.315941	2.546934	1.750823	0.106366	0.123459	0.22112	0.0085697	0.234632	0.0263641	0.247187	0.0323021
14530	-82.64899	-83.16408	0.5150931	2.911513	1.786669	0.196556	0.0491036	0.171327	0.00876104	0.214392	0.0647122	0.0617118	0.233437
14540	-82.40122	-83.06664	0.6654155	2.89539	1.72763	0.0774389	0.0424986	0.11547	0.00882992	0.195984	0.0663324	0.175754	0.317693
14550	-79.64907	-84.53312	4.884045	1.874941	0.6387646	0.0515597	0.0133795	0.0918487	0.0518757	0.251305	0.0118047	0.0282677	0.499959
14560	-79.78451	-86.47348	6.688968	1.232286	0.3789575	0.0930836	0.0303543	0.532877	0.0725639	0.103182	0.0734338	0.028106	0.0663991
14570	-78.3299	-84.47504	6.14514	1.272554	0.6106043	0.0962603	0.0406587	0.0667059	0.168675	0.0664034	0.0561635	0.381845	0.123288
14580	-78.33825	-83.78418	5.445927	1.53468	0.6980842	0.0866542	0.0678525	0.0416441	0.11842	0.0624073	0.0443546	0.145779	0.432888
14590	-79.13331	-84.2402	5.106891	1.497157	0.9051259	0.100206	0.391596	0.158678	0.0529036	0.115555	0.112672	0.0428226	0.025566
14600	-80.33818	-83.58876	3.250577	2.133488	1.196951	0.145232	0.266657	0.118531	0.205191	0.138218	0.106503	0.00896729	0.0107002
14610	-80.16232	-86.51511	6.352791	0.9396013	0.8397311	0.127248	0.268842	0.252479	0.0862144	0.13195	0.10827	0.00450169	0.0204934
14620	-78.75517	-84.63862	5.883449	1.367612	0.6463913	0.0671392	0.284709	0.0187082	0.0628952	0.0995082	0.448806	0.00328408	0.0149504
14630	-79.1878	-84.26525	5.077455	1.454194	0.9628059	0.0901405	0.150945	0.0251175	0.169531	0.252773	0.0762539	0.00934158	0.225898
14640	-79.15677	-83.62597	4.469201	1.809467	0.911661	0.0599821	0.149534	0.011553	0.087754	0.0644118	0.287184	0.124882	0.214699
14650	-79.09193	-85.7509	6.658968	1.288418	0.337826	0.188671	0.120802	0.0190778	0.0873807	0.0182107	0.256765	0.123857	0.185235
14660	-79.60729	-84.21334	4.606042	1.572131	1.080575	0.138661	0.112024	0.00371152	0.274749	0.0162181	0.145507	0.092786	0.216343
14670	-78.53665	-83.94509	5.408443	1.556125	0.6953815	0.00504365	0.132686	0.00929989	0.0614604	0.261772	0.0118064	0.456691	0.0612411
14680	-78.32436	-84.96284	6.638486	1.256113	0.3803715	0.0318304	0.0527265	0.00897548	0.0862484	0.175251	0.00753568	0.333814	0.303618
14690	-79.913	-86.96357	7.050564	0.9401758	0.49027	0.192193	0.442284	0.0416305	0.0644961	0.0939746	0.0051827	0.148733	0.0115054
14700	-79.24615	-85.76619	6.520032	1.078099	0.6176125	0.110597	0.460724	0.0575103	0.0138951	0.271335	0.0210374	0.038562	0.0263392
14710	-78.69628	-84.04563	5.349345	1.490954	0.790101	0.235848	0.0542931	0.00105954	0.00216922	0.2975	0.0135426	0.344094	0.0514934
14720	-79.18962	-85.45264	6.263019	1.420142	0.4040759	0.0390636	0.0772249	0.00202395	0.0162614	0.562185	0.0429683	0.0810644	0.179209
14730	-79.19576	-84.6042	5.408437	1.33387	0.9176391	0.0803877	0.233437	0.00126875	0.0691541	0.369154	0.025038	0.130738	0.090822
14740	-81.34889	-84.3413	2.992408	2.386184	1.07334	0.0787048	0.125594	0.00120268	0.255811	0.180685	0.0546521	0.217257	0.0860926
14750	-79.97469	-84.53436	4.559673	1.54654	1.129351	0.164281	0.200244	0.000429583	0.0792897	0.24355	0.148839	0.0326637	0.130703
14760	-79.60743	-83.65746	4.050032	1.99889	0.9318214	0.215462	0.0322782	6.92463e-05	0.00734716	0.179649	0.019322	0.177723	0.368149
14770	-79.39761	-86.46681	7.069201	1.085179	0.3359482	0.0773237	0.193274	0.00142225	0.0315294	0.315562	0.165018	0.17768	0.0381912
14780	-79.3938	-85.997	6.603198	1.028594	0.6255356	0.322632	0.338962	0.000234602	0.0352702	0.0207631	0.15028	0.127939	0.00391945
14790	-78.53322	-84.6067	6.073474	1.250659	0.6683318	0.216387	0.0480716	0.00344499	0.0934404	0.0339881	0.284487	0.193301	0.126881
14800	-79.6357	-83.55189	3.916188	1.865591	1.132042	0.130409	0.215356	0.00207618	0.123622	0.0382936	0.161616	0.236622	0.0920042
14810	-80.51724	-83.96167	3.444429	1.915333	1.31818	0.0301403	0.261009	0.0131489	0.12965	0.00985988	0.194752	0.250572	0.110868
14820	-79.15251	-83.4875	4.334984	1.877974	0.9102624	0.0766074	0.0234786	0.0119365	0.127598	0.0222817	0.192248	0.2059	0.33995
14830	-80.43334	-83.66935	3.236012	2.227148	1.110574	0.0773966	0.0951173	0.0480762	0.177796	0.0552791	0.300507	0.121499	0.124329
14840	-78.95219	-84.73102	5.778835	1.261921	0.8043898	0.220696	0.0806706	0.0669485	0.106108	0.0948968	0.151925	0.101959	0.176797
14850	-78.79739	-84.05943	5.262033	1.459733	0.8649787	0.0561739	0.0734264	0.145659	0.0547974	0.116411	0.229443	0.158441	0.165648
14860	-79.60823	-86.8975	7.289273	1.011332	0.2997595	0.0242014	0.027913	0.303392	0.101336	0.107328	0.202937	0.0206511	0.212241
14870	-78.5708	-85.18848	6.617678	1.220837	0.4260525	0.104819	0.173993	0.169153	0.0418162	0.0362819	0.0147851	0.322557	0.136594
14880	-82.40985	-89.50273	7.092878	1.308344	0.1009446	0.129388	0.0828334	0.0594454	0.0439214	0.277909	0.0134219	0.149242	0.243839
14890	-79.67919	-86.40781	6.728621	1.321798	0.2696196	0.029064	0.438619	0.074805	0.0109458	0.0653279	0.0841724	0.00245126	0.294614
14900	-78.8419	-85.03875	6.196857	1.176361	0.6809383	0.0326996	0.153762	0.313056	0.0125586	0.0749536	0.0721338	0.00281244	0.338024
14910	-78.93638	-84.85424	5.91786	1.219158	0.77764	0.180662	0.0737503	0.174547	0.135295	0.211011	0.182354	0.00251353	0.039867
14920	-79.77312	-83.52247	3.749344	1.905261	1.175795	0.0361536	0.0403765	0.104273	0.331004	0.0465219	0.32346	0.00989335	0.108317
14930	-80.68229	-83.82031	3.138019	2.255311	1.131408	0.0530018	0.0403182	0.134405	0.346617	0.0781139	0.265177	0.0246522	0.0577152
14940	-80.84273	-84.7019	3.859164	2.120025	0.9061212	0.0644336	0.0187495	0.312817	0.209298	0.101749	0.123318	0.147832	0.0218027
