Iteration	Posterior	Likelihood	Prior	correlations[1]	proportional_rates[1]	proportional_rates[2]	relative_rates[1]	relative_rates[2]	sigma2
1049030	-83868.8	-83868.4	-0.4054571	0.0121042	0.918244	0.0817563	1.83649	0.163513	0.999992
1049040	-83866.36	-83865.95	-0.4054571	0.017314	0.918244	0.0817563	1.83649	0.163513	0.999992
1049050	-83868.2	-83867.8	-0.4054571	0.0222176	0.918244	0.0817563	1.83649	0.163513	0.999992
1049060	-83867.13	-83866.73	-0.4054571	0.0158248	0.919319	0.0806808	1.83864	0.161362	0.999992
1049070	-83867.13	-83866.73	-0.4054571	0.0158248	0.919319	0.0806808	1.83864	0.161362	0.999992
1049080	-83867.56	-83867.16	-0.4054571	0.0205076	0.919319	0.0806808	1.83864	0.161362	0.999992
1049090	-83867.36	-83866.96	-0.4054571	0.0151769	0.919319	0.0806808	1.83864	0.161362	0.999992
1049100	-83867.36	-83866.96	-0.4054571	0.0151769	0.919319	0.0806808	1.83864	0.161362	0.999992
1049110	-83870.07	-83869.66	-0.4054571	0.0114349	0.919319	0.0806808	1.83864	0.161362	0.999992
1049120	-83867.13	-83866.72	-0.4054571	0.0158391	0.919319	0.0806808	1.83864	0.161362	0.999992
1049130	-83867.29	-83866.89	-0.4054571	0.0153528	0.919319	0.0806808	1.83864	0.161362	0.999992
1049140	-83866.91	-83866.5	-0.4054571	0.0169191	0.919319	0.0806808	1.83864	0.161362	0.999992
1049150	-83867.43	-83867.02	-0.4054571	0.0158979	0.919485	0.0805153	1.83897	0.161031	0.999992
1049160	-83868.92	-83868.51	-0.4054571	0.0221942	0.919485	0.0805153	1.83897	0.161031	0.999992
1049170	-83867.33	-83866.93	-0.4054571	0.0162753	0.919485	0.0805153	1.83897	0.161031	0.999992
1049180	-83867.24	-83866.83	-0.4054571	0.0167901	0.919485	0.0805153	1.83897	0.161031	0.999992
1049190	-83867.86	-83867.46	-0.4054571	0.0147788	0.919485	0.0805153	1.83897	0.161031	0.999992
1049200	-83867.31	-83866.9	-0.4054571	0.016393	0.919485	0.0805153	1.83897	0.161031	0.999992
1049210	-83867.63	-83867.22	-0.4054571	0.0153087	0.919485	0.0805153	1.83897	0.161031	0.999992
1049220	-83869.49	-83869.09	-0.4054571	0.01238	0.919485	0.0805153	1.83897	0.161031	0.999992
1049230	-83869.13	-83868.72	-0.4054571	0.0128099	0.919485	0.0805153	1.83897	0.161031	0.999992
1049240	-83867.37	-83866.96	-0.4054571	0.0161237	0.919485	0.0805153	1.83897	0.161031	0.999992
1049250	-83868.49	-83868.09	-0.4054571	0.01367	0.919485	0.0805153	1.83897	0.161031	0.999992
1049260	-83867.5	-83867.09	-0.4054571	0.0156747	0.919485	0.0805153	1.83897	0.161031	0.999992
1049270	-83868.14	-83867.73	-0.4054571	0.0156747	0.91735	0.0826496	1.8347	0.165299	0.999992
1049280	-83868.14	-83867.73	-0.4054571	0.0156747	0.91735	0.0826496	1.8347	0.165299	0.999992
1049290	-83868.13	-83867.73	-0.4054571	0.0156987	0.91735	0.0826496	1.8347	0.165299	0.999992
1049300	-83868.35	-83867.95	-0.4054571	0.0197995	0.91735	0.0826496	1.8347	0.165299	0.999992
1049310	-83867.98	-83867.58	-0.4054571	0.0163303	0.91735	0.0826496	1.8347	0.165299	0.999992
1049320	-83868.37	-83867.97	-0.4054571	0.0198504	0.91735	0.0826496	1.8347	0.165299	0.999992
1049330	-83867.01	-83866.6	-0.4054571	0.0146326	0.918312	0.0816878	1.83662	0.163376	0.999992
1049340	-83868.18	-83867.78	-0.4054571	0.0222526	0.918312	0.0816878	1.83662	0.163376	0.999992
1049350	-83866.71	-83866.31	-0.4054571	0.0197188	0.918312	0.0816878	1.83662	0.163376	0.999992
1049360	-83866.31	-83865.91	-0.4054571	0.0172566	0.918312	0.0816878	1.83662	0.163376	0.999992
1049370	-83866.7	-83866.29	-0.4054571	0.0196871	0.918312	0.0816878	1.83662	0.163376	0.999992
1049380	-83867	-83866.59	-0.4054571	0.0146469	0.918312	0.0816878	1.83662	0.163376	0.999992
1049390	-83866.55	-83866.15	-0.4054571	0.0158066	0.918312	0.0816878	1.83662	0.163376	0.999992
1049400	-83869.02	-83868.61	-0.4054571	0.0118305	0.918312	0.0816878	1.83662	0.163376	0.999992
1049410	-83866.32	-83865.91	-0.4054571	0.0178611	0.918312	0.0816878	1.83662	0.163376	0.999992
1049420	-83866.35	-83865.94	-0.4054571	0.016821	0.918312	0.0816878	1.83662	0.163376	0.999992
1049430	-83866.37	-83865.96	-0.4054571	0.018367	0.918312	0.0816878	1.83662	0.163376	0.999992
1049440	-83866.45	-83866.04	-0.4054571	0.0162308	0.918312	0.0816878	1.83662	0.163376	0.999992
1049450	-83866.34	-83865.93	-0.4054571	0.0181417	0.918312	0.0816878	1.83662	0.163376	0.999992
1049460	-83866.34	-83865.93	-0.4054571	0.0181417	0.918312	0.0816878	1.83662	0.163376	0.999992
1049470	-83866.8	-83866.4	-0.4054571	0.0199494	0.918312	0.0816878	1.83662	0.163376	0.999992
1049480	-83866.49	-83866.08	-0.4054571	0.0160555	0.918312	0.0816878	1.83662	0.163376	0.999992
1049490	-83866.49	-83866.08	-0.4054571	0.0160555	0.918312	0.0816878	1.83662	0.163376	0.999992
1049500	-83866.43	-83866.03	-0.4054571	0.0187393	0.918312	0.0816878	1.83662	0.163376	0.999992
1049510	-83867.95	-83867.55	-0.4054571	0.0187393	0.919767	0.0802335	1.83953	0.160467	0.999992
1049520	-83869.29	-83868.89	-0.4054571	0.0218099	0.919767	0.0802335	1.83953	0.160467	0.999992
1049530	-83868.29	-83867.88	-0.4054571	0.0199393	0.919767	0.0802335	1.83953	0.160467	0.999992
1049540	-83866.73	-83866.32	-0.4054571	0.0161585	0.919108	0.0808919	1.83822	0.161784	0.999992
1049550	-83867.45	-83867.04	-0.4054571	0.0212777	0.918386	0.0816136	1.83677	0.163227	0.999992
1049560	-83866.29	-83865.89	-0.4054571	0.0180459	0.918386	0.0816136	1.83677	0.163227	0.999992
1049570	-83867.71	-83867.3	-0.4054571	0.0216684	0.918386	0.0816136	1.83677	0.163227	0.999992
1049580	-83866.83	-83866.42	-0.4054571	0.0201075	0.918386	0.0816136	1.83677	0.163227	0.999992
1049590	-83866.45	-83866.04	-0.4054571	0.0160625	0.918386	0.0816136	1.83677	0.163227	0.999992
1049600	-83866.71	-83866.31	-0.4054571	0.0152334	0.918386	0.0816136	1.83677	0.163227	0.999992
1049610	-83866.91	-83866.5	-0.4054571	0.016931	0.91932	0.0806797	1.83864	0.161359	0.999992
1049620	-83866.87	-83866.46	-0.4054571	0.0175762	0.91932	0.0806797	1.83864	0.161359	0.999992
1049630	-83866.41	-83866	-0.4054571	0.0174415	0.918173	0.0818267	1.83635	0.163653	0.999992
1049640	-83868.26	-83867.86	-0.4054571	0.0128046	0.918173	0.0818267	1.83635	0.163653	0.999992
1049650	-83866.41	-83866.01	-0.4054571	0.0173335	0.918173	0.0818267	1.83635	0.163653	0.999992
1049660	-83866.46	-83866.05	-0.4054571	0.0167463	0.918173	0.0818267	1.83635	0.163653	0.999992
1049670	-83866.53	-83866.12	-0.4054571	0.0186995	0.918173	0.0818267	1.83635	0.163653	0.999992
1049680	-83866.44	-83866.03	-0.4054571	0.0169425	0.918173	0.0818267	1.83635	0.163653	0.999992
1049690	-83867.42	-83867.02	-0.4054571	0.020986	0.918173	0.0818267	1.83635	0.163653	0.999992
1049700	-83866.5	-83866.09	-0.4054571	0.0185365	0.918173	0.0818267	1.83635	0.163653	0.999992
1049710	-83866.5	-83866.09	-0.4054571	0.0185365	0.918173	0.0818267	1.83635	0.163653	0.999992
1049720	-83866.91	-83866.5	-0.4054571	0.0199491	0.918173	0.0818267	1.83635	0.163653	0.999992
1049730	-83867.3	-83866.89	-0.4054571	0.0207675	0.918173	0.0818267	1.83635	0.163653	0.999992
1049740	-83866.41	-83866.01	-0.4054571	0.0173654	0.918173	0.0818267	1.83635	0.163653	0.999992
1049750	-83866.64	-83866.23	-0.4054571	0.0158488	0.918173	0.0818267	1.83635	0.163653	0.999992
1049760	-83866.89	-83866.49	-0.4054571	0.0199154	0.918173	0.0818267	1.83635	0.163653	0.999992
1049770	-83866.65	-83866.25	-0.4054571	0.015794	0.918173	0.0818267	1.83635	0.163653	0.999992
1049780	-83866.41	-83866	-0.4054571	0.0176084	0.918173	0.0818267	1.83635	0.163653	0.999992
1049790	-83866.42	-83866.02	-0.4054571	0.0170932	0.918173	0.0818267	1.83635	0.163653	0.999992
1049800	-83867.59	-83867.18	-0.4054571	0.0170932	0.919654	0.0803462	1.83931	0.160692	0.999992
1049810	-83867.59	-83867.18	-0.4054571	0.0170932	0.919654	0.0803462	1.83931	0.160692	0.999992
1049820	-83866.89	-83866.48	-0.4054571	0.0170932	0.919319	0.0806811	1.83864	0.161362	0.999992
1049830	-83867.11	-83866.71	-0.4054571	0.0193537	0.919319	0.0806811	1.83864	0.161362	0.999992
1049840	-83867.23	-83866.82	-0.4054571	0.0197047	0.919319	0.0806811	1.83864	0.161362	0.999992
1049850	-83866.77	-83866.37	-0.4054571	0.0152472	0.91826	0.0817405	1.83652	0.163481	0.999992
1049860	-83868.77	-83868.36	-0.4054571	0.0229104	0.918271	0.0817291	1.83654	0.163458	0.999992
1049870	-83866.96	-83866.56	-0.4054571	0.0146087	0.91846	0.0815405	1.83692	0.163081	0.999992
1049880	-83866.25	-83865.84	-0.4054571	0.0177404	0.91846	0.0815405	1.83692	0.163081	0.999992
1049890	-83866.52	-83866.11	-0.4054571	0.0174579	0.918064	0.0819356	1.83613	0.163871	0.999992
1049900	-83866.91	-83866.5	-0.4054571	0.0196485	0.918064	0.0819356	1.83613	0.163871	0.999992
1049910	-83866.76	-83866.36	-0.4054571	0.0192062	0.918064	0.0819356	1.83613	0.163871	0.999992
1049920	-83871.89	-83871.48	-0.4054571	0.0104639	0.919654	0.0803463	1.83931	0.160693	0.999992
1049930	-83868.83	-83868.43	-0.4054571	0.0201437	0.917234	0.0827657	1.83447	0.165531	0.999992
1049940	-83868.15	-83867.74	-0.4054571	0.0197689	0.917423	0.0825771	1.83485	0.165154	0.999992
1049950	-83868.23	-83867.83	-0.4054571	0.0148986	0.917423	0.0825771	1.83485	0.165154	0.999992
1049960	-83866.33	-83865.93	-0.4054571	0.0177724	0.918866	0.0811342	1.83773	0.162268	0.999992
1049970	-83866.94	-83866.53	-0.4054571	0.0148817	0.918866	0.0811342	1.83773	0.162268	0.999992
1049980	-83867.42	-83867.01	-0.4054571	0.0139675	0.918866	0.0811342	1.83773	0.162268	0.999992
1049990	-83866.41	-83866.01	-0.4054571	0.0185709	0.918866	0.0811342	1.83773	0.162268	0.999992
1050000	-83866.63	-83866.23	-0.4054571	0.0194809	0.918866	0.0811342	1.83773	0.162268	0.999992
1050010	-83866.48	-83866.07	-0.4054571	0.0189048	0.918866	0.0811342	1.83773	0.162268	0.999992
1050020	-83867.04	-83866.64	-0.4054571	0.0170894	0.919405	0.0805946	1.83881	0.161189	0.999992
1050030	-83868.01	-83867.61	-0.4054571	0.0210763	0.919405	0.0805946	1.83881	0.161189	0.999992
1050040	-83867.03	-83866.63	-0.4054571	0.0180652	0.919405	0.0805946	1.83881	0.161189	0.999992
1050050	-83867.14	-83866.73	-0.4054571	0.016436	0.919405	0.0805946	1.83881	0.161189	0.999992
1050060	-83867.15	-83866.75	-0.4054571	0.0163661	0.919405	0.0805946	1.83881	0.161189	0.999992
1050070	-83867.15	-83866.75	-0.4054571	0.0163661	0.919405	0.0805946	1.83881	0.161189	0.999992
1050080	-83870.51	-83870.1	-0.4054571	0.0111752	0.919405	0.0805946	1.83881	0.161189	0.999992
1050090	-83868.96	-83868.56	-0.4054571	0.020837	0.919861	0.0801386	1.83972	0.160277	0.999992
1050100	-83868.96	-83868.55	-0.4054571	0.0188128	0.920088	0.0799118	1.84018	0.159824	0.999992
1050110	-83866.94	-83866.54	-0.4054571	0.0147645	0.91879	0.0812101	1.83758	0.16242	0.999992
1050120	-83866.86	-83866.45	-0.4054571	0.0148539	0.918419	0.0815812	1.83684	0.163162	0.999992
1050130	-83866.44	-83866.04	-0.4054571	0.0190155	0.918419	0.0815812	1.83684	0.163162	0.999992
1050140	-83869.72	-83869.31	-0.4054571	0.0192541	0.920268	0.0797324	1.84054	0.159465	0.999992
1050150	-83867.21	-83866.8	-0.4054571	0.0209384	0.918715	0.0812846	1.83743	0.162569	0.999992
1050160	-83867.73	-83867.33	-0.4054571	0.0217588	0.918715	0.0812846	1.83743	0.162569	0.999992
1050170	-83866.34	-83865.93	-0.4054571	0.0185454	0.918715	0.0812846	1.83743	0.162569	0.999992
1050180	-83867.59	-83867.19	-0.4054571	0.0149694	0.919395	0.0806048	1.83879	0.16121	0.999992
1050190	-83867.01	-83866.6	-0.4054571	0.017289	0.919395	0.0806048	1.83879	0.16121	0.999992
1050200	-83868.32	-83867.91	-0.4054571	0.0215941	0.919395	0.0806048	1.83879	0.16121	0.999992
1050210	-83867.76	-83867.35	-0.4054571	0.0146165	0.919395	0.0806048	1.83879	0.16121	0.999992
1050220	-83867.37	-83866.96	-0.4054571	0.0197246	0.919395	0.0806048	1.83879	0.16121	0.999992
1050230	-83867.37	-83866.96	-0.4054571	0.0197246	0.919395	0.0806048	1.83879	0.16121	0.999992
1050240	-83867.08	-83866.68	-0.4054571	0.0186292	0.919395	0.0806048	1.83879	0.16121	0.999992
1050250	-83867.01	-83866.61	-0.4054571	0.01722	0.919395	0.0806048	1.83879	0.16121	0.999992
1050260	-83867	-83866.6	-0.4054571	0.0173928	0.919395	0.0806048	1.83879	0.16121	0.999992
1050270	-83867.05	-83866.65	-0.4054571	0.0184202	0.919395	0.0806048	1.83879	0.16121	0.999992
1050280	-83867.05	-83866.65	-0.4054571	0.0184202	0.919395	0.0806048	1.83879	0.16121	0.999992
1050290	-83868.21	-83867.8	-0.4054571	0.0214249	0.919395	0.0806048	1.83879	0.16121	0.999992
1050300	-83867.79	-83867.39	-0.4054571	0.0145523	0.919395	0.0806048	1.83879	0.16121	0.999992
1050310	-83867	-83866.6	-0.4054571	0.0174858	0.919395	0.0806048	1.83879	0.16121	0.999992
1050320	-83867	-83866.59	-0.4054571	0.0175396	0.919395	0.0806048	1.83879	0.16121	0.999992
1050330	-83867.55	-83867.14	-0.4054571	0.0150711	0.919395	0.0806048	1.83879	0.16121	0.999992
1050340	-83867.01	-83866.6	-0.4054571	0.0179634	0.919395	0.0806048	1.83879	0.16121	0.999992
1050350	-83867.55	-83867.15	-0.4054571	0.0150584	0.919395	0.0806048	1.83879	0.16121	0.999992
1050360	-83868.51	-83868.1	-0.4054571	0.0197454	0.917288	0.0827121	1.83458	0.165424	0.999992
1050370	-83868.37	-83867.96	-0.4054571	0.0193604	0.917288	0.0827121	1.83458	0.165424	0.999992
1050380	-83868.08	-83867.68	-0.4054571	0.0179957	0.917288	0.0827121	1.83458	0.165424	0.999992
1050390	-83868.08	-83867.68	-0.4054571	0.0168527	0.917288	0.0827121	1.83458	0.165424	0.999992
1050400	-83869.38	-83868.97	-0.4054571	0.0214	0.917288	0.0827121	1.83458	0.165424	0.999992
1050410	-83867.52	-83867.12	-0.4054571	0.0173446	0.919635	0.080365	1.83927	0.16073	0.999992
1050420	-83867.52	-83867.12	-0.4054571	0.0173446	0.919635	0.080365	1.83927	0.16073	0.999992
1050430	-83870.44	-83870.03	-0.4054571	0.0235606	0.919635	0.080365	1.83927	0.16073	0.999992
1050440	-83866.96	-83866.55	-0.4054571	0.0179347	0.919369	0.0806306	1.83874	0.161261	0.999992
1050450	-83867.22	-83866.82	-0.4054571	0.0194299	0.919369	0.0806306	1.83874	0.161261	0.999992
1050460	-83866.53	-83866.12	-0.4054571	0.0159785	0.91884	0.0811604	1.83768	0.162321	0.999992
1050470	-83866.31	-83865.91	-0.4054571	0.0177307	0.91884	0.0811604	1.83768	0.162321	0.999992
1050480	-83868.74	-83868.33	-0.4054571	0.0121887	0.91884	0.0811604	1.83768	0.162321	0.999992
1050490	-83866.83	-83866.43	-0.4054571	0.0158782	0.917984	0.0820162	1.83597	0.164032	0.999992
1050500	-83866.94	-83866.54	-0.4054571	0.0155192	0.917984	0.0820162	1.83597	0.164032	0.999992
1050510	-83868.06	-83867.65	-0.4054571	0.0128728	0.91853	0.0814699	1.83706	0.16294	0.999992
1050520	-83866.26	-83865.85	-0.4054571	0.0180865	0.91853	0.0814699	1.83706	0.16294	0.999992
1050530	-83866.84	-83866.43	-0.4054571	0.0152585	0.91817	0.0818301	1.83634	0.16366	0.999992
1050540	-83866.84	-83866.43	-0.4054571	0.0152585	0.91817	0.0818301	1.83634	0.16366	0.999992
1050550	-83866.82	-83866.41	-0.4054571	0.0153005	0.91817	0.0818301	1.83634	0.16366	0.999992
1050560	-83866.63	-83866.22	-0.4054571	0.019119	0.91817	0.0818301	1.83634	0.16366	0.999992
1050570	-83867.26	-83866.86	-0.4054571	0.0143174	0.91817	0.0818301	1.83634	0.16366	0.999992
1050580	-83868.2	-83867.79	-0.4054571	0.0128867	0.91817	0.0818301	1.83634	0.16366	0.999992
1050590	-83866.52	-83866.11	-0.4054571	0.0163847	0.91817	0.0818301	1.83634	0.16366	0.999992
1050600	-83866.33	-83865.93	-0.4054571	0.0176827	0.918868	0.081132	1.83774	0.162264	0.999992
1050610	-83866.59	-83866.18	-0.4054571	0.019333	0.918868	0.081132	1.83774	0.162264	0.999992
1050620	-83866.34	-83865.93	-0.4054571	0.0179161	0.918868	0.081132	1.83774	0.162264	0.999992
1050630	-83868.88	-83868.47	-0.4054571	0.012058	0.918868	0.081132	1.83774	0.162264	0.999992
1050640	-83866.4	-83865.99	-0.4054571	0.0166945	0.918868	0.081132	1.83774	0.162264	0.999992
1050650	-83866.38	-83865.98	-0.4054571	0.0167739	0.918868	0.081132	1.83774	0.162264	0.999992
1050660	-83867.69	-83867.28	-0.4054571	0.0157371	0.919578	0.0804222	1.83916	0.160844	0.999992
1050670	-83867.49	-83867.09	-0.4054571	0.0187972	0.919578	0.0804222	1.83916	0.160844	0.999992
1050680	-83867.4	-83866.99	-0.4054571	0.0181382	0.919578	0.0804222	1.83916	0.160844	0.999992
1050690	-83867.59	-83867.18	-0.4054571	0.0160676	0.919578	0.0804222	1.83916	0.160844	0.999992
1050700	-83867.51	-83867.1	-0.4054571	0.0164113	0.919578	0.0804222	1.83916	0.160844	0.999992
1050710	-83867.96	-83867.56	-0.4054571	0.0144571	0.917634	0.0823661	1.83527	0.164732	0.999992
1050720	-83867.94	-83867.53	-0.4054571	0.0204045	0.917634	0.0823661	1.83527	0.164732	0.999992
1050730	-83867.4	-83866.99	-0.4054571	0.0189548	0.917634	0.0823661	1.83527	0.164732	0.999992
1050740	-83868.49	-83868.08	-0.4054571	0.0135441	0.917634	0.0823661	1.83527	0.164732	0.999992
1050750	-83868.32	-83867.91	-0.4054571	0.0138164	0.917634	0.0823661	1.83527	0.164732	0.999992
1050760	-83867.57	-83867.17	-0.4054571	0.0195411	0.917634	0.0823661	1.83527	0.164732	0.999992
1050770	-83867.5	-83867.1	-0.4054571	0.0155779	0.917634	0.0823661	1.83527	0.164732	0.999992
1050780	-83869.14	-83868.73	-0.4054571	0.0222564	0.917634	0.0823661	1.83527	0.164732	0.999992
1050790	-83867.4	-83867	-0.4054571	0.0189767	0.917634	0.0823661	1.83527	0.164732	0.999992
1050800	-83867.98	-83867.57	-0.4054571	0.0159609	0.917382	0.0826178	1.83476	0.165236	0.999992
1050810	-83867.04	-83866.63	-0.4054571	0.0204582	0.918297	0.0817031	1.83659	0.163406	0.999992
1050820	-83867.21	-83866.81	-0.4054571	0.0207902	0.918297	0.0817031	1.83659	0.163406	0.999992
1050830	-83867.62	-83867.21	-0.4054571	0.0214617	0.918297	0.0817031	1.83659	0.163406	0.999992
1050840	-83866.32	-83865.91	-0.4054571	0.0175259	0.918297	0.0817031	1.83659	0.163406	0.999992
1050850	-83866.35	-83865.94	-0.4054571	0.0169268	0.918297	0.0817031	1.83659	0.163406	0.999992
1050860	-83866.54	-83866.14	-0.4054571	0.0191598	0.918297	0.0817031	1.83659	0.163406	0.999992
1050870	-83866.33	-83865.92	-0.4054571	0.0178875	0.918297	0.0817031	1.83659	0.163406	0.999992
1050880	-83868.14	-83867.74	-0.4054571	0.0131358	0.919041	0.0809592	1.83808	0.161918	0.999992
1050890	-83867.6	-83867.2	-0.4054571	0.0212508	0.919041	0.0809592	1.83808	0.161918	0.999992
1050900	-83866.83	-83866.42	-0.4054571	0.0155622	0.919041	0.0809592	1.83808	0.161918	0.999992
1050910	-83866.74	-83866.33	-0.4054571	0.0193455	0.919041	0.0809592	1.83808	0.161918	0.999992
1050920	-83867.33	-83866.92	-0.4054571	0.0200891	0.917884	0.0821161	1.83577	0.164232	0.999992
1050930	-83866.97	-83866.57	-0.4054571	0.0190878	0.917884	0.0821161	1.83577	0.164232	0.999992
1050940	-83866.82	-83866.41	-0.4054571	0.0183051	0.917884	0.0821161	1.83577	0.164232	0.999992
1050950	-83868.19	-83867.78	-0.4054571	0.0216084	0.917884	0.0821161	1.83577	0.164232	0.999992
1050960	-83867.21	-83866.8	-0.4054571	0.0197964	0.917884	0.0821161	1.83577	0.164232	0.999992
1050970	-83867.92	-83867.51	-0.4054571	0.0137595	0.917884	0.0821161	1.83577	0.164232	0.999992
1050980	-83866.77	-83866.36	-0.4054571	0.0171571	0.917884	0.0821161	1.83577	0.164232	0.999992
1050990	-83866.78	-83866.38	-0.4054571	0.0169195	0.917884	0.0821161	1.83577	0.164232	0.999992
1051000	-83866.77	-83866.37	-0.4054571	0.0170608	0.917884	0.0821161	1.83577	0.164232	0.999992
1051010	-83866.39	-83865.98	-0.4054571	0.0185958	0.918814	0.0811859	1.83763	0.162372	0.999992
1051020	-83866.39	-83865.98	-0.4054571	0.0186162	0.918814	0.0811859	1.83763	0.162372	0.999992
1051030	-83866.46	-83866.05	-0.4054571	0.0189642	0.918814	0.0811859	1.83763	0.162372	0.999992
1051040	-83866.3	-83865.89	-0.4054571	0.0175342	0.918814	0.0811859	1.83763	0.162372	0.999992
1051050	-83866.34	-83865.93	-0.4054571	0.0168875	0.918814	0.0811859	1.83763	0.162372	0.999992
1051060	-83866.34	-83865.93	-0.4054571	0.0168875	0.918814	0.0811859	1.83763	0.162372	0.999992
1051070	-83866.55	-83866.15	-0.4054571	0.0158288	0.918814	0.0811859	1.83763	0.162372	0.999992
1051080	-83870.56	-83870.15	-0.4054571	0.0238225	0.917654	0.0823458	1.83531	0.164692	0.999992
1051090	-83867.42	-83867.02	-0.4054571	0.0192144	0.917654	0.0823458	1.83531	0.164692	0.999992
1051100	-83868.96	-83868.56	-0.4054571	0.0226486	0.917904	0.0820961	1.83581	0.164192	0.999992
1051110	-83870.04	-83869.64	-0.4054571	0.023705	0.91786	0.0821404	1.83572	0.164281	0.999992
1051120	-83866.82	-83866.42	-0.4054571	0.0169084	0.91786	0.0821404	1.83572	0.164281	0.999992
1051130	-83866.82	-83866.42	-0.4054571	0.0169084	0.91786	0.0821404	1.83572	0.164281	0.999992
1051140	-83866.88	-83866.48	-0.4054571	0.0185023	0.91786	0.0821404	1.83572	0.164281	0.999992
1051150	-83866.82	-83866.41	-0.4054571	0.0169967	0.91786	0.0821404	1.83572	0.164281	0.999992
1051160	-83866.89	-83866.48	-0.4054571	0.0164328	0.91786	0.0821404	1.83572	0.164281	0.999992
1051170	-83866.57	-83866.16	-0.4054571	0.0161771	0.918962	0.0810383	1.83792	0.162077	0.999992
1051180	-83867.24	-83866.83	-0.4054571	0.0207436	0.918962	0.0810383	1.83792	0.162077	0.999992
1051190	-83867.16	-83866.75	-0.4054571	0.0164573	0.9177	0.0823002	1.8354	0.1646	0.999992
1051200	-83867.27	-83866.87	-0.4054571	0.0159213	0.9177	0.0823002	1.8354	0.1646	0.999992
1051210	-83867.21	-83866.81	-0.4054571	0.0161902	0.9177	0.0823002	1.8354	0.1646	0.999992
1051220	-83867.21	-83866.81	-0.4054571	0.0161902	0.9177	0.0823002	1.8354	0.1646	0.999992
1051230	-83868.61	-83868.2	-0.4054571	0.0161902	0.917143	0.0828567	1.83429	0.165713	0.999992
1051240	-83869.89	-83869.49	-0.4054571	0.021507	0.917143	0.0828567	1.83429	0.165713	0.999992
1051250	-83866.78	-83866.38	-0.4054571	0.0174256	0.917869	0.0821314	1.83574	0.164263	0.999992
1051260	-83867.3	-83866.89	-0.4054571	0.0149911	0.917869	0.0821314	1.83574	0.164263	0.999992
1051270	-83867.22	-83866.82	-0.4054571	0.0197754	0.917869	0.0821314	1.83574	0.164263	0.999992
1051280	-83868	-83867.59	-0.4054571	0.0212877	0.917869	0.0821314	1.83574	0.164263	0.999992
1051290	-83867.78	-83867.37	-0.4054571	0.0140316	0.917869	0.0821314	1.83574	0.164263	0.999992
1051300	-83867.78	-83867.37	-0.4054571	0.0140316	0.917869	0.0821314	1.83574	0.164263	0.999992
1051310	-83866.78	-83866.38	-0.4054571	0.0173929	0.917869	0.0821314	1.83574	0.164263	0.999992
1051320	-83868.63	-83868.22	-0.4054571	0.0142637	0.917387	0.0826132	1.83477	0.165226	0.999992
1051330	-83869.22	-83868.82	-0.4054571	0.0215717	0.917387	0.0826132	1.83477	0.165226	0.999992
1051340	-83869.22	-83868.82	-0.4054571	0.0215717	0.917387	0.0826132	1.83477	0.165226	0.999992
1051350	-83867.99	-83867.59	-0.4054571	0.0190059	0.917387	0.0826132	1.83477	0.165226	0.999992
1051360	-83867.09	-83866.68	-0.4054571	0.0177598	0.91944	0.0805601	1.83888	0.16112	0.999992
1051370	-83867.74	-83867.34	-0.4054571	0.0148286	0.91944	0.0805601	1.83888	0.16112	0.999992
1051380	-83868.27	-83867.87	-0.4054571	0.0214004	0.91944	0.0805601	1.83888	0.16112	0.999992
1051390	-83867.37	-83866.96	-0.4054571	0.0194625	0.91944	0.0805601	1.83888	0.16112	0.999992
1051400	-83867.55	-83867.14	-0.4054571	0.0152849	0.91944	0.0805601	1.83888	0.16112	0.999992
1051410	-83867.87	-83867.47	-0.4054571	0.0206974	0.91944	0.0805601	1.83888	0.16112	0.999992
1051420	-83869.58	-83869.18	-0.4054571	0.0121711	0.91944	0.0805601	1.83888	0.16112	0.999992
1051430	-83866.99	-83866.59	-0.4054571	0.0171153	0.91938	0.0806198	1.83876	0.16124	0.999992
1051440	-83867.45	-83867.04	-0.4054571	0.0200115	0.91938	0.0806198	1.83876	0.16124	0.999992
1051450	-83866.99	-83866.58	-0.4054571	0.0180326	0.91938	0.0806198	1.83876	0.16124	0.999992
1051460	-83866.5	-83866.09	-0.4054571	0.0170936	0.919038	0.0809618	1.83808	0.161924	0.999992
1051470	-83866.5	-83866.09	-0.4054571	0.0170936	0.919038	0.0809618	1.83808	0.161924	0.999992
1051480	-83867.15	-83866.74	-0.4054571	0.0201859	0.918043	0.0819566	1.83609	0.163913	0.999992
1051490	-83866.65	-83866.24	-0.4054571	0.0163826	0.918043	0.0819566	1.83609	0.163913	0.999992
1051500	-83866.6	-83866.19	-0.4054571	0.0183126	0.918043	0.0819566	1.83609	0.163913	0.999992
1051510	-83866.54	-83866.14	-0.4054571	0.0173896	0.918043	0.0819566	1.83609	0.163913	0.999992
1051520	-83867.5	-83867.1	-0.4054571	0.014028	0.919001	0.0809994	1.838	0.161999	0.999992
1051530	-83866.61	-83866.21	-0.4054571	0.0161538	0.919001	0.0809994	1.838	0.161999	0.999992
1051540	-83867.98	-83867.57	-0.4054571	0.0218757	0.919001	0.0809994	1.838	0.161999	0.999992
1051550	-83866.93	-83866.53	-0.4054571	0.0199797	0.919016	0.0809839	1.83803	0.161968	0.999992
1051560	-83866.61	-83866.21	-0.4054571	0.0162204	0.919016	0.0809839	1.83803	0.161968	0.999992
