Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]
4530	-38.6904	-37.82571	-0.8646919	0.180118	0.316723
4540	-37.58595	-38.4383	0.8523446	0.131775	0.217177
4550	-39.82859	-38.66323	-1.165358	0.357694	0.165044
4560	-37.45029	-38.52917	1.078881	0.144105	0.185336
4570	-41.39571	-37.04572	-4.349996	0.365202	0.43183
4580	-37.66122	-38.86331	1.20209	0.105582	0.213247
4590	-37.7138	-39.55102	1.837225	0.166534	0.0975905
4600	-38.6561	-40.62901	1.972903	0.036409	0.216029
4610	-37.61028	-37.59916	-0.01112058	0.217749	0.205574
4620	-37.50449	-38.8594	1.354908	0.162441	0.143226
4630	-37.46873	-38.28532	0.8165896	0.151415	0.200617
4640	-37.47333	-38.49009	1.016758	0.139065	0.195727
4650	-37.50424	-38.80349	1.299251	0.209977	0.100483
4660	-37.60517	-39.16563	1.56046	0.146886	0.141076
4670	-37.45894	-37.89636	0.437413	0.20294	0.181751
4680	-37.65769	-39.37611	1.718422	0.0850396	0.189317
4690	-37.78585	-39.62317	1.837318	0.0709914	0.193125
4700	-38.42012	-37.14619	-1.273929	0.267543	0.264547
4710	-37.81928	-37.63863	-0.1806449	0.186806	0.251118
4720	-37.53129	-39.03745	1.506163	0.201594	0.0910446
4730	-39.18251	-38.35892	-0.8235864	0.156228	0.337074
4740	-37.46899	-38.12148	0.6524823	0.215964	0.150203
4750	-39.21054	-42.10534	2.894799	0.138369	0.0346656
4760	-37.85823	-39.94527	2.087038	0.06015	0.182458
4770	-37.81926	-38.82251	1.003246	0.246328	0.0896268
4780	-37.91632	-40.16541	2.249097	0.0873996	0.14125
4790	-37.59335	-38.45207	0.8587229	0.233077	0.115326
4800	-37.80115	-37.8662	0.06505211	0.167064	0.249698
4810	-37.99721	-40.14522	2.148008	0.106494	0.130862
4820	-37.85216	-40.12518	2.273022	0.0764129	0.150176
4830	-38.24462	-38.34649	0.1018767	0.283474	0.130117
4840	-37.68895	-37.51958	-0.1693689	0.226491	0.210463
4850	-39.74145	-37.04535	-2.696102	0.287293	0.367289
4860	-37.45246	-38.49477	1.042306	0.144106	0.188485
4870	-37.53081	-38.33869	0.8078861	0.141208	0.211574
4880	-39.57926	-39.00852	-0.5707461	0.342596	0.128928
4890	-37.43028	-38.37248	0.9421995	0.203542	0.137671
4900	-40.20357	-37.04527	-3.1583	0.345326	0.349065
4910	-37.52862	-37.75689	0.2282696	0.192986	0.209719
4920	-38.50949	-39.97388	1.464393	0.251709	0.0445273
4930	-39.41567	-40.43229	1.01662	0.292788	0.0420157
4940	-37.51089	-37.76665	0.2557563	0.210087	0.190249
4950	-37.68945	-38.31839	0.6289378	0.136238	0.231956
4960	-37.41418	-38.36714	0.9529565	0.191949	0.148337
4970	-38.40035	-37.52324	-0.8771111	0.198978	0.298933
4980	-38.18361	-40.37087	2.187256	0.0427071	0.191269
4990	-39.47951	-37.00326	-2.476255	0.292016	0.34363
5000	-37.54996	-37.93671	0.3867514	0.169779	0.219275
5010	-38.9665	-37.69884	-1.26766	0.320991	0.210559
5020	-40.0281	-43.0183	2.990192	0.103111	0.061708
5030	-37.56317	-39.21469	1.651519	0.104401	0.175718
5040	-38.74861	-39.53196	0.7833504	0.287483	0.0674115
5050	-37.46335	-38.70076	1.237411	0.143855	0.171932
5060	-38.6471	-41.41948	2.772378	0.0211325	0.162447
5070	-37.44327	-38.09896	0.6556916	0.170209	0.195682
5080	-40.95863	-39.2145	-1.744129	0.156247	0.416341
5090	-37.76658	-37.94767	0.181083	0.251845	0.154923
5100	-37.47416	-38.7563	1.28214	0.14557	0.166364
5110	-38.62895	-38.00477	-0.6241878	0.305799	0.170328
5120	-37.89857	-38.56153	0.6629568	0.258294	0.10697
5130	-39.83839	-37.9143	-1.924082	0.203543	0.384544
5140	-39.17401	-38.97217	-0.2018406	0.324061	0.115689
5150	-37.65495	-39.48183	1.826877	0.177572	0.0874433
5160	-38.82145	-37.0501	-1.771356	0.275621	0.299312
5170	-38.31218	-40.21441	1.902232	0.0471438	0.211381
5180	-37.42475	-38.39803	0.9732766	0.199774	0.138763
5190	-42.41539	-37.16374	-5.251655	0.417416	0.457277
5200	-38.45991	-40.92984	2.46993	0.174367	0.0352616
5210	-37.42634	-38.412	0.9856642	0.158726	0.178743
5220	-37.61751	-38.09641	0.4788943	0.23808	0.143038
5230	-37.73589	-39.5286	1.79271	0.0758924	0.192066
5240	-37.52387	-39.02533	1.501462	0.115439	0.177604
5250	-38.12058	-37.58927	-0.5313109	0.273578	0.19455
5260	-37.80628	-37.40962	-0.3966566	0.232214	0.224315
5270	-39.63059	-37.22678	-2.403812	0.338848	0.290558
5280	-37.87464	-38.31393	0.4392934	0.259704	0.124825
5290	-37.52397	-38.92893	1.404959	0.163065	0.138291
5300	-39.62434	-37.00141	-2.622923	0.314812	0.333466
5310	-38.38916	-39.26212	0.8729605	0.273797	0.0733797
5320	-37.72656	-38.54274	0.8161739	0.121848	0.23022
5330	-37.9539	-37.57619	-0.3777115	0.191282	0.263615
5340	-38.07145	-40.65753	2.58608	0.0506087	0.149016
5350	-37.59479	-37.78564	0.190848	0.180974	0.224954
5360	-37.65176	-39.44189	1.790125	0.113831	0.15435
5370	-40.68635	-39.32352	-1.362825	0.142538	0.397208
5380	-37.96637	-37.36688	-0.5994899	0.216326	0.257674
5390	-37.512	-38.88776	1.375767	0.163404	0.140466
5400	-37.43402	-37.97987	0.5458571	0.190751	0.184599
5410	-37.43952	-38.54889	1.109375	0.15309	0.173724
5420	-38.1656	-40.34521	2.179612	0.140404	0.0942306
5430	-40.1674	-40.95983	0.7924296	0.0522436	0.301869
5440	-37.61767	-39.36599	1.748324	0.112811	0.15897
5450	-38.0827	-40.39313	2.310434	0.160048	0.0633184
5460	-37.8715	-39.79759	1.926091	0.12681	0.12966
5470	-37.56662	-38.25982	0.6931943	0.23188	0.13078
5480	-37.5853	-37.62914	0.04383805	0.207679	0.21091
5490	-38.47687	-41.13043	2.653561	0.0753174	0.118495
5500	-38.56746	-41.53711	2.969648	0.0395512	0.127037
5510	-37.48242	-38.79407	1.31165	0.171461	0.137931
5520	-37.52114	-38.25362	0.732477	0.225681	0.133595
5530	-40.16074	-39.37647	-0.7842625	0.124949	0.364965
5540	-38.5945	-39.5478	0.9533027	0.277149	0.0631079
5550	-39.70268	-38.44594	-1.256733	0.353931	0.176677
5560	-37.44934	-38.51143	1.062093	0.144836	0.186051
5570	-37.81262	-37.95942	0.1468003	0.159754	0.249967
5580	-38.29946	-40.57866	2.279198	0.137342	0.0887149
5590	-38.10398	-37.27216	-0.8318235	0.228532	0.265479
5600	-38.6212	-37.68182	-0.9393819	0.189603	0.313672
5610	-37.4438	-37.96824	0.5244394	0.18502	0.192175
5620	-39.4513	-37.17407	-2.277229	0.258454	0.36005
5630	-38.28923	-37.97215	-0.3170868	0.28748	0.162196
5640	-37.50992	-38.17552	0.6655989	0.224044	0.140993
5650	-39.17315	-42.34393	3.170787	0.0133807	0.135883
5660	-37.67023	-38.90477	1.234536	0.103263	0.212771
5670	-38.02385	-40.4238	2.399947	0.0464239	0.169233
5680	-41.30785	-37.09744	-4.210412	0.337683	0.447328
5690	-38.02889	-37.58927	-0.4396154	0.267198	0.193031
5700	-38.36399	-37.18211	-1.181887	0.240264	0.283898
5710	-39.46782	-42.03858	2.57076	0.185175	0.0157698
5720	-38.7003	-39.62662	0.926324	0.281028	0.0615522
5730	-37.99021	-40.0694	2.07919	0.150061	0.093223
5740	-37.41257	-38.32721	0.914646	0.171205	0.172382
5750	-37.58062	-39.20324	1.622616	0.123542	0.159067
5760	-37.61744	-39.4213	1.803864	0.0910372	0.17596
5770	-38.42423	-40.43626	2.012034	0.0406162	0.208452
5780	-38.85412	-41.2449	2.390787	0.192582	0.0238639
5790	-38.62986	-38.6722	0.04233995	0.301077	0.117642
5800	-38.12297	-40.29567	2.172703	0.144279	0.0909503
5810	-37.81233	-37.40324	-0.4090839	0.231881	0.225719
5820	-37.70957	-39.59204	1.882469	0.11053	0.149698
5830	-38.43494	-37.45733	-0.9776099	0.289836	0.216731
5840	-40.89885	-40.81682	-0.08202871	0.0763174	0.353113
5850	-37.43966	-38.4593	1.019632	0.205064	0.12948
5860	-37.44954	-38.68587	1.236332	0.188253	0.127627
5870	-37.48357	-38.84824	1.364669	0.20026	0.104566
5880	-38.32948	-38.82763	0.4981555	0.109844	0.269615
5890	-38.28387	-40.72662	2.442748	0.0897156	0.122255
5900	-38.70739	-41.2568	2.549416	0.021889	0.180894
5910	-39.25746	-41.6027	2.345238	0.0169798	0.203389
5920	-38.26655	-38.03849	-0.2280636	0.286194	0.155815
5930	-37.8196	-37.62778	-0.1918228	0.187879	0.251008
5940	-37.687	-39.64532	1.958321	0.0789272	0.174767
5950	-37.94871	-37.74532	-0.203392	0.17615	0.263734
5960	-38.0194	-40.51266	2.493258	0.0486434	0.158976
5970	-40.38958	-40.68644	0.296864	0.0688113	0.327985
5980	-37.69622	-39.66019	1.963973	0.0969266	0.156281
5990	-39.4059	-42.70639	3.300489	0.0123421	0.12575
6000	-38.0605	-40.24762	2.187117	0.188021	0.0459667
6010	-37.83081	-37.85852	0.02770805	0.167408	0.25257
6020	-37.42473	-38.02645	0.601717	0.192609	0.17793
6030	-37.69439	-39.44709	1.7527	0.162331	0.109073
6040	-37.51762	-38.25486	0.737239	0.147759	0.211108
6050	-38.19552	-40.59552	2.399996	0.0380234	0.177629
6060	-40.24912	-38.40963	-1.839489	0.377359	0.203443
6070	-38.58828	-37.52644	-1.061832	0.201845	0.311977
6080	-37.6341	-39.50277	1.86867	0.0897884	0.171627
6090	-37.69735	-38.7017	1.00435	0.113239	0.222621
6100	-38.42348	-38.2203	-0.2031733	0.294433	0.145432
6110	-37.95503	-37.94411	-0.01092547	0.266396	0.15691
6120	-37.85416	-39.96106	2.106897	0.16996	0.0709367
6130	-37.89124	-37.34666	-0.5445802	0.228636	0.240634
6140	-39.7275	-38.1662	-1.561305	0.183174	0.373667
6150	-40.17583	-41.57925	1.403418	0.0303029	0.271185
6160	-39.59865	-39.0532	-0.5454503	0.126912	0.342434
6170	-37.48958	-38.74712	1.257542	0.209147	0.104906
6180	-37.86138	-37.49882	-0.3625671	0.249923	0.20367
6190	-38.21606	-37.19809	-1.017971	0.242774	0.26727
6200	-37.60628	-37.86696	0.2606812	0.172361	0.227552
6210	-37.76792	-38.99077	1.22285	0.236417	0.0806237
6220	-37.78453	-37.97037	0.1858365	0.253502	0.152857
6230	-37.44908	-38.54258	1.093505	0.144563	0.183618
6240	-38.0313	-40.08645	2.055149	0.141712	0.103643
6250	-40.13985	-40.01528	-0.1245717	0.348766	0.0843286
6260	-37.65302	-39.52231	1.869294	0.0839407	0.177421
6270	-39.92533	-39.85887	-0.0664603	0.342212	0.0858772
6280	-38.29955	-41.09434	2.794786	0.0437544	0.137895
6290	-37.5454	-39.13848	1.593081	0.112026	0.173126
6300	-37.5062	-38.9382	1.432	0.123012	0.176015
6310	-38.79016	-37.26858	-1.521583	0.302467	0.250953
6320	-39.86247	-37.18964	-2.672829	0.346078	0.306499
6330	-37.42579	-38.51265	1.086861	0.181962	0.146791
6340	-37.45182	-38.57039	1.118571	0.143098	0.182925
6350	-37.86375	-37.37426	-0.4894936	0.222504	0.242021
6360	-37.44862	-38.63178	1.183166	0.1692	0.151258
6370	-38.17089	-40.31718	2.146293	0.127621	0.109883
6380	-39.04019	-38.02859	-1.011601	0.174021	0.335474
6390	-37.94059	-40.19145	2.250862	0.0893547	0.139143
6400	-37.78785	-38.13569	0.3478317	0.147251	0.245155
6410	-38.64133	-37.17152	-1.46981	0.241769	0.307191
6420	-38.87107	-37.05654	-1.814534	0.286008	0.292644
6430	-37.70047	-39.51601	1.815541	0.166987	0.0990052
6440	-38.47727	-40.85196	2.374687	0.185425	0.0324077
6450	-37.95485	-40.08439	2.129537	0.105278	0.13367
6460	-37.9658	-38.39132	0.4255137	0.13068	0.255035
6470	-37.6639	-39.35887	1.694969	0.162354	0.114023
6480	-39.54241	-39.36029	-0.182124	0.334863	0.103189
6490	-39.20321	-38.84046	-0.3627444	0.327422	0.126187
6500	-38.89662	-37.11678	-1.779844	0.253983	0.321681
6510	-37.73997	-37.4559	-0.2840704	0.221856	0.224977
6520	-37.61943	-39.40057	1.781146	0.184638	0.0843166
6530	-37.75413	-39.66414	1.910014	0.194924	0.0629304
6540	-37.59866	-39.32595	1.727283	0.111015	0.162578
6550	-37.71292	-39.7722	2.059283	0.0825773	0.162421
6560	-38.63351	-39.32575	0.6922346	0.0894869	0.273256
6570	-38.8151	-38.10948	-0.7056234	0.163191	0.31995
6580	-38.12551	-37.56424	-0.5612739	0.27335	0.197358
6590	-37.84539	-39.91759	2.072202	0.16662	0.0772658
6600	-37.81317	-38.60664	0.7934666	0.250924	0.1031
6610	-37.68682	-37.50594	-0.1808783	0.217702	0.220243
6620	-39.42243	-42.24915	2.826711	0.11525	0.0636495
6630	-39.0018	-39.5243	0.5224935	0.0876406	0.289722
6640	-37.84166	-37.67022	-0.1714444	0.254342	0.182789
6650	-37.77461	-37.80074	0.02613026	0.250977	0.169138
6660	-38.46042	-37.23087	-1.229542	0.281225	0.247041
6670	-38.66115	-37.88637	-0.7747777	0.175095	0.314003
6680	-37.87996	-38.71146	0.8314944	0.253953	0.0967956
6690	-38.58759	-38.93321	0.3456164	0.294322	0.0982752
6700	-37.52306	-38.01797	0.4949107	0.165022	0.214717
6710	-39.4871	-39.68419	0.1970968	0.324527	0.0808625
6720	-37.62454	-37.89389	0.2693444	0.237123	0.162043
6730	-38.40148	-39.60612	1.204634	0.072113	0.246497
6740	-37.55386	-39.17106	1.617208	0.106626	0.176449
6750	-37.41873	-38.33637	0.9176379	0.164882	0.178447
6760	-38.43112	-40.80451	2.373392	0.0311641	0.18678
6770	-38.21777	-40.58813	2.370359	0.0944387	0.123766
6780	-37.5505	-38.04284	0.4923368	0.229485	0.150475
6790	-37.5592	-38.06315	0.5039448	0.230844	0.148116
6800	-39.61998	-37.18038	-2.439597	0.335895	0.296594
6810	-38.13174	-38.51302	0.3812774	0.274797	0.114728
6820	-38.14997	-40.79167	2.641706	0.0422806	0.152553
6830	-37.44719	-38.32888	0.8816813	0.210352	0.136074
6840	-37.65491	-39.50852	1.853614	0.105114	0.157599
6850	-38.30778	-38.33006	0.02228509	0.287266	0.13318
6860	-37.5173	-39.04392	1.526616	0.191868	0.0990088
6870	-37.56967	-38.59633	1.026654	0.123417	0.210522
6880	-39.31847	-39.12625	-0.1922176	0.328465	0.110456
6890	-37.55986	-39.02884	1.468975	0.20922	0.0866213
6900	-37.74308	-38.07897	0.3358874	0.151683	0.241752
6910	-37.76787	-37.87184	0.1039638	0.167028	0.246383
6920	-37.62764	-37.5721	-0.05554001	0.216532	0.210617
6930	-37.47026	-37.99578	0.5255249	0.213896	0.163206
6940	-37.44699	-38.60867	1.161674	0.201165	0.121144
6950	-38.92656	-41.51242	2.585859	0.11922	0.0804237
6960	-41.52986	-37.98826	-3.541609	0.428	0.299406
6970	-38.45753	-37.87111	-0.5864224	0.172143	0.300731
6980	-37.78211	-39.64742	1.865315	0.15811	0.103594
6990	-38.74807	-38.44385	-0.3042203	0.140494	0.308074
7000	-37.78776	-37.78579	-0.001965615	0.173871	0.248664
7010	-37.81553	-37.8787	0.06316059	0.165936	0.25099
7020	-37.6514	-39.17862	1.527222	0.215188	0.0756373
7030	-37.68234	-37.65197	-0.03037787	0.190099	0.234883
7040	-37.66543	-38.61186	0.9464331	0.118929	0.22192
7050	-37.486	-38.16233	0.6763249	0.157522	0.206591
7060	-37.60939	-39.33487	1.725477	0.177903	0.0958459
7070	-37.65819	-39.00253	1.344339	0.0990073	0.207569
7080	-37.47919	-38.85485	1.375665	0.196064	0.107815
7090	-37.42727	-38.50123	1.073962	0.16893	0.160934
7100	-40.00139	-38.50955	-1.491841	0.169242	0.381616
7110	-37.80288	-37.40523	-0.3976525	0.225303	0.231312
7120	-38.80762	-39.15504	0.347422	0.301658	0.0907833
7130	-37.54212	-37.81228	0.2701625	0.222757	0.176339
7140	-37.55959	-38.5095	0.9499196	0.128917	0.211631
7150	-37.87311	-39.76696	1.893856	0.140619	0.118628
7160	-41.23559	-40.70006	-0.5355232	0.0904431	0.378047
7170	-37.93171	-38.15052	0.2188154	0.146065	0.257454
7180	-38.92474	-41.13908	2.214346	0.208786	0.0228568
7190	-37.74161	-37.56543	-0.1761761	0.240183	0.197357
7200	-38.25883	-39.72613	1.467309	0.24498	0.0510048
7210	-37.78692	-39.77748	1.990564	0.167839	0.0830785
7220	-41.07691	-37.06471	-4.012207	0.372796	0.395142
7230	-37.46246	-38.74781	1.285348	0.198093	0.113565
7240	-37.82944	-37.39097	-0.4384712	0.232993	0.227138
7250	-37.94326	-38.24385	0.3005853	0.139925	0.256551
7260	-37.55994	-39.17563	1.615693	0.11743	0.165775
7270	-41.21993	-37.61729	-3.60264	0.270025	0.462638
7280	-40.96857	-38.3298	-2.638771	0.406992	0.242652
7290	-37.56102	-38.00045	0.4394317	0.230517	0.154
7300	-37.75231	-39.66846	1.916154	0.166811	0.0905146
7310	-39.61131	-37.47982	-2.131483	0.231209	0.374742
7320	-37.72556	-38.45974	0.7341731	0.246093	0.113038
7330	-37.45448	-38.65309	1.198617	0.158198	0.16093
7340	-37.47467	-38.16575	0.6910861	0.158785	0.204056
7350	-37.6705	-39.34754	1.67704	0.157711	0.12021
7360	-37.62276	-39.45665	1.833889	0.091235	0.173177
7370	-37.8358	-39.63231	1.79651	0.0692365	0.198395
7380	-37.5339	-38.06081	0.526907	0.160622	0.21636
7390	-37.50401	-37.83639	0.3323806	0.185964	0.207774
7400	-37.51324	-38.90213	1.38889	0.167261	0.135479
7410	-37.61827	-37.59748	-0.02079175	0.205679	0.218477
7420	-38.8747	-39.10183	0.227126	0.106167	0.296636
7430	-37.96466	-38.62364	0.6589761	0.261955	0.103652
7440	-37.54291	-39.14697	1.604057	0.189549	0.0946577
7450	-39.29152	-39.92307	0.6315494	0.0755405	0.292429
7460	-37.9026	-39.92725	2.024656	0.155538	0.0924423
7470	-37.99677	-37.28626	-0.7105101	0.235153	0.248409
7480	-38.38243	-38.38926	0.006826106	0.290968	0.13081
7490	-39.24382	-37.13047	-2.113352	0.316274	0.288116
7500	-37.71183	-39.64664	1.934803	0.178402	0.0773179
7510	-37.80028	-37.4713	-0.3289815	0.240858	0.209843
7520	-38.02519	-37.84993	-0.1752618	0.16805	0.269411
7530	-37.94421	-39.08034	1.136125	0.0921577	0.232353
7540	-37.51269	-38.4224	0.9097057	0.137575	0.206436
7550	-38.38888	-37.15932	-1.229562	0.267195	0.261073
7560	-37.47635	-38.73808	1.26173	0.131535	0.182157
7570	-39.59297	-37.72807	-1.864904	0.210302	0.372689
7580	-37.89815	-39.42162	1.523463	0.0764841	0.214665
7590	-38.61506	-41.08845	2.473385	0.103951	0.10538
7600	-37.92345	-37.35002	-0.5734333	0.22217	0.249585
7610	-37.45817	-38.58519	1.127019	0.139876	0.185418
7620	-37.7381	-38.15199	0.4138855	0.24978	0.136937
7630	-40.59357	-40.0402	-0.5533621	0.369677	0.10035
7640	-38.07879	-39.35762	1.278829	0.248082	0.0641374
7650	-37.9655	-39.68141	1.715911	0.0657962	0.208777
7660	-40.11831	-37.42745	-2.69086	0.365504	0.288626
7670	-37.60843	-39.39815	1.789721	0.102424	0.165791
7680	-37.49631	-38.15948	0.6631708	0.15653	0.208716
7690	-38.13452	-38.01084	-0.1236797	0.157272	0.275746
7700	-39.37609	-37.88032	-1.495765	0.340759	0.210438
7710	-41.24577	-37.57307	-3.6727	0.411046	0.327651
7720	-37.90699	-37.70209	-0.2048974	0.260393	0.17962
7730	-38.03548	-38.09413	0.05864932	0.271968	0.145346
7740	-38.8384	-38.45235	-0.3860531	0.142053	0.313563
7750	-38.72354	-41.23233	2.508797	0.105335	0.100946
7760	-41.58399	-40.37689	-1.207093	0.115002	0.41133
7770	-42.40586	-37.40251	-5.003351	0.334966	0.51834
7780	-39.77981	-37.00622	-2.773597	0.322794	0.338462
7790	-37.67048	-37.80264	0.1321612	0.240667	0.170315
7800	-37.41502	-38.16368	0.7486607	0.196311	0.161572
7810	-38.90934	-37.07302	-1.836323	0.29244	0.288089
7820	-38.65402	-37.31858	-1.335449	0.223146	0.314242
7830	-37.84787	-38.53252	0.6846501	0.12173	0.241666
7840	-38.09236	-38.7544	0.662038	0.110508	0.254835
7850	-37.95029	-37.56972	-0.3805694	0.260695	0.194449
7860	-37.96755	-38.04624	0.07869418	0.26746	0.148127
7870	-37.73153	-39.69604	1.964511	0.178112	0.0750489
7880	-38.25647	-38.67138	0.4149163	0.117428	0.2692
7890	-39.35743	-42.70784	3.350401	0.0189845	0.114809
7900	-37.67851	-39.07741	1.398896	0.223693	0.0781843
7910	-38.10096	-40.36149	2.26053	0.100197	0.127468
7920	-40.25583	-37.27486	-2.980969	0.271396	0.407722
7930	-37.52855	-38.29192	0.7633705	0.226567	0.130049
7940	-37.6394	-39.24023	1.600822	0.0904106	0.194075
7950	-37.71882	-39.64517	1.926345	0.0744404	0.182008
7960	-37.86712	-37.37024	-0.4968795	0.237002	0.22816
7970	-37.41349	-38.16589	0.7523958	0.177716	0.179846
7980	-37.90023	-37.90265	0.002413874	0.163703	0.258454
7990	-38.92137	-37.83287	-1.088496	0.319786	0.196332
8000	-37.53869	-38.07473	0.5360353	0.228046	0.14815
8010	-38.14386	-37.45524	-0.6886176	0.203141	0.278535
8020	-37.89814	-40.21739	2.319248	0.0760896	0.146518
8030	-37.78806	-39.94718	2.15912	0.0838635	0.152536
8040	-37.70361	-38.03063	0.3270186	0.155844	0.238355
8050	-37.70943	-39.53693	1.827504	0.166461	0.0985007
8060	-37.63832	-38.76847	1.13015	0.2309	0.0941248
8070	-38.02888	-38.80539	0.7765116	0.262634	0.0928499
8080	-40.10815	-36.98837	-3.11978	0.325746	0.365327
8090	-37.61055	-39.21626	1.605711	0.16481	0.119254
8100	-37.82402	-39.93739	2.113368	0.0949711	0.145369
8110	-37.50446	-38.22894	0.7244866	0.150734	0.209231
8120	-37.57548	-39.24396	1.668479	0.194178	0.0844808
8130	-37.59189	-39.07652	1.484629	0.0997155	0.194778
8140	-37.85876	-39.55062	1.691869	0.0717181	0.204926
8150	-37.48488	-38.82055	1.335675	0.136436	0.170886
8160	-37.49092	-38.53146	1.040544	0.216899	0.115844
8170	-39.0601	-39.40065	0.3405493	0.0950966	0.297937
8180	-37.41553	-38.29221	0.8766804	0.196852	0.150004
8190	-37.71694	-39.12173	1.404788	0.0918804	0.20949
8200	-37.85548	-40.0638	2.208322	0.0863136	0.145848
8210	-37.45555	-38.12382	0.6682681	0.165266	0.199541
8220	-37.50691	-38.83509	1.32818	0.119525	0.188444
8230	-37.61781	-37.71596	0.09815202	0.231167	0.182745
8240	-37.83726	-40.07357	2.236308	0.0617538	0.167997
8250	-37.40827	-38.20303	0.7947581	0.181272	0.17264
8260	-39.19565	-42.31438	3.118725	0.0494155	0.104332
8270	-38.63742	-40.82996	2.19254	0.205462	0.0280588
8280	-37.41584	-38.31599	0.9001448	0.167597	0.177239
8290	-37.45377	-38.70271	1.248942	0.184654	0.13014
8300	-37.8931	-37.87862	-0.01447572	0.261528	0.162084
8310	-37.54759	-38.61294	1.06536	0.224124	0.106482
8320	-38.33547	-41.12878	2.79331	0.0339372	0.147839
8330	-38.00926	-37.97093	-0.03833326	0.15898	0.266687
8340	-38.2849	-38.40836	0.1234653	0.133463	0.278269
8350	-38.25745	-40.69851	2.441057	0.164882	0.0472339
8360	-37.82529	-38.89683	1.071538	0.101489	0.228584
8370	-37.51897	-38.50915	0.9901787	0.131994	0.205087
8380	-37.58192	-39.21867	1.636748	0.176091	0.1053
8390	-37.7433	-39.50722	1.763923	0.137074	0.133364
8400	-40.39025	-37.03595	-3.354303	0.312422	0.398851
8410	-41.61361	-42.30506	0.6914533	0.0364643	0.326346
8420	-37.68404	-39.57248	1.888434	0.105638	0.154076
8430	-37.85844	-37.42367	-0.4347637	0.211951	0.247861
8440	-37.88066	-37.48394	-0.3967236	0.202421	0.254115
8450	-38.00593	-39.58581	1.579878	0.230781	0.0555081
8460	-37.46674	-38.0162	0.5494633	0.213563	0.161477
8470	-37.74917	-39.65226	1.903092	0.0719881	0.186463
8480	-37.8714	-39.82237	1.950963	0.153102	0.101226
8490	-39.61845	-36.99236	-2.626081	0.300697	0.347854
8500	-37.47116	-38.73521	1.264052	0.151229	0.162263
8510	-40.59037	-38.96818	-1.622192	0.387018	0.175067
8520	-37.57859	-38.57948	1.000888	0.123869	0.212289
8530	-37.93865	-39.77334	1.834691	0.0627389	0.201604
8540	-37.43198	-38.25889	0.8269081	0.205875	0.145268
8550	-37.43584	-38.1979	0.7620574	0.164388	0.192341
8560	-37.65554	-39.35576	1.700214	0.204142	0.0717825
8570	-37.65572	-37.69705	0.04132223	0.186511	0.232295
8580	-39.3964	-42.57939	3.182992	0.00997676	0.138236
8590	-38.07751	-40.21578	2.138274	0.115023	0.123172
8600	-38.47494	-39.33811	0.8631738	0.276845	0.071175
8610	-40.24248	-41.00444	0.7619641	0.318686	0.0380505
8620	-38.67881	-38.63781	-0.04100137	0.304112	0.121785
8630	-37.44291	-38.27978	0.8368659	0.15704	0.193246
8640	-37.62787	-39.14144	1.513566	0.0946427	0.197358
8650	-44.31436	-39.77989	-4.534467	0.530512	0.282409
8660	-37.43605	-38.00873	0.5726833	0.201878	0.171162
8670	-38.06627	-37.55031	-0.5159596	0.268899	0.197906
8680	-37.73342	-38.74261	1.009191	0.110439	0.225004
8690	-37.84121	-37.97912	0.137913	0.258118	0.152368
8700	-37.75421	-39.72716	1.972953	0.186723	0.0657105
8710	-38.78719	-37.3912	-1.395987	0.306877	0.235726
8720	-38.38975	-37.24888	-1.14087	0.277794	0.242835
8730	-38.41758	-41.06556	2.647977	0.0732007	0.121093
8740	-40.71225	-37.10285	-3.6094	0.311304	0.421941
8750	-47.19604	-37.61507	-9.580964	0.584746	0.662832
8760	-37.78037	-37.42754	-0.3528304	0.229785	0.22297
8770	-38.49045	-39.98266	1.492212	0.249747	0.0440933
8780	-38.94164	-37.0451	-1.89654	0.271595	0.31412
8790	-38.31492	-39.54919	1.234271	0.0734452	0.242612
8800	-37.47798	-38.26676	0.788777	0.151249	0.203178
8810	-37.55355	-38.9054	1.351848	0.214698	0.0912322
8820	-38.59046	-37.29276	-1.297698	0.29278	0.241356
8830	-38.1381	-39.14329	1.005189	0.0904914	0.245296
8840	-37.75209	-38.16226	0.4101714	0.250955	0.136082
8850	-39.13748	-40.99654	1.859057	0.0309091	0.231335
8860	-37.69039	-39.60391	1.913525	0.103205	0.154348
8870	-37.64949	-37.57683	-0.07266133	0.226036	0.202587
8880	-37.97438	-39.98004	2.005655	0.127365	0.122253
8890	-37.46872	-38.20049	0.7317673	0.157154	0.202184
8900	-37.46796	-38.71563	1.247673	0.159704	0.155198
8910	-37.47613	-37.85253	0.3764028	0.206546	0.1834
8920	-37.90699	-39.90745	2.000455	0.118499	0.131566
8930	-37.58682	-38.51939	0.9325687	0.126904	0.215138
8940	-37.59987	-38.75652	1.156652	0.226846	0.0958961
8950	-39.2501	-37.16922	-2.080881	0.25372	0.347873
8960	-38.74931	-38.36731	-0.3820096	0.310452	0.144816
8970	-37.49731	-38.7975	1.300188	0.208588	0.101791
8980	-37.45796	-38.67142	1.213459	0.163129	0.15472
8990	-37.83113	-39.72958	1.898453	0.0663285	0.192522
9000	-37.50587	-37.77796	0.2720957	0.209663	0.189267
9010	-38.64455	-41.40381	2.759259	0.0212262	0.163483
9020	-38.40633	-37.86405	-0.5422821	0.293751	0.175321
9030	-37.89074	-40.09904	2.208305	0.0563091	0.175854
