Iteration	Posterior	Likelihood	Prior	q_down	q_up	rf[1]	rf[2]	rf[3]	rf[4]	rf[5]	rf[6]	rf[7]	rf[8]
14350	-78.76189	-84.95569	6.193808	1.354322	0.5045016	0.197872	0.080442	0.0320194	0.185266	0.0226098	0.265505	0.148744	0.0675428
14360	-79.25435	-86.26366	7.009307	0.9321896	0.5188846	0.0275734	0.0977288	0.0361033	0.25219	0.0732985	0.289289	0.105029	0.118788
14370	-78.7788	-84.85094	6.072145	1.209655	0.7100009	0.207038	0.0624381	0.0259365	0.112154	0.238585	0.0503735	0.174576	0.128899
14380	-78.70622	-84.19112	5.484907	1.435699	0.7775751	0.168006	0.222414	0.0336879	0.0166883	0.0824654	0.0398908	0.326385	0.110462
14390	-78.82547	-84.42351	5.598037	1.54439	0.612319	0.0233966	0.178561	0.00680813	0.228608	0.0284111	0.278888	0.152433	0.102894
14400	-78.8784	-83.87657	4.998169	1.570572	0.8860712	0.0519179	0.166293	0.0063404	0.209972	0.0278259	0.240226	0.231146	0.0662787
14410	-78.53594	-84.21299	5.677053	1.526805	0.5903962	0.0664255	0.0699161	0.0133856	0.203565	0.00659543	0.0956559	0.464805	0.0796514
14420	-78.40043	-85.27544	6.87501	1.155162	0.3630609	0.019076	0.139792	0.0172343	0.0977929	0.00333679	0.158454	0.223294	0.34102
14430	-78.40628	-83.88461	5.478335	1.429581	0.7869793	0.0262777	0.105739	0.0243932	0.0526523	0.00459651	0.00695223	0.363657	0.415731
14440	-80.44354	-85.43666	4.993116	1.890815	0.5683549	0.0300338	0.0914701	0.0430008	0.248055	0.0446784	0.0344537	0.32853	0.179778
14450	-79.22046	-84.14377	4.923309	1.673498	0.8205759	0.0292954	0.0892214	0.152056	0.406976	0.04358	0.0739056	0.14075	0.0642159
14460	-78.67586	-84.18977	5.513908	1.52085	0.6779237	0.118406	0.142551	0.242943	0.0187383	0.0963248	0.00309757	0.0718767	0.306062
14470	-79.56018	-83.79522	4.235035	1.883726	0.9544848	0.216398	0.112375	0.0276627	0.251589	0.0277085	0.01053	0.168182	0.185555
14480	-79.42698	-85.24734	5.820359	1.166957	0.8785912	0.204558	0.0921954	0.0987949	0.253123	0.165422	0.0091051	0.131434	0.0453676
14490	-81.57858	-87.73519	6.15661	0.9444416	0.9329811	0.0630139	0.287958	0.00948463	0.102179	0.0679677	0.0117231	0.256017	0.201656
14500	-80.07226	-84.05299	3.980733	1.752983	1.212378	0.0519394	0.0765008	0.00781773	0.496441	0.0560226	0.00665002	0.197871	0.106757
14510	-79.89857	-84.80186	4.903297	1.425782	1.078298	0.157014	0.361525	0.00728347	0.181148	0.0719356	0.0202194	0.184349	0.0165257
14520	-79.88139	-83.56442	3.683025	1.909545	1.204671	0.0357592	0.0609973	0.254918	0.159623	0.0553767	0.0178168	0.397454	0.0180546
14530	-81.92773	-84.31996	2.392225	2.187182	1.572434	0.402867	0.0545424	0.0666307	0.0541162	0.0283588	0.0170165	0.364255	0.0122141
14540	-80.83743	-86.47109	5.633652	1.691353	0.4475486	0.277059	0.0894248	0.29299	0.0204058	0.0195029	0.0455201	0.232433	0.0226646
14550	-79.12814	-85.38358	6.255441	1.121128	0.7068789	0.40014	0.129151	0.0420618	0.0302751	0.0112128	0.190464	0.174724	0.0219719
14560	-80.93479	-86.894	5.959214	1.583529	0.3925918	0.343014	0.245732	0.0572626	0.017804	0.099118	0.144782	0.0267319	0.0655553
14570	-79.3071	-85.93763	6.630523	0.9989061	0.6415604	0.200753	0.197769	0.0645938	0.00244185	0.0968365	0.28452	0.0139953	0.13909
14580	-79.43182	-84.95633	5.52451	1.661886	0.5315864	0.0350511	0.106904	0.0507954	0.128732	0.020079	0.310342	0.255158	0.092938
14590	-78.77957	-85.49024	6.710666	1.183815	0.4165802	0.0102151	0.0924926	0.0758615	0.218185	0.0954384	0.242154	0.230947	0.0347065
14600	-78.58662	-85.27591	6.689298	1.120952	0.4901271	0.00925873	0.13468	0.0687593	0.154402	0.080524	0.270423	0.209326	0.0726264
14610	-79.22081	-84.86577	5.644962	1.26219	0.8710573	0.0695909	0.0519139	0.0690511	0.199125	0.0930913	0.0945528	0.0566645	0.36601
14620	-78.58848	-84.56243	5.973947	1.345078	0.623676	0.0180225	0.0794875	0.0404555	0.304889	0.228477	0.121547	0.116486	0.0906349
14630	-78.8844	-84.31659	5.432182	1.418928	0.8207088	0.301723	0.0257446	0.0769418	0.109178	0.211111	0.0512262	0.056463	0.167612
14640	-78.9713	-84.2665	5.295203	1.585272	0.7228538	0.0575883	0.0237441	0.00754777	0.507392	0.0944502	0.136858	0.0252613	0.147159
14650	-79.48343	-84.37414	4.890708	1.690394	0.8199798	0.273004	0.0677994	0.00926728	0.287816	0.233769	0.0374162	0.0216712	0.069257
14660	-79.85407	-84.42048	4.566407	1.555142	1.117382	0.0384298	0.0492586	0.0134751	0.311141	0.368377	0.110403	0.0272108	0.0817051
14670	-79.0193	-85.07716	6.057858	1.412534	0.5142649	0.0919921	0.0378397	0.00960311	0.122744	0.420896	0.204714	0.0748508	0.0373595
14680	-80.38324	-84.84147	4.45823	1.554065	1.172548	0.107336	0.0846403	0.122631	0.0447307	0.213414	0.1592	0.0362185	0.231829
14690	-78.73536	-85.22367	6.488305	1.207402	0.5041733	0.0777431	0.283979	0.02438	0.119639	0.171694	0.0948556	0.0832737	0.144436
14700	-80.14491	-87.38433	7.239417	0.7822832	0.553736	0.0431235	0.12377	0.0982976	0.184145	0.252253	0.138309	0.0648773	0.095225
14710	-78.88127	-84.82562	5.944346	1.386388	0.5971667	0.0481672	0.0697939	0.252183	0.193799	0.102329	0.206724	0.102298	0.0247066
14720	-78.59905	-84.58025	5.981205	1.310928	0.6541976	0.0125856	0.396555	0.0413144	0.0452721	0.014578	0.169081	0.212288	0.108326
14730	-78.46604	-84.0454	5.579364	1.46615	0.6998955	0.144721	0.0721017	0.0470973	0.175248	0.0721309	0.0649494	0.0578738	0.365877
14740	-80.64076	-86.9142	6.273433	0.9460582	0.8729533	0.29086	0.0937505	0.111057	0.0648733	0.0766653	0.0560841	0.118533	0.188176
14750	-79.35803	-85.2748	5.91677	1.509406	0.4879368	0.296007	0.124421	0.104614	0.0814259	0.0780164	0.0570725	0.151765	0.106679
14760	-83.77781	-87.50857	3.730756	1.621144	1.469206	0.308	0.051422	0.0885439	0.10119	0.233419	0.0637473	0.0258264	0.127851
14770	-79.0595	-84.0394	4.979897	1.621144	0.8446353	0.124581	0.0685787	0.132089	0.254365	0.124031	0.083325	0.109469	0.103561
14780	-78.88451	-84.16999	5.285483	1.617787	0.6951991	0.0611306	0.124275	0.146295	0.15986	0.118488	0.0437301	0.12114	0.225081
14790	-79.32477	-85.76623	6.441454	1.375092	0.3599085	0.0537657	0.0960269	0.0105771	0.398292	0.0651285	0.129652	0.0368688	0.209689
14800	-79.30517	-86.10445	6.799275	0.9626128	0.5934778	0.0400857	0.172112	0.198819	0.193141	0.0836051	0.187354	0.0799245	0.0449582
14810	-78.99923	-83.79478	4.795547	1.665289	0.8926653	0.0935957	0.0799199	0.12137	0.102447	0.141145	0.160168	0.209048	0.092307
14820	-80.67924	-87.13625	6.457016	0.8782895	0.8489306	0.287766	0.20096	0.227184	0.0116157	0.0275123	0.141642	0.0724166	0.0309025
14830	-78.94343	-84.76671	5.823287	1.291157	0.752928	0.143497	0.150075	0.37318	0.00785824	0.0438596	0.0804827	0.177289	0.0237584
14840	-78.77842	-85.13481	6.356387	1.258205	0.5193288	0.0810916	0.0236217	0.346743	0.00424337	0.243997	0.0748337	0.202816	0.0226533
14850	-78.95691	-85.90429	6.947377	1.001367	0.4806728	0.11468	0.133185	0.00778823	0.088239	0.0347359	0.514926	0.0286287	0.0778173
14860	-78.77939	-84.92847	6.149077	1.227462	0.6537271	0.201185	0.10297	0.230539	0.0596638	0.0256234	0.0708162	0.0528183	0.256385
14870	-80.47876	-83.44195	2.963191	2.132646	1.341486	0.245434	0.0806001	0.130424	0.210079	0.00859852	0.0355508	0.117473	0.171841
14880	-78.26411	-84.39698	6.13287	1.332702	0.5565912	0.123135	0.139321	0.0182047	0.0980031	0.00231164	0.0830969	0.41493	0.120998
14890	-78.5058	-84.5956	6.089805	1.265163	0.6456629	0.0165057	0.254377	0.0340998	0.163665	0.0101055	0.123575	0.2186	0.179072
14900	-79.05944	-83.98046	4.921015	1.584392	0.9108279	0.0341054	0.156709	0.0653309	0.382735	0.050024	0.236754	0.0132751	0.0610668
14910	-79.84875	-86.76722	6.918464	1.177588	0.3189076	0.0362935	0.367631	0.143844	0.0493277	0.142967	0.0515465	0.197106	0.0112846
14920	-79.52841	-84.10807	4.579664	1.726317	0.9395793	0.166994	0.288419	0.191127	0.101434	0.124945	0.00302456	0.109062	0.014994
14930	-80.00542	-83.71259	3.707168	1.980971	1.121173	0.1964	0.222684	0.336855	0.0524934	0.0510166	0.00191108	0.127555	0.0110848
14940	-79.58929	-83.75774	4.168459	1.927428	0.94407	0.0562044	0.211294	0.0655308	0.0873287	0.148595	0.0304271	0.243979	0.156641
14950	-78.74118	-84.25305	5.511872	1.378952	0.8208401	0.151165	0.025403	0.103033	0.0942673	0.0459503	0.0175492	0.481804	0.0808281
14960	-80.47939	-85.27532	4.79593	1.418942	1.138821	0.139545	0.0127477	0.255541	0.371376	0.11887	0.0224125	0.015265	0.0642425
14970	-79.11908	-85.55871	6.439629	1.078771	0.6571428	0.290602	0.0770557	0.144584	0.105007	0.208474	0.0204096	0.137172	0.0166954
14980	-79.29598	-86.2752	6.979226	1.124098	0.3420167	0.24742	0.054551	0.0874304	0.0632895	0.157504	0.0868382	0.284583	0.0183844
14990	-81.45443	-85.02433	3.569901	2.23339	0.9373879	0.110299	0.409285	0.0181577	0.135243	0.0850411	0.0194667	0.220506	0.00200116
15000	-78.62692	-84.28665	5.659734	1.405088	0.7207727	0.00199863	0.259623	0.0030274	0.0815489	0.149259	0.361314	0.132302	0.0109273
15010	-79.23394	-83.60369	4.369749	1.742878	1.027976	0.0119701	0.113642	0.147742	0.122309	0.0145648	0.0957951	0.491476	0.00250137
15020	-79.64763	-85.47535	5.827722	1.579202	0.4626651	0.022012	0.155143	0.099202	0.117776	0.132682	0.170626	0.246066	0.0564936
15030	-78.65459	-83.8734	5.218803	1.638539	0.7077877	0.126231	0.000876638	0.0534219	0.0890324	0.0619146	0.253015	0.15048	0.265028
15040	-80.14094	-86.89662	6.755684	0.8953218	0.6825644	0.0625272	0.0072555	0.120704	0.0628833	0.0716428	0.128957	0.0266492	0.51938
15050	-78.6875	-83.72667	5.039174	1.639609	0.7965321	0.0883061	0.00596712	0.0992704	0.0453321	0.106928	0.106058	0.528101	0.0200373
15060	-78.78675	-84.42107	5.634318	1.408465	0.7301037	0.177966	0.00375724	0.202553	0.113333	0.256535	0.025434	0.152702	0.0677193
15070	-80.60787	-86.09457	5.486692	1.201071	1.011311	0.129474	0.00349476	0.191625	0.114449	0.0585855	0.0185039	0.413071	0.0707962
15080	-88.45265	-88.75834	0.3056926	3.553468	1.249414	0.0562789	0.00294292	0.252225	0.0705268	0.0515818	0.0217759	0.162862	0.381807
15090	-79.73873	-83.6559	3.917174	2.040361	0.9567801	0.0996863	0.0234575	0.10964	0.0600334	0.0441034	0.0161547	0.531894	0.115031
15100	-78.92405	-84.86267	5.93863	1.464751	0.5216619	0.234577	0.0149908	0.181897	0.166669	0.0217389	0.0103238	0.296292	0.0735121
15110	-80.09238	-84.26884	4.176466	1.678234	1.189261	0.156134	0.0159576	0.2692	0.0995831	0.0412219	0.035785	0.234562	0.147556
15120	-79.37796	-86.54637	7.168411	0.9801856	0.391337	0.241902	0.0205757	0.0482772	0.154287	0.164696	0.0847093	0.267193	0.0183596
15130	-79.96082	-83.57831	3.617484	1.929551	1.217435	0.254978	0.178988	0.0620044	0.0429219	0.0487905	0.0562818	0.343695	0.0123403
15140	-82.54264	-85.04497	2.502326	2.64206	1.062505	0.0368628	0.188064	0.104465	0.0203152	0.0138589	0.0701273	0.213374	0.352933
15150	-78.91599	-83.79871	4.882713	1.615236	0.8991355	0.0545437	0.0527244	0.28883	0.0230527	0.0157265	0.191512	0.242126	0.131484
15160	-82.21217	-83.2469	1.034736	2.869008	1.569352	0.0623778	0.130219	0.281808	0.149745	0.0159513	0.0681189	0.256975	0.0348048
15170	-79.63801	-83.7024	4.064388	1.877426	1.046107	0.352386	0.104682	0.0559122	0.0218435	0.143751	0.118985	0.164664	0.0377755
15180	-79.12958	-83.91034	4.780752	1.601371	0.9639813	0.163508	0.185249	0.0979121	0.00790605	0.0687779	0.325936	0.0906938	0.0600167
15190	-79.09949	-83.90511	4.805618	1.601371	0.9515483	0.0723192	0.328198	0.0421452	0.0189462	0.117191	0.166607	0.0715345	0.183059
15200	-78.76862	-85.50338	6.734764	1.145449	0.4428973	0.0124989	0.16029	0.172411	0.17551	0.0636542	0.176677	0.0577825	0.181177
15210	-79.8407	-83.30849	3.467793	2.070095	1.151736	0.00556535	0.187484	0.01541	0.0781488	0.0122195	0.33866	0.121853	0.24066
15220	-79.80965	-83.74388	3.934231	1.976686	1.011926	0.0118258	0.271898	0.18475	0.0600339	0.0723322	0.0417918	0.336131	0.0212383
15230	-79.33516	-83.65948	4.324327	1.801996	0.9915684	0.0119548	0.0124201	0.487514	0.0106007	0.0429934	0.0534546	0.314	0.0670624
15240	-79.02134	-83.59043	4.569095	1.746209	0.9249716	0.00466667	0.0512615	0.0632488	0.0211726	0.236429	0.421409	0.0716858	0.130127
15250	-78.96638	-86.0344	7.068021	0.9681183	0.453599	0.00489312	0.00808794	0.152323	0.00655318	0.247902	0.324493	0.129764	0.125984
15260	-78.61772	-83.76885	5.151128	1.634566	0.7455982	0.00316444	0.0179155	0.22317	0.021303	0.133792	0.153464	0.103354	0.343837
15270	-78.6048	-84.88446	6.279667	1.159561	0.6563335	0.0291287	0.00727739	0.208888	0.0400703	0.109615	0.109533	0.339018	0.156469
15280	-78.74481	-84.21963	5.474815	1.494713	0.7236072	0.108594	0.0113403	0.185448	0.246279	0.029299	0.124866	0.231452	0.0627215
15290	-78.72573	-85.21888	6.493147	1.183636	0.5255184	0.0751455	0.0123701	0.115074	0.466965	0.0231699	0.0239675	0.172401	0.110907
15300	-79.23452	-86.11033	6.875811	1.210571	0.3072511	0.0822639	0.0805216	0.191491	0.107243	0.028364	0.140118	0.236981	0.133017
15310	-79.68099	-86.86629	7.185292	0.850002	0.5130797	0.0017612	0.0206291	0.316656	0.0540611	0.412832	0.0275659	0.159979	0.00651566
15320	-81.02586	-88.75499	7.729129	0.7495167	0.3416464	0.00157568	0.161396	0.13138	0.109264	0.206826	0.0927798	0.283916	0.0128628
15330	-80.52345	-86.36047	5.837019	1.587809	0.4494095	0.0320031	0.0630605	0.180652	0.0683682	0.449618	0.127575	0.0628915	0.0158315
15340	-79.7318	-86.86033	7.128535	0.8643832	0.5270773	0.192621	0.0371929	0.0980057	0.20871	0.0886055	0.199185	0.162229	0.0134516
15350	-79.41609	-83.8203	4.404214	1.68867	1.064951	0.143148	0.0546152	0.131435	0.2798	0.213207	0.0641487	0.009571	0.104075
15360	-79.20241	-84.71816	5.515754	1.562894	0.6349571	0.270237	0.098124	0.0252335	0.0838183	0.149974	0.236077	0.118743	0.0177927
15370	-79.68266	-85.22185	5.539182	1.234922	0.9512153	0.206417	0.0177765	0.00437513	0.451981	0.0920993	0.0105778	0.116644	0.100129
15380	-78.6036	-84.18292	5.579318	1.513509	0.6525598	0.0584813	0.26322	0.0806491	0.0665312	0.0469431	0.146602	0.0397304	0.297843
15390	-78.58605	-84.84589	6.259837	1.286937	0.5388728	0.080748	0.0592082	0.174507	0.0681792	0.0512147	0.443689	0.0734371	0.0490169
15400	-78.83819	-85.66162	6.823433	1.015715	0.5282963	0.0975464	0.0254259	0.0477224	0.109599	0.180955	0.220364	0.266535	0.0518509
15410	-78.92282	-85.20914	6.286318	1.311218	0.5013515	0.357761	0.0512493	0.0227209	0.133014	0.103896	0.117805	0.178871	0.0346827
15420	-79.06411	-84.11958	5.055467	1.494485	0.9335095	0.213904	0.120876	0.0272445	0.138163	0.11423	0.211159	0.109872	0.0645509
15430	-80.53548	-83.78178	3.246301	2.267679	1.064898	0.0251185	0.12483	0.0335516	0.0765714	0.131256	0.260043	0.0169891	0.331641
15440	-79.35631	-83.77272	4.416416	1.718607	1.028913	0.139848	0.14706	0.0182957	0.172958	0.39725	0.0576574	0.0194676	0.0474633
15450	-80.57338	-83.34602	2.772644	2.208815	1.360591	0.154811	0.13964	0.0867924	0.131463	0.0623518	0.168748	0.245883	0.010311
15460	-79.44732	-83.81481	4.36749	1.745972	1.026011	0.512968	0.0269235	0.0374508	0.0555035	0.0863526	0.0214604	0.24823	0.0111105
15470	-79.32234	-86.00028	6.677944	1.220412	0.3963436	0.276515	0.12567	0.0296437	0.0496596	0.223858	0.115028	0.175845	0.00378127
15480	-78.96153	-85.63646	6.674929	1.030633	0.5876307	0.0964537	0.0579136	0.0880182	0.0901035	0.520481	0.0165489	0.117401	0.01308
15490	-78.75841	-83.98183	5.223428	1.561264	0.7827495	0.00814693	0.295559	0.0284414	0.0212032	0.190439	0.198414	0.0245444	0.233252
15500	-78.31312	-83.81848	5.505366	1.491122	0.7119227	0.00499382	0.0698845	0.0862695	0.0268945	0.0582083	0.354126	0.0479968	0.351627
15510	-79.34694	-85.30705	5.960113	1.44051	0.5351611	0.0424835	0.117571	0.340881	0.276283	0.0276693	0.0666316	0.0268362	0.101644
15520	-79.19237	-85.66119	6.468823	1.087811	0.6335054	0.0424391	0.335021	0.148126	0.363421	0.00199861	0.0715233	0.0263195	0.0111508
15530	-79.47001	-83.62695	4.156942	1.772006	1.105251	0.031495	0.0687451	0.109928	0.144073	0.00116651	0.0872519	0.165207	0.392134
15540	-78.79897	-85.64751	6.848543	1.142068	0.3893882	0.0580907	0.0425293	0.0830742	0.0122994	0.413099	0.116599	0.114861	0.159447
15550	-81.95649	-85.51994	3.563451	1.754514	1.419488	0.381007	0.132791	0.181477	0.0751145	0.0726944	0.0144958	0.0702181	0.0722028
15560	-79.97575	-84.48022	4.504466	1.883195	0.8203001	0.383018	0.0588722	0.0972082	0.0131724	0.191002	0.00554105	0.189259	0.0619279
15570	-79.06757	-85.31428	6.246703	1.403231	0.4291452	0.0258436	0.0594965	0.041844	0.0144595	0.479014	0.0508002	0.291895	0.0366476
15580	-79.63245	-84.32096	4.688508	1.829826	0.7816477	0.0946221	0.347027	0.0247844	0.0142765	0.0547005	0.154268	0.288199	0.0221223
15590	-78.97733	-85.3553	6.37797	1.118789	0.6479539	0.126193	0.137046	0.268972	0.0335651	0.145396	0.0954552	0.16259	0.0307832
15600	-78.92161	-84.48519	5.563574	1.355318	0.8186226	0.163645	0.142065	0.190131	0.0571474	0.2105	0.0984589	0.0724136	0.0656387
15610	-79.13528	-85.8835	6.748227	1.014737	0.5668772	0.0818268	0.217773	0.125081	0.0976362	0.0655232	0.18518	0.12565	0.101329
15620	-79.31207	-84.32641	5.014337	1.456582	0.9919774	0.0508278	0.231592	0.233198	0.0589174	0.143587	0.150255	0.00793039	0.123692
15630	-80.82051	-87.71284	6.892329	0.7926965	0.7168669	0.0791685	0.0291922	0.0391114	0.148312	0.333378	0.104794	0.081706	0.184338
15640	-79.34808	-85.70889	6.360804	1.028991	0.7463348	0.0542043	0.0154074	0.094216	0.276593	0.0730317	0.372597	0.0811386	0.0328114
15650	-79.30878	-84.33015	5.021376	1.450577	0.9944629	0.189719	0.0796576	0.0414828	0.0446025	0.526533	0.0514114	0.0287504	0.0378441
15660	-79.03197	-85.0146	5.982631	1.244135	0.7202776	0.326462	0.212447	0.0394689	0.0301793	0.290658	0.0558472	0.0312845	0.0136532
15670	-78.72065	-84.51856	5.797905	1.423407	0.6333683	0.334643	0.102105	0.0516974	0.0359926	0.169186	0.0446095	0.0199651	0.241801
15680	-79.42598	-84.10207	4.676099	1.569549	1.048129	0.094585	0.162344	0.594678	0.011487	0.0444303	0.00621875	0.00303221	0.0832241
15690	-81.79292	-84.92241	3.129492	2.377221	1.013761	0.138444	0.269822	0.190713	0.0410369	0.0805284	0.0974853	0.0193741	0.162596
15700	-79.94782	-83.64615	3.698328	1.891522	1.215042	0.114958	0.160037	0.206416	0.0326223	0.238294	0.0495039	0.0883819	0.109787
15710	-79.44572	-84.06777	4.622048	1.586931	1.057773	0.0467871	0.315001	0.077044	0.0121762	0.0523885	0.332725	0.137739	0.026139
15720	-80.0748	-86.65755	6.582749	1.379502	0.2848515	0.0824937	0.0561559	0.132463	0.030739	0.0639896	0.244548	0.344669	0.0449411
15730	-78.53116	-85.09384	6.562682	1.090885	0.5835021	0.0154232	0.0527838	0.00497926	0.0465204	0.262934	0.0431463	0.137927	0.436286
15740	-78.65723	-84.66616	6.008929	1.35691	0.5943532	0.00677649	0.171331	0.0393962	0.300781	0.0488691	0.265989	0.101469	0.0653873
15750	-79.03651	-84.35763	5.321121	1.673051	0.6221162	0.0357813	0.0415633	0.113331	0.0401528	0.0761968	0.332468	0.262015	0.098492
15760	-78.36096	-84.4967	6.135743	1.369224	0.5186325	0.0455224	0.0410744	0.0138408	0.127231	0.165161	0.180157	0.331903	0.0951102
15770	-78.44615	-84.52692	6.080769	1.237455	0.6778884	0.0445166	0.00093074	0.0427094	0.161981	0.146718	0.176176	0.387253	0.0397154
15780	-79.41424	-84.86142	5.447183	1.669953	0.5621833	0.283764	0.00489339	0.0364115	0.149311	0.0576763	0.050243	0.330149	0.087553
15790	-78.94077	-85.12173	6.180952	1.38273	0.4825217	0.277565	0.00260579	0.0193895	0.0473195	0.414393	0.0404575	0.0507465	0.147524
15800	-79.66081	-87.06875	7.407941	1.005188	0.2465698	0.00445264	0.00114471	0.0816827	0.255167	0.161306	0.0944612	0.0222872	0.379498
15810	-80.39129	-84.06244	3.671155	2.138803	0.9813479	0.00960262	0.000649241	0.0594312	0.446869	0.147006	0.0702599	0.0848855	0.181296
15820	-80.3033	-84.40935	4.106054	2.054088	0.8486127	0.00315997	0.000210895	0.265345	0.118764	0.0995731	0.233319	0.158967	0.120662
15830	-79.38702	-83.64323	4.256214	1.743912	1.083708	0.000198052	0.000680312	0.0672497	0.212183	0.163713	0.330898	0.183295	0.0417825
15840	-79.20337	-83.9146	4.711238	1.782169	0.8179398	0.0151006	0.00936572	0.115485	0.266371	0.0996159	0.0936881	0.376331	0.0240436
15850	-78.99452	-83.97704	4.982514	1.520932	0.9435384	0.0655616	0.0115753	0.178689	0.0828808	0.0497727	0.119505	0.401753	0.0902627
15860	-78.55224	-84.87048	6.318236	1.27852	0.5180901	0.0471908	0.13642	0.128243	0.0104321	0.290369	0.0599383	0.286687	0.0407205
15870	-78.57321	-84.32067	5.747461	1.343366	0.7386314	0.030664	0.0456766	0.234586	0.00707082	0.234929	0.0874447	0.194314	0.165315
15880	-78.6438	-84.24268	5.598879	1.49412	0.6621688	0.00646394	0.0801368	0.221578	0.14774	0.0800557	0.0825959	0.336701	0.0447283
15890	-78.65522	-84.63508	5.979858	1.30363	0.6621688	0.0099944	0.00686284	0.36805	0.112649	0.0448832	0.381863	0.033816	0.0418817
15900	-79.40169	-83.64841	4.246723	1.786949	1.045418	0.0709276	0.00939065	0.429132	0.0124993	0.0667687	0.210386	0.00661294	0.194283
15910	-80.7741	-83.21468	2.440572	2.337184	1.398258	0.133393	0.0628728	0.195756	0.0240337	0.0575273	0.0733719	0.19398	0.259065
15920	-81.76494	-83.84569	2.080744	2.620334	1.295022	0.0853473	0.116894	0.388755	0.0179192	0.0181994	0.0547053	0.132612	0.185568
15930	-80.66431	-83.6408	2.976492	2.281331	1.186151	0.188223	0.0679222	0.0279414	0.301815	0.159703	0.0427723	0.102461	0.109162
15940	-81.08605	-86.11249	5.026445	1.914886	0.5276192	0.0538936	0.185171	0.0297153	0.190673	0.0269209	0.0462164	0.356866	0.110543
15950	-79.30427	-83.93667	4.632399	1.628876	1.010653	0.202765	0.205836	0.166812	0.062318	0.063822	0.181912	0.100387	0.0161485
15960	-79.04758	-85.48727	6.439685	1.076851	0.6590344	0.0504767	0.262254	0.136793	0.0647126	0.273895	0.0399261	0.0848589	0.0870842
15970	-79.04651	-84.57442	5.527913	1.422308	0.7694636	0.227132	0.221251	0.175751	0.132701	0.0136182	0.0286448	0.109026	0.0918764
15980	-78.61763	-84.69253	6.074906	1.243378	0.6748967	0.0561491	0.13146	0.0649797	0.147877	0.242265	0.0174871	0.27687	0.0629121
15990	-79.10446	-84.43377	5.329303	1.502669	0.7884076	0.240226	0.342326	0.0515614	0.0904616	0.0119571	0.0461148	0.0890463	0.128307
16000	-79.06597	-84.35334	5.287368	1.432205	0.8798395	0.334973	0.144439	0.0518032	0.20084	0.0120132	0.0257393	0.0440316	0.18616
16010	-79.03469	-86.06516	7.030472	1.015603	0.4248893	0.0637254	0.23807	0.0981553	0.0970259	0.0296839	0.146081	0.0511601	0.276099
16020	-79.5148	-86.03922	6.52442	1.376256	0.3172617	0.130553	0.109652	0.111834	0.0810766	0.0361644	0.257257	0.0427503	0.230713
16030	-78.74591	-84.08681	5.340892	1.484665	0.8006169	0.0503536	0.155747	0.158847	0.130721	0.0487364	0.164763	0.0489521	0.24188
16040	-79.04082	-84.80346	5.762647	1.606758	0.4676467	0.0971412	0.0682417	0.0421921	0.0837493	0.0105083	0.11322	0.219179	0.365768
16050	-78.80273	-83.72264	4.919909	1.59582	0.8999535	0.0319723	0.119418	0.0198989	0.183292	0.00458774	0.0795654	0.357885	0.203381
16060	-78.4644	-84.18452	5.720126	1.484681	0.6109842	0.0386539	0.144373	0.0861557	0.152816	0.0234461	0.0796178	0.29097	0.183967
16070	-79.87636	-83.78773	3.911367	2.05171	0.9483346	0.0354057	0.0886378	0.0358011	0.108773	0.181158	0.0729274	0.337993	0.139304
16080	-79.52574	-83.71539	4.189645	1.748439	1.112466	0.0202384	0.119583	0.0480026	0.180077	0.0766135	0.205784	0.172156	0.177546
16090	-79.52031	-83.52898	4.008666	1.838929	1.112466	0.0192758	0.099805	0.0457196	0.168448	0.202246	0.195996	0.085504	0.183005
16100	-79.10812	-83.67607	4.567956	1.714936	0.956814	0.00511043	0.179924	0.0315506	0.10617	0.0968353	0.406012	0.159473	0.0149246
16110	-81.43441	-89.22408	7.789678	0.675102	0.385787	0.0101284	0.127546	0.0519335	0.521939	0.0421832	0.0945054	0.1306	0.0211651
16120	-79.32694	-85.64266	6.315728	1.055038	0.7428259	0.0412629	0.0855147	0.0535912	0.135893	0.0943204	0.290208	0.0815164	0.217693
16130	-78.50641	-83.96839	5.461982	1.415553	0.8091836	0.0735889	0.0407684	0.0213194	0.0371509	0.0359064	0.130444	0.0392246	0.621597
16140	-78.77562	-85.31043	6.534813	1.176832	0.5114894	0.0388258	0.297651	0.073374	0.0635384	0.208478	0.141848	0.0174086	0.158876
16150	-79.45463	-85.79298	6.338352	1.420491	0.3660614	0.0406142	0.12347	0.165936	0.0759839	0.14746	0.133569	0.17779	0.135177
16160	-78.4503	-84.57954	6.129242	1.313684	0.5774232	0.0305019	0.0359835	0.0811323	0.268488	0.212591	0.0193579	0.220421	0.131524
16170	-78.7963	-85.44082	6.644521	1.095229	0.5382385	0.125239	0.0527976	0.0341221	0.348722	0.0964584	0.0253092	0.100542	0.21681
16180	-78.80929	-84.74641	5.937123	1.260741	0.7264257	0.0967424	0.231507	0.152951	0.0703892	0.03467	0.0773899	0.247446	0.0889047
16190	-81.04006	-88.75824	7.718185	0.7339805	0.3626549	0.0753925	0.113725	0.114437	0.0509621	0.35817	0.0812449	0.135267	0.0708008
16200	-78.93559	-84.8805	5.944909	1.257162	0.7261116	0.150753	0.335062	0.0993928	0.0631645	0.0204156	0.0277825	0.0342768	0.269153
