Iteration	Posterior	Likelihood	Prior	q_down	q_up	rf[1]	rf[2]	rf[3]	rf[4]	rf[5]	rf[6]	rf[7]	rf[8]
12160	-83.13019	-83.06719	-0.06299819	3.134097	1.85313	0.353443	0.0126133	0.0460199	0.0236313	0.00531626	0.532721	0.0165652	0.00969002
12170	-79.15178	-85.64837	6.496591	1.037168	0.6702643	0.224773	0.0132593	0.141652	0.0115978	0.0372909	0.338785	0.229401	0.00324178
12180	-80.09397	-87.61964	7.525671	0.8806257	0.3122666	0.0343123	0.107684	0.206609	0.0345699	0.143989	0.0864636	0.33336	0.0530131
12190	-79.58236	-86.8389	7.256539	1.09929	0.2281685	0.0543401	0.0901004	0.0933958	0.0903657	0.0795529	0.110344	0.187065	0.294836
12200	-80.32186	-84.29472	3.972862	2.095452	0.8738449	0.0141854	0.0667636	0.115452	0.0669603	0.0285585	0.479381	0.0932717	0.135428
12210	-78.52508	-84.08716	5.562078	1.431754	0.7429351	0.0136521	0.0343869	0.244128	0.0116672	0.0278	0.46136	0.0897654	0.11724
12220	-88.32017	-93.85092	5.530748	1.990559	0.1997945	0.0172012	0.29438	0.112199	0.0839846	0.206558	0.132447	0.0664468	0.0867842
12230	-78.41657	-84.58274	6.166173	1.254478	0.6181638	0.0155043	0.0417331	0.198513	0.0936885	0.0456576	0.391458	0.0115577	0.201888
12240	-78.8326	-84.60688	5.774282	1.443004	0.6255827	0.0141644	0.113268	0.0955824	0.324216	0.134528	0.18469	0.0218004	0.111751
12250	-81.8795	-83.8489	1.969404	2.362058	1.608968	0.0589457	0.0116505	0.071948	0.230744	0.0261329	0.0926818	0.143932	0.363966
12260	-82.3422	-83.1169	0.7746999	2.854284	1.714094	0.201432	0.020806	0.106214	0.0542434	0.274918	0.0761249	0.250053	0.0162085
12270	-83.99969	-85.2358	1.236111	3.018621	1.319051	0.12564	0.0105332	0.219548	0.0313171	0.443996	0.0379713	0.126736	0.00425775
12280	-80.80871	-83.32628	2.517572	2.393178	1.303764	0.237407	0.00303108	0.0115956	0.00901197	0.160998	0.44008	0.137029	0.000847251
12290	-82.42893	-86.63055	4.20162	1.526621	1.328297	0.150104	0.0523915	0.181124	0.0281267	0.0190244	0.479912	0.0889747	0.000342142
12300	-79.51277	-83.78957	4.276801	1.738328	1.078999	0.308974	0.0710225	0.244974	0.0195264	0.0900403	0.120977	0.128664	0.0158208
12310	-80.1812	-83.56835	3.387152	2.076585	1.185567	0.280782	0.0645632	0.221815	0.201194	0.0582351	0.0964432	0.0654212	0.0115464
12320	-79.33178	-84.18087	4.849096	1.517938	1.013242	0.08296	0.138629	0.295606	0.0368547	0.137568	0.0274674	0.196148	0.0847662
12330	-80.94509	-88.45314	7.508049	0.6758693	0.5258339	0.0658157	0.355372	0.246775	0.0292384	0.108483	0.0224387	0.104629	0.0672486
12340	-78.53545	-83.9276	5.392147	1.584411	0.6752437	0.115337	0.0799331	0.139402	0.0775457	0.0151802	0.0420516	0.185323	0.345227
12350	-78.62997	-84.25288	5.62292	1.413202	0.7310662	0.144908	0.121171	0.215336	0.0322012	0.0591224	0.0335374	0.0494107	0.344313
12360	-78.73458	-84.70852	5.973935	1.39916	0.5696007	0.0687864	0.042822	0.354211	0.0448007	0.170296	0.0311912	0.180301	0.107592
12370	-78.62227	-85.06413	6.441859	1.252331	0.4824679	0.0573774	0.160532	0.132165	0.00536954	0.215471	0.16918	0.170158	0.0897465
12380	-78.08145	-84.20967	6.128219	1.304104	0.5875147	0.0343965	0.0962353	0.0390035	0.00320845	0.111398	0.101541	0.373674	0.240542
12390	-79.24894	-85.89455	6.645606	1.308518	0.3244067	0.0362691	0.0730442	0.20644	0.0501177	0.0159618	0.381358	0.0248214	0.211987
12400	-78.74734	-84.80538	6.058039	1.452991	0.4737176	0.100821	0.127061	0.0438884	0.056604	0.0466408	0.357528	0.0280339	0.239423
12410	-78.91541	-84.02656	5.111148	1.538394	0.8617602	0.0553296	0.190262	0.184802	0.0156033	0.0698399	0.357913	0.055898	0.070352
12420	-81.29616	-86.49036	5.194198	1.845623	0.5130062	0.0593533	0.0724649	0.478145	0.0492936	0.00734667	0.132628	0.13335	0.0674186
12430	-78.69306	-83.93947	5.246408	1.513613	0.818911	0.0532283	0.102399	0.1204	0.0498406	0.27728	0.0184399	0.0331033	0.345309
12440	-79.56724	-85.53798	5.970732	1.126463	0.8438989	0.0413996	0.0445885	0.0703104	0.131282	0.283088	0.00466806	0.274303	0.150361
12450	-79.30908	-85.33346	6.024375	1.120715	0.8228251	0.26992	0.196828	0.144754	0.0690495	0.147881	0.00209578	0.0817739	0.0876976
12460	-80.02826	-87.0318	7.003541	1.109011	0.3449464	0.279009	0.30179	0.215582	0.01899	0.0304279	0.0462844	0.0220916	0.0858257
12470	-79.5719	-83.824	4.252105	1.923414	0.9062617	0.0854396	0.083283	0.0620688	0.112988	0.0324784	0.421939	0.0235803	0.178223
12480	-78.84709	-84.76123	5.914139	1.221029	0.7776296	0.0291543	0.109389	0.0118632	0.0385545	0.114827	0.421086	0.0178943	0.257231
12490	-79.82602	-86.32861	6.502585	1.340506	0.36393	0.206068	0.257502	0.0333941	0.141417	0.0209712	0.241312	0.0275611	0.0717743
12500	-78.88747	-84.0401	5.152627	1.527182	0.8522324	0.0420771	0.209275	0.0036004	0.307182	0.102764	0.0933504	0.0208181	0.220932
12510	-79.14995	-85.20566	6.055708	1.184196	0.743678	0.451991	0.0604175	0.278183	0.0515639	0.0693005	0.0529192	0.0142434	0.0213811
12520	-79.86624	-86.28732	6.421073	1.241727	0.5034646	0.37023	0.0491826	0.163599	0.312316	0.0352369	0.0394413	0.0119924	0.0180022
12530	-79.86549	-86.51818	6.652684	0.8949312	0.7344548	0.23082	0.0169505	0.22594	0.0740514	0.284209	0.0604112	0.0200073	0.0876101
12540	-81.20202	-85.22304	4.021022	1.649961	1.295256	0.0478229	0.00871125	0.323489	0.189991	0.101117	0.0081579	0.00438481	0.316326
12550	-79.31209	-84.78974	5.477652	1.296014	0.9208881	0.0454379	0.103325	0.126901	0.187771	0.221257	0.0110316	0.263272	0.0410048
12560	-80.3816	-84.58451	4.202913	1.943918	0.9103535	0.0318499	0.0807709	0.469951	0.175239	0.171367	0.00149406	0.0501537	0.0191743
12570	-79.18399	-85.14493	5.960945	1.156697	0.8185577	0.141691	0.0713654	0.266578	0.0242196	0.302256	0.0014992	0.17315	0.0192403
12580	-79.51239	-86.48389	6.9715	1.201659	0.2683182	0.241989	0.107153	0.177253	0.0261312	0.047121	0.0267356	0.176618	0.197
12590	-79.92702	-84.52458	4.597554	1.918195	0.7387555	0.229117	0.0961536	0.159057	0.0391635	0.0946348	0.0275353	0.0266175	0.32772
12600	-78.89419	-85.59185	6.697659	1.279298	0.3276005	0.0269278	0.115316	0.185839	0.101165	0.100639	0.0932927	0.0283064	0.348514
12610	-78.87923	-85.08342	6.204186	1.190896	0.6627382	0.0575836	0.358394	0.161248	0.00889864	0.00898056	0.10139	0.0090117	0.294492
12620	-79.23443	-84.43576	5.201324	1.400866	0.9541995	0.0815834	0.396899	0.213798	0.0328533	0.104677	0.0565994	0.0709731	0.0426166
12630	-80.62899	-87.99154	7.362552	0.9241341	0.350318	0.134215	0.588092	0.036674	0.0350167	0.0340346	0.0392501	0.105697	0.0270214
12640	-79.3318	-85.28642	5.954625	1.330073	0.6483427	0.200281	0.324677	0.0617903	0.258281	0.0396825	0.052881	0.0490939	0.0133133
12650	-80.27804	-85.16937	4.891324	1.737285	0.772781	0.214122	0.347115	0.209023	0.108125	0.00986665	0.0580866	0.0320055	0.0216558
12660	-79.43838	-85.23959	5.801214	1.43851	0.6166112	0.450232	0.00490802	0.102223	0.197233	0.0532248	0.12554	0.0614455	0.00519381
12670	-79.72356	-83.89021	4.166653	1.919861	0.952541	0.0757358	0.260822	0.0262022	0.117993	0.208421	0.0874924	0.085998	0.137335
12680	-81.80059	-84.32086	2.520275	2.149607	1.545983	0.120773	0.216164	0.0149184	0.124203	0.118666	0.244997	0.0934988	0.0667788
12690	-79.86189	-83.54233	3.680443	2.149607	0.9658992	0.0178718	0.0656957	0.0329395	0.0724075	0.00618711	0.0238078	0.0604533	0.720637
12700	-78.97992	-85.68361	6.703695	1.147477	0.456403	0.03475	0.127739	0.166997	0.0238539	0.489357	0.0116281	0.0302011	0.115473
12710	-79.03546	-85.04564	6.010181	1.164298	0.7863395	0.00402789	0.143221	0.580832	0.0412383	0.157098	0.0496745	0.0127354	0.0111738
12720	-79.34519	-83.90366	4.558471	1.780952	0.8955403	0.0268374	0.0794662	0.28724	0.0943013	0.06753	0.297049	0.0714891	0.0760872
12730	-78.88583	-84.01949	5.133654	1.556635	0.8322665	0.0211467	0.062616	0.312576	0.0458287	0.0509244	0.388572	0.115111	0.00322503
12740	-79.81044	-86.35095	6.540508	0.9514467	0.7340271	0.0392649	0.0337114	0.107561	0.0639132	0.215944	0.214127	0.316602	0.00887639
12750	-80.15858	-87.55468	7.396099	0.7829782	0.4747001	0.0449131	0.0313967	0.0745859	0.429158	0.172854	0.0749076	0.0723218	0.0998623
12760	-80.47778	-85.71325	5.235466	1.825178	0.5128169	0.0657625	0.2032	0.00366864	0.0591758	0.174699	0.131886	0.130414	0.231193
12770	-78.76344	-83.91411	5.15068	1.585172	0.7952155	0.0870488	0.325128	0.00816869	0.020117	0.0944196	0.0605286	0.0519468	0.352642
12780	-79.08092	-83.4996	4.418682	1.784586	0.961801	0.149653	0.0795987	0.0289104	0.0449233	0.102704	0.0391413	0.172201	0.382868
12790	-81.65743	-83.94046	2.283024	2.611987	1.202229	0.011627	0.149675	0.029257	0.0454619	0.0792466	0.0121024	0.264118	0.408512
12800	-81.30312	-84.29056	2.987435	2.014932	1.447079	0.0144326	0.209986	0.175305	0.0857398	0.0642533	0.145969	0.270636	0.0336786
12810	-79.67455	-83.94428	4.269736	1.817437	1.003423	0.211869	0.138283	0.235346	0.193852	0.0849186	0.0699856	0.0476076	0.0181395
12820	-82.53902	-83.48651	0.947489	2.935889	1.546094	0.11223	0.154597	0.153167	0.259247	0.123929	0.126245	0.0597533	0.0108319
12830	-80.92206	-83.66521	2.743147	2.14985	1.434304	0.135434	0.133031	0.341388	0.200429	0.00844555	0.116913	0.00878717	0.0555724
12840	-79.23981	-83.78324	4.543437	1.655618	1.028392	0.0916734	0.181923	0.0468217	0.00570874	0.0395689	0.121877	0.0459251	0.466503
12850	-79.07957	-84.59881	5.519234	1.600574	0.5955374	0.207238	0.172148	0.0536817	0.0915446	0.075903	0.102157	0.100229	0.197098
12860	-79.08284	-84.88753	5.804696	1.435347	0.6180325	0.260532	0.227584	0.0375991	0.0200131	0.257206	0.0221252	0.13945	0.0354904
12870	-78.95891	-85.43362	6.474707	1.28909	0.4292848	0.210936	0.42923	0.0304416	0.0225715	0.0428304	0.020801	0.0208644	0.222325
12880	-78.53297	-85.00792	6.474945	1.171723	0.5465327	0.103744	0.272546	0.0236622	0.029478	0.033292	0.218399	0.040601	0.278279
12890	-78.44977	-84.84562	6.395852	1.229641	0.5281612	0.0321679	0.026765	0.0487883	0.0544806	0.293497	0.444006	0.0113605	0.0889344
12900	-78.60317	-84.44147	5.838301	1.443629	0.5929479	0.0292257	0.0545337	0.020533	0.101025	0.236851	0.441625	0.0231471	0.0930604
12910	-79.70163	-85.05624	5.354617	1.685926	0.5924935	0.262544	0.00908705	0.0244001	0.0727272	0.399189	0.0423141	0.0791517	0.110587
12920	-79.01173	-84.59702	5.585299	1.47573	0.687349	0.252317	0.00674956	0.120564	0.240691	0.102174	0.164965	0.0587913	0.053748
12930	-81.46674	-83.24077	1.774032	2.519958	1.548754	0.205762	0.0749448	0.166672	0.16863	0.0467742	0.100587	0.13419	0.10244
12940	-79.33192	-83.80348	4.471561	1.90907	0.8108777	0.0576355	0.0220745	0.0869344	0.031785	0.172346	0.1042	0.0884874	0.436537
12950	-78.69663	-85.46958	6.772953	1.216762	0.3524896	0.227725	0.0178262	0.0101783	0.0113888	0.0617529	0.214496	0.293689	0.162944
12960	-78.71841	-84.86275	6.14434	1.47034	0.4132176	0.0321698	0.0101363	0.010001	0.150425	0.132039	0.118665	0.16876	0.377805
12970	-79.07256	-84.15612	5.083561	1.743111	0.670836	0.0859077	0.00916585	0.105672	0.0576236	0.135044	0.054153	0.395683	0.156751
12980	-79.41813	-84.69245	5.274325	1.63954	0.6790254	0.189915	0.00504053	0.382167	0.114551	0.0145073	0.112582	0.0878318	0.0934056
12990	-79.13562	-85.61297	6.477346	1.321062	0.3959933	0.160216	0.00919124	0.0251583	0.0730314	0.291971	0.245716	0.121311	0.073404
13000	-79.07082	-84.41925	5.348425	1.550089	0.7314263	0.321873	0.00544829	0.134757	0.034358	0.23185	0.138358	0.0577922	0.0755629
13010	-79.14038	-85.90059	6.760211	1.037192	0.5384306	0.338247	0.0122572	0.184438	0.0223312	0.0218562	0.215101	0.0208135	0.184956
13020	-79.15948	-84.09454	4.935066	1.794853	0.6933418	0.102545	0.10562	0.0115032	0.0551022	0.0147078	0.150788	0.327495	0.23224
13030	-79.85265	-84.87473	5.022081	1.409424	1.035263	0.14153	0.0507619	0.0867623	0.0363155	0.0754969	0.0371415	0.268944	0.303048
13040	-81.2175	-84.22959	3.012083	2.01379	1.435896	0.0402195	0.0181583	0.221818	0.323713	0.00357695	0.0242348	0.153769	0.214511
13050	-81.52339	-85.29827	3.774886	1.718981	1.349304	0.0239367	0.126953	0.232497	0.13934	0.00455379	0.0308532	0.0819776	0.359888
13060	-82.29554	-84.60369	2.308144	2.621434	1.180222	0.0451048	0.0998324	0.141929	0.305513	0.173092	0.0250848	0.0545071	0.154936
13070	-81.26607	-83.62662	2.360554	2.532659	1.242792	0.0765129	0.0769101	0.150445	0.0894634	0.0517725	0.0217563	0.0581462	0.474994
13080	-81.97632	-83.57542	1.599096	2.503596	1.652584	0.127561	0.260467	0.0419776	0.12826	0.0705784	0.0481674	0.144322	0.178667
13090	-80.86096	-84.30604	3.445085	1.875918	1.357267	0.0326001	0.194964	0.225748	0.27617	0.0382891	0.0814257	0.0547555	0.0960472
13100	-79.43785	-85.48335	6.045501	1.449088	0.4838898	0.0595135	0.355919	0.178078	0.030625	0.0698992	0.168251	0.0663511	0.0713631
13110	-83.34734	-89.91114	6.563798	0.7514303	0.9223987	0.0535448	0.47324	0.0411231	0.00698398	0.0199498	0.035524	0.0672081	0.302427
13120	-78.6619	-85.02745	6.365555	1.34906	0.4238901	0.0911892	0.185102	0.0589714	0.0773857	0.0196931	0.20569	0.15197	0.209999
13130	-78.68038	-85.06832	6.387943	1.247775	0.5139807	0.224798	0.158028	0.0891204	0.026088	0.026482	0.246534	0.16948	0.0594693
13140	-79.566	-83.8123	4.246296	1.71601	1.116569	0.069804	0.0942855	0.0284704	0.0208288	0.0327837	0.402262	0.341211	0.0103546
13150	-80.95283	-88.50813	7.555295	0.7164163	0.4616639	0.257911	0.172835	0.0329811	0.117359	0.173026	0.120231	0.0673155	0.0583427
13160	-79.22891	-85.55351	6.3246	1.06624	0.7271882	0.251955	0.138604	0.186267	0.0746985	0.0994202	0.0782514	0.0764262	0.0943768
13170	-80.86101	-87.99581	7.134794	0.7045559	0.6837752	0.215637	0.229766	0.0399654	0.217489	0.0349515	0.0431065	0.152334	0.066751
13180	-80.82402	-87.48373	6.659711	0.8247817	0.8010908	0.137193	0.270302	0.0463465	0.179256	0.110938	0.0272044	0.0961375	0.132623
13190	-79.99812	-87.18224	7.184115	0.9076661	0.4560043	0.273573	0.188503	0.10948	0.144552	0.0602335	0.0219377	0.0775255	0.124195
13200	-78.55711	-84.46329	5.906183	1.282619	0.7200173	0.0236303	0.145585	0.0421806	0.08995	0.114396	0.273085	0.192052	0.119122
13210	-79.54055	-84.77876	5.238209	1.345189	0.9914342	0.3307	0.153217	0.0117556	0.0649169	0.217517	0.10812	0.0966522	0.0171214
13220	-79.40274	-84.09392	4.691186	1.750995	0.8591403	0.166508	0.0420316	0.224139	0.0641666	0.228874	0.0829313	0.157034	0.0343148
13230	-79.11989	-84.56688	5.446987	1.603183	0.6290514	0.0162431	0.118091	0.29959	0.0436257	0.207702	0.0383014	0.150571	0.125876
13240	-79.17571	-83.73162	4.555907	1.741633	0.9361418	0.00774617	0.0215713	0.256057	0.109197	0.2846	0.0182656	0.226221	0.0763421
13250	-80.1176	-83.40325	3.285654	2.07344	1.23946	0.108181	0.0214387	0.305854	0.140863	0.10835	0.0253564	0.23421	0.055746
13260	-80.21233	-83.98887	3.776539	2.083651	0.9838077	0.105527	0.130934	0.157491	0.143454	0.0305586	0.198283	0.0520059	0.181746
13270	-79.2769	-83.66881	4.391911	1.776091	0.983681	0.221002	0.0855019	0.0130867	0.104623	0.0479424	0.302439	0.132023	0.0933827
13280	-78.49779	-84.49833	6.000549	1.291002	0.6644516	0.163029	0.000307444	0.00977444	0.185251	0.156071	0.247519	0.089165	0.148883
13290	-79.56359	-83.58609	4.022497	1.820553	1.123927	0.108563	0.0146018	0.00413504	0.367508	0.0153603	0.220307	0.0493122	0.220212
13300	-81.55471	-84.77571	3.220996	1.91666	1.428569	0.0695006	0.0162728	0.013242	0.284788	0.0171181	0.145409	0.0549554	0.398714
13310	-80.93846	-83.94369	3.00523	2.042453	1.410659	0.00854905	0.00428526	0.0801512	0.363481	0.0131649	0.411579	0.0673409	0.0514488
13320	-80.79041	-85.26357	4.473166	2.042453	0.6766916	0.00171166	0.109192	0.1079	0.104313	0.00443482	0.364578	0.0431848	0.264686
13330	-78.5541	-83.67447	5.120364	1.538105	0.8574416	0.0027354	0.0424791	0.0661352	0.0991257	0.0168784	0.087997	0.0957785	0.588871
13340	-78.39503	-84.22995	5.834929	1.382676	0.6555873	0.0403883	0.184741	0.0953764	0.0182435	0.158499	0.066373	0.228185	0.208194
13350	-79.6605	-84.26792	4.607421	1.88707	0.764947	0.048821	0.168053	0.0794153	0.0154821	0.211086	0.0563266	0.300767	0.12005
13360	-79.13186	-83.72434	4.592478	1.71511	0.9443789	0.0442695	0.210593	0.0833141	0.0481446	0.181282	0.0614075	0.352217	0.0187718
13370	-78.79969	-84.02284	5.223149	1.474036	0.8701174	0.0564611	0.177742	0.0168083	0.0201706	0.205643	0.100894	0.340225	0.082057
13380	-79.43805	-83.85341	4.415363	1.673139	1.074908	0.0178519	0.239972	0.157822	0.013149	0.156199	0.189697	0.191785	0.0335246
13390	-79.11454	-84.2183	5.103756	1.7289	0.6749494	0.0923075	0.146282	0.191579	0.00167727	0.12243	0.0121248	0.102493	0.331107
13400	-78.9534	-85.26096	6.307555	1.322852	0.4790985	0.227685	0.158293	0.323748	0.00171543	0.0167731	0.00359434	0.126157	0.142034
13410	-79.21544	-86.32963	7.114194	1.013483	0.3851478	0.424404	0.115164	0.0378777	0.021949	0.0273218	0.00585484	0.0384629	0.328966
13420	-79.1528	-83.73029	4.577492	1.667907	0.9990751	0.0650636	0.0656741	0.00422686	0.22039	0.0897832	0.509972	0.0378799	0.00701056
13430	-78.83302	-84.50867	5.675648	1.315977	0.8019262	0.216461	0.0580541	0.0641656	0.107283	0.0746651	0.189936	0.244001	0.0454337
13440	-79.22531	-84.71494	5.489628	1.299723	0.9111911	0.0765673	0.256876	0.147011	0.101409	0.170067	0.126351	0.0506042	0.0711142
13450	-78.94538	-85.34003	6.394654	1.101832	0.6565691	0.131416	0.067379	0.0877688	0.304674	0.169528	0.0478871	0.0868545	0.104492
13460	-82.57599	-83.69214	1.116151	2.914033	1.483619	0.104362	0.110438	0.254435	0.241952	0.065032	0.00276275	0.120772	0.100247
13470	-82.31542	-83.14809	0.8326673	2.905394	1.634001	0.0321404	0.0275083	0.187183	0.430589	0.104373	0.0123726	0.0511625	0.154672
13480	-82.67241	-84.67436	2.001946	2.278723	1.676032	0.120572	0.0333285	0.282963	0.131483	0.0731499	0.0442429	0.103374	0.210887
13490	-84.97839	-85.03923	0.06084376	3.393971	1.531335	0.384712	0.0179225	0.0796533	0.194912	0.106514	0.073975	0.0783076	0.0640032
13500	-82.01975	-83.30789	1.288146	2.643059	1.668596	0.33864	0.000777467	0.123617	0.159562	0.0209885	0.0597049	0.0756275	0.221083
13510	-81.79612	-83.18945	1.393333	2.67469	1.584372	0.0273198	0.0910751	0.6563	0.0405462	0.0237387	0.0517399	0.0440371	0.0652432
13520	-80.67309	-83.38296	2.70987	2.294311	1.306481	0.373143	0.0845077	0.0613641	0.120111	0.0842844	0.130161	0.113563	0.0328663
13530	-84.32138	-85.1125	0.7911202	3.160431	1.399737	0.116312	0.0982802	0.133592	0.144366	0.224494	0.112663	0.132071	0.0382226
13540	-81.80287	-84.0167	2.213829	2.582305	1.266508	0.0289369	0.21312	0.191144	0.215576	0.155796	0.0373518	0.0602897	0.0977864
13550	-79.64109	-83.83183	4.190744	1.723419	1.136937	0.0117075	0.00918181	0.0524634	0.0257532	0.820538	0.0195107	0.0212823	0.0395632
13560	-78.87088	-85.46847	6.597593	1.21743	0.4395017	0.200519	0.0505461	0.146618	0.0238863	0.354941	0.0131319	0.0271947	0.183163
13570	-78.57814	-84.82442	6.246278	1.223389	0.6091993	0.182564	0.116119	0.0499922	0.00689511	0.258107	0.126631	0.0382759	0.221417
13580	-78.8926	-83.59204	4.699439	1.764733	0.8412752	0.0940901	0.193241	0.0302091	0.0353185	0.0261786	0.0765197	0.0111965	0.533247
13590	-78.98166	-84.25253	5.270867	1.446565	0.8737295	0.251261	0.13755	0.0575619	0.143717	0.0454784	0.145074	0.0243137	0.195043
13600	-81.04246	-85.47975	4.43729	2.029812	0.7072707	0.0676947	0.0914427	0.0890332	0.0800278	0.364945	0.147468	0.0590851	0.100303
13610	-79.29498	-84.45905	5.164065	1.650943	0.7227525	0.0138328	0.216544	0.117914	0.303534	0.128386	0.0408971	0.0152843	0.163607
13620	-78.96495	-85.11462	6.149673	1.149794	0.7310974	0.00307969	0.247079	0.136384	0.064657	0.299991	0.011381	0.0535527	0.183876
13630	-78.92811	-85.38632	6.458211	1.084629	0.6419932	0.0113109	0.126824	0.263126	0.0117133	0.401641	0.0226264	0.106468	0.0562907
13640	-78.93625	-84.32337	5.38712	1.641604	0.6205637	0.106135	0.0684012	0.0638979	0.121367	0.248423	0.00777069	0.0865156	0.29749
13650	-78.55812	-84.0144	5.456287	1.594956	0.6326287	0.0576806	0.0407393	0.0943289	0.125935	0.189977	0.00739384	0.0569633	0.426982
13660	-78.34228	-84.55155	6.209267	1.269483	0.5816115	0.0339014	0.14688	0.0894352	0.036572	0.278875	0.0207369	0.0629283	0.330671
13670	-79.24301	-85.66737	6.424359	1.033675	0.7098735	0.041979	0.0647154	0.283666	0.0335236	0.119431	0.175936	0.239476	0.0412731
13680	-78.69744	-84.26762	5.570185	1.383638	0.7869979	0.106123	0.230754	0.0286979	0.0488554	0.0851765	0.0254965	0.205116	0.26978
13690	-78.88328	-84.38463	5.501349	1.375615	0.8294382	0.184997	0.241098	0.0292416	0.00786713	0.0648858	0.0194227	0.128895	0.323593
13700	-80.80813	-83.51915	2.711011	2.348532	1.25169	0.231577	0.0171953	0.0245311	0.205337	0.249264	0.154703	0.0758622	0.0415309
13710	-79.40446	-84.35871	4.954253	1.752172	0.7264294	0.00732169	0.114772	0.203149	0.0318947	0.221751	0.248976	0.0444618	0.127675
13720	-79.89012	-87.12278	7.232659	0.8415987	0.4977998	0.00212664	0.273384	0.031002	0.234041	0.108637	0.177441	0.0585902	0.114778
13730	-79.28924	-83.68771	4.398467	1.800144	0.9563504	0.0155023	0.0947637	0.294181	0.0147865	0.0758454	0.302767	0.0264829	0.175671
13740	-79.12574	-83.7092	4.583466	1.677277	0.9867179	0.0318776	0.152283	0.090126	0.154504	0.0400328	0.199971	0.120745	0.21046
13750	-80.56562	-85.05313	4.487515	1.969694	0.7422759	0.0512206	0.179961	0.122921	0.240272	0.0868823	0.118399	0.0969543	0.103391
13760	-78.645	-85.6373	6.992297	1.031009	0.4285704	0.00847386	0.22682	0.028429	0.0388729	0.11909	0.0114945	0.0643134	0.502506
13770	-79.00452	-85.84693	6.842419	1.168562	0.3659565	0.0101909	0.27278	0.0819666	0.0956038	0.233786	0.0369473	0.0688071	0.199919
13780	-78.70216	-84.60712	5.904956	1.318541	0.6847087	0.0164804	0.107351	0.143566	0.285115	0.215929	0.0101328	0.113477	0.107949
13790	-80.45398	-87.95879	7.504808	0.9976921	0.2056319	0.00894002	0.0944251	0.0993119	0.0863191	0.370374	0.0355813	0.0551114	0.249937
13800	-80.19294	-84.72449	4.531549	1.932049	0.7579042	0.00515163	0.25615	0.100962	0.0107657	0.218485	0.154044	0.247213	0.00722937
13810	-82.14416	-85.50749	3.363327	1.818369	1.455695	0.27647	0.0582299	0.230188	0.0172745	0.211972	0.0345681	0.0167074	0.154591
13820	-79.24853	-85.58851	6.339981	1.054294	0.7314433	0.20779	0.0747743	0.206099	0.0530403	0.043587	0.249337	0.154684	0.0106884
13830	-78.63029	-84.4587	5.828416	1.377508	0.664012	0.0971891	0.0461523	0.121607	0.0544665	0.306	0.224048	0.140807	0.0097296
13840	-79.419	-85.66513	6.246127	1.385284	0.4473801	0.21521	0.0526722	0.217194	0.0945095	0.167847	0.0507973	0.183782	0.0179879
13850	-80.56666	-85.78772	5.221058	1.763633	0.581566	0.165715	0.14813	0.0422955	0.161504	0.208427	0.192157	0.0662478	0.0155238
13860	-80.42165	-84.632	4.21035	1.966999	0.8835534	0.635455	0.0219342	0.0130423	0.00501677	0.0642709	0.0819016	0.17363	0.00474973
13870	-78.8691	-84.62471	5.755612	1.33366	0.744262	0.386507	0.0361834	0.112765	0.00547163	0.0686273	0.247079	0.128923	0.0144442
13880	-81.1916	-84.57695	3.385344	1.867263	1.395793	0.185457	0.391083	0.0911302	0.0766257	0.112617	0.0629443	0.0579873	0.0221554
13890	-78.84713	-85.53737	6.690236	1.212404	0.3982063	0.0236672	0.158097	0.22357	0.0330739	0.214725	0.0660569	0.105033	0.175776
13900	-82.78444	-88.66305	5.878605	1.742669	0.2737561	0.08114	0.334947	0.209736	0.0373394	0.0743408	0.00256273	0.011244	0.24869
13910	-79.41052	-83.79857	4.388044	1.691889	1.069817	0.0382084	0.297232	0.0489903	0.0509756	0.0279176	0.000962396	0.0453715	0.490343
13920	-80.59381	-84.76759	4.173784	2.031597	0.8372395	0.0378662	0.0757764	0.164532	0.493967	0.0117917	0.0114514	0.0463776	0.158238
13930	-81.99717	-86.43749	4.440323	2.11752	0.6180463	0.0414142	0.12803	0.0509958	0.0625168	0.320831	0.00579369	0.277151	0.113267
13940	-80.91066	-83.46914	2.558481	2.379604	1.296883	0.0969573	0.425808	0.0838643	0.0727428	0.096056	0.00952791	0.0287721	0.186271
13950	-79.16955	-85.53949	6.36994	1.096144	0.6746138	0.110177	0.234091	0.292632	0.133363	0.0281136	0.00677344	0.0204543	0.174396
13960	-78.57318	-85.10101	6.527829	1.137347	0.5544659	0.0474484	0.173533	0.0444191	0.0696046	0.242296	0.0228131	0.254994	0.144891
13970	-79.03628	-85.84099	6.804706	0.9958929	0.557482	0.00321541	0.169751	0.0309714	0.154515	0.352853	0.0420832	0.185458	0.0611528
13980	-78.86711	-84.7181	5.850995	1.275909	0.7543213	0.00171358	0.0928191	0.360147	0.241116	0.121944	0.0247328	0.101407	0.0561201
13990	-79.14327	-85.10842	5.965142	1.438699	0.5344576	0.00128617	0.254522	0.241197	0.170498	0.0760109	0.025457	0.175906	0.0551239
14000	-79.97382	-83.36724	3.393422	2.106506	1.15251	0.0187557	0.174158	0.0758524	0.024168	0.127184	0.30258	0.0872386	0.190063
14010	-78.91106	-84.12582	5.214757	1.571573	0.776776	0.0276397	0.256653	0.119619	0.0363262	0.217867	0.0709219	0.193721	0.0772514
