Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	q_01A	q_01B	q_10A	q_10B	root_frequencies[1]	root_frequencies[2]	root_frequencies[3]	root_frequencies[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]	speciation_beta[2]
2792	320.9919	395.5748	-74.5829	0.103647	0.00845881	0.0218496	0.00178319	-2.26676	-4.77255	-1.55681	-0.589512	1.513145	0.03711445	0.6143434	0.0003174343	0.7468128	6.034991e-06	0.157771	0.443121	0.177729	0.221379	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.161833
2793	323.5979	399.3988	-75.80094	0.10372	0.00845881	0.0218651	0.00178319	-2.26606	-4.77255	-1.55681	0.648732	1.513145	0.03711445	0.6143434	0.002985149	0.7468128	6.034991e-06	0.181211	0.139057	0.170778	0.508955	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.161833
2794	324.4488	400.6258	-76.17693	0.10372	0.00840176	0.0218651	0.00177116	-2.26606	-4.77931	-1.55681	1.057	1.513145	0.03711445	0.6143434	0.002985149	0.7468128	6.034991e-06	0.377342	0.392945	0.126616	0.103097	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.161833
2795	325.7412	401.0882	-75.347	0.10372	0.00905433	0.0218651	0.00190873	-2.26606	-4.70451	-1.55681	0.258399	1.513145	0.03711445	0.6143434	0.002985149	0.7468128	6.034991e-06	0.117076	0.428504	0.310638	0.143783	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.161833
2796	325.5083	400.8995	-75.39122	0.10372	0.00905433	0.0218651	0.00190873	-2.26606	-4.70451	-1.55681	0.258399	1.513145	0.03711445	0.6143434	0.003290643	0.7468128	6.034991e-06	0.428504	0.117076	0.310638	0.143783	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.150247
2797	324.7335	400.2025	-75.46903	0.10372	0.00915145	0.0218651	0.0019292	-2.26606	-4.69384	-1.55681	0.492038	1.513145	0.03711445	0.6143434	0.003290643	0.7484732	6.034991e-06	0.215638	0.156305	0.0559707	0.572086	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.143728
2798	326.6055	401.1958	-74.59029	0.10372	0.00915145	0.0218651	0.0019292	-2.26606	-4.69384	-1.55681	0.536039	1.513145	0.03711445	0.6143712	4.443483e-05	0.7484732	6.034991e-06	0.215638	0.572086	0.0559707	0.156305	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	1.46949
2799	325.7804	401.8233	-76.04288	0.10372	0.0087279	0.0218651	0.00183991	-2.26606	-4.74123	-1.55681	0.536039	1.513145	0.03711445	0.6143712	0.0005404587	0.7484732	6.034991e-06	0.215638	0.572086	0.0559707	0.156305	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	1.46949
2800	325.9318	401.3951	-75.46329	0.10372	0.0087725	0.0218651	0.00184931	-2.26606	-4.73613	-1.55681	-0.0647094	1.513145	0.03711445	0.6143712	0.0005404587	0.7484732	6.034991e-06	0.14737	0.39097	0.35484	0.106821	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	1.05222
2801	326.1815	401.1043	-74.92274	0.10372	0.0087725	0.0218651	0.00184931	-2.26606	-4.73613	-1.55681	-0.0647094	1.513145	0.03711445	0.6143583	0.0001864904	0.7484732	6.034991e-06	0.335141	0.151869	0.110082	0.402907	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	1.05222
2802	325.7668	401.719	-75.95219	0.10372	0.00873174	0.0218651	0.00184072	-2.26606	-4.74079	-1.55681	0.0242377	1.513145	0.03711445	0.6143426	0.00133964	0.7484732	6.034991e-06	0.243194	0.566723	0.0798806	0.110203	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	1.05222
2803	325.1777	401.1266	-75.94887	0.10372	0.00873174	0.0218651	0.00184072	-2.26606	-4.74079	-1.55681	0.0242377	1.513145	0.03711445	0.6142047	0.00133964	0.7484732	6.034991e-06	0.23679	0.578132	0.0777772	0.107301	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	1.05222
2804	323.9243	399.8606	-75.93635	0.10372	0.00873174	0.0218651	0.00184072	-2.26606	-4.74079	-1.55681	0.0242377	1.513145	0.03711445	0.6142337	0.00133964	0.7479116	6.037411e-06	0.107301	0.578132	0.0777772	0.23679	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	1.05222
2805	319.4975	399.2034	-79.70596	0.10372	0.00873174	0.0218651	0.00184072	-2.26606	-4.74079	-1.55681	-0.704544	1.513145	0.03711445	0.6142337	0.06946709	0.7464686	6.037411e-06	0.106492	0.573771	0.0847337	0.235004	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	1.05222
2806	323.4173	401.0269	-77.60966	0.10372	0.00791846	0.0218651	0.00166928	-2.26606	-4.83856	-1.55681	-0.704544	1.513145	0.03711445	0.6144951	0.01798528	0.7468625	6.037411e-06	0.232619	0.185091	0.0689523	0.513338	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.40839
2807	324.2532	401.701	-77.44773	0.10372	0.00791846	0.0218651	0.00166928	-2.26606	-4.83856	-1.55681	-0.704544	1.513145	0.03711445	0.6144951	0.01798528	0.7468625	6.037411e-06	0.236101	0.521022	0.0550166	0.187861	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.246458
2808	322.0095	400.5213	-78.51178	0.10372	0.00823883	0.0218651	0.00173681	-2.26606	-4.7989	-1.55681	0.821072	1.513145	0.03711445	0.6145436	0.005865092	0.7468625	6.037411e-06	0.151785	0.147408	0.632592	0.0682148	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	2.22677
2809	324.6408	401.533	-76.89222	0.10372	0.00802563	0.0218651	0.00169187	-2.26606	-4.82512	-1.55681	0.821072	1.513145	0.03711445	0.6145436	0.005865092	0.7463485	6.037411e-06	0.114759	0.656816	0.157598	0.070827	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.510849
2810	322.5459	401.3706	-78.82473	0.10372	0.00802563	0.0218651	0.00169187	-2.26606	-4.82512	-1.55681	0.821072	1.513145	0.03711445	0.6145436	0.02765607	0.7463485	6.037411e-06	0.656816	0.157598	0.114759	0.070827	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	1.16195
2811	320.8217	400.9335	-80.11181	0.10372	0.00802563	0.0218651	0.00169187	-2.26606	-4.82512	-1.55681	-0.898026	1.513145	0.03711445	0.6144633	0.02765607	0.7463485	6.037411e-06	0.647571	0.155379	0.0839062	0.113143	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	2.38481
2812	324.2834	401.4461	-77.16271	0.10372	0.00760535	0.0218651	0.00160327	-2.26606	-4.8789	-1.55681	-0.898026	1.513145	0.03711445	0.6144633	0.005392462	0.7463485	6.037411e-06	0.647571	0.0839062	0.155379	0.113143	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.545085
2813	324.2112	401.4224	-77.21122	0.10372	0.00768266	0.0218651	0.00161957	-2.26606	-4.86879	-1.55681	-1.30381	1.513145	0.03711445	0.6144633	0.005392462	0.7463485	6.037411e-06	0.718997	0.0669011	0.123889	0.0902128	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.189394
2814	323.524	400.5099	-76.98599	0.10372	0.00822843	0.0218651	0.00173462	-2.26606	-4.80016	-1.55681	-1.39645	1.513145	0.03711445	0.6144633	0.005392462	0.7463485	6.037411e-06	0.0669011	0.718997	0.123889	0.0902128	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.124991
2815	323.6612	399.7219	-76.06072	0.10372	0.00831688	0.0218651	0.00175327	-2.26606	-4.78947	-1.55681	0.546993	1.513145	0.03711445	0.6144633	0.003658757	0.7463485	6.037411e-06	0.718997	0.0669011	0.123889	0.0902128	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.303471
2816	328.9455	401.3305	-72.38496	0.103698	0.00735666	0.0218603	0.00155084	-2.26628	-4.91215	-1.55681	0.546993	1.513145	0.03711445	0.6144633	2.74553e-07	0.7463485	6.037411e-06	0.0669011	0.718997	0.0902128	0.123889	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.947975
2817	328.2636	401.0639	-72.80028	0.103698	0.00737138	0.0218603	0.00155395	-2.26628	-4.91015	-1.55681	0.546993	1.513145	0.03711445	0.6144633	2.038453e-06	0.7463485	6.037411e-06	0.289663	0.390596	0.0777774	0.241964	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.369333
2818	327.065	400.9824	-73.91739	0.103698	0.00739716	0.0218603	0.00155938	-2.26628	-4.90666	-1.55681	0.707839	1.513145	0.03711445	0.6144633	1.601483e-05	0.7463485	6.037411e-06	0.390596	0.289663	0.0777774	0.241964	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.369333
2819	323.5114	400.8854	-77.37398	0.103698	0.00746242	0.0218603	0.00157314	-2.26628	-4.89788	-1.55681	0.707839	1.513145	0.03711445	0.6144633	0.01060671	0.7463485	6.037411e-06	0.247526	0.38773	0.0772067	0.287537	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.369333
2820	322.6841	400.8642	-78.18012	0.103698	0.00736227	0.0218603	0.00155203	-2.26628	-4.91139	-1.55681	0.592037	1.513145	0.03711445	0.6144633	0.03566081	0.7461035	6.037411e-06	0.276118	0.372332	0.237696	0.113853	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.0112953
2821	320.2998	400.679	-80.37915	0.103698	0.00736227	0.0218603	0.00155203	-2.26628	-4.91139	-1.55681	-0.617513	1.513145	0.03711445	0.6144633	0.01289089	0.7461035	6.037411e-06	0.25224	0.293013	0.333926	0.12082	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	3.23242
2822	323.3498	401.2772	-77.92733	0.103698	0.00704632	0.0218603	0.00148542	-2.26628	-4.95525	-1.55681	0.930349	1.513145	0.03711445	0.6144633	0.01416481	0.7461035	6.037411e-06	0.453382	0.267762	0.0765958	0.202261	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.274712
2823	320.3608	400.5018	-80.14105	0.103698	0.00760228	0.0218603	0.00160262	-2.26628	-4.87931	-1.55681	1.71514	1.513145	0.03711445	0.6144633	0.01416481	0.7461035	6.037411e-06	0.471113	0.327472	0.146091	0.0553242	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	1.77302
2824	320.7818	400.3664	-79.58461	0.103698	0.00756446	0.0218603	0.00159465	-2.26628	-4.88429	-1.55681	-1.33671	1.513145	0.03711445	0.6144633	0.01416481	0.7461035	6.037411e-06	0.590306	0.0997283	0.242596	0.0673702	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	1.77302
2825	320.1614	399.6041	-79.44267	0.103568	0.00713978	0.021833	0.00150512	-2.26753	-4.94207	-1.55681	-1.33671	1.513145	0.03711445	0.6144633	0.03044688	0.7461035	6.037411e-06	0.460378	0.0887356	0.319531	0.131356	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.623142
2826	320.5933	400.036	-79.44267	0.103568	0.00713978	0.021833	0.00150512	-2.26753	-4.94207	-1.55681	-1.33671	1.513145	0.03711445	0.6144633	0.03044688	0.7461035	6.037411e-06	0.422061	0.34222	0.140683	0.0950365	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.623142
2827	322.2031	399.7359	-77.53279	0.103568	0.00751578	0.021833	0.00158439	-2.26753	-4.89075	-1.55681	-1.33671	1.513145	0.03711445	0.6144633	0.003594229	0.7461035	6.037411e-06	0.443165	0.385155	0.134366	0.0373142	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.623142
2828	323.0913	399.7386	-76.64724	0.103568	0.00714729	0.021833	0.00150671	-2.26753	-4.94102	-1.55681	0.80668	1.513145	0.03711445	0.6144633	0.003594229	0.7461035	6.037411e-06	0.134366	0.385155	0.443165	0.0373142	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.0920884
2829	319.1421	399.6194	-80.47733	0.103568	0.00716985	0.021833	0.00151146	-2.26753	-4.93787	-1.55681	0.80668	1.513145	0.03711445	0.6144633	0.05867634	0.7461035	6.037411e-06	0.14644	0.329904	0.482989	0.0406673	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	1.26025
2830	317.9638	399.7683	-81.80453	0.103568	0.00750935	0.021833	0.00158303	-2.26753	-4.89161	-1.55681	-1.92005	1.513145	0.03711445	0.6144633	0.05867634	0.7461035	6.037411e-06	0.329904	0.482989	0.0406673	0.14644	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	1.26596
2831	320.6096	399.3222	-78.71264	0.103568	0.00772957	0.021833	0.00162946	-2.26753	-4.8627	-1.55681	-1.92005	1.513145	0.03711445	0.6144633	0.002556738	0.7461035	6.037411e-06	0.482989	0.329904	0.14644	0.0406673	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	1.1655
2832	322.4163	399.1924	-76.7761	0.103568	0.00772957	0.021833	0.00162946	-2.26753	-4.8627	-1.55681	1.03493	1.513145	0.03711445	0.6144633	0.002040391	0.7461035	6.037411e-06	0.605628	0.159755	0.183624	0.0509934	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.661514
2833	320.3517	398.6854	-78.33376	0.103568	0.00772957	0.021833	0.00162946	-2.26753	-4.8627	-1.55681	1.03493	1.513145	0.03711445	0.6144633	0.002968141	0.745794	6.037411e-06	0.499129	0.233211	0.202896	0.064764	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	2.01762
2834	318.925	398.6694	-79.74437	0.103568	0.0073372	0.021833	0.00154674	-2.26753	-4.9148	-1.55681	1.03493	1.513145	0.03711445	0.6144633	0.01685373	0.745794	6.037411e-06	0.233211	0.064764	0.499129	0.202896	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	2.01762
2835	324.2166	401.3455	-77.12887	0.103721	0.00711658	0.0218652	0.00150023	-2.26605	-4.94533	-1.55681	-0.0412743	1.513145	0.03711445	0.6144633	0.0004360132	0.745794	6.037411e-06	0.221921	0.281896	0.250931	0.245253	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	2.01762
2836	323.742	400.8835	-77.1415	0.103721	0.00734017	0.0218652	0.00154737	-2.26605	-4.91439	-1.55681	0.488433	1.513145	0.03711445	0.6144633	0.01265447	0.745794	6.037411e-06	0.178343	0.226541	0.393461	0.201656	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.0758824
2837	324.7031	401.7552	-77.05205	0.103721	0.00717528	0.0218652	0.00151261	-2.26605	-4.93711	-1.55681	0.488433	1.513145	0.03711445	0.6144633	0.003299838	0.745794	6.037411e-06	0.172111	0.578277	0.0550034	0.194609	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.778997
2838	323.334	400.6872	-77.35328	0.103721	0.00774078	0.0218652	0.00163182	-2.26605	-4.86125	-1.55681	0.580049	1.513145	0.03711445	0.6144633	0.008251338	0.745794	6.037411e-06	0.172111	0.578277	0.194609	0.0550034	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.778997
2839	323.4239	400.8204	-77.39644	0.103721	0.0076616	0.0218652	0.00161513	-2.26605	-4.87153	-1.55681	0.580049	1.513145	0.03711445	0.6144633	0.008251338	0.745794	6.037411e-06	0.0550034	0.578277	0.172111	0.194609	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.778997
2840	323.5964	401.0603	-77.46383	0.103721	0.00753997	0.0218652	0.00158949	-2.26605	-4.88754	-1.55681	0.580049	1.513145	0.03711445	0.6144633	0.008251338	0.745794	6.037411e-06	0.578277	0.172111	0.194609	0.0550034	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.778997
2841	325.0115	400.9402	-75.92863	0.103721	0.00746725	0.0218652	0.00157416	-2.26605	-4.89723	-1.55681	0.580049	1.513145	0.03711445	0.6144127	0.000506714	0.745794	6.037411e-06	0.367073	0.324637	0.204542	0.103748	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.778997
2842	325.1496	400.7638	-75.61423	0.103721	0.00746725	0.0218652	0.00157416	-2.26605	-4.89723	-1.55681	0.580049	1.513145	0.03711445	0.6144127	0.000506714	0.745794	6.037411e-06	0.217815	0.336564	0.233564	0.212057	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.464605
2843	322.602	400.6735	-78.0715	0.103721	0.00734182	0.0218652	0.00154772	-2.26605	-4.91417	-1.55681	0.561738	1.513145	0.03711445	0.6144127	0.03221125	0.745794	6.037411e-06	0.299682	0.14996	0.258522	0.291835	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.0482844
2844	323.3577	401.4376	-78.07985	0.103721	0.00708299	0.0218652	0.00149315	-2.26605	-4.95006	-1.55681	-0.161915	1.513145	0.03711445	0.6144127	0.03221125	0.745794	6.037411e-06	0.625812	0.13192	0.113802	0.128466	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.0482844
2845	323.3675	401.4474	-78.07985	0.103721	0.00708299	0.0218652	0.00149315	-2.26605	-4.95006	-1.55681	-0.161915	1.513145	0.03711445	0.6144127	0.03221125	0.745794	6.037411e-06	0.697221	0.0865005	0.139652	0.0766265	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.0482844
2846	322.7697	400.454	-77.68434	0.103721	0.00713476	0.0218652	0.00150407	-2.26605	-4.94278	-1.55681	-0.161915	1.513145	0.03711445	0.6144127	0.002355074	0.745794	6.037411e-06	0.239635	0.0562845	0.117492	0.586588	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	1.68508
2847	322.6404	400.9365	-78.29604	0.103721	0.0070705	0.0218652	0.00149052	-2.26605	-4.95182	-1.55681	1.08268	1.513145	0.03711445	0.6144127	0.002355074	0.745794	6.037411e-06	0.0262521	0.32864	0.0548007	0.590307	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	1.68508
2848	323.4064	401.0944	-77.68803	0.103721	0.00714077	0.0218652	0.00150533	-2.26605	-4.94193	-1.55681	1.12752	1.513145	0.03711445	0.6144127	0.0105567	0.745794	6.037411e-06	0.0795265	0.377977	0.512303	0.0301932	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.129286
2849	323.151	399.9108	-76.75978	0.103721	0.00770162	0.0218652	0.00162356	-2.26605	-4.86632	-1.55681	-0.235171	1.513145	0.03711445	0.6144127	0.0105567	0.745794	6.037411e-06	0.0301932	0.377977	0.512303	0.0795265	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.129286
2850	323.2189	401.3705	-78.15159	0.103721	0.00714699	0.0218652	0.00150664	-2.26605	-4.94106	-1.55681	-1.33626	1.513145	0.03711445	0.6144127	0.0105567	0.745794	6.037411e-06	0.0435858	0.545633	0.295979	0.114801	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.339422
2851	322.4952	401.3384	-78.84314	0.103721	0.00714699	0.0218652	0.00150664	-2.26605	-4.94106	-1.55681	1.99185	1.513145	0.03711445	0.6144127	0.005928671	0.745794	6.037411e-06	0.169563	0.437166	0.328894	0.0643768	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.335981
2852	318.6361	401.0304	-82.39432	0.103721	0.00714699	0.0218652	0.00150664	-2.26605	-4.94106	-1.55681	-0.392649	1.513145	0.03711445	0.6144127	0.1688533	0.745794	6.037411e-06	0.181835	0.280324	0.069036	0.468805	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.335981
2853	324.0735	401.1123	-77.03882	0.103721	0.00740934	0.0218652	0.00156195	-2.26605	-4.90501	-1.55681	-0.392649	1.513145	0.03711445	0.6145014	0.007077604	0.745794	6.037411e-06	0.181835	0.280324	0.069036	0.468805	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.4743
2854	322.593	401.8398	-79.2468	0.103721	0.00740934	0.0218652	0.00156195	-2.26605	-4.90501	-1.55681	-0.392649	1.513145	0.03711445	0.6145014	0.05682407	0.7462683	6.037411e-06	0.280324	0.468805	0.181835	0.069036	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.4743
2855	322.0678	401.1018	-79.03394	0.103721	0.00779348	0.0218652	0.00164293	-2.26605	-4.85447	-1.55681	-0.392649	1.513145	0.03711445	0.6145014	0.05682407	0.7462683	6.037411e-06	0.069036	0.468805	0.280324	0.181835	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.4743
2856	323.1555	401.358	-78.20251	0.103721	0.00779348	0.0218652	0.00164293	-2.26605	-4.85447	-1.55681	-1.23099	1.513145	0.03711445	0.6145014	0.01730731	0.7462683	6.037411e-06	0.280324	0.468805	0.069036	0.181835	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.4743
2857	322.0202	398.4885	-76.46824	0.103592	0.00838391	0.021838	0.0017674	-2.2673	-4.78144	-1.55681	-1.30265	1.513145	0.03711445	0.6145014	0.003163368	0.7462683	6.037411e-06	0.209591	0.0795737	0.170472	0.540364	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.128463
2858	322.2663	399.8894	-77.62316	0.103592	0.00823537	0.021838	0.00173608	-2.2673	-4.79932	-1.55681	-1.30265	1.513145	0.03711445	0.6145014	0.01767301	0.7462683	6.037411e-06	0.433631	0.354538	0.165493	0.0463375	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.0125697
2859	322.6597	400.2089	-77.54922	0.103592	0.00791726	0.021838	0.00166902	-2.2673	-4.83871	-1.55681	0.813061	1.513145	0.03711445	0.6145014	0.01767301	0.7462683	6.037411e-06	0.147178	0.474382	0.337231	0.0412094	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.293047
2860	322.2102	399.2731	-77.06291	0.103592	0.00826565	0.021838	0.00174247	-2.2673	-4.79565	-1.55681	0.813061	1.513145	0.03711445	0.6145014	0.01491244	0.7462683	6.037411e-06	0.474382	0.0412094	0.147178	0.337231	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.134422
2861	320.396	398.9468	-78.5508	0.103828	0.00826565	0.021847	0.00173922	-2.26502	-4.79565	-1.55867	0.210924	1.513145	0.03711445	0.6145014	0.0590769	0.7462683	6.037411e-06	0.229566	0.0372283	0.428554	0.304652	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.217482
2862	322.2722	399.2273	-76.95507	0.103828	0.00826565	0.021847	0.00173922	-2.26502	-4.79565	-1.55867	0.210924	1.513145	0.03711441	0.6146181	0.003783441	0.7462683	6.037411e-06	0.454085	0.219309	0.0355651	0.291041	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	1.277
2863	323.2542	400.2318	-76.9776	0.103828	0.00777637	0.021847	0.00163627	-2.26502	-4.85667	-1.55867	-0.623554	1.513145	0.03711441	0.6144915	0.003783441	0.7462683	6.037411e-06	0.57389	0.277171	0.0449485	0.103991	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.876706
2864	323.1812	400.5476	-77.3664	0.103828	0.00777637	0.021847	0.00163627	-2.26502	-4.85667	-1.55867	-0.623554	1.513145	0.03711441	0.6145402	0.005247604	0.7462683	6.037411e-06	0.277171	0.57389	0.103991	0.0449485	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	1.06677
2865	323.1728	400.1402	-76.96738	0.103828	0.00777637	0.021847	0.00163627	-2.26502	-4.85667	-1.55867	-0.623554	1.513145	0.03711441	0.6145402	0.005247604	0.7462683	6.037411e-06	0.470861	0.17666	0.27612	0.0763589	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.66775
2866	322.4847	399.3366	-76.85195	0.103828	0.00816066	0.0218469	0.00171713	-2.26502	-4.80843	-1.55867	0.7481	1.513145	0.03711441	0.6145402	0.005247604	0.7462683	6.037411e-06	0.361698	0.058656	0.443942	0.135704	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.66775
2867	321.5357	398.7477	-77.212	0.103828	0.00806508	0.0218469	0.00169701	-2.26502	-4.82021	-1.55867	1.08723	1.513145	0.03711441	0.6145402	0.005247604	0.7462683	6.037411e-06	0.135641	0.0586287	0.443736	0.361995	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.66775
2868	321.1313	398.9091	-77.7778	0.103828	0.00792731	0.0218469	0.00166803	-2.26502	-4.83744	-1.55867	0.583403	1.513145	0.03711441	0.6145402	0.01817679	0.7459987	6.037411e-06	0.0586287	0.135641	0.443736	0.361995	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.66775
2869	321.692	399.631	-77.93895	0.103828	0.00792731	0.0218469	0.00166803	-2.26502	-4.83744	-1.55867	0.583403	1.513145	0.03711441	0.6145402	0.01817679	0.7459987	6.037411e-06	0.0452265	0.333228	0.3423	0.279245	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.828909
2870	321.072	399.0106	-77.93855	0.103854	0.00792731	0.0218524	0.00166803	-2.26477	-4.83744	-1.55867	0.583403	1.513145	0.03711441	0.6145402	0.01817679	0.7459987	6.037411e-06	0.0544863	0.131676	0.412383	0.401454	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.828909
2871	322.3145	400.0986	-77.78403	0.103854	0.00792731	0.0218524	0.00166803	-2.26477	-4.83744	-1.55867	0.176964	1.513145	0.03711441	0.6145402	0.01817679	0.7459987	6.037411e-06	0.131676	0.412383	0.401454	0.0544863	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.828909
2872	322.1999	400.3448	-78.14494	0.103854	0.00797759	0.0218524	0.00167861	-2.26477	-4.83112	-1.55867	-0.486469	1.513145	0.03711441	0.6145402	0.02708561	0.7459987	6.037411e-06	0.401454	0.412383	0.0544863	0.131676	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.707185
2873	321.7149	400.0148	-78.29991	0.103854	0.00767791	0.0218579	0.00161596	-2.26477	-4.86941	-1.55842	-0.486469	1.513145	0.03711441	0.6143425	0.02708561	0.7459987	6.037411e-06	0.308925	0.34952	0.300738	0.0408168	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.707185
2874	314.8067	399.8178	-85.01112	0.103854	0.00784579	0.0218579	0.00165129	-2.26477	-4.84778	-1.55842	-2.3675	1.513145	0.03711441	0.6143425	0.1528627	0.7459987	6.037411e-06	0.379097	0.326187	0.0442708	0.250445	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	1.03893
2875	312.8659	398.8175	-85.95165	0.103854	0.00734761	0.0218579	0.00154644	-2.26477	-4.91338	-1.55842	-3.34874	1.513145	0.03711441	0.6139794	0.05604367	0.7459987	6.037411e-06	0.326187	0.379097	0.0442708	0.250445	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	1.65727
2876	321.2778	398.7123	-77.43456	0.103854	0.00734761	0.0218579	0.00154644	-2.26477	-4.91338	-1.55842	-0.250454	1.513145	0.03711441	0.6139668	0.008380439	0.7459987	6.037411e-06	0.348782	0.336087	0.267794	0.0473376	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	0.773038
2877	322.4091	397.9412	-75.53209	0.103854	0.00734761	0.0218579	0.00154644	-2.26477	-4.91338	-1.55842	-0.250454	1.513145	0.03711441	0.6137744	0.0001275038	0.7459987	6.037411e-06	0.222967	0.575578	0.0302616	0.171193	0.831355	1.25205	165805	249708	-0.184699	0.224779	12.2033	1.15958
