Iteration	Posterior	Likelihood	Prior	q_down	q_up	rf[1]	rf[2]	rf[3]	rf[4]	rf[5]	rf[6]	rf[7]	rf[8]
3870	-79.06769	-84.40365	5.335959	1.509073	0.7786751	0.0312171	0.45704	0.0829472	0.105437	0.0404145	0.134863	0.0332189	0.114862
3880	-80.30679	-83.41319	3.106392	2.170584	1.231948	0.287353	0.143124	0.0509376	0.128635	0.076568	0.0794823	0.0152047	0.218695
3890	-78.87456	-85.1356	6.261039	1.351358	0.47385	0.0461397	0.239581	0.0723466	0.0429427	0.0566318	0.437426	0.00580834	0.0991239
3900	-80.56322	-87.46097	6.897757	0.7824618	0.7243874	0.231694	0.105702	0.1902	0.0755987	0.0876295	0.0862171	0.0257694	0.197189
3910	-80.44281	-85.57452	5.131712	1.777962	0.6119103	0.374095	0.0891644	0.0867073	0.0236113	0.222521	0.0161651	0.180574	0.00716203
3920	-78.89566	-84.23849	5.342827	1.414046	0.8702679	0.146919	0.0963161	0.114593	0.0124126	0.0581302	0.00839857	0.102809	0.460421
3930	-79.03746	-84.98657	5.949111	1.384532	0.5966402	0.198102	0.171253	0.274055	0.0240275	0.0422404	0.115791	0.143146	0.031386
3940	-78.92201	-83.79705	4.875034	1.68371	0.8345009	0.0800911	0.0991093	0.0526439	0.224197	0.0224998	0.0519768	0.380573	0.0889095
3950	-78.7104	-84.13144	5.421036	1.534169	0.7110402	0.132817	0.176599	0.102895	0.00802058	0.0400917	0.265767	0.115384	0.158425
3960	-79.28572	-85.35577	6.070053	1.534169	0.3865319	0.013784	0.00899533	0.325439	0.0131603	0.0833707	0.110991	0.0272321	0.417027
3970	-78.63076	-84.28118	5.650416	1.508205	0.6223148	0.0687522	0.00853517	0.203596	0.122945	0.165005	0.142816	0.0265581	0.261793
3980	-79.10534	-84.49974	5.394402	1.62343	0.6350969	0.0598117	0.00993441	0.172125	0.286313	0.153678	0.0773252	0.0231045	0.217709
3990	-82.40335	-86.16083	3.757479	2.338338	0.7386506	0.0538811	0.00603087	0.0797526	0.0613812	0.0965338	0.069658	0.481085	0.151678
4000	-78.42402	-85.12782	6.703803	1.138396	0.465431	0.0565047	0.0155976	0.0491089	0.0653353	0.162311	0.303548	0.278866	0.0687286
4010	-79.37532	-84.73718	5.361857	1.681311	0.593488	0.0350913	0.0800022	0.191458	0.0414727	0.164392	0.196541	0.179106	0.111936
4020	-78.25956	-84.62405	6.364491	1.258828	0.5146549	0.0453591	0.109233	0.0749967	0.0221237	0.0636197	0.233559	0.38418	0.0669284
4030	-80.33527	-85.13311	4.797849	1.441843	1.11496	0.106178	0.0891553	0.00287528	0.22838	0.095031	0.181516	0.103997	0.192868
4040	-78.86738	-83.70236	4.834985	1.694803	0.8434321	0.148908	0.122157	0.0399871	0.0256104	0.115701	0.10523	0.0953555	0.347051
4050	-78.86325	-85.58397	6.720726	1.065696	0.5296692	0.14855	0.0017268	0.105089	0.0255488	0.488591	0.104977	0.051023	0.0744945
4060	-79.12662	-84.01046	4.883842	1.692752	0.8210554	0.200777	0.00301061	0.149636	0.0363352	0.26913	0.100931	0.128078	0.112102
4070	-79.9647	-86.75383	6.789129	0.889141	0.6720224	0.124147	0.000728128	0.161358	0.0610249	0.0559305	0.245928	0.0454931	0.30539
4080	-79.33592	-85.61437	6.278456	1.407508	0.4089916	0.0240534	0.00738308	0.555227	0.0756664	0.0693497	0.0397296	0.0534587	0.175132
4090	-78.83867	-85.49473	6.656055	1.030783	0.5969174	0.00391319	0.00348192	0.0527119	0.0914416	0.457798	0.0187368	0.102371	0.269546
4100	-78.39754	-84.39152	5.993975	1.499147	0.4595933	0.002253	0.010698	0.0766083	0.0249157	0.136898	0.0564827	0.197883	0.494262
4110	-78.81097	-85.05857	6.247605	1.359845	0.4720803	0.00473287	0.0023273	0.19775	0.329456	0.124473	0.0474458	0.17242	0.121394
4120	-78.82187	-84.52632	5.704452	1.290368	0.8131342	0.00484528	0.00302254	0.0179087	0.540543	0.0965339	0.0740234	0.182211	0.0809123
4130	-79.13923	-86.34402	7.204789	0.924801	0.4285326	0.0169503	0.0105738	0.06265	0.122334	0.0911024	0.148806	0.0564436	0.49114
4140	-79.24497	-84.52514	5.280175	1.651144	0.6644969	0.0631535	0.0293883	0.0527864	0.315939	0.208167	0.125378	0.126849	0.0783388
4150	-79.10409	-83.8883	4.784208	1.682068	0.8815556	0.0913298	0.0932201	0.0918437	0.167031	0.137549	0.237283	0.16907	0.0126738
4160	-79.03992	-84.0464	5.006483	1.682633	0.7698531	0.0539768	0.0899474	0.100422	0.183858	0.0696339	0.188246	0.304966	0.00894881
4170	-79.22185	-86.19463	6.972782	1.133118	0.3362185	0.093379	0.0685746	0.139398	0.133188	0.0732857	0.157282	0.332773	0.00211946
4180	-79.16806	-84.26414	5.096077	1.683877	0.7238127	0.0817936	0.0285041	0.21662	0.187624	0.0884151	0.0261468	0.367886	0.00300985
4190	-80.45116	-83.45469	3.003537	2.116088	1.337871	0.115467	0.0452528	0.278356	0.171291	0.0574824	0.0416644	0.162578	0.127908
4200	-78.68817	-84.20398	5.515814	1.4425	0.7553211	0.0833967	0.194202	0.0752851	0.0803065	0.0415169	0.3194	0.117423	0.0884706
4210	-78.92403	-84.03739	5.113363	1.652947	0.7460987	0.105432	0.248425	0.0417016	0.0444831	0.0294131	0.0957127	0.385636	0.0491958
4220	-80.29271	-87.54022	7.247513	0.798508	0.5334636	0.0162767	0.215623	0.319984	0.0269878	0.0233688	0.0175293	0.258019	0.122212
4230	-78.97876	-84.8281	5.849347	1.497591	0.5334636	0.0696823	0.0632944	0.471084	0.0323237	0.0182854	0.0126707	0.172049	0.16061
4240	-78.50885	-84.97888	6.47003	1.169833	0.5508799	0.0166413	0.297547	0.0683659	0.0614534	0.0806167	0.0589286	0.0722059	0.344241
4250	-79.69536	-86.71925	7.023889	0.8836865	0.5600968	0.126097	0.0819731	0.0722622	0.0361514	0.0852112	0.297156	0.0145057	0.286643
4260	-80.03741	-83.65115	3.613741	2.048891	1.099966	0.372273	0.0883164	0.156171	0.0494994	0.0361435	0.00808154	0.0254084	0.264107
4270	-79.43149	-84.4381	5.006611	1.447975	1.004447	0.558584	0.00497776	0.0967969	0.00968808	0.0527971	0.00171292	0.0391399	0.236304
4280	-79.27752	-84.89742	5.619907	1.253843	0.8919307	0.153309	0.0240063	0.145619	0.273787	0.131084	0.00294266	0.0896318	0.17962
4290	-78.89862	-85.73131	6.832686	1.042484	0.496901	0.055537	0.00180968	0.156668	0.340608	0.0578774	0.0107182	0.326469	0.0503125
4300	-80.01165	-83.96123	3.949576	2.010945	0.9699944	0.258862	0.0146917	0.253317	0.0170757	0.0696748	0.00518527	0.378937	0.00225661
4310	-79.33392	-83.67382	4.339896	1.815786	0.9699944	0.025701	0.0350561	0.385368	0.01307	0.114067	0.00848898	0.414554	0.00369438
4320	-81.35396	-85.22832	3.87436	2.171708	0.8468397	0.146058	0.266595	0.0741996	0.0130012	0.197257	0.0711338	0.228703	0.00305205
4330	-78.83224	-85.18192	6.349685	1.112785	0.6681	0.115051	0.043255	0.0929192	0.0284955	0.144401	0.0996086	0.31281	0.16346
4340	-78.97776	-85.79057	6.812811	1.051703	0.4976198	0.113739	0.0348397	0.333905	0.0150983	0.111057	0.147741	0.103058	0.140562
4350	-78.15205	-83.97115	5.819099	1.44415	0.6020282	0.141643	0.0317983	0.0747393	0.0137802	0.0897541	0.114065	0.056184	0.478036
4360	-79.75026	-84.38609	4.635835	1.822126	0.8156839	0.331888	0.0712971	0.110196	0.0800974	0.112974	0.106246	0.0828378	0.104465
4370	-79.3575	-83.66555	4.308051	1.805341	0.9963612	0.0142512	0.138007	0.29999	0.0287584	0.0335954	0.243678	0.174159	0.0675612
4380	-79.69933	-84.12048	4.421148	1.904341	0.8408126	0.041331	0.190401	0.207535	0.0167911	0.111012	0.0766467	0.228679	0.127604
4390	-78.7596	-85.35328	6.593678	1.095137	0.5637514	0.154802	0.0816768	0.194682	0.0146869	0.00971303	0.164734	0.119711	0.259995
4400	-78.78412	-84.54893	5.764802	1.509575	0.5637514	0.0133123	0.0782202	0.186443	0.123196	0.0877363	0.157762	0.281326	0.0720039
4410	-79.70757	-86.90051	7.192945	1.052912	0.3063437	0.138502	0.0237591	0.0506196	0.364798	0.0120171	0.239937	0.0710331	0.0993341
4420	-78.38155	-84.92723	6.545676	1.166079	0.5168112	0.103633	0.140548	0.0333031	0.162716	0.00164716	0.0640432	0.186227	0.307882
4430	-78.73323	-85.40361	6.670377	1.207527	0.4130125	0.117843	0.327007	0.129176	0.049993	0.00171013	0.067805	0.0269155	0.27955
4440	-79.8754	-83.59999	3.724592	1.949281	1.144151	0.260542	0.245053	0.0432664	0.210727	0.000848446	0.0483304	0.149961	0.0412714
4450	-79.62843	-83.66637	4.037939	1.830656	1.106102	0.0136513	0.48157	0.0666863	0.101484	0.00299809	0.145248	0.179026	0.00933595
4460	-79.31058	-84.63258	5.322004	1.348417	0.946309	0.224283	0.274263	0.0411818	0.0555247	0.137589	0.0873998	0.0664855	0.113273
4470	-78.8248	-85.07224	6.247442	1.311995	0.5200121	0.00917422	0.41686	0.0625934	0.0653261	0.0488965	0.199958	0.141552	0.0556391
4480	-79.59279	-86.07107	6.478283	1.311995	0.4045915	0.128225	0.20587	0.2426	0.0279234	0.00909407	0.303138	0.0672745	0.0158744
4490	-79.07462	-86.00219	6.927571	0.9907102	0.5012323	0.079188	0.175894	0.0980454	0.0673964	0.0989213	0.0763615	0.303099	0.101095
4500	-79.49689	-84.9705	5.473609	1.651671	0.567252	0.00985764	0.184768	0.228694	0.0400643	0.0182539	0.276071	0.186592	0.0556995
4510	-78.91556	-85.13971	6.224153	1.137013	0.706638	0.0130847	0.21731	0.0852169	0.171618	0.0475613	0.224197	0.121667	0.119346
4520	-79.36173	-83.98386	4.622128	1.805606	0.8390578	0.210601	0.118984	0.0673681	0.0788875	0.0303599	0.153631	0.245857	0.094311
4530	-79.37418	-84.09528	4.721099	1.770319	0.8248589	0.0948825	0.165221	0.0935468	0.109543	0.120778	0.213331	0.131369	0.0713286
4540	-79.37438	-84.23126	4.856886	1.701226	0.8260585	0.0420458	0.0911702	0.0768493	0.454577	0.0996881	0.132903	0.0692036	0.033563
4550	-78.73369	-85.3417	6.608005	1.085322	0.5664031	0.0327545	0.0364169	0.0643603	0.354124	0.0201866	0.319997	0.0476899	0.124471
4560	-78.56055	-84.46391	5.903354	1.294151	0.7098997	0.0420773	0.030756	0.138579	0.199018	0.0858186	0.189112	0.247248	0.0673908
4570	-80.99724	-88.67068	7.673441	0.6937776	0.4252296	0.0948933	0.0332155	0.0178692	0.556442	0.0668541	0.0793355	0.139562	0.0118284
4580	-79.74243	-84.26066	4.518232	1.589639	1.106973	0.146152	0.109912	0.0321896	0.0920826	0.141976	0.164885	0.123989	0.188814
4590	-79.01425	-83.86795	4.853698	1.669378	0.8595008	0.113361	0.0962804	0.148486	0.066496	0.0774882	0.273093	0.0849206	0.139875
4600	-80.47607	-83.40761	2.93154	2.139314	1.350644	0.185648	0.0464423	0.0616066	0.00781461	0.0591703	0.0508695	0.181389	0.407059
4610	-80.10713	-83.31294	3.205818	2.109243	1.243576	0.0637924	0.17413	0.0349248	0.107849	0.0827971	0.166827	0.190863	0.178817
4620	-80.92198	-84.25379	3.331809	1.924754	1.365069	0.0442703	0.111275	0.0281782	0.114338	0.0528276	0.0726065	0.121778	0.454726
4630	-80.55721	-86.90494	6.34773	1.508134	0.2737293	0.301281	0.00844899	0.0144008	0.0792656	0.168716	0.0579185	0.0971425	0.272827
4640	-80.53241	-87.12341	6.590999	0.8835797	0.7766489	0.0349276	0.0221061	0.131881	0.146047	0.180129	0.308351	0.0788603	0.0976976
4650	-79.46026	-83.69651	4.236244	1.910291	0.9273144	0.0658155	0.0368971	0.0348483	0.291946	0.0447447	0.170512	0.119387	0.235849
4660	-81.38916	-85.7418	4.352635	1.527768	1.251642	0.146837	0.0144763	0.0116198	0.223599	0.187219	0.198756	0.189726	0.027766
4670	-78.77584	-85.47013	6.694294	1.072888	0.5356931	0.219457	0.0251601	0.0144062	0.0262396	0.361834	0.0396626	0.297132	0.0161087
4680	-79.45699	-85.86219	6.405199	1.017964	0.7351647	0.178871	0.0439245	0.0208072	0.0900436	0.172326	0.231039	0.0863311	0.176657
4690	-79.29302	-84.28366	4.990646	1.72524	0.7351647	0.108182	0.0360622	0.0170828	0.474569	0.0118733	0.0938444	0.0734538	0.184932
4700	-78.23767	-84.58518	6.347515	1.234696	0.5472746	0.13529	0.0200047	0.00116965	0.183648	0.1158	0.106366	0.0408898	0.396832
4710	-79.00785	-85.1822	6.174351	1.42157	0.4469819	0.341377	0.00606995	0.000450658	0.140898	0.119508	0.157575	0.0294158	0.204705
4720	-79.71544	-86.94731	7.231865	0.9583901	0.381405	0.255162	0.0357216	0.00088767	0.0475429	0.457668	0.145759	0.0409425	0.0163167
4730	-79.2839	-85.88368	6.599778	0.9899625	0.6658763	0.269784	0.025569	0.0231222	0.062827	0.327592	0.173157	0.0393386	0.0786106
4740	-79.48714	-83.70929	4.222148	1.754607	1.090047	0.282778	0.0203083	0.0426142	0.0342347	0.334343	0.109814	0.0491477	0.12676
4750	-79.1043	-84.85684	5.752549	1.245311	0.834142	0.473678	0.0340183	0.0713826	0.0168178	0.0557385	0.247304	0.0823267	0.0187347
4760	-79.66204	-86.35835	6.69631	1.11578	0.4917934	0.222475	0.153512	0.417918	0.0236595	0.0366115	0.0716869	0.0700399	0.00409733
4770	-79.45643	-83.82045	4.364016	1.779519	0.9942008	0.126436	0.187146	0.17656	0.154998	0.0591859	0.157248	0.112786	0.0256398
4780	-78.57344	-84.00173	5.428295	1.595142	0.6464382	0.0567378	0.134227	0.0730465	0.130608	0.00903338	0.0598459	0.241395	0.295107
4790	-78.63393	-84.37469	5.740763	1.341002	0.7443444	0.12433	0.095769	0.0345997	0.188583	0.00146031	0.327769	0.101824	0.125666
4800	-78.98258	-83.77992	4.797339	1.615721	0.9413376	0.0942143	0.139475	0.014673	0.0726453	0.163295	0.16306	0.169621	0.183017
4810	-79.08281	-85.50005	6.41724	1.145651	0.6014572	0.0577462	0.390092	0.0825769	0.152099	0.114916	0.116065	0.0318683	0.0546376
4820	-80.70115	-84.57651	3.875367	2.08745	0.9305941	0.171815	0.182454	0.132329	0.0943568	0.187906	0.114924	0.0632852	0.0529295
4830	-78.67103	-85.59498	6.923943	1.090831	0.4029258	0.268531	0.052908	0.0255837	0.027647	0.050949	0.0883658	0.366387	0.119628
4840	-79.02967	-85.94932	6.919643	1.00647	0.4894359	0.0443128	0.0823913	0.134248	0.228803	0.0472471	0.281083	0.14116	0.0407556
4850	-79.47342	-85.90384	6.430417	1.010706	0.7298138	0.0507001	0.194892	0.0391401	0.123449	0.0540573	0.26859	0.057669	0.211502
4860	-79.0426	-84.83412	5.791524	1.225127	0.8348386	0.0397571	0.0360198	0.122861	0.269659	0.277325	0.0711387	0.141616	0.0416225
4870	-79.79252	-86.01196	6.219437	1.503708	0.3423016	0.0916597	0.128	0.119019	0.115479	0.0327546	0.0894781	0.206021	0.217589
4880	-81.65278	-86.47955	4.82677	1.357315	1.185028	0.100868	0.173644	0.0614134	0.114132	0.0839031	0.0884345	0.31956	0.0580445
4890	-80.31536	-87.84334	7.527972	0.795048	0.3966939	0.00947929	0.159537	0.0610071	0.13007	0.242323	0.0555055	0.28875	0.0533288
4900	-81.92479	-88.51735	6.592557	0.8176703	0.8417791	0.00853336	0.071016	0.122005	0.164213	0.118656	0.207524	0.216015	0.0920373
4910	-78.56427	-84.67331	6.109046	1.280699	0.6205056	0.0303253	0.0793932	0.116117	0.169369	0.239653	0.152096	0.166318	0.0467288
4920	-79.30219	-84.21724	4.91505	1.716783	0.78142	0.339211	0.0460682	0.0347175	0.170038	0.0908633	0.0881874	0.0193588	0.211556
4930	-78.86941	-85.60856	6.73915	1.247384	0.3387685	0.0435722	0.026678	0.171427	0.28919	0.0274334	0.0057811	0.189637	0.246281
4940	-78.80962	-83.82059	5.01097	1.567316	0.8829268	0.108563	0.0101782	0.142606	0.0895584	0.0305667	0.297962	0.0656699	0.254897
4950	-79.27855	-85.69519	6.416637	1.025311	0.7220982	0.129709	0.14039	0.0845279	0.165737	0.040769	0.382921	0.0410698	0.0148763
4960	-79.01303	-85.75019	6.737157	1.025847	0.5613028	0.0999564	0.118099	0.0305994	0.128939	0.487653	0.0939425	0.0293134	0.0114974
4970	-78.87517	-84.50972	5.634556	1.408576	0.7298739	0.0464795	0.152208	0.0900031	0.131744	0.460098	0.0922816	0.0244813	0.002705
4980	-79.04375	-85.60243	6.55868	1.101596	0.5747918	0.0658018	0.182672	0.120301	0.243947	0.261391	0.0692755	0.0301262	0.0264854
4990	-79.30751	-84.47871	5.1712	1.39372	0.9764078	0.0358281	0.0858872	0.162419	0.281852	0.281572	0.107186	0.0338833	0.0113713
5000	-79.18184	-85.80088	6.61904	1.253418	0.3927899	0.174601	0.0667174	0.123979	0.108135	0.207013	0.0832627	0.193977	0.0423156
5010	-78.82035	-85.76927	6.948914	1.013476	0.467795	0.0646019	0.111554	0.0475516	0.0210151	0.125317	0.38727	0.112038	0.130653
5020	-79.18246	-84.35531	5.172854	1.654997	0.7143045	0.087891	0.151769	0.196198	0.046476	0.232209	0.074955	0.0280112	0.18249
5030	-80.28117	-83.53774	3.25657	2.036653	1.29079	0.0384347	0.397166	0.126121	0.233155	0.100332	0.0722379	0.00976269	0.0227907
5040	-79.48758	-85.8041	6.316523	1.276543	0.5209232	0.0853911	0.516061	0.0207844	0.167214	0.0345939	0.132876	0.000740676	0.0423401
5050	-80.96054	-83.26274	2.302206	2.380048	1.424577	0.0328273	0.413491	0.0114518	0.0921314	0.170183	0.162874	0.00306147	0.113979
5060	-82.32722	-83.27021	0.9429914	2.89797	1.586263	0.203925	0.30509	0.0117056	0.0533523	0.105319	0.201635	0.0672358	0.0517381
5070	-79.6719	-86.5055	6.833595	0.9013286	0.6376016	0.299814	0.199158	0.00213783	0.139842	0.099003	0.156007	0.0105733	0.0934651
5080	-79.81999	-86.68423	6.864248	1.282869	0.2407348	0.0270075	0.209429	0.00806127	0.015985	0.207938	0.0330987	0.314489	0.183991
5090	-78.86026	-84.71969	5.859437	1.231563	0.7944463	0.0126069	0.0193887	0.0595783	0.0101488	0.320821	0.142	0.318642	0.116815
5100	-78.6477	-84.49348	5.845781	1.391684	0.6411532	0.139908	0.35947	0.00765233	0.00689585	0.0697631	0.139277	0.0741351	0.202899
5110	-78.61317	-84.06396	5.450787	1.524121	0.7062134	0.11512	0.160767	0.0516829	0.0104268	0.0212426	0.320815	0.255941	0.0640048
5120	-80.40187	-86.92615	6.524278	1.384673	0.3089155	0.119087	0.101275	0.189203	0.122466	0.285375	0.0509751	0.0312108	0.100408
5130	-79.11779	-83.95181	4.834017	1.765491	0.7732287	0.0428398	0.0778993	0.171246	0.181208	0.0763965	0.0412379	0.0849376	0.324235
5140	-78.71454	-85.26031	6.545767	1.141229	0.5416151	0.116606	0.0232596	0.214146	0.147547	0.0750248	0.158496	0.242307	0.0226128
5150	-79.73731	-83.53462	3.797305	1.968704	1.088372	0.0796802	0.0264384	0.129084	0.167712	0.28818	0.111998	0.171205	0.0257032
5160	-78.83836	-84.11622	5.277856	1.463278	0.8535215	0.0453495	0.199661	0.147844	0.0108376	0.12819	0.156928	0.307395	0.00379432
5170	-79.0815	-84.63482	5.553314	1.625345	0.5537259	0.0486303	0.0690829	0.162824	0.0982299	0.154366	0.130104	0.0505112	0.286252
5180	-81.01293	-85.24849	4.235565	2.095273	0.7426728	0.23504	0.0967531	0.0875891	0.0972054	0.0918824	0.0236577	0.184122	0.183751
5190	-80.01255	-84.3009	4.288357	1.650537	1.161012	0.0258527	0.071907	0.0452764	0.117596	0.122508	0.026411	0.506401	0.0840481
5200	-79.07167	-84.12726	5.055591	1.582547	0.8453859	0.172493	0.111188	0.215536	0.181835	0.031695	0.00948581	0.177142	0.100624
5210	-78.87738	-84.49418	5.6168	1.439989	0.7073391	0.115625	0.136254	0.381933	0.0734229	0.0165902	0.00791419	0.0340864	0.234175
5220	-79.04289	-84.51455	5.471656	1.593179	0.6267214	0.102538	0.0904862	0.295064	0.0862739	0.0740595	0.0884719	0.0414328	0.221673
5230	-81.00417	-83.29329	2.289127	2.448469	1.362695	0.0745886	0.0264933	0.115219	0.259268	0.245641	0.124709	0.0790678	0.0750135
5240	-79.4612	-86.61868	7.157481	1.062476	0.3145116	0.023808	0.0696713	0.215653	0.173427	0.193413	0.1036	0.0136288	0.206799
5250	-78.88295	-84.9604	6.077451	1.181009	0.7359933	0.134019	0.0648753	0.0522897	0.353055	0.262252	0.0811847	0.0126906	0.0396336
5260	-80.6203	-87.79288	7.172585	0.7300697	0.6393657	0.164687	0.0457211	0.0356152	0.341677	0.133589	0.192199	0.0171599	0.0693522
5270	-79.65085	-84.10468	4.453831	1.620581	1.108231	0.071674	0.109105	0.0629347	0.173304	0.169205	0.316582	0.0248571	0.0723387
5280	-79.9865	-83.49985	3.51335	2.095277	1.103776	0.0187484	0.0860637	0.0336517	0.0678264	0.184068	0.557676	0.0436571	0.0083087
5290	-79.63091	-83.5378	3.906891	1.941554	1.060729	0.0227814	0.213767	0.122237	0.0184775	0.130884	0.221355	0.232428	0.0380703
5300	-79.18683	-84.18192	4.995086	1.497766	0.9604195	0.0269259	0.539611	0.0103442	0.0174428	0.0183613	0.0971841	0.230705	0.0594252
5310	-81.01267	-87.21038	6.19771	1.55597	0.3009027	0.330684	0.0245853	0.0141465	0.0576976	0.0836557	0.285549	0.0560731	0.14761
5320	-78.6965	-85.00044	6.303942	1.212328	0.5914287	0.354307	0.07957	0.073714	0.022054	0.0148518	0.192455	0.0810652	0.181983
5330	-79.09218	-85.68122	6.589035	1.186745	0.4744657	0.0620408	0.341726	0.113196	0.09388	0.142168	0.106881	0.064728	0.0753804
5340	-79.1967	-84.04438	4.847674	1.701706	0.8301844	0.254815	0.044783	0.110781	0.0100637	0.161205	0.245527	0.100976	0.0718503
5350	-79.04032	-84.18295	5.142622	1.578804	0.8056125	0.23584	0.160861	0.0804818	0.035221	0.113552	0.217471	0.0940578	0.0625157
5360	-79.29349	-84.31992	5.026438	1.630981	0.8115276	0.0363785	0.198675	0.117769	0.324668	0.154488	0.0372786	0.117991	0.0127528
5370	-80.02345	-86.53163	6.508187	1.359655	0.3419792	0.0648289	0.170428	0.103687	0.0154914	0.317149	0.176648	0.124407	0.02736
5380	-79.95658	-84.55574	4.59916	1.52969	1.126458	0.418995	0.012494	0.0985729	0.00987538	0.251276	0.0471308	0.15234	0.0093161
5390	-78.58188	-84.95432	6.372444	1.281271	0.4882343	0.0777296	0.0757605	0.237834	0.0350985	0.0677857	0.185248	0.266137	0.0544073
5400	-78.42269	-84.63386	6.211168	1.344775	0.5053689	0.103122	0.040849	0.0566201	0.0893574	0.118827	0.186625	0.334336	0.0702639
5410	-78.59583	-84.51641	5.920575	1.341583	0.6538571	0.217917	0.0159423	0.177136	0.0417437	0.166401	0.0345952	0.262617	0.0836489
5420	-78.75339	-84.15392	5.40053	1.642713	0.61275	0.033455	0.0996991	0.00894389	0.161894	0.148223	0.0424257	0.160297	0.345063
5430	-79.26663	-84.48711	5.220486	1.391964	0.953521	0.0699053	0.111239	0.0319487	0.165546	0.278679	0.0283539	0.0703895	0.243938
5440	-79.21498	-85.4579	6.242921	1.400665	0.4336019	0.0134017	0.226787	0.173272	0.14028	0.196139	0.0491062	0.0302756	0.170739
5450	-79.32936	-85.55988	6.230516	1.320824	0.5196459	0.00594521	0.23034	0.0891569	0.295747	0.279431	0.0394366	0.024314	0.0356288
5460	-78.69382	-84.70369	6.009869	1.256474	0.6943197	0.00986492	0.117605	0.234489	0.115703	0.182369	0.0734602	0.254662	0.0118465
5470	-80.71832	-86.87673	6.158415	1.547695	0.3288248	0.0254997	0.120646	0.085009	0.0972994	0.204769	0.101419	0.344773	0.0205858
5480	-79.31487	-84.1263	4.811427	1.698777	0.8512376	0.016855	0.336112	0.241556	0.0129459	0.0300461	0.14663	0.198916	0.0169379
5490	-80.45582	-83.84691	3.391092	2.17258	1.087602	0.0442557	0.117821	0.27178	0.163458	0.0439613	0.171149	0.130723	0.0568526
5500	-78.89655	-85.46402	6.567464	1.22176	0.4502355	0.114635	0.0251946	0.202788	0.0256452	0.167635	0.386282	0.0288626	0.0489581
5510	-80.27756	-84.08573	3.808167	1.794152	1.257493	0.296156	0.0780883	0.0921463	0.119657	0.171245	0.135224	0.0236631	0.0838211
5520	-79.4746	-84.04991	4.575311	1.743717	0.9243551	0.20096	0.060422	0.296294	0.0765237	0.184245	0.0591078	0.0837851	0.0386629
5530	-78.50899	-85.26101	6.752012	1.108856	0.4708654	0.0909736	0.0187622	0.220769	0.032106	0.0876497	0.148925	0.0642243	0.33659
5540	-78.28881	-84.40568	6.116866	1.315213	0.582082	0.0350309	0.00544655	0.0291556	0.151559	0.0373923	0.55698	0.0743074	0.110127
5550	-79.00361	-85.72917	6.725556	1.115366	0.4775835	0.015499	0.287293	0.202796	0.100807	0.0165438	0.248144	0.0116925	0.117225
5560	-79.00301	-84.60528	5.602269	1.358301	0.7962929	0.0639755	0.215845	0.182475	0.417757	0.0169024	0.0306094	0.00700574	0.0654302
5570	-79.06695	-85.43253	6.36558	1.063191	0.7097466	0.00490466	0.101382	0.125149	0.237301	0.320118	0.0463639	0.0392679	0.125513
5580	-79.97446	-86.97393	6.999468	1.133287	0.3227062	0.0078882	0.0941535	0.442467	0.0432638	0.0728172	0.285976	0.0152736	0.03816
5590	-79.13067	-85.28897	6.158299	1.171488	0.7050899	0.0954109	0.492282	0.0937594	0.0786946	0.118896	0.0237643	0.0277819	0.0694109
5600	-80.78142	-86.19186	5.410442	1.208472	1.042035	0.0548301	0.240175	0.13956	0.0818695	0.0636516	0.0679312	0.313129	0.0388539
5610	-86.00363	-83.51383	-2.489801	4.102718	2.097911	0.143211	0.230826	0.062545	0.0738366	0.135689	0.0157344	0.258657	0.0795013
5620	-84.59355	-83.33007	-1.263471	3.667355	1.920109	0.118688	0.146524	0.0599986	0.0915831	0.00309349	0.208163	0.270144	0.101806
5630	-82.07449	-83.32698	1.252489	2.647134	1.68235	0.0587987	0.0416929	0.105597	0.095062	0.0124448	0.44895	0.161824	0.0756313
5640	-81.33523	-83.52905	2.193819	2.331966	1.526852	0.0205744	0.0394562	0.0408296	0.0168701	0.0924765	0.550676	0.161817	0.0773001
5650	-80.15943	-83.39921	3.239778	2.069145	1.266694	0.0452093	0.0330082	0.194007	0.0722119	0.360701	0.150706	0.118346	0.0258104
5660	-80.74505	-83.75325	3.008198	2.059826	1.391803	0.153514	0.333582	0.054451	0.192959	0.22093	0.0190897	0.00823498	0.017239
5670	-80.33474	-83.89921	3.56447	1.88999	1.283503	0.0864274	0.260886	0.0137638	0.0464885	0.10186	0.0592495	0.0443029	0.387023
5680	-78.64092	-84.34806	5.707135	1.524052	0.5781081	0.00617041	0.235005	0.00233242	0.178357	0.0677285	0.106696	0.179534	0.224177
5690	-79.17212	-84.8706	5.698482	1.580574	0.5259131	0.0907389	0.0926217	0.00119979	0.164206	0.118593	0.146394	0.355043	0.0312036
5700	-78.3987	-85.02362	6.624922	1.182488	0.4607791	0.106234	0.108438	0.0055518	0.0330111	0.220711	0.0294516	0.415671	0.0809318
5710	-78.92586	-85.18788	6.262027	1.369557	0.4551569	0.095652	0.0507932	0.0101751	0.441856	0.0877539	0.0535099	0.103479	0.156781
5720	-80.54426	-87.97472	7.430459	0.7413604	0.4991382	0.00671795	0.0651593	0.111773	0.313115	0.0567572	0.0422166	0.315351	0.0889101
