Iteration	Replicate_ID	Posterior	Likelihood	Prior	correlations[1]	proportional_rates[1]	proportional_rates[2]	relative_rates[1]	relative_rates[2]	sigma2
6418	0	-83867.76	-83867.36	-0.4054636	0.0154604	0.919784	0.0802156	1.83957	0.160431	0.9999985
6419	1	-83867.06	-83866.66	-0.4054597	0.0156066	0.917744	0.0822556	1.83549	0.164511	0.9999946
6420	0	-83867.81	-83867.4	-0.4054636	0.0199838	0.919784	0.0802156	1.83957	0.160431	0.9999985
6421	1	-83867.02	-83866.61	-0.4054597	0.0140998	0.918456	0.081544	1.83691	0.163088	0.9999946
6422	0	-83868.68	-83868.27	-0.4054636	0.0216405	0.919784	0.0802156	1.83957	0.160431	0.9999985
6423	1	-83866.92	-83866.52	-0.4054597	0.0208048	0.918456	0.081544	1.83691	0.163088	0.9999946
6424	0	-83869.12	-83868.72	-0.4054636	0.0130754	0.919784	0.0802156	1.83957	0.160431	0.9999985
6425	1	-83869.77	-83869.37	-0.4054597	0.0115434	0.919338	0.0806622	1.83868	0.161324	0.9999946
6426	0	-83866.46	-83866.05	-0.4054636	0.0204465	0.91834	0.0816599	1.83668	0.16332	0.9999985
6427	1	-83867.15	-83866.75	-0.4054597	0.020006	0.919338	0.0806622	1.83868	0.161324	0.9999946
6428	0	-83866.69	-83866.29	-0.4054636	0.0152847	0.919272	0.0807281	1.83854	0.161456	0.9999985
6429	1	-83867.28	-83866.87	-0.4054597	0.0203011	0.919338	0.0806622	1.83868	0.161324	0.9999946
6430	0	-83866.69	-83866.29	-0.4054636	0.0152847	0.919272	0.0807281	1.83854	0.161456	0.9999985
6431	1	-83866.68	-83866.28	-0.4054597	0.0179196	0.919338	0.0806622	1.83868	0.161324	0.9999946
6432	0	-83866.93	-83866.52	-0.4054636	0.0147465	0.919272	0.0807281	1.83854	0.161456	0.9999985
6433	1	-83866.68	-83866.28	-0.4054597	0.0179196	0.919338	0.0806622	1.83868	0.161324	0.9999946
6434	0	-83866.51	-83866.1	-0.4054636	0.0194027	0.919272	0.0807281	1.83854	0.161456	0.9999985
6435	1	-83866.68	-83866.28	-0.4054597	0.0179196	0.919338	0.0806622	1.83868	0.161324	0.9999946
6436	0	-83866.64	-83866.23	-0.4054636	0.0154348	0.919272	0.0807281	1.83854	0.161456	0.9999985
6437	1	-83866.23	-83865.82	-0.4054597	0.0179196	0.918997	0.0810026	1.83799	0.162005	0.9999946
6438	0	-83866.64	-83866.23	-0.4054636	0.0154348	0.919272	0.0807281	1.83854	0.161456	0.9999985
6439	1	-83867.61	-83867.21	-0.4054597	0.0135036	0.918997	0.0810026	1.83799	0.162005	0.9999946
6440	0	-83866.3	-83865.9	-0.4054636	0.0167378	0.919272	0.0807281	1.83854	0.161456	0.9999985
6441	1	-83867.61	-83867.21	-0.4054597	0.0135036	0.918997	0.0810026	1.83799	0.162005	0.9999946
6442	0	-83866.3	-83865.89	-0.4054636	0.0167635	0.919272	0.0807281	1.83854	0.161456	0.9999985
6443	1	-83866.38	-83865.97	-0.4054597	0.0161923	0.918997	0.0810026	1.83799	0.162005	0.9999946
6444	0	-83866.28	-83865.87	-0.4054636	0.0169354	0.919272	0.0807281	1.83854	0.161456	0.9999985
6445	1	-83866.41	-83866	-0.4054597	0.019108	0.918997	0.0810026	1.83799	0.162005	0.9999946
6446	0	-83866.28	-83865.87	-0.4054636	0.0169354	0.919272	0.0807281	1.83854	0.161456	0.9999985
6447	1	-83866.34	-83865.93	-0.4054597	0.016394	0.918997	0.0810026	1.83799	0.162005	0.9999946
6448	0	-83867.47	-83867.07	-0.4054636	0.0159049	0.919732	0.0802683	1.83946	0.160537	0.9999985
6449	1	-83866.73	-83866.33	-0.4054597	0.0200674	0.918997	0.0810026	1.83799	0.162005	0.9999946
6450	0	-83867.36	-83866.95	-0.4054636	0.0189727	0.919732	0.0802683	1.83946	0.160537	0.9999985
6451	1	-83866.34	-83865.93	-0.4054597	0.0187901	0.918997	0.0810026	1.83799	0.162005	0.9999946
6452	0	-83869.37	-83868.96	-0.4054636	0.0227364	0.919732	0.0802683	1.83946	0.160537	0.9999985
6453	1	-83867.46	-83867.06	-0.4054597	0.0137285	0.918997	0.0810026	1.83799	0.162005	0.9999946
6454	0	-83867.49	-83867.08	-0.4054636	0.0158424	0.919732	0.0802683	1.83946	0.160537	0.9999985
6455	1	-83866.36	-83865.95	-0.4054597	0.0162994	0.918997	0.0810026	1.83799	0.162005	0.9999946
6456	0	-83867.49	-83867.08	-0.4054636	0.0158424	0.919732	0.0802683	1.83946	0.160537	0.9999985
6457	1	-83866.27	-83865.87	-0.4054597	0.0184201	0.918997	0.0810026	1.83799	0.162005	0.9999946
6458	0	-83867.72	-83867.31	-0.4054636	0.0152055	0.919732	0.0802683	1.83946	0.160537	0.9999985
6459	1	-83866.48	-83866.08	-0.4054597	0.0158126	0.918997	0.0810026	1.83799	0.162005	0.9999946
6460	0	-83867.44	-83867.03	-0.4054636	0.0160276	0.919732	0.0802683	1.83946	0.160537	0.9999985
6461	1	-83866.48	-83866.08	-0.4054597	0.0158126	0.918997	0.0810026	1.83799	0.162005	0.9999946
6462	0	-83866.53	-83866.12	-0.4054636	0.0160276	0.919318	0.0806823	1.83864	0.161365	0.9999985
6463	1	-83866.24	-83865.84	-0.4054597	0.0181324	0.918997	0.0810026	1.83799	0.162005	0.9999946
6464	0	-83866.4	-83865.99	-0.4054636	0.0166081	0.919318	0.0806823	1.83864	0.161365	0.9999985
6465	1	-83867.54	-83867.14	-0.4054597	0.0215644	0.918997	0.0810026	1.83799	0.162005	0.9999946
6466	0	-83866.59	-83866.18	-0.4054636	0.0194332	0.919318	0.0806823	1.83864	0.161365	0.9999985
6467	1	-83866.79	-83866.39	-0.4054597	0.0149643	0.918997	0.0810026	1.83799	0.162005	0.9999946
6468	0	-83866.59	-83866.18	-0.4054636	0.0194332	0.919318	0.0806823	1.83864	0.161365	0.9999985
6469	1	-83866.38	-83865.98	-0.4054597	0.0161767	0.918997	0.0810026	1.83799	0.162005	0.9999946
6470	0	-83867.31	-83866.9	-0.4054636	0.0134672	0.918994	0.0810056	1.83799	0.162011	0.9999985
6471	1	-83866.32	-83865.91	-0.4054597	0.0159342	0.918284	0.0817161	1.83657	0.163432	0.9999946
6472	0	-83867.31	-83866.9	-0.4054636	0.0134672	0.918994	0.0810056	1.83799	0.162011	0.9999985
6473	1	-83866.32	-83865.91	-0.4054597	0.0159342	0.918284	0.0817161	1.83657	0.163432	0.9999946
6474	0	-83866.41	-83866	-0.4054636	0.0200928	0.918994	0.0810056	1.83799	0.162011	0.9999985
6475	1	-83866.1	-83865.7	-0.4054597	0.0175343	0.918284	0.0817161	1.83657	0.163432	0.9999946
6476	0	-83865.89	-83865.48	-0.4054636	0.0177115	0.918994	0.0810056	1.83799	0.162011	0.9999985
6477	1	-83866.96	-83866.55	-0.4054597	0.0143324	0.918284	0.0817161	1.83657	0.163432	0.9999946
6478	0	-83865.89	-83865.48	-0.4054636	0.0177115	0.918994	0.0810056	1.83799	0.162011	0.9999985
6479	1	-83868.59	-83868.19	-0.4054597	0.0180748	0.920073	0.0799272	1.84015	0.159854	0.9999946
6480	0	-83866.23	-83865.82	-0.4054636	0.0196076	0.918994	0.0810056	1.83799	0.162011	0.9999985
6481	1	-83869.09	-83868.68	-0.4054597	0.0152423	0.920073	0.0799272	1.84015	0.159854	0.9999946
6482	0	-83866.17	-83865.76	-0.4054636	0.0194329	0.918994	0.0810056	1.83799	0.162011	0.9999985
6483	1	-83868.7	-83868.29	-0.4054597	0.0188601	0.920073	0.0799272	1.84015	0.159854	0.9999946
6484	0	-83866.07	-83865.67	-0.4054636	0.016098	0.918994	0.0810056	1.83799	0.162011	0.9999985
6485	1	-83868.16	-83867.76	-0.4054597	0.0205376	0.91747	0.0825301	1.83494	0.16506	0.9999946
6486	0	-83865.91	-83865.51	-0.4054636	0.0170364	0.918994	0.0810056	1.83799	0.162011	0.9999985
6487	1	-83867.63	-83867.22	-0.4054597	0.0156469	0.91747	0.0825301	1.83494	0.16506	0.9999946
6488	0	-83866.02	-83865.61	-0.4054636	0.0163339	0.918994	0.0810056	1.83799	0.162011	0.9999985
6489	1	-83867.63	-83867.22	-0.4054597	0.0156469	0.91747	0.0825301	1.83494	0.16506	0.9999946
6490	0	-83866.02	-83865.61	-0.4054636	0.0163339	0.918994	0.0810056	1.83799	0.162011	0.9999985
6491	1	-83866.84	-83866.44	-0.4054597	0.0167961	0.919397	0.0806032	1.83879	0.161206	0.9999946
6492	0	-83866.02	-83865.61	-0.4054636	0.0163339	0.918994	0.0810056	1.83799	0.162011	0.9999985
6493	1	-83867.11	-83866.71	-0.4054597	0.0196189	0.919397	0.0806032	1.83879	0.161206	0.9999946
6494	0	-83865.91	-83865.51	-0.4054636	0.0181682	0.918994	0.0810056	1.83799	0.162011	0.9999985
6495	1	-83868.17	-83867.77	-0.4054597	0.0216988	0.919397	0.0806032	1.83879	0.161206	0.9999946
6496	0	-83865.96	-83865.55	-0.4054636	0.0166623	0.918994	0.0810056	1.83799	0.162011	0.9999985
6497	1	-83866.86	-83866.46	-0.4054597	0.0165733	0.919389	0.0806112	1.83878	0.161222	0.9999946
6498	0	-83865.96	-83865.55	-0.4054636	0.0166623	0.918994	0.0810056	1.83799	0.162011	0.9999985
6499	1	-83866.86	-83866.45	-0.4054597	0.0165842	0.919389	0.0806112	1.83878	0.161222	0.9999946
6500	0	-83866.1	-83865.69	-0.4054636	0.0191907	0.918994	0.0810056	1.83799	0.162011	0.9999985
6501	1	-83866.8	-83866.39	-0.4054597	0.0165842	0.917765	0.0822345	1.83553	0.164469	0.9999946
6502	0	-83865.91	-83865.51	-0.4054636	0.0170283	0.918994	0.0810056	1.83799	0.162011	0.9999985
6503	1	-83867.26	-83866.86	-0.4054597	0.0199776	0.917765	0.0822345	1.83553	0.164469	0.9999946
6504	0	-83866.95	-83866.55	-0.4054636	0.0211555	0.918994	0.0810056	1.83799	0.162011	0.9999985
6505	1	-83867.39	-83866.98	-0.4054597	0.0146729	0.917765	0.0822345	1.83553	0.164469	0.9999946
6506	0	-83867.35	-83866.94	-0.4054636	0.0217635	0.918994	0.0810056	1.83799	0.162011	0.9999985
6507	1	-83867.23	-83866.83	-0.4054597	0.0150263	0.917765	0.0822345	1.83553	0.164469	0.9999946
6508	0	-83867.35	-83866.94	-0.4054636	0.0217635	0.918994	0.0810056	1.83799	0.162011	0.9999985
6509	1	-83867.38	-83866.98	-0.4054597	0.0202506	0.917765	0.0822345	1.83553	0.164469	0.9999946
6510	0	-83866.78	-83866.38	-0.4054636	0.0208603	0.918994	0.0810056	1.83799	0.162011	0.9999985
6511	1	-83866.73	-83866.33	-0.4054597	0.0174163	0.917765	0.0822345	1.83553	0.164469	0.9999946
6512	0	-83866.78	-83866.38	-0.4054636	0.0208603	0.918994	0.0810056	1.83799	0.162011	0.9999985
6513	1	-83866.73	-83866.33	-0.4054597	0.0174163	0.917765	0.0822345	1.83553	0.164469	0.9999946
6514	0	-83865.89	-83865.48	-0.4054636	0.0176131	0.918994	0.0810056	1.83799	0.162011	0.9999985
6515	1	-83867.14	-83866.73	-0.4054597	0.0144686	0.918004	0.0819961	1.83601	0.163992	0.9999946
6516	0	-83865.89	-83865.48	-0.4054636	0.0176131	0.918994	0.0810056	1.83799	0.162011	0.9999985
6517	1	-83866.77	-83866.36	-0.4054597	0.0153223	0.918004	0.0819961	1.83601	0.163992	0.9999946
6518	0	-83866.42	-83866.02	-0.4054636	0.0150553	0.918994	0.0810056	1.83799	0.162011	0.9999985
6519	1	-83869.13	-83868.72	-0.4054597	0.0118718	0.917914	0.0820858	1.83583	0.164172	0.9999946
6520	0	-83866.42	-83866.02	-0.4054636	0.0150553	0.918994	0.0810056	1.83799	0.162011	0.9999985
6521	1	-83866.61	-83866.21	-0.4054597	0.0162848	0.917914	0.0820858	1.83583	0.164172	0.9999946
6522	0	-83869.28	-83868.87	-0.4054636	0.012183	0.917497	0.0825029	1.83499	0.165006	0.9999985
6523	1	-83866.61	-83866.21	-0.4054597	0.0162848	0.917914	0.0820858	1.83583	0.164172	0.9999946
6524	0	-83867.83	-83867.42	-0.4054636	0.0142314	0.917497	0.0825029	1.83499	0.165006	0.9999985
6525	1	-83868.38	-83867.97	-0.4054597	0.0127379	0.917914	0.0820858	1.83583	0.164172	0.9999946
6526	0	-83867.95	-83867.54	-0.4054636	0.0140148	0.917497	0.0825029	1.83499	0.165006	0.9999985
6527	1	-83867.34	-83866.93	-0.4054597	0.0143079	0.917914	0.0820858	1.83583	0.164172	0.9999946
6528	0	-83867.27	-83866.86	-0.4054636	0.0155331	0.917497	0.0825029	1.83499	0.165006	0.9999985
6529	1	-83866.59	-83866.19	-0.4054597	0.0164068	0.917914	0.0820858	1.83583	0.164172	0.9999946
6530	0	-83867.7	-83867.3	-0.4054636	0.0144743	0.917497	0.0825029	1.83499	0.165006	0.9999985
6531	1	-83866.59	-83866.19	-0.4054597	0.0164068	0.917914	0.0820858	1.83583	0.164172	0.9999946
6532	0	-83868.57	-83868.17	-0.4054636	0.0122668	0.919235	0.0807653	1.83847	0.161531	0.9999985
6533	1	-83866.59	-83866.19	-0.4054597	0.0164068	0.917914	0.0820858	1.83583	0.164172	0.9999946
6534	0	-83866.59	-83866.19	-0.4054636	0.0208322	0.918517	0.081483	1.83703	0.162966	0.9999985
6535	1	-83866.59	-83866.19	-0.4054597	0.0164068	0.917914	0.0820858	1.83583	0.164172	0.9999946
6536	0	-83865.88	-83865.47	-0.4054636	0.0160361	0.918517	0.081483	1.83703	0.162966	0.9999985
6537	1	-83866.59	-83866.19	-0.4054597	0.0164068	0.917914	0.0820858	1.83583	0.164172	0.9999946
6538	0	-83866.55	-83866.14	-0.4054636	0.0143404	0.918517	0.081483	1.83703	0.162966	0.9999985
6539	1	-83866.59	-83866.18	-0.4054597	0.0185507	0.917914	0.0820858	1.83583	0.164172	0.9999946
6540	0	-83866.55	-83866.14	-0.4054636	0.0143404	0.918517	0.081483	1.83703	0.162966	0.9999985
6541	1	-83866.59	-83866.18	-0.4054597	0.0185507	0.917914	0.0820858	1.83583	0.164172	0.9999946
6542	0	-83865.75	-83865.34	-0.4054636	0.018405	0.918517	0.081483	1.83703	0.162966	0.9999985
6543	1	-83866.92	-83866.51	-0.4054597	0.0145063	0.918891	0.0811086	1.83778	0.162217	0.9999946
6544	0	-83865.75	-83865.34	-0.4054636	0.018405	0.918517	0.081483	1.83703	0.162966	0.9999985
6545	1	-83866.42	-83866.01	-0.4054597	0.0194341	0.918891	0.0811086	1.83778	0.162217	0.9999946
6546	0	-83865.72	-83865.31	-0.4054636	0.0169529	0.918517	0.081483	1.83703	0.162966	0.9999985
6547	1	-83866.42	-83866.01	-0.4054597	0.0194341	0.918891	0.0811086	1.83778	0.162217	0.9999946
6548	0	-83865.72	-83865.31	-0.4054636	0.0169529	0.918517	0.081483	1.83703	0.162966	0.9999985
6549	1	-83868.69	-83868.29	-0.4054597	0.0124916	0.919227	0.0807729	1.83845	0.161546	0.9999946
6550	0	-83865.94	-83865.54	-0.4054636	0.0192837	0.918517	0.081483	1.83703	0.162966	0.9999985
6551	1	-83867.52	-83867.12	-0.4054597	0.0211127	0.919227	0.0807729	1.83845	0.161546	0.9999946
6552	0	-83865.94	-83865.54	-0.4054636	0.0192837	0.918513	0.0814867	1.83703	0.162973	0.9999985
6553	1	-83866.9	-83866.49	-0.4054597	0.0154249	0.919227	0.0807729	1.83845	0.161546	0.9999946
6554	0	-83868.12	-83867.72	-0.4054636	0.0177421	0.917088	0.0829124	1.83418	0.165825	0.9999985
6555	1	-83867.82	-83867.42	-0.4054597	0.0215859	0.919227	0.0807729	1.83845	0.161546	0.9999946
6556	0	-83868.12	-83867.72	-0.4054636	0.0177421	0.917088	0.0829124	1.83418	0.165825	0.9999985
6557	1	-83866.93	-83866.53	-0.4054597	0.0198944	0.919227	0.0807729	1.83845	0.161546	0.9999946
6558	0	-83869.51	-83869.11	-0.4054636	0.0133176	0.917088	0.0829124	1.83418	0.165825	0.9999985
6559	1	-83866.55	-83866.14	-0.4054597	0.0168419	0.919227	0.0807729	1.83845	0.161546	0.9999946
6560	0	-83868.41	-83868.01	-0.4054636	0.0155148	0.917088	0.0829124	1.83418	0.165825	0.9999985
6561	1	-83866.55	-83866.14	-0.4054597	0.0168419	0.919227	0.0807729	1.83845	0.161546	0.9999946
6562	0	-83868.27	-83867.86	-0.4054636	0.0187497	0.917088	0.0829124	1.83418	0.165825	0.9999985
6563	1	-83866.55	-83866.14	-0.4054597	0.0168419	0.919227	0.0807729	1.83845	0.161546	0.9999946
6564	0	-83868.74	-83868.33	-0.4054636	0.0201298	0.917088	0.0829124	1.83418	0.165825	0.9999985
6565	1	-83867.55	-83867.14	-0.4054597	0.0140717	0.919227	0.0807729	1.83845	0.161546	0.9999946
6566	0	-83869.22	-83868.81	-0.4054636	0.0210374	0.917088	0.0829124	1.83418	0.165825	0.9999985
6567	1	-83866.61	-83866.2	-0.4054597	0.0187692	0.919227	0.0807729	1.83845	0.161546	0.9999946
6568	0	-83866.34	-83865.93	-0.4054636	0.0196881	0.918095	0.0819051	1.83619	0.16381	0.9999985
6569	1	-83869.11	-83868.7	-0.4054597	0.0143129	0.917131	0.0828694	1.83426	0.165739	0.9999946
6570	0	-83866.34	-83865.93	-0.4054636	0.0196881	0.918095	0.0819051	1.83619	0.16381	0.9999985
6571	1	-83869.11	-83868.7	-0.4054597	0.0143129	0.917131	0.0828694	1.83426	0.165739	0.9999946
6572	0	-83866.34	-83865.93	-0.4054636	0.0196881	0.918095	0.0819051	1.83619	0.16381	0.9999985
6573	1	-83868.8	-83868.39	-0.4054597	0.0198317	0.917131	0.0828694	1.83426	0.165739	0.9999946
6574	0	-83866.01	-83865.61	-0.4054636	0.0165481	0.918095	0.0819051	1.83619	0.16381	0.9999985
6575	1	-83869.47	-83869.06	-0.4054597	0.0211332	0.917131	0.0828694	1.83426	0.165739	0.9999946
6576	0	-83866.17	-83865.77	-0.4054636	0.0158296	0.918095	0.0819051	1.83619	0.16381	0.9999985
6577	1	-83868.4	-83868	-0.4054597	0.0184971	0.917131	0.0828694	1.83426	0.165739	0.9999946
6578	0	-83866.9	-83866.5	-0.4054636	0.0208926	0.918095	0.0819051	1.83619	0.16381	0.9999985
6579	1	-83868.4	-83868	-0.4054597	0.0184971	0.917131	0.0828694	1.83426	0.165739	0.9999946
6580	0	-83866.52	-83866.12	-0.4054636	0.0148531	0.918095	0.0819051	1.83619	0.16381	0.9999985
6581	1	-83870.48	-83870.08	-0.4054597	0.0123042	0.917131	0.0828694	1.83426	0.165739	0.9999946
6582	0	-83866.52	-83866.12	-0.4054636	0.0148531	0.918095	0.0819051	1.83619	0.16381	0.9999985
6583	1	-83868.87	-83868.47	-0.4054597	0.0148045	0.917131	0.0828694	1.83426	0.165739	0.9999946
6584	0	-83866.21	-83865.8	-0.4054636	0.0192936	0.918095	0.0819051	1.83619	0.16381	0.9999985
6585	1	-83868.64	-83868.23	-0.4054597	0.0154096	0.917131	0.0828694	1.83426	0.165739	0.9999946
6586	0	-83866.33	-83865.93	-0.4054636	0.0196788	0.918095	0.0819051	1.83619	0.16381	0.9999985
6587	1	-83870.12	-83869.72	-0.4054597	0.0127445	0.917131	0.0828694	1.83426	0.165739	0.9999946
6588	0	-83865.95	-83865.54	-0.4054636	0.0171213	0.918095	0.0819051	1.83619	0.16381	0.9999985
6589	1	-83868.31	-83867.9	-0.4054597	0.0175936	0.917131	0.0828694	1.83426	0.165739	0.9999946
6590	0	-83865.98	-83865.58	-0.4054636	0.0182506	0.918095	0.0819051	1.83619	0.16381	0.9999985
6591	1	-83868.31	-83867.9	-0.4054597	0.0175936	0.917131	0.0828694	1.83426	0.165739	0.9999946
6592	0	-83866.49	-83866.09	-0.4054636	0.0149268	0.918095	0.0819051	1.83619	0.16381	0.9999985
6593	1	-83869.06	-83868.65	-0.4054597	0.0144074	0.917131	0.0828694	1.83426	0.165739	0.9999946
6594	0	-83866.69	-83866.28	-0.4054636	0.0145058	0.918095	0.0819051	1.83619	0.16381	0.9999985
6595	1	-83869	-83868.59	-0.4054597	0.0144074	0.919926	0.0800738	1.83985	0.160148	0.9999946
6596	0	-83866.25	-83865.85	-0.4054636	0.0194454	0.918095	0.0819051	1.83619	0.16381	0.9999985
6597	1	-83868.62	-83868.22	-0.4054597	0.0151881	0.919926	0.0800738	1.83985	0.160148	0.9999946
6598	0	-83867.19	-83866.78	-0.4054636	0.0136338	0.918095	0.0819051	1.83619	0.16381	0.9999985
6599	1	-83869.28	-83868.88	-0.4054597	0.0214361	0.919926	0.0800738	1.83985	0.160148	0.9999946
6600	0	-83867.82	-83867.42	-0.4054636	0.0206144	0.919684	0.0803156	1.83937	0.160631	0.9999985
6601	1	-83868.39	-83867.99	-0.4054597	0.0158194	0.919926	0.0800738	1.83985	0.160148	0.9999946
6602	0	-83867.16	-83866.75	-0.4054636	0.0167506	0.919684	0.0803156	1.83937	0.160631	0.9999985
6603	1	-83866.31	-83865.9	-0.4054597	0.0194192	0.918558	0.0814416	1.83712	0.162883	0.9999946
6604	0	-83867.49	-83867.09	-0.4054636	0.0140491	0.917705	0.0822948	1.83541	0.16459	0.9999985
6605	1	-83866.08	-83865.68	-0.4054597	0.0184527	0.918558	0.0814416	1.83712	0.162883	0.9999946
6606	0	-83867.04	-83866.64	-0.4054636	0.0199646	0.917705	0.0822948	1.83541	0.16459	0.9999985
6607	1	-83869.08	-83868.68	-0.4054597	0.0236016	0.918558	0.0814416	1.83712	0.162883	0.9999946
6608	0	-83866.54	-83866.13	-0.4054636	0.0179239	0.917705	0.0822948	1.83541	0.16459	0.9999985
6609	1	-83866.32	-83865.92	-0.4054597	0.0160429	0.918233	0.081767	1.83647	0.163534	0.9999946
6610	0	-83869.11	-83868.71	-0.4054636	0.0230274	0.917705	0.0822948	1.83541	0.16459	0.9999985
6611	1	-83866.32	-83865.92	-0.4054597	0.0160429	0.918233	0.081767	1.83647	0.163534	0.9999946
6612	0	-83869.03	-83868.63	-0.4054636	0.0229411	0.917705	0.0822948	1.83541	0.16459	0.9999985
6613	1	-83866.32	-83865.92	-0.4054597	0.0160429	0.918233	0.081767	1.83647	0.163534	0.9999946
6614	0	-83867.11	-83866.7	-0.4054636	0.0148065	0.917705	0.0822948	1.83541	0.16459	0.9999985
6615	1	-83866.54	-83866.13	-0.4054597	0.0153331	0.918233	0.081767	1.83647	0.163534	0.9999946
6616	0	-83868.08	-83867.68	-0.4054636	0.0131367	0.917705	0.0822948	1.83541	0.16459	0.9999985
6617	1	-83868.16	-83867.76	-0.4054597	0.0209379	0.91962	0.0803802	1.83924	0.16076	0.9999946
6618	0	-83866.55	-83866.15	-0.4054636	0.0168282	0.917705	0.0822948	1.83541	0.16459	0.9999985
6619	1	-83868.05	-83867.64	-0.4054597	0.0207238	0.91962	0.0803802	1.83924	0.16076	0.9999946
6620	0	-83866.56	-83866.15	-0.4054636	0.0167593	0.917705	0.0822948	1.83541	0.16459	0.9999985
6621	1	-83868.34	-83867.93	-0.4054597	0.0212364	0.91962	0.0803802	1.83924	0.16076	0.9999946
6622	0	-83866.56	-83866.16	-0.4054636	0.0167224	0.917705	0.0822948	1.83541	0.16459	0.9999985
6623	1	-83868.52	-83868.12	-0.4054597	0.0215322	0.91962	0.0803802	1.83924	0.16076	0.9999946
6624	0	-83866.52	-83866.11	-0.4054636	0.0174183	0.917705	0.0822948	1.83541	0.16459	0.9999985
6625	1	-83867.26	-83866.85	-0.4054597	0.0176077	0.91962	0.0803802	1.83924	0.16076	0.9999946
6626	0	-83866.76	-83866.35	-0.4054636	0.0157619	0.917705	0.0822948	1.83541	0.16459	0.9999985
6627	1	-83867.26	-83866.85	-0.4054597	0.0176077	0.91962	0.0803802	1.83924	0.16076	0.9999946
6628	0	-83866.46	-83866.06	-0.4054636	0.0157619	0.917882	0.0821184	1.83576	0.164237	0.9999985
6629	1	-83867.38	-83866.97	-0.4054597	0.0188299	0.91962	0.0803802	1.83924	0.16076	0.9999946
6630	0	-83866.63	-83866.22	-0.4054636	0.0152527	0.917882	0.0821184	1.83576	0.164237	0.9999985
6631	1	-83867.38	-83866.97	-0.4054597	0.0188299	0.91962	0.0803802	1.83924	0.16076	0.9999946
6632	0	-83866.18	-83865.78	-0.4054636	0.0161986	0.918002	0.0819976	1.836	0.163995	0.9999985
6633	1	-83867.33	-83866.92	-0.4054597	0.0167498	0.91962	0.0803802	1.83924	0.16076	0.9999946
6634	0	-83867.85	-83867.44	-0.4054636	0.0221321	0.918002	0.0819976	1.836	0.163995	0.9999985
6635	1	-83867.81	-83867.4	-0.4054597	0.0150922	0.91962	0.0803802	1.83924	0.16076	0.9999946
6636	0	-83866.24	-83865.83	-0.4054636	0.0190095	0.918002	0.0819976	1.836	0.163995	0.9999985
6637	1	-83867.81	-83867.4	-0.4054597	0.0150957	0.91962	0.0803802	1.83924	0.16076	0.9999946
6638	0	-83866.91	-83866.51	-0.4054636	0.0142695	0.918002	0.0819976	1.836	0.163995	0.9999985
6639	1	-83866.84	-83866.43	-0.4054597	0.0150957	0.918017	0.0819825	1.83603	0.163965	0.9999946
6640	0	-83867.16	-83866.75	-0.4054636	0.0138462	0.918002	0.0819976	1.836	0.163995	0.9999985
6641	1	-83866.36	-83865.96	-0.4054597	0.0172159	0.918017	0.0819825	1.83603	0.163965	0.9999946
6642	0	-83866.12	-83865.72	-0.4054636	0.016532	0.918002	0.0819976	1.836	0.163995	0.9999985
6643	1	-83866.9	-83866.49	-0.4054597	0.0149471	0.918017	0.0819825	1.83603	0.163965	0.9999946
6644	0	-83866.12	-83865.72	-0.4054636	0.016532	0.918002	0.0819976	1.836	0.163995	0.9999985
6645	1	-83867.16	-83866.76	-0.4054597	0.0143893	0.918017	0.0819825	1.83603	0.163965	0.9999946
6646	0	-83868.31	-83867.91	-0.4054636	0.0186123	0.917065	0.0829351	1.83413	0.16587	0.9999985
6647	1	-83866.36	-83865.95	-0.4054597	0.0173293	0.918017	0.0819825	1.83603	0.163965	0.9999946
6648	0	-83868.19	-83867.78	-0.4054636	0.017475	0.917065	0.0829351	1.83413	0.16587	0.9999985
6649	1	-83866.12	-83865.72	-0.4054597	0.0173293	0.918875	0.081125	1.83775	0.16225	0.9999946
6650	0	-83866	-83865.6	-0.4054636	0.0166058	0.919029	0.0809711	1.83806	0.161942	0.9999985
6651	1	-83866.52	-83866.12	-0.4054597	0.0197801	0.918875	0.081125	1.83775	0.16225	0.9999946
6652	0	-83866.2	-83865.79	-0.4054636	0.0157763	0.919029	0.0809711	1.83806	0.161942	0.9999985
6653	1	-83866.13	-83865.72	-0.4054597	0.0172465	0.918875	0.081125	1.83775	0.16225	0.9999946
6654	0	-83866.68	-83866.28	-0.4054636	0.0145687	0.919029	0.0809711	1.83806	0.161942	0.9999985
