Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	q_01A	q_01B	q_10A	q_10B	root_frequencies[1]	root_frequencies[2]	root_frequencies[3]	root_frequencies[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]	speciation_beta[2]
1349	-18.49057	6.623334	-25.11391	0.0960632	0.112682	0.0216542	0.0254005	-2.34275	-2.18318	-1.48981	-0.964797	0.3588444	0.1212949	0.05788896	0.04487854	0.360043	1.20675e-05	0.409156	0.277603	0.0172492	0.295992	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	3.23841
1350	-19.07454	6.52838	-25.60292	0.0960632	0.112682	0.0217001	0.0254543	-2.34275	-2.18318	-1.48769	0.242448	0.3588444	0.1212949	0.05788896	0.007414732	0.360043	1.20675e-05	0.277603	0.295992	0.409156	0.0172492	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	5.93678
1351	-17.9567	6.448118	-24.40482	0.0960632	0.112682	0.0216956	0.025449	-2.34275	-2.18318	-1.4879	0.0930574	0.3588444	0.1212949	0.05788896	0.0009575647	0.360043	1.20675e-05	0.258759	0.275899	0.449263	0.0160783	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	5.93678
1352	-22.86388	4.953801	-27.81768	0.0960632	0.112682	0.0212411	0.0249158	-2.34275	-2.18318	-1.50907	0.0930574	0.3588444	0.1212949	0.05788896	0.05814697	0.360043	1.20675e-05	0.0193764	0.336289	0.332495	0.311839	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	5.93678
1353	-19.59873	3.459319	-23.05805	0.0960632	0.112682	0.0204455	0.0239826	-2.34275	-2.18318	-1.54724	-1.20128	0.3588444	0.1212949	0.05788896	0.05814697	0.360043	1.20675e-05	0.0144854	0.500987	0.233124	0.251403	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	0.401598
1354	-19.03772	4.335083	-23.37281	0.0960632	0.112682	0.0206662	0.0242415	-2.34275	-2.18318	-1.53651	-1.20128	0.3588444	0.1212949	0.05788896	0.03807155	0.360043	1.20675e-05	0.33224	0.340532	0.308084	0.0191431	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	1.41083
1355	-24.28542	1.193567	-25.47899	0.0960632	0.112682	0.0193593	0.0227085	-2.34275	-2.18318	-1.60184	1.42105	0.3588444	0.1212949	0.05788896	0.01953699	0.360043	1.20675e-05	0.308084	0.33224	0.0191431	0.340532	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	3.89031
1356	-19.50107	1.608642	-21.10971	0.0960632	0.112682	0.0194059	0.0227632	-2.34275	-2.18318	-1.59943	-0.878939	0.3588444	0.1212949	0.05788896	0.01953699	0.360043	1.20675e-05	0.308022	0.589727	0.0157933	0.0864577	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	0.148311
1357	-14.48172	5.026398	-19.50812	0.0960632	0.112682	0.0208521	0.0244596	-2.34275	-2.18318	-1.52755	0.847281	0.3588444	0.1212949	0.05788896	0.001344871	0.360043	1.20675e-05	0.308022	0.589727	0.0157933	0.0864577	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	0.446859
1358	-15.72485	5.732681	-21.45753	0.0960632	0.112682	0.0211425	0.0248002	-2.34275	-2.18318	-1.51372	0.847281	0.3588444	0.1212949	0.05788896	0.002482051	0.360043	1.20675e-05	0.821098	0.0219895	0.0578686	0.0990441	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	2.0845
1359	-18.98905	5.832001	-24.82105	0.0960632	0.112682	0.0211741	0.0248373	-2.34275	-2.18318	-1.51223	2.35815	0.3588444	0.1212949	0.05788896	0.01103055	0.360043	1.20675e-05	0.782978	0.094446	0.0551821	0.0673941	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	2.0845
1360	-16.37091	4.720295	-21.09121	0.0960632	0.112682	0.0211741	0.0248373	-2.34275	-2.18318	-1.51223	1.45685	0.3588444	0.1212949	0.05788896	0.01103055	0.360043	1.20675e-05	0.0437233	0.282487	0.62039	0.0533995	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	0.0738867
1361	-18.61674	4.396137	-23.01288	0.0960632	0.112682	0.0210337	0.0246725	-2.34275	-2.18318	-1.51888	1.45685	0.3588444	0.1212949	0.05788896	0.01103055	0.360043	1.20675e-05	0.0437233	0.282487	0.0533995	0.62039	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	1.98547
1362	-18.11499	3.239659	-21.35465	0.0960632	0.112682	0.0210337	0.0246725	-2.34275	-2.18318	-1.51888	1.45685	0.3588444	0.1212949	0.05788896	0.01103055	0.360043	1.20675e-05	0.0437233	0.0533995	0.282487	0.62039	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	0.327242
1363	-19.59426	2.804836	-22.39909	0.0960632	0.112682	0.0202781	0.0237863	-2.34275	-2.18318	-1.55546	1.5953	0.3588444	0.1212949	0.05788896	0.03141687	0.360043	1.20675e-05	0.282487	0.0533995	0.62039	0.0437233	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	0.107447
1364	-12.76469	6.784335	-19.54903	0.0960632	0.112682	0.0215889	0.0253239	-2.34275	-2.18318	-1.49283	0.361727	0.3588444	0.1212949	0.05788896	0.00487815	0.360043	1.20675e-05	0.663682	0.250272	0.0473096	0.038737	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	0.107447
1365	-15.13454	6.008879	-21.14342	0.0960632	0.112682	0.0212881	0.024971	-2.34275	-2.18318	-1.50686	0.911004	0.3588444	0.1212949	0.05788896	0.00487815	0.360043	1.20675e-05	0.421864	0.433094	0.0797463	0.065296	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	1.33125
1366	-16.3786	5.321998	-21.70059	0.0960632	0.112682	0.0212875	0.0249703	-2.34275	-2.18318	-1.50689	0.911004	0.3588444	0.1212949	0.05788896	0.02059548	0.360043	1.20675e-05	0.316983	0.0960795	0.0786696	0.508268	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	0.803267
1367	-14.90386	6.488635	-21.39249	0.0960632	0.112682	0.0216791	0.0254296	-2.34275	-2.18318	-1.48866	0.911004	0.3588444	0.1212949	0.05788896	0.01513538	0.360043	1.20675e-05	0.0960795	0.508268	0.0786696	0.316983	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	0.803267
1368	-15.5948	6.879106	-22.47391	0.0960632	0.112682	0.0216791	0.0254296	-2.34275	-2.18318	-1.48866	2.49065	0.3588444	0.1212949	0.05788896	0.0005901325	0.360043	1.20675e-05	0.42091	0.43093	0.0814601	0.0666993	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	1.15796
1369	-11.56069	7.298127	-18.85882	0.0960632	0.112682	0.0218082	0.0255811	-2.34275	-2.18318	-1.48272	-0.848355	0.3588444	0.1212949	0.05788896	0.0001149865	0.360043	1.123731e-05	0.43093	0.42091	0.0814601	0.0666993	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	1.15796
1370	-13.3753	6.352121	-19.72742	0.0960632	0.112682	0.0216436	0.025388	-2.34275	-2.18318	-1.4903	0.684602	0.3588444	0.1212949	0.05788896	0.002219677	0.360043	1.123731e-05	0.0666993	0.43093	0.0814601	0.42091	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	0.611785
1371	-15.97032	6.675025	-22.64534	0.0960632	0.112682	0.0216436	0.025388	-2.34275	-2.18318	-1.4903	0.684602	0.3588444	0.1212949	0.05788896	0.05772175	0.360043	1.123731e-05	0.541455	0.0842474	0.102892	0.271406	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	0.611785
1372	-17.22869	6.860338	-24.08903	0.0960632	0.112682	0.0216436	0.025388	-2.34275	-2.18318	-1.4903	-2.43937	0.3588444	0.1212949	0.05788896	0.003847055	0.360043	1.123731e-05	0.442957	0.338746	0.0898765	0.128421	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	1.91971
1373	-17.85488	5.00841	-22.86329	0.0960632	0.112682	0.0209771	0.0246062	-2.34275	-2.18318	-1.52157	-1.84523	0.3588444	0.1212949	0.05788896	0.003847055	0.360043	1.123731e-05	0.442957	0.0898765	0.128421	0.338746	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	1.91971
1374	-17.40406	5.721516	-23.12558	0.0960632	0.112682	0.0211562	0.0248162	-2.34275	-2.18318	-1.51308	-1.84523	0.3588444	0.1212949	0.05788896	0.006027825	0.360043	1.123731e-05	0.227521	0.557146	0.154967	0.0603661	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	1.91971
1375	-14.90081	5.432075	-20.33288	0.0960632	0.112682	0.0210303	0.0246685	-2.34275	-2.18318	-1.51904	0.62909	0.3588444	0.1212949	0.05788896	0.0005798553	0.360043	1.123731e-05	0.227521	0.557146	0.0603661	0.154967	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	1.91971
1376	-13.47572	6.810728	-20.28645	0.0960632	0.112682	0.0216356	0.0253786	-2.34275	-2.18318	-1.49067	0.62909	0.3588444	0.1212949	0.05788896	0.0003536633	0.360043	1.123731e-05	0.227521	0.557146	0.0603661	0.154967	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	2.16844
1377	-17.95609	6.704094	-24.66018	0.0960632	0.112682	0.0216356	0.0253786	-2.34275	-2.18318	-1.49067	0.62909	0.3588444	0.1212949	0.05788896	0.04483379	0.360043	1.123731e-05	0.154967	0.557146	0.0603661	0.227521	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	3.08814
1378	-17.13553	5.552093	-22.68763	0.0960632	0.112682	0.0216356	0.0253786	-2.34275	-2.18318	-1.49067	0.62909	0.3588444	0.1212949	0.05788896	0.0268131	0.360043	1.123731e-05	0.0760442	0.145264	0.701846	0.0768459	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	1.79107
1379	-15.36788	6.715627	-22.08351	0.0960632	0.112682	0.0215186	0.0252413	-2.34275	-2.18318	-1.49609	0.62909	0.3588444	0.1212949	0.05788896	0.0268131	0.360043	1.123731e-05	0.712155	0.147397	0.0779747	0.0624728	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	1.17885
1380	-16.7682	5.795157	-22.56335	0.0960632	0.112682	0.0211129	0.0247654	-2.34275	-2.18318	-1.51512	0.62909	0.3588444	0.1212949	0.05788896	0.04598475	0.360043	1.123731e-05	0.712155	0.147397	0.0779747	0.0624728	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	0.91515
1381	-13.27207	6.307421	-19.57949	0.0960632	0.112682	0.0215854	0.0253197	-2.34275	-2.18318	-1.49299	0.151898	0.3588444	0.1212949	0.05788896	0.003148799	0.360043	1.123731e-05	0.438533	0.0513489	0.0411404	0.468978	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	0.486241
1382	-13.27323	6.875684	-20.14892	0.0960632	0.112682	0.0215854	0.0253197	-2.34275	-2.18318	-1.49299	0.151898	0.3588444	0.1212949	0.05788896	0.007890484	0.360043	1.123731e-05	0.468978	0.438533	0.0513489	0.0411404	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	0.486241
1383	-13.33702	6.336547	-19.67356	0.0960632	0.112682	0.0216561	0.0254027	-2.34275	-2.18318	-1.48972	0.151898	0.3588444	0.1212949	0.05788896	0.007890484	0.360043	1.123731e-05	0.0411404	0.438533	0.0513489	0.468978	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	0.015767
1384	-14.797	5.822581	-20.61958	0.0960632	0.112682	0.0216561	0.0254027	-2.34275	-2.18318	-1.48972	1.96508	0.3588444	0.1212949	0.05788896	0.001514852	0.360043	1.123731e-05	0.222157	0.0377984	0.667013	0.073032	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	0.015767
1385	-17.42734	6.703142	-24.13048	0.0960632	0.112682	0.0215133	0.0252351	-2.34275	-2.18318	-1.49634	1.96508	0.3588444	0.1212949	0.05788896	0.06807858	0.360043	1.123731e-05	0.376287	0.534844	0.0303086	0.0585607	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	0.0684615
1386	-15.11409	6.230656	-21.34475	0.0960632	0.112682	0.0215133	0.0252351	-2.34275	-2.18318	-1.49634	-0.354036	0.3588444	0.1212949	0.05788896	0.02543223	0.360043	1.123731e-05	0.0585607	0.534844	0.0303086	0.376287	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	0.633433
1387	-14.47917	6.721661	-21.20083	0.0960632	0.112682	0.0215133	0.0252351	-2.34275	-2.18318	-1.49634	-0.354036	0.3588444	0.1212949	0.05788896	0.02543223	0.360043	1.123731e-05	0.751983	0.123069	0.0426134	0.0823354	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	0.489512
1388	-16.03558	5.105698	-21.14128	0.0960632	0.112682	0.0215133	0.0252351	-2.34275	-2.18318	-1.49634	-0.354036	0.3588444	0.1212949	0.05788896	0.03306121	0.360043	1.123731e-05	0.0966575	0.0848152	0.0438968	0.774631	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	0.121637
1389	-18.7172	5.105698	-23.8229	0.0960632	0.112682	0.0215133	0.0252351	-2.34275	-2.18318	-1.49634	-0.354036	0.3588444	0.1212949	0.05788896	0.1158813	0.360043	1.123731e-05	0.0966575	0.0848152	0.0438968	0.774631	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	0.253023
1390	-17.98461	5.105698	-23.09031	0.0960632	0.112682	0.0215133	0.0252351	-2.34275	-2.18318	-1.49634	-0.160193	0.3588444	0.1212949	0.05788896	0.05613669	0.360043	1.123731e-05	0.0966575	0.0848152	0.0438968	0.774631	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	1.31997
1391	-13.46331	7.182481	-20.64579	0.0960632	0.112682	0.0217292	0.0254884	-2.34275	-2.18318	-1.48635	-0.160193	0.3588444	0.1212949	0.05788896	0.00473774	0.360043	1.123731e-05	0.774631	0.0848152	0.0438968	0.0966575	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	1.31997
1392	-13.12463	7.101194	-20.22582	0.0960632	0.112682	0.0217209	0.0254786	-2.34275	-2.18318	-1.48673	-0.160193	0.3588444	0.1212949	0.05788896	0.01443556	0.360043	1.123731e-05	0.727098	0.0796108	0.102564	0.0907265	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	0.117179
1393	-13.43728	7.223593	-20.66087	0.0960632	0.112682	0.0217209	0.0254786	-2.34275	-2.18318	-1.48673	-0.160193	0.3588444	0.1212949	0.05788896	0.005621596	0.360043	1.123731e-05	0.849948	0.0580512	0.0661566	0.0258441	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	1.22843
1394	-15.78217	7.223593	-23.00576	0.0960632	0.112682	0.0217209	0.0254786	-2.34275	-2.18318	-1.48673	-0.160193	0.3588444	0.1212949	0.05788896	0.05675749	0.360043	1.123731e-05	0.849948	0.0580512	0.0258441	0.0661566	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	1.22983
1395	-14.99359	7.074085	-22.06767	0.0960632	0.112682	0.0217209	0.0254786	-2.34275	-2.18318	-1.48673	0.12555	0.3588444	0.1212949	0.05788896	0.03740901	0.360043	1.123731e-05	0.0258441	0.849948	0.0580512	0.0661566	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	0.954409
1396	-14.72173	7.342193	-22.06393	0.0960632	0.112682	0.0217757	0.0255429	-2.34275	-2.18318	-1.48421	0.12555	0.3588444	0.1212949	0.05788896	0.03740901	0.360043	1.123731e-05	0.84783	0.0603981	0.0659918	0.0257797	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	0.954409
1397	-13.53106	5.395427	-18.92649	0.0960632	0.112682	0.0217757	0.0255429	-2.34275	-2.18318	-1.48421	0.12555	0.3588444	0.1212949	0.05788896	0.001919771	0.360043	1.123731e-05	0.0887745	0.0450553	0.846939	0.0192309	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	0.125906
1398	-11.76154	7.164953	-18.92649	0.0960632	0.112682	0.0217757	0.0255429	-2.34275	-2.18318	-1.48421	0.12555	0.3588444	0.1212949	0.05788896	0.001919771	0.360043	1.123731e-05	0.72423	0.0346484	0.159945	0.0811762	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	0.125906
1399	-18.51088	5.327001	-23.83788	0.0960632	0.112682	0.0209536	0.0245786	-2.34275	-2.18318	-1.5227	-0.422854	0.3588444	0.1212949	0.05788896	0.118631	0.360043	1.123731e-05	0.72423	0.0346484	0.0811762	0.159945	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	0.125906
1400	-18.46757	4.343922	-22.81149	0.0960632	0.112682	0.0204659	0.0240066	-2.34275	-2.18318	-1.54625	-0.422854	0.3588444	0.1212949	0.05788896	0.06399151	0.360043	1.123731e-05	0.72847	0.160882	0.0757965	0.0348513	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	0.640777
1401	-15.50146	5.147369	-20.64883	0.0960632	0.112682	0.0208805	0.0244929	-2.34275	-2.18318	-1.52619	0.538326	0.3588444	0.1212949	0.05788896	0.01199854	0.360043	1.123731e-05	0.714929	0.0342034	0.157891	0.0929759	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	0.497718
1402	-17.68645	5.11821	-22.80466	0.0960632	0.112682	0.0208805	0.0244929	-2.34275	-2.18318	-1.52619	0.538326	0.3588444	0.1212949	0.05788896	0.0703671	0.360043	1.123731e-05	0.631813	0.107017	0.030227	0.230943	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	0.413726
1403	-14.24692	6.111632	-20.35855	0.0960632	0.112682	0.021254	0.024931	-2.34275	-2.18318	-1.50846	-0.198742	0.3588444	0.1212949	0.05788896	0.006640193	0.360043	1.123731e-05	0.631813	0.230943	0.030227	0.107017	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	0.779739
1404	-14.02315	6.33533	-20.35848	0.0960632	0.112682	0.021254	0.024931	-2.34275	-2.18318	-1.50846	-0.198742	0.3588444	0.1212949	0.05788896	0.006640193	0.36004	1.123731e-05	0.114433	0.675592	0.0323215	0.177653	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	0.779739
1405	-14.95146	5.011657	-19.96312	0.0960632	0.112682	0.021254	0.024931	-2.34275	-2.18318	-1.50846	0.82609	0.3588444	0.1212949	0.05788896	0.001967015	0.36004	1.123731e-05	0.0323215	0.177653	0.675592	0.114433	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	0.779739
1406	-14.41348	6.290105	-20.70359	0.0960632	0.112682	0.0211605	0.0248213	-2.34275	-2.18318	-1.51287	0.665524	0.3588444	0.1212949	0.05788896	0.009483384	0.36004	1.123731e-05	0.675592	0.177653	0.0323215	0.114433	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	0.672249
1407	-17.41084	6.195528	-23.60637	0.0960632	0.112682	0.0211605	0.0248213	-2.34275	-2.18318	-1.51287	1.94912	0.3588444	0.1212949	0.05788896	0.007719617	0.36004	1.123731e-05	0.660812	0.107883	0.211677	0.0196277	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	2.04081
1408	-19.89394	3.782975	-23.67691	0.0960632	0.112682	0.0202105	0.023707	-2.34275	-2.18318	-1.55881	1.94912	0.3588444	0.1212949	0.05788896	0.007719617	0.36004	1.123731e-05	0.0865522	0.615703	0.197227	0.100518	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	2.04081
1409	-17.56167	4.889502	-22.45118	0.0960632	0.112682	0.0206479	0.02422	-2.34275	-2.18318	-1.53739	0.338197	0.3588444	0.1212949	0.05788896	0.01776018	0.36004	1.123731e-05	0.106541	0.652591	0.149131	0.0917378	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	2.04081
1410	-16.94249	4.446291	-21.38878	0.0960632	0.112682	0.0204309	0.0239655	-2.34275	-2.18318	-1.54796	0.0216174	0.3588444	0.1212949	0.05788896	0.01776018	0.36004	1.123731e-05	0.149131	0.652591	0.0917378	0.106541	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	1.01907
1411	-17.03511	3.326227	-20.36133	0.0960632	0.112682	0.0204309	0.0239655	-2.34275	-2.18318	-1.54796	0.0216174	0.3588444	0.1212949	0.05788896	0.004259135	0.36004	1.123731e-05	0.149131	0.0917378	0.106541	0.652591	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	1.01907
1412	-18.60901	3.304896	-21.91391	0.0960632	0.112682	0.0204309	0.0239655	-2.34275	-2.18318	-1.54796	-0.196015	0.3588444	0.1212949	0.05788896	0.004259135	0.36004	1.123731e-05	0.102027	0.142814	0.130212	0.624946	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	2.55267
1413	-16.8367	3.433835	-20.27053	0.0960632	0.112682	0.0204309	0.0239655	-2.34275	-2.18318	-1.54796	-0.196015	0.3588444	0.1212949	0.05788896	0.004259135	0.36004	1.123731e-05	0.142814	0.130212	0.102027	0.624946	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	0.909296
1414	-17.32913	3.108445	-20.43757	0.0960632	0.112682	0.0204309	0.0239655	-2.34275	-2.18318	-1.54796	-0.196015	0.3588444	0.1212949	0.05788896	0.004259135	0.36004	1.123731e-05	0.0914598	0.10814	0.662387	0.138013	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	1.07633
1415	-19.21162	4.296474	-23.5081	0.0960632	0.112682	0.0204309	0.0239655	-2.34275	-2.18318	-1.54796	0.431434	0.3588444	0.1212949	0.05788896	0.03879963	0.36004	1.123731e-05	0.0344793	0.675041	0.249712	0.0407675	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	2.16628
1416	-17.80264	5.558548	-23.36118	0.0960632	0.112682	0.0201766	0.0236672	-2.34275	-2.18318	-1.56048	0.431434	0.3588444	0.1212949	0.05788896	0.03879963	0.36004	8.057757e-06	0.575863	0.0795129	0.0940141	0.25061	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	2.16628
1417	-17.88064	2.865374	-20.74601	0.0960632	0.111958	0.0212385	0.0247526	-2.34275	-2.18963	-1.50919	0.431434	0.3588444	0.1212949	0.05788896	0.001677686	0.36004	6.418684e-06	0.575863	0.0795129	0.25061	0.0940141	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	2.16628
1418	-20.87189	2.158509	-23.03039	0.0960632	0.111958	0.0212109	0.0247204	-2.34275	-2.18963	-1.51049	0.810721	0.3588444	0.1212949	0.05788896	0.02869108	0.36004	6.418684e-06	0.0998711	0.266223	0.611738	0.0221677	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	2.16628
1419	-19.69089	2.821387	-22.51228	0.0960632	0.111958	0.0212109	0.0247204	-2.34275	-2.18963	-1.51049	-0.60976	0.3588444	0.1212949	0.05788896	0.02869108	0.36004	6.418684e-06	0.107637	0.611874	0.0509493	0.229539	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	1.7909
1420	-18.21214	4.296595	-22.50874	0.0960632	0.111958	0.0217756	0.0253786	-2.34275	-2.18963	-1.48422	0.226213	0.3588444	0.1212949	0.05788896	0.0183229	0.36004	6.418684e-06	0.236921	0.599392	0.0525878	0.111099	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	2.45198
1421	-16.46107	4.357641	-20.81872	0.0944109	0.111958	0.0214011	0.0253786	-2.3601	-2.18963	-1.48422	0.226213	0.3588444	0.1212949	0.05788896	0.001297436	0.36004	6.418684e-06	0.0525878	0.599392	0.236921	0.111099	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	2.45198
1422	-21.7799	3.698372	-25.47827	0.0944109	0.111958	0.0214092	0.0253882	-2.3601	-2.18963	-1.48384	-1.80796	0.3588444	0.1212949	0.05788896	0.05287225	0.36004	6.418684e-06	0.287143	0.0251925	0.512671	0.174994	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	2.45198
1423	-20.1917	3.221078	-23.41278	0.0944109	0.111958	0.0214191	0.0254	-2.3601	-2.18963	-1.48337	1.97345	0.3588444	0.1212949	0.05788896	0.004334657	0.36004	6.418684e-06	0.0251925	0.174994	0.512671	0.287143	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	2.45198
1424	-16.50353	4.547056	-21.05058	0.0944109	0.111958	0.0214191	0.0254	-2.3601	-2.18963	-1.48337	-0.508504	0.3588444	0.1212949	0.05788896	0.03190174	0.36004	6.418684e-06	0.538389	0.183773	0.0264563	0.251382	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	0.269615
1425	-17.33745	3.729034	-21.06649	0.0944109	0.111958	0.0211915	0.02513	-2.3601	-2.18963	-1.49406	-0.508504	0.3588444	0.1212949	0.05788896	0.03190174	0.36004	6.418684e-06	0.0263328	0.535875	0.182915	0.254878	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	0.269615
1426	-17.01767	4.051006	-21.06868	0.0944109	0.111958	0.0211604	0.0250932	-2.3601	-2.18963	-1.49552	-0.508504	0.3588444	0.1212949	0.05788896	0.03190174	0.36004	6.418684e-06	0.535875	0.254878	0.0263328	0.182915	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	0.269615
1427	-14.74792	3.113697	-17.86161	0.0944109	0.111958	0.0211604	0.0250932	-2.3601	-2.18963	-1.49552	-0.508504	0.3588444	0.1212949	0.05788896	0.0002275275	0.36004	6.418684e-06	0.0224575	0.303162	0.457012	0.217368	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	0.269615
1428	-13.89939	3.962227	-17.86161	0.0944109	0.111958	0.0211604	0.0250932	-2.3601	-2.18963	-1.49552	-0.508504	0.3588444	0.1212949	0.05788896	0.0002275275	0.36004	6.418684e-06	0.295169	0.444962	0.211637	0.0482317	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	0.269615
1429	-17.3703	3.687938	-21.05824	0.0944109	0.111958	0.0210979	0.0250191	-2.3601	-2.18963	-1.49848	0.270593	0.3588444	0.1212949	0.05788896	0.01337643	0.36004	6.418684e-06	0.0984486	0.569153	0.270706	0.0616933	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	1.21218
1430	-17.36945	3.611809	-20.98126	0.0944109	0.111958	0.0210979	0.0250191	-2.3601	-2.18963	-1.49848	-0.24401	0.3588444	0.1212949	0.05788896	0.03691758	0.36004	6.418684e-06	0.523786	0.0567758	0.0906013	0.328837	0.855444	1.12059	58726.2	76928.3	-0.156135	0.113853	11.1368	0.0877981
