Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]
9000	-38.31342	-37.18681	-1.126608	0.240455	0.278946
9010	-39.21719	-37.33326	-1.883933	0.325468	0.259162
9020	-37.46397	-37.87632	0.4123531	0.192843	0.194006
9030	-37.98832	-39.82985	1.841524	0.213953	0.0498012
9040	-38.17345	-40.85578	2.682327	0.0435238	0.147811
9050	-38.29525	-37.37498	-0.920274	0.278545	0.223084
9060	-37.55399	-37.67413	0.1201479	0.20708	0.204937
9070	-37.94422	-37.3162	-0.6280148	0.238687	0.237769
9080	-37.90406	-40.0344	2.130337	0.0564328	0.182446
9090	-37.4585	-38.0539	0.5954017	0.212279	0.158804
9100	-39.91017	-41.60803	1.697855	0.0246957	0.251432
9110	-37.59525	-38.30261	0.7073596	0.139942	0.221498
9120	-37.57665	-38.05773	0.4810821	0.158092	0.222837
9130	-38.22576	-38.71992	0.4941583	0.114199	0.265604
9140	-38.04295	-37.94398	-0.09897144	0.161164	0.269726
9150	-37.92685	-38.1127	0.1858456	0.148621	0.257737
9160	-37.52103	-38.73574	1.214704	0.120479	0.197263
9170	-40.11124	-38.71957	-1.39167	0.159851	0.382379
9180	-37.51217	-38.92311	1.410939	0.117187	0.183653
9190	-37.6771	-37.89362	0.216523	0.16719	0.236526
9200	-37.63077	-37.66381	0.03303934	0.230367	0.189153
9210	-39.14119	-39.9936	0.8524085	0.294527	0.0544203
9220	-37.47027	-38.02886	0.5585908	0.170728	0.203526
9230	-37.8021	-39.14243	1.340336	0.233615	0.0733063
9240	-38.53572	-40.04671	1.510994	0.249777	0.0424457
9250	-37.94578	-38.19373	0.2479576	0.265599	0.135409
9260	-37.78785	-37.65733	-0.1305163	0.249074	0.184533
9270	-38.35625	-39.16009	0.8038384	0.274851	0.0782794
9280	-38.53549	-38.27396	-0.2615251	0.300125	0.144765
9290	-37.87661	-38.04179	0.1651799	0.260954	0.147184
9300	-38.2385	-37.45985	-0.778645	0.203132	0.286299
9310	-37.47386	-38.06786	0.5939983	0.166671	0.204533
9320	-37.4498	-38.1152	0.6653976	0.210955	0.154099
9330	-38.03098	-39.31548	1.284495	0.0812813	0.23045
9340	-38.09685	-38.0194	-0.077447	0.275965	0.153071
9350	-37.47085	-38.78976	1.318915	0.182759	0.126007
9360	-37.70091	-39.66847	1.967554	0.0973034	0.155595
9370	-37.55108	-39.00869	1.457619	0.157493	0.139327
9380	-37.92541	-38.71654	0.7911319	0.257253	0.096972
9390	-38.00402	-37.29683	-0.7071914	0.229016	0.25426
9400	-38.17868	-37.36383	-0.8148522	0.269942	0.222607
9410	-37.45126	-38.45529	1.004028	0.145905	0.189983
9420	-38.63657	-37.48953	-1.147038	0.301634	0.219526
9430	-37.56669	-37.6562	0.08951149	0.212147	0.202508
9440	-38.50848	-37.66089	-0.8475889	0.1891	0.306269
9450	-37.73036	-37.52391	-0.2064447	0.204224	0.235923
9460	-37.5589	-39.07523	1.516328	0.169188	0.122575
9470	-37.82539	-39.70172	1.87633	0.128911	0.131845
9480	-37.6258	-39.26995	1.644155	0.0906244	0.190129
9490	-37.44174	-37.94543	0.5036947	0.196481	0.1825
9500	-38.36829	-39.75335	1.385062	0.0652304	0.237839
9510	-37.59679	-37.61172	0.01492961	0.214073	0.207007
9520	-37.96873	-38.80505	0.8363214	0.258362	0.0919708
9530	-38.50072	-37.11168	-1.389041	0.265612	0.276392
9540	-37.62994	-38.34403	0.7140954	0.238418	0.122442
9550	-38.4589	-39.12758	0.6686793	0.282207	0.0825644
9560	-37.48024	-38.86213	1.381894	0.195654	0.107688
9570	-37.74159	-39.75644	2.014848	0.0712088	0.177617
9580	-37.92732	-37.54435	-0.3829679	0.257983	0.197368
9590	-37.58933	-37.94185	0.3525159	0.16674	0.225263
9600	-37.90921	-37.86439	-0.04482701	0.166631	0.259595
9610	-37.4177	-38.43694	1.019237	0.17645	0.158128
9620	-37.56841	-38.61248	1.044071	0.226926	0.105513
9630	-37.47786	-38.84726	1.369398	0.196183	0.108236
9640	-38.20922	-39.81038	1.601157	0.061247	0.22321
9650	-37.89249	-39.8441	1.951613	0.125102	0.12917
9660	-38.07034	-37.70433	-0.366009	0.179884	0.274006
9670	-38.14833	-40.47232	2.323989	0.153483	0.0687155
9680	-37.52839	-38.96495	1.43656	0.169008	0.129626
9690	-37.85553	-40.12324	2.26771	0.0778573	0.149189
9700	-39.08701	-37.26633	-1.820682	0.316964	0.262218
9710	-38.22834	-39.22669	0.9983473	0.0874674	0.24891
9720	-38.25517	-37.2089	-1.046269	0.262504	0.249977
9730	-37.50832	-38.87049	1.362175	0.157035	0.148005
9740	-39.27061	-37.23814	-2.032467	0.324061	0.273362
9750	-40.32877	-38.15002	-2.178755	0.381371	0.228651
9760	-38.86551	-37.16468	-1.700831	0.300208	0.268651
9770	-37.46704	-38.72306	1.256023	0.203109	0.111074
9780	-38.41775	-40.74384	2.326085	0.11508	0.106938
9790	-38.9774	-37.03257	-1.944834	0.277669	0.312206
9800	-38.37072	-38.89173	0.521011	0.28265	0.0948405
9810	-37.55113	-38.0591	0.5079685	0.159512	0.219102
9820	-37.65597	-38.02046	0.3644956	0.241889	0.149082
9830	-38.2096	-39.64958	1.439982	0.0678465	0.230492
9840	-37.51071	-38.87855	1.367848	0.157998	0.146553
9850	-37.85134	-39.96444	2.113099	0.175521	0.0648422
9860	-37.59952	-39.21299	1.613467	0.204473	0.0789239
9870	-38.7531	-38.42666	-0.3264399	0.310167	0.140315
9880	-38.05508	-37.79624	-0.2588428	0.172385	0.272275
9890	-37.58846	-39.30138	1.712922	0.110039	0.164792
9900	-38.01462	-40.34081	2.326188	0.0472849	0.174725
9910	-37.98859	-40.4268	2.438211	0.0498098	0.162551
9920	-37.68926	-39.38474	1.695481	0.139098	0.137234
9930	-37.75633	-37.47226	-0.2840658	0.211299	0.235533
9940	-37.4258	-38.50735	1.081549	0.178002	0.151209
9950	-37.41977	-38.46096	1.041191	0.179818	0.152869
9960	-37.86607	-37.56447	-0.3016021	0.193521	0.254821
9970	-39.00454	-41.29845	2.293912	0.0215674	0.203222
9980	-37.56599	-39.11306	1.547068	0.132958	0.156158
9990	-39.31436	-37.00326	-2.311103	0.291314	0.330108
10000	-38.63879	-39.25079	0.6119983	0.289608	0.0800455
10010	-37.53449	-38.94586	1.411372	0.209001	0.0918024
10020	-38.06284	-37.79562	-0.2672212	0.172485	0.272896
10030	-37.46662	-38.71865	1.252032	0.146652	0.167875
10040	-38.61201	-37.79499	-0.8170223	0.180743	0.311993
10050	-37.46324	-38.69499	1.231746	0.161386	0.154889
10060	-37.55209	-37.69634	0.144249	0.199128	0.210813
10070	-37.70417	-38.99643	1.292255	0.0979579	0.213105
10080	-40.38172	-38.14956	-2.232159	0.20321	0.411412
10090	-37.41031	-38.21949	0.809182	0.192745	0.159925
10100	-37.66286	-38.86963	1.206764	0.23028	0.0881458
10110	-37.81573	-39.71081	1.895075	0.123648	0.135494
10120	-37.40762	-38.23856	0.8309395	0.180033	0.170763
10130	-38.33754	-37.39426	-0.9432789	0.210712	0.292898
10140	-37.71931	-39.44112	1.721813	0.144422	0.129643
10150	-37.54093	-38.30628	0.7653456	0.14258	0.213865
10160	-37.54957	-38.10322	0.5536441	0.229757	0.144923
10170	-38.29695	-39.70356	1.406609	0.0664683	0.234745
10180	-37.51836	-37.81396	0.295602	0.217617	0.179288
10190	-38.01861	-40.05384	2.035223	0.140004	0.107066
10200	-39.83487	-39.66047	-0.1743954	0.342561	0.0948254
10210	-37.83909	-37.97211	0.1330206	0.257926	0.152982
10220	-38.30503	-37.24779	-1.05724	0.27153	0.241896
10230	-38.94586	-38.68625	-0.2596113	0.316995	0.12773
10240	-40.35692	-37.00824	-3.348679	0.342039	0.368749
10250	-37.45012	-37.97021	0.5200815	0.206147	0.171424
10260	-38.41119	-39.61643	1.205235	0.261808	0.0567495
10270	-37.43907	-38.07474	0.6356653	0.206528	0.161087
10280	-37.86061	-37.61363	-0.2469754	0.25448	0.189157
10290	-37.8101	-40.00343	2.193334	0.0643595	0.169093
10300	-38.06637	-37.44271	-0.6236642	0.204588	0.271493
10310	-39.95694	-39.3193	-0.6376412	0.354902	0.122383
10320	-38.18039	-38.76986	0.5894665	0.110748	0.260846
10330	-37.61019	-37.61259	0.002391954	0.203771	0.218388
10340	-37.49793	-38.8865	1.388566	0.17683	0.125937
10350	-39.5026	-40.4042	0.9015962	0.299732	0.0449787
10360	-38.77897	-41.19889	2.419921	0.18847	0.0254667
10370	-37.48196	-38.79329	1.311326	0.130515	0.178905
10380	-39.39779	-37.28418	-2.113606	0.331619	0.272792
10390	-38.63244	-37.38674	-1.245704	0.298717	0.230942
10400	-37.58505	-37.97907	0.3940243	0.163876	0.224551
10410	-37.85638	-39.2206	1.364222	0.0855241	0.21934
10420	-37.42523	-38.41125	0.9860123	0.159614	0.177826
10430	-38.37447	-37.3165	-1.057972	0.280945	0.232544
10440	-37.90648	-39.68641	1.779926	0.0661413	0.202918
10450	-38.00969	-37.77093	-0.2387579	0.268927	0.174003
10460	-37.45386	-38.70499	1.251127	0.185187	0.129418
10470	-38.37162	-37.50131	-0.8703149	0.287278	0.210048
10480	-38.49263	-38.47563	-0.01700005	0.133144	0.290685
10490	-38.2622	-39.54285	1.280657	0.254099	0.0579624
10500	-38.6416	-37.08223	-1.559368	0.264083	0.292591
10510	-37.51171	-38.15461	0.6429014	0.224293	0.142699
10520	-37.59052	-37.78293	0.1924074	0.229836	0.175957
10530	-38.07996	-37.7761	-0.3038616	0.273717	0.17482
10540	-38.4486	-40.9965	2.547898	0.161384	0.0415297
10550	-37.49568	-38.35874	0.8630634	0.220753	0.127276
10560	-41.44369	-37.05042	-4.393271	0.36339	0.43737
10570	-41.05688	-41.26686	0.2099832	0.0616003	0.342679
10580	-37.71071	-39.75951	2.048803	0.078203	0.167698
10590	-40.47368	-37.43578	-3.037897	0.261928	0.422093
10600	-37.58026	-38.76865	1.188397	0.223988	0.0960197
10610	-40.12435	-42.40388	2.279531	0.216146	0.00988179
10620	-38.10015	-38.26808	0.167927	0.27533	0.132572
10630	-39.34199	-37.62485	-1.717143	0.211466	0.358798
10640	-38.32845	-37.66537	-0.6630872	0.185784	0.293693
10650	-41.02212	-37.25598	-3.766141	0.30052	0.446224
10660	-38.06968	-37.26411	-0.805568	0.249529	0.24222
10670	-37.83101	-38.79297	0.9619663	0.106982	0.232528
10680	-37.63658	-38.10376	0.4671826	0.152168	0.229959
10690	-39.98174	-38.04425	-1.937494	0.367024	0.222218
10700	-37.48797	-38.13362	0.6456483	0.159435	0.20732
10710	-38.4145	-39.28719	0.872694	0.274626	0.0725741
10720	-37.43588	-38.33879	0.9029058	0.155946	0.188652
10730	-38.16836	-40.82501	2.656654	0.0412059	0.15234
10740	-38.59294	-38.79801	0.2050728	0.297142	0.10756
10750	-38.58253	-41.15728	2.574758	0.139888	0.0607116
10760	-37.59524	-39.35675	1.761502	0.0982005	0.172446
10770	-39.38356	-40.90922	1.525659	0.0377185	0.253241
10780	-39.11799	-37.06753	-2.05045	0.303575	0.295397
10790	-37.53866	-38.20455	0.6658824	0.149609	0.215403
10800	-38.32857	-40.71286	2.384297	0.179046	0.0379582
10810	-37.5366	-37.88292	0.3463186	0.176041	0.216496
10820	-38.11235	-37.23492	-0.8774251	0.247955	0.249983
10830	-38.18827	-39.05033	0.8620675	0.0958187	0.252296
10840	-38.48407	-41.1302	2.646128	0.0259345	0.168518
10850	-38.57988	-37.87921	-0.7006722	0.17392	0.308794
10860	-37.41638	-38.34558	0.9292026	0.195775	0.146557
10870	-37.99944	-39.24514	1.245702	0.0844047	0.230668
10880	-37.7351	-37.54713	-0.1879726	0.200335	0.23822
10890	-38.02249	-37.2738	-0.7486851	0.236166	0.250684
10900	-38.17764	-39.34107	1.163422	0.0813383	0.240821
10910	-40.03218	-43.06402	3.03183	0.106944	0.0542885
10920	-38.03413	-40.12076	2.086632	0.14567	0.0969729
10930	-38.49473	-37.15896	-1.335773	0.243565	0.293851
10940	-37.47797	-38.76142	1.28345	0.131469	0.180352
10950	-38.01168	-40.37432	2.362639	0.0817424	0.137128
10960	-38.0004	-38.03379	0.03339501	0.269692	0.149797
10970	-37.43438	-38.5768	1.142419	0.183299	0.140669
10980	-37.87775	-39.81861	1.940862	0.062432	0.192766
10990	-37.69271	-38.70188	1.009172	0.113317	0.222128
11000	-37.60411	-38.20766	0.6035445	0.236535	0.133846
11010	-37.63854	-39.41424	1.775699	0.113322	0.156101
11020	-37.84879	-40.12062	2.271829	0.0760051	0.150687
11030	-37.43281	-38.49305	1.06024	0.200135	0.130912
11040	-37.62898	-39.17749	1.54851	0.0932648	0.195727
11050	-39.83438	-37.08746	-2.746921	0.28243	0.376529
11060	-37.4318	-37.9984	0.5665993	0.187636	0.185927
11070	-38.82701	-41.811	2.983987	0.0178243	0.147529
11080	-37.50385	-38.70542	1.201568	0.124227	0.194647
11090	-39.45497	-41.26594	1.810969	0.24616	0.020226
11100	-37.58901	-39.02444	1.435437	0.214494	0.0842364
11110	-40.39436	-37.40031	-2.994044	0.262784	0.41746
11120	-38.06291	-38.7197	0.656792	0.112135	0.253661
11130	-37.50739	-37.76605	0.2586618	0.198678	0.201408
11140	-38.05315	-39.45067	1.397521	0.0752949	0.226701
11150	-37.91169	-37.33493	-0.5767633	0.236739	0.235304
11160	-38.38233	-40.44129	2.058955	0.0402987	0.204728
11170	-37.6417	-39.52616	1.884462	0.0878837	0.172172
11180	-38.42438	-41.30254	2.878164	0.0327537	0.141714
11190	-37.55421	-37.76247	0.2082536	0.22249	0.181938
11200	-38.19802	-37.92371	-0.2743131	0.282028	0.163964
11210	-38.60339	-38.0058	-0.5975829	0.30449	0.169345
11220	-37.6721	-38.08814	0.4160423	0.243741	0.14279
11230	-37.53896	-39.08214	1.543187	0.122523	0.166927
11240	-38.17469	-39.87856	1.703865	0.229208	0.0464023
11250	-37.80094	-38.7234	0.9224604	0.247384	0.0955291
11260	-37.55168	-39.01491	1.46323	0.160609	0.135727
11270	-40.7489	-37.20051	-3.548382	0.37838	0.349609
11280	-37.67838	-38.00454	0.3261649	0.158365	0.235907
11290	-37.69378	-37.80149	0.1077107	0.174605	0.238484
11300	-38.8202	-41.57939	2.759189	0.0175735	0.167141
11310	-39.56828	-38.17878	-1.389495	0.349308	0.192735
11320	-37.66426	-39.54141	1.877156	0.103538	0.157147
11330	-39.5582	-39.8543	0.2960989	0.0851563	0.311706
11340	-38.1777	-38.74639	0.5686951	0.273797	0.0995861
11350	-38.97615	-39.19408	0.2179346	0.30984	0.0937541
11360	-37.41883	-38.11298	0.6941538	0.179106	0.183471
11370	-38.17132	-37.2932	-0.8781181	0.264623	0.233375
11380	-37.73992	-38.41151	0.6715908	0.129623	0.234898
11390	-37.97642	-38.35824	0.3818138	0.132812	0.256668
11400	-38.0625	-40.09528	2.032779	0.202432	0.0448493
11410	-38.91005	-37.63544	-1.274602	0.317635	0.214513
11420	-37.66349	-39.52167	1.858181	0.180666	0.0816533
11430	-37.42573	-38.48771	1.061979	0.168305	0.162592
11440	-38.07547	-40.62973	2.554263	0.0453159	0.157049
11450	-40.9778	-37.16605	-3.811745	0.38301	0.367662
11460	-37.46338	-38.63725	1.17387	0.137196	0.184063
11470	-37.48017	-38.77979	1.299627	0.130962	0.179466
11480	-37.45682	-38.19036	0.733537	0.213494	0.145692
11490	-37.40867	-38.31961	0.9109435	0.185311	0.158595
11500	-37.46295	-38.69876	1.235808	0.144445	0.171479
11510	-39.32407	-40.03075	0.7066801	0.304246	0.0572525
11520	-37.71116	-39.61212	1.900963	0.0756082	0.183026
11530	-37.7301	-39.80831	2.078209	0.0851943	0.158174
11540	-37.86348	-38.11118	0.2476985	0.259941	0.14109
11550	-38.79414	-41.4332	2.639059	0.0901791	0.104883
11560	-38.32725	-37.29455	-1.032698	0.222239	0.289073
11570	-37.54349	-38.10241	0.5589172	0.156702	0.217523
11580	-40.49166	-40.24702	-0.2446359	0.359836	0.0835999
11590	-39.75015	-37.63179	-2.118356	0.22238	0.38244
11600	-38.34741	-37.18437	-1.163038	0.240105	0.282434
11610	-37.95095	-38.1776	0.2266539	0.14433	0.258513
11620	-37.51598	-39.02393	1.507951	0.196206	0.0962783
11630	-39.26078	-40.98952	1.728737	0.249332	0.024136
11640	-37.89346	-39.57757	1.684106	0.0702759	0.207037
11650	-37.70032	-39.60052	1.900201	0.175214	0.0834859
11660	-37.83035	-37.39234	-0.4380097	0.222309	0.237782
11670	-37.88462	-39.42439	1.539768	0.0764514	0.213293
11680	-40.05743	-39.34297	-0.7144676	0.359018	0.124884
11690	-39.72532	-38.01136	-1.713961	0.193517	0.376472
11700	-37.43576	-38.56821	1.132445	0.174342	0.150486
11710	-38.24178	-37.23717	-1.004614	0.231418	0.277475
11720	-38.30138	-40.52925	2.227864	0.0379769	0.192501
11730	-38.19263	-37.20265	-0.9899812	0.243851	0.263782
11740	-38.77616	-37.12986	-1.646299	0.250101	0.314061
11750	-37.42662	-38.24346	0.8168396	0.203717	0.148293
11760	-37.6661	-39.48633	1.820222	0.112135	0.153454
11770	-37.7026	-39.4313	1.728701	0.13429	0.139181
11780	-38.21177	-38.16677	-0.04499896	0.147685	0.278557
11790	-37.62852	-38.69059	1.062075	0.115621	0.215267
11800	-37.48517	-38.86818	1.383002	0.198889	0.104358
11810	-37.4908	-37.81319	0.3223917	0.208089	0.186509
11820	-38.27786	-39.22414	0.9462783	0.0882822	0.25258
11830	-38.26753	-40.37983	2.112302	0.0420021	0.19843
11840	-37.54648	-38.17161	0.6251339	0.229488	0.139034
11850	-37.59273	-39.03059	1.43786	0.101327	0.197195
11860	-38.28246	-39.64698	1.364523	0.0687242	0.236114
11870	-37.5878	-37.9532	0.3654071	0.165868	0.225025
11880	-39.69011	-40.80783	1.117717	0.047469	0.278627
11890	-39.11933	-40.08871	0.969381	0.289143	0.0497287
11900	-41.93212	-37.11969	-4.812426	0.362967	0.473895
11910	-37.811	-38.82023	1.009223	0.105589	0.229851
11920	-37.93084	-37.34705	-0.5837916	0.24432	0.228327
11930	-37.83253	-40.07694	2.244414	0.077779	0.151274
11940	-38.74777	-37.17675	-1.571019	0.242261	0.315417
11950	-39.20494	-39.89627	0.6913342	0.302149	0.0606711
11960	-37.58291	-38.90436	1.321446	0.107254	0.201295
11970	-38.99983	-38.64828	-0.3515472	0.134287	0.318357
11980	-37.56803	-38.78205	1.214017	0.221887	0.0959143
11990	-37.47137	-37.88503	0.4136662	0.187289	0.199447
12000	-38.48822	-37.15573	-1.332493	0.275556	0.261578
12010	-39.41937	-38.22075	-1.19862	0.342634	0.182969
12020	-39.76928	-42.65697	2.887687	0.0984964	0.0751509
12030	-37.55148	-37.89608	0.3446036	0.173386	0.219298
12040	-39.2037	-40.5724	1.368701	0.270762	0.0337159
12050	-37.47216	-38.80604	1.333882	0.184741	0.122737
12060	-37.60455	-37.71446	0.1099053	0.188218	0.224682
12070	-38.17579	-38.68194	0.5061491	0.274896	0.103874
12080	-37.45595	-38.03965	0.5837072	0.17258	0.19951
12090	-37.47067	-38.6429	1.172225	0.2087	0.112701
12100	-38.57205	-37.57399	-0.9980647	0.29984	0.20849
12110	-37.92055	-40.32608	2.405531	0.0599309	0.155245
12120	-37.58171	-39.03606	1.454355	0.102078	0.195023
12130	-37.75995	-38.69782	0.9378654	0.11261	0.228976
12140	-37.90495	-40.0296	2.124648	0.101519	0.137849
12150	-37.60884	-39.41066	1.801823	0.0989513	0.168222
12160	-38.78775	-37.28458	-1.503172	0.30307	0.248764
12170	-37.59032	-38.44449	0.8541682	0.232841	0.115954
12180	-37.57948	-37.75087	0.1713818	0.18619	0.221414
12190	-37.97428	-37.48945	-0.4848358	0.259823	0.204302
12200	-38.96148	-41.95014	2.988655	0.0565857	0.108365
12210	-38.0536	-40.32052	2.266916	0.0460984	0.181016
12220	-38.08476	-40.67798	2.593217	0.0549631	0.144047
12230	-37.55337	-37.67586	0.1224899	0.206153	0.205662
12240	-38.58912	-37.27237	-1.316753	0.291691	0.244087
12250	-37.67419	-37.62033	-0.05385885	0.234369	0.192635
12260	-37.51283	-38.5613	1.048469	0.129794	0.202266
12270	-38.75318	-38.57075	-0.1824323	0.133021	0.305057
12280	-38.41632	-37.92452	-0.4918022	0.16756	0.297165
12290	-39.24255	-37.01796	-2.224593	0.300153	0.313818
12300	-37.51164	-37.85186	0.3402236	0.18259	0.210472
12310	-37.72604	-39.5835	1.857461	0.11643	0.145951
12320	-40.21262	-41.45762	1.245004	0.0350294	0.280103
12330	-37.5981	-37.87797	0.2798665	0.233546	0.164714
12340	-37.91465	-39.97287	2.05822	0.0573461	0.187744
12350	-39.39965	-37.20825	-2.191402	0.328217	0.282895
12360	-37.82203	-39.58677	1.764747	0.211543	0.0588239
12370	-38.01335	-38.03948	0.0261392	0.154138	0.265976
12380	-37.62168	-37.587	-0.03467574	0.219405	0.205947
12390	-37.97552	-38.28371	0.3081926	0.13753	0.25829
12400	-40.2053	-37.99502	-2.21028	0.37615	0.236588
12410	-37.56726	-37.72627	0.1590041	0.190834	0.217836
12420	-38.35507	-40.3067	1.951631	0.217667	0.0366036
12430	-37.7569	-38.55115	0.7942507	0.247317	0.106639
12440	-37.65223	-38.67327	1.021037	0.11583	0.218593
12450	-37.46141	-38.48207	1.020662	0.142012	0.192443
12460	-38.10978	-38.66675	0.5569656	0.27096	0.103434
12470	-38.63229	-37.4776	-1.154691	0.301145	0.220674
12480	-37.71121	-38.55889	0.847683	0.121112	0.228242
12490	-37.74878	-39.84644	2.097659	0.071377	0.170316
12500	-38.8056	-41.40724	2.601645	0.0955513	0.102733
12510	-38.74254	-39.06447	0.3219266	0.105185	0.289452
12520	-37.59209	-38.86238	1.270294	0.222191	0.0907633
12530	-37.53042	-38.97148	1.441061	0.206467	0.0917794
12540	-37.6832	-38.91174	1.228541	0.102571	0.213979
12550	-37.51215	-38.94969	1.437536	0.117964	0.180585
12560	-37.88222	-38.21379	0.3315658	0.141715	0.252092
12570	-37.47388	-38.21309	0.7392089	0.217447	0.14125
12580	-38.21739	-39.40827	1.190878	0.256539	0.0632553
12590	-40.98013	-37.25662	-3.723506	0.298892	0.444181
12600	-37.57678	-37.94146	0.3646838	0.167501	0.223454
12610	-37.63459	-38.00599	0.3714033	0.239532	0.150844
12620	-37.71704	-38.45218	0.7351378	0.127403	0.231644
12630	-37.57769	-39.09476	1.517069	0.20851	0.0831889
12640	-37.56085	-39.20497	1.644121	0.110927	0.169829
12650	-38.00579	-40.15954	2.153745	0.188434	0.0484283
12660	-37.72098	-37.953	0.2320241	0.161395	0.240986
12670	-37.79841	-39.88347	2.085056	0.0649062	0.177872
12680	-37.42589	-38.07844	0.6525526	0.200392	0.165768
12690	-37.77363	-38.01998	0.246352	0.252782	0.148365
12700	-37.46921	-38.73713	1.267919	0.203053	0.110106
12710	-38.11814	-37.3944	-0.7237409	0.266964	0.217737
12720	-38.11347	-37.5044	-0.6090722	0.198071	0.276754
12730	-37.60819	-39.36564	1.757442	0.188023	0.0829729
12740	-37.75022	-38.21749	0.4672723	0.250577	0.131542
12750	-38.01091	-40.03969	2.028778	0.140275	0.107351
12760	-37.86513	-37.47777	-0.3873642	0.249092	0.206637
12770	-38.2234	-38.43823	0.2148304	0.281319	0.122543
12780	-37.47258	-38.72142	1.248844	0.133431	0.181371
12790	-37.65231	-39.53862	1.886318	0.0992129	0.160683
12800	-38.86236	-41.01643	2.15407	0.212615	0.024219
12810	-37.51221	-38.96012	1.447912	0.178514	0.119142
12820	-40.00834	-36.99704	-3.011304	0.328151	0.353579
12830	-37.48367	-37.81558	0.331908	0.202996	0.190782
12840	-38.27886	-40.59964	2.320778	0.184063	0.0384122
12850	-37.48561	-38.26418	0.7785775	0.219661	0.135645
12860	-37.44185	-37.97525	0.5333978	0.202331	0.174092
12870	-37.74279	-37.99045	0.2476566	0.158174	0.24286
12880	-37.70507	-37.78412	0.07904614	0.175822	0.239735
12890	-37.4161	-38.25318	0.8370762	0.197872	0.152395
12900	-37.82504	-37.82852	0.003473966	0.255693	0.166373
12910	-37.7236	-39.6703	1.946705	0.176286	0.0784087
12920	-39.00803	-39.47909	0.4710648	0.0899934	0.291799
12930	-37.50013	-38.88217	1.382042	0.138083	0.165247
12940	-37.93368	-37.32368	-0.6099999	0.229531	0.245373
12950	-38.69948	-41.45346	2.753978	0.0733229	0.111841
12960	-38.29692	-37.36627	-0.9306549	0.213444	0.289079
12970	-37.8714	-38.66126	0.7898571	0.254383	0.0999518
12980	-38.24544	-37.37041	-0.875027	0.275013	0.222719
12990	-37.60568	-38.3851	0.7794245	0.235368	0.119865
13000	-38.24242	-37.24072	-1.0017	0.265648	0.242994
13010	-37.92236	-37.37652	-0.545841	0.216681	0.252698
13020	-37.7503	-39.14322	1.39292	0.0902164	0.212176
13030	-38.31205	-40.02492	1.712875	0.0538135	0.221021
13040	-41.57531	-39.30477	-2.270541	0.169234	0.448694
13050	-37.54295	-37.72514	0.1821937	0.216484	0.190189
13060	-38.24457	-40.54919	2.304619	0.184355	0.0395128
13070	-37.42041	-38.05721	0.6367935	0.187275	0.180243
13080	-37.90377	-37.87892	-0.02485012	0.262329	0.162176
13090	-39.98036	-37.00152	-2.978846	0.328783	0.350152
13100	-37.49388	-38.85949	1.365608	0.13726	0.167485
13110	-37.65277	-38.23962	0.5868442	0.142229	0.229591
13120	-38.7263	-38.04139	-0.6849056	0.310687	0.170669
13130	-41.05181	-38.09149	-2.960324	0.227561	0.449778
13140	-37.57691	-37.65417	0.0772514	0.202195	0.213516
13150	-37.62604	-39.47635	1.850311	0.0919872	0.17101
13160	-38.18038	-37.47312	-0.7072678	0.274549	0.208734
13170	-38.23749	-38.58948	0.351996	0.121871	0.270176
13180	-41.64761	-43.64574	1.998127	0.00494631	0.245319
13190	-37.89811	-39.47728	1.579169	0.0741819	0.212169
13200	-39.54844	-42.71386	3.165419	0.00812419	0.141602
13210	-38.33228	-37.1535	-1.178777	0.254677	0.269217
13220	-38.12844	-38.1956	0.06716165	0.277519	0.139061
13230	-37.7301	-38.92722	1.197116	0.100839	0.218418
13240	-37.44189	-38.43297	0.9910849	0.149939	0.187064
13250	-37.65964	-39.32168	1.662043	0.207391	0.0718216
13260	-37.52488	-38.97194	1.447054	0.172641	0.125089
13270	-37.71854	-39.14492	1.426378	0.0908163	0.208694
13280	-38.14946	-39.69584	1.54638	0.0654455	0.223729
13290	-39.00822	-40.75846	1.750239	0.0366126	0.235004
13300	-37.44436	-38.30861	0.864251	0.154959	0.192968
13310	-37.71265	-39.42531	1.712653	0.146172	0.128682
13320	-37.52922	-37.91442	0.3851967	0.173701	0.215487
13330	-38.2731	-37.76788	-0.5052174	0.176867	0.289013
13340	-38.77427	-37.06022	-1.714051	0.277708	0.29229
13350	-39.94765	-42.53732	2.589671	0.00716651	0.192149
13360	-37.71811	-37.77911	0.06100578	0.245218	0.171893
13370	-38.55563	-38.1457	-0.4099267	0.155135	0.302537
13380	-37.95102	-38.16624	0.2152247	0.14509	0.258738
13390	-37.45615	-38.71363	1.257483	0.183795	0.130263
13400	-39.73342	-36.99448	-2.738937	0.301983	0.356288
13410	-38.37468	-38.01306	-0.3616235	0.292316	0.161196
13420	-37.86203	-39.03694	1.174917	0.0942596	0.22691
13430	-38.25039	-40.377	2.126603	0.201264	0.0379364
13440	-38.03091	-37.72885	-0.3020632	0.177664	0.270718
13450	-38.19065	-40.1381	1.947447	0.213432	0.0411983
13460	-37.48823	-37.89356	0.405328	0.214486	0.172968
13470	-37.51353	-38.01258	0.4990447	0.223357	0.156026
13480	-37.5096	-38.9748	1.465195	0.182195	0.113972
13490	-37.58426	-39.17522	1.590965	0.130359	0.154976
13500	-37.64804	-39.01376	1.36572	0.222967	0.0817687
