state	type_with_type	type_with_size	type_with_sparsity	size_with_type	size_with_size	size_with_sparsity	sparsity_with_type	sparsity_with_size	sparsity_with_sparsity
54130000	1	-0.593141678733873	-0.568867848887257	-0.593141678733873	1	0.481904045862038	-0.568867848887257	0.481904045862038	1
54140000	1	-0.929013731984703	-0.541387760154014	-0.929013731984703	1	0.460673213538527	-0.541387760154014	0.460673213538527	1
54150000	1	-0.918092793227552	-0.480428342175707	-0.918092793227552	1	0.404190412973479	-0.480428342175707	0.404190412973479	1
54160000	1	-0.761455914622057	-0.216723960535935	-0.761455914622057	1	0.514490374792943	-0.216723960535935	0.514490374792943	1
54170000	1	0.862247034341879	0.086320852841919	0.862247034341879	1	0.395697785012915	0.086320852841919	0.395697785012915	1
54180000	1	0.888455895080756	0.30585319058899	0.888455895080756	1	0.3788311555388	0.30585319058899	0.3788311555388	1
54190000	1	0.831608434713303	0.1817777422823	0.831608434713303	1	0.410362258947499	0.1817777422823	0.410362258947498	1
54200000	1	0.469932587787759	-0.166445890984592	0.469932587787759	1	0.514948485275792	-0.166445890984592	0.514948485275792	1
54210000	1	0.77793164996749	0.218495066061138	0.77793164996749	1	0.397845714228035	0.218495066061138	0.397845714228035	1
54220000	1	0.453643070877948	-0.0586936614829935	0.453643070877948	1	0.284949496808413	-0.0586936614829935	0.284949496808413	1
54230000	1	0.682355327902698	0.182891502988204	0.682355327902698	1	0.504606707114118	0.182891502988204	0.504606707114118	1
54240000	1	0.647850250605696	-0.080607290736319	0.647850250605696	1	0.324346581325947	-0.080607290736319	0.324346581325946	1
54250000	1	0.398174242627111	0.924081913285886	0.398174242627111	1	0.275386069993626	0.924081913285886	0.275386069993626	1
54260000	1	0.571605777174693	0.844976069108177	0.571605777174693	1	0.354404039176728	0.844976069108177	0.354404039176728	1
54270000	1	0.690129532536963	0.60502643017731	0.690129532536963	1	0.520370213705798	0.60502643017731	0.520370213705798	1
54280000	1	0.780887748570769	0.544012206985598	0.780887748570769	1	0.41725691573377	0.544012206985598	0.41725691573377	1
54290000	1	0.696483387206644	0.174216245717209	0.696483387206644	1	0.621493274632408	0.174216245717209	0.621493274632408	1
54300000	1	0.364922694088588	-0.194534317843187	0.364922694088588	1	0.450065130142886	-0.194534317843187	0.450065130142886	1
54310000	1	0.373586936289059	-0.576912057173959	0.37358693628906	1	0.443836252501057	-0.576912057173958	0.443836252501057	1
54320000	1	0.899906211355128	0.238576372080914	0.899906211355129	1	0.22792588970547	0.238576372080914	0.22792588970547	1
54330000	1	0.810382583611715	0.686497988311909	0.810382583611715	1	0.476592998995318	0.686497988311909	0.476592998995318	1
54340000	1	0.196403284441118	0.662843686416719	0.196403284441118	1	0.585492575248687	0.662843686416719	0.585492575248687	1
54350000	1	-0.472119527842938	0.603901909657043	-0.472119527842938	1	0.332702588291579	0.603901909657043	0.332702588291579	1
54360000	1	-0.671536333017576	0.337086939416608	-0.671536333017576	1	0.419626183233794	0.337086939416608	0.419626183233794	1
54370000	1	0.024365155339383	0.684371973316218	0.024365155339383	1	0.30401747941915	0.684371973316218	0.30401747941915	1
54380000	1	-0.104894809497707	-0.572093174571193	-0.104894809497707	1	0.495518769374232	-0.572093174571192	0.495518769374231	1
54390000	1	-0.642603509595052	-0.629313877361316	-0.642603509595052	1	0.428302792358538	-0.629313877361316	0.428302792358538	1
54400000	1	-0.52995960111677	-0.482194238563237	-0.52995960111677	1	0.438518333238386	-0.482194238563237	0.438518333238386	1
54410000	1	-0.638813934257239	0.326404284346314	-0.638813934257239	1	0.32632425245793	0.326404284346314	0.32632425245793	1
54420000	1	0.0730425642835527	0.80750202546676	0.0730425642835527	1	0.224598568773949	0.80750202546676	0.224598568773949	1
54430000	1	0.324693782024885	0.689413286570974	0.324693782024885	1	0.557140596503639	0.689413286570974	0.557140596503639	1
54440000	1	0.41983585761005	0.624887932510224	0.41983585761005	1	0.534509241971385	0.624887932510223	0.534509241971385	1
54450000	1	0.336340729382599	0.83303304376342	0.336340729382599	1	0.374735018087586	0.83303304376342	0.374735018087586	1
54460000	1	-0.939293133655155	0.24167308208882	-0.939293133655155	1	-0.000572720469491665	0.24167308208882	-0.000572720469491489	1
54470000	1	-0.76180247850883	0.16212290298555	-0.76180247850883	1	0.456117419293624	0.16212290298555	0.456117419293624	1
54480000	1	-0.513345842528781	-0.15523020146036	-0.513345842528781	1	0.610998930289999	-0.15523020146036	0.610998930289999	1
